,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
2021,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES (260005),2019,Acute Care,Voluntary non-profit - Private,394.0,38.780377,-90.484508,MO,160.0,23572.0,365.0,18288.0,174.0,20319.0,449.0,18485.0
2022,MOSAIC LIFE CARE AT ST JOSEPH (260006),2019,Acute Care,Voluntary non-profit - Private,352.0,39.770201,-94.770247,MO,403.0,25130.0,687.0,16804.0,636.0,20455.0,1085.0,17241.0
2023,BOTHWELL REGIONAL HEALTH CENTER (260009),2019,Acute Care,Government - Local,127.0,38.699051,-93.222089,MO,84.0,24693.0,255.0,15757.0,240.0,17086.0,304.0,15277.0
2024,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY (260011),2019,Acute Care,Proprietary,167.0,38.560142,-92.220285,MO,134.0,24408.0,300.0,16756.0,285.0,20322.0,456.0,16861.0
2025,PHELPS HEALTH (260017),2019,Acute Care,Government - Local,242.0,37.951442,-91.784993,MO,90.0,26172.0,240.0,19677.0,163.0,22019.0,366.0,17653.0
2026,MERCY HOSPITAL ST LOUIS (260020),2019,Acute Care,Voluntary non-profit - Private,902.0,,,MO,289.0,26147.0,936.0,17362.0,842.0,19805.0,834.0,18637.0
2027,NORTHEAST REGIONAL MEDICAL CENTER (260022),2019,Acute Care,Proprietary,83.0,40.192523,-92.590849,MO,90.0,23442.0,108.0,16955.0,45.0,20928.0,199.0,18053.0
2028,MERCY HOSPITAL JEFFERSON (260023),2019,Acute Care,Voluntary non-profit - Private,303.0,38.195962,-90.395423,MO,233.0,26571.0,509.0,19520.0,109.0,21323.0,523.0,19241.0
2029,TEXAS COUNTY MEMORIAL HOSPITAL (260024),2019,Acute Care,Voluntary non-profit - Other,47.0,37.315756,-91.959559,MO,,,45.0,15959.0,,,212.0,15199.0
2030,HANNIBAL REGIONAL HOSPITAL (260025),2019,Acute Care,Voluntary non-profit - Private,98.0,39.710595,-91.443967,MO,116.0,24000.0,242.0,16394.0,547.0,19077.0,529.0,16170.0
2031,RESEARCH MEDICAL CENTER (260027),2019,Acute Care,Proprietary,430.0,39.007169,-94.558731,MO,141.0,26027.0,201.0,15723.0,62.0,22371.0,218.0,19452.0
2032,BARNES JEWISH HOSPITAL (260032),2019,Acute Care,Voluntary non-profit - Other,1334.0,,,MO,430.0,23921.0,828.0,16566.0,902.0,16978.0,546.0,18904.0
2033,BATES COUNTY MEMORIAL HOSPITAL (260034),2019,Acute Care,Government - Local,45.0,38.249611,-94.343391,MO,,,46.0,16702.0,,,143.0,15011.0
2034,COX MEDICAL CENTERS (260040),2019,Acute Care,Voluntary non-profit - Private,713.0,37.144966,-93.27808,MO,431.0,22983.0,762.0,15532.0,774.0,19347.0,1016.0,16764.0
2035,CAPITAL REGION MEDICAL CENTER (260047),2019,Acute Care,Voluntary non-profit - Private,114.0,38.567018,-92.181588,MO,197.0,24013.0,292.0,16116.0,216.0,20796.0,336.0,16328.0
2036,TRUMAN MEDICAL CENTER HOSPITAL HILL (260048),2019,Acute Care,Voluntary non-profit - Private,241.0,39.084815,-94.575799,MO,,,64.0,16056.0,,,64.0,17975.0
2037,SSM HEALTH ST FRANCIS HOSPITAL - MARYVILLE (260050),2019,Acute Care,Voluntary non-profit - Church,55.0,40.326053,-94.874038,MO,,,38.0,15237.0,55.0,21037.0,134.0,15617.0
2038,MERCY HOSPITAL WASHINGTON (260052),2019,Acute Care,Voluntary non-profit - Private,160.0,38.5522,-91.002023,MO,116.0,24266.0,275.0,16994.0,263.0,19737.0,321.0,18664.0
2039,CAMERON REGIONAL MEDICAL CENTER (260057),2019,Acute Care,Voluntary non-profit - Private,54.0,39.731504,-94.218308,MO,,,81.0,15208.0,67.0,22099.0,283.0,14657.0
2040,MERCY HOSPITAL LEBANON (260059),2019,Acute Care,Voluntary non-profit - Church,49.0,37.681437,-92.635875,MO,,,115.0,15072.0,137.0,18918.0,176.0,15436.0
2041,NEVADA REGIONAL MEDICAL CENTER (260061),2019,Acute Care,Government - Local,70.0,37.830534,-94.359703,MO,,,40.0,16372.0,,,83.0,16152.0
2042,SAINT LUKES NORTH HOSPITAL (260062),2019,Acute Care,Voluntary non-profit - Private,133.0,39.246883,-94.647898,MO,145.0,26253.0,239.0,17794.0,186.0,21502.0,294.0,17836.0
2043,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN (260064),2019,Acute Care,Voluntary non-profit - Private,56.0,39.172921,-91.877238,MO,46.0,22801.0,132.0,15269.0,94.0,17639.0,204.0,17176.0
2044,MERCY HOSPITAL SPRINGFIELD (260065),2019,Acute Care,Voluntary non-profit - Church,690.0,37.177969,-93.275276,MO,608.0,24315.0,1013.0,17153.0,1444.0,18025.0,1057.0,18671.0
2045,BOONE HOSPITAL CENTER (260068),2019,Acute Care,Voluntary non-profit - Other,328.0,38.950669,-92.317039,MO,407.0,26364.0,641.0,16281.0,1196.0,20265.0,802.0,19027.0
2046,PEMISCOT COUNTY MEMORIAL HOSPITAL (260070),2019,Acute Care,Government - Hospital District or Authority,198.0,36.236855,-89.739975,MO,,,81.0,14008.0,,,84.0,17250.0
2047,MOBERLY REGIONAL MEDICAL CENTER (260074),2019,Acute Care,Proprietary,75.0,39.423879,-92.414216,MO,,,71.0,17967.0,56.0,24647.0,152.0,16954.0
2048,MERCY HOSPITAL SOUTH (260077),2019,Acute Care,Voluntary non-profit - Private,746.0,38.509739,-90.37775,MO,315.0,26251.0,1033.0,17874.0,615.0,18740.0,875.0,17123.0
2049,OZARKS MEDICAL CENTER (260078),2019,Acute Care,Voluntary non-profit - Other,104.0,36.737992,-91.875552,MO,197.0,21924.0,196.0,15037.0,52.0,21313.0,337.0,16513.0
2050,SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY (260080),2019,Acute Care,Voluntary non-profit - Private,22.0,,,MO,,,,,,,92.0,14620.0
2051,SSM HEALTH ST CLARE HOSPITAL - FENTON (260081),2019,Acute Care,Voluntary non-profit - Private,180.0,38.529043,-90.473625,MO,263.0,25208.0,485.0,17244.0,473.0,20950.0,450.0,17299.0
2052,ST JOSEPH MEDICAL CENTER (260085),2019,Acute Care,Voluntary non-profit - Private,183.0,38.934471,-94.605342,MO,162.0,25891.0,320.0,18035.0,225.0,20201.0,732.0,22871.0
2053,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS (260091),2019,Acute Care,Voluntary non-profit - Private,609.0,38.633943,-90.310138,MO,130.0,26291.0,444.0,16470.0,198.0,20015.0,438.0,17822.0
2054,COX MEDICAL CENTER BRANSON (260094),2019,Acute Care,Voluntary non-profit - Private,139.0,36.650541,-93.220376,MO,294.0,25532.0,332.0,17655.0,142.0,19370.0,394.0,18470.0
2055,CENTERPOINT MEDICAL CENTER (260095),2019,Acute Care,Voluntary non-profit - Private,246.0,39.047771,-94.349313,MO,149.0,24140.0,373.0,17309.0,414.0,21598.0,561.0,19153.0
2056,NORTH KANSAS CITY HOSPITAL (260096),2019,Acute Care,Government - Local,417.0,39.15081,-94.551852,MO,280.0,25806.0,790.0,16690.0,1119.0,23518.0,1105.0,18673.0
2057,WESTERN MISSOURI MEDICAL CENTER (260097),2019,Acute Care,Government - Hospital District or Authority,64.0,38.766474,-93.723701,MO,,,121.0,15249.0,104.0,20745.0,294.0,16532.0
2058,TRUMAN MEDICAL CENTER LAKEWOOD (260102),2019,Acute Care,Voluntary non-profit - Private,305.0,38.973583,-94.390407,MO,,,,,116.0,18738.0,50.0,17618.0
2059,SSM HEALTH DEPAUL HOSPITAL ST LOUIS (260104),2019,Acute Care,Voluntary non-profit - Private,490.0,38.748965,-90.432379,MO,216.0,25728.0,637.0,18752.0,895.0,20452.0,493.0,18221.0
2060,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL (260105),2019,Acute Care,Proprietary,316.0,38.622459,-90.239052,MO,88.0,23703.0,176.0,16176.0,,,207.0,18468.0
2061,MISSOURI BAPTIST MEDICAL CENTER (260108),2019,Acute Care,Voluntary non-profit - Private,433.0,38.635532,-90.443636,MO,457.0,24109.0,1049.0,17512.0,771.0,19017.0,1109.0,16487.0
2062,SOUTHEASTHEALTH (260110),2019,Acute Care,Voluntary non-profit - Private,224.0,37.311273,-89.540936,MO,188.0,25957.0,339.0,18126.0,216.0,19297.0,574.0,16979.0
2063,MISSOURI DELTA MEDICAL CENTER (260113),2019,Acute Care,Voluntary non-profit - Other,147.0,36.889048,-89.584346,MO,,,262.0,15516.0,82.0,20260.0,300.0,16575.0
2064,POPLAR BLUFF REGIONAL MEDICAL CENTER (260119),2019,Acute Care,Proprietary,287.0,36.788987,-90.443287,MO,231.0,23965.0,356.0,15865.0,101.0,19971.0,733.0,17078.0
2065,FREEMAN HEALTH SYSTEM - FREEMAN WEST (260137),2019,Acute Care,Voluntary non-profit - Other,393.0,37.054408,-94.526884,MO,460.0,25415.0,486.0,17232.0,652.0,20668.0,579.0,16989.0
2066,ST LUKES HOSPITAL OF KANSAS CITY (260138),2019,Acute Care,Government - Hospital District or Authority,470.0,39.046134,-94.59015,MO,274.0,23647.0,584.0,18383.0,128.0,21460.0,428.0,18298.0
2067,UNIVERSITY OF MISSOURI HEALTH CARE (260141),2019,Acute Care,Government - State,529.0,,,MO,227.0,22975.0,332.0,16678.0,508.0,19585.0,357.0,18981.0
2068,FITZGIBBON HOSPITAL (260142),2019,Acute Care,Voluntary non-profit - Private,51.0,,,MO,,,67.0,15689.0,28.0,22588.0,150.0,16994.0
2069,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY (260160),2019,Acute Care,Proprietary,47.0,36.807432,-89.969973,MO,,,98.0,16803.0,,,165.0,16662.0
2070,BARNES-JEWISH WEST COUNTY HOSPITAL (260162),2019,Acute Care,Voluntary non-profit - Private,75.0,38.676997,-90.466227,MO,,,57.0,17914.0,374.0,16862.0,64.0,17318.0
2071,PARKLAND HEALTH CENTER (260163),2019,Acute Care,Voluntary non-profit - Private,105.0,37.780624,-90.438195,MO,,,246.0,17550.0,103.0,26530.0,374.0,17432.0
2072,GOLDEN VALLEY MEMORIAL HOSPITAL (260175),2019,Acute Care,Government - Hospital District or Authority,49.0,38.391389,-93.770506,MO,,,133.0,15934.0,87.0,19642.0,215.0,15942.0
2073,ST LUKE'S DES PERES HOSPITAL (260176),2019,Acute Care,Proprietary,109.0,38.581081,-90.450408,MO,86.0,25263.0,91.0,17589.0,461.0,21557.0,100.0,16627.0
2074,LIBERTY HOSPITAL (260177),2019,Acute Care,Government - Hospital District or Authority,215.0,39.276757,-94.424343,MO,160.0,26894.0,251.0,17829.0,356.0,22669.0,513.0,18038.0
2075,ST LUKES HOSPITAL (260179),2019,Acute Care,Voluntary non-profit - Private,538.0,38.653066,-90.50592,MO,355.0,25615.0,805.0,18013.0,1086.0,20219.0,1128.0,17663.0
2076,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST (260180),2019,Acute Care,Voluntary non-profit - Private,385.0,38.775759,-90.239054,MO,217.0,26203.0,535.0,16989.0,66.0,20610.0,366.0,19208.0
2077,SAINT FRANCIS MEDICAL CENTER (260183),2019,Acute Care,Voluntary non-profit - Church,290.0,,,MO,165.0,25669.0,505.0,15454.0,591.0,18503.0,699.0,16511.0
2078,LAKE REGIONAL HEALTH SYSTEM (260186),2019,Acute Care,Voluntary non-profit - Other,116.0,38.118486,-92.681085,MO,195.0,25484.0,182.0,16050.0,176.0,19557.0,341.0,16453.0
2079,LEE'S SUMMIT MEDICAL CENTER (260190),2019,Acute Care,Proprietary,71.0,38.902285,-94.332151,MO,48.0,24743.0,110.0,17209.0,270.0,21486.0,181.0,17800.0
2080,BARNES-JEWISH ST PETERS HOSPITAL (260191),2019,Acute Care,Voluntary non-profit - Other,115.0,38.792719,-90.579377,MO,85.0,25587.0,241.0,16455.0,241.0,18703.0,381.0,18274.0
2081,ST MARY'S MEDICAL CENTER (260193),2019,Acute Care,Voluntary non-profit - Church,98.0,39.023528,-94.266042,MO,88.0,24602.0,128.0,17176.0,189.0,23550.0,582.0,20142.0
2082,CITIZENS MEMORIAL HOSPITAL (260195),2019,Acute Care,Government - Hospital District or Authority,70.0,37.625971,-93.420915,MO,78.0,23231.0,93.0,16925.0,199.0,17780.0,253.0,18391.0
2083,SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS (260200),2019,Acute Care,Voluntary non-profit - Church,157.0,38.803742,-90.774423,MO,194.0,25792.0,489.0,17830.0,92.0,20269.0,508.0,18656.0
2084,ST ALEXIUS HOSPITAL (260210),2019,Acute Care,Proprietary,172.0,38.583359,-90.227557,MO,,,,,,,76.0,19399.0
2085,BELTON REGIONAL MEDICAL CENTER (260214),2019,Acute Care,Voluntary non-profit - Private,71.0,,,MO,,,82.0,17147.0,196.0,21459.0,167.0,17596.0
2086,SAINT LUKE'S EAST HOSPITAL (260216),2019,Acute Care,Voluntary non-profit - Private,168.0,38.940551,-94.378443,MO,288.0,24008.0,682.0,17311.0,292.0,21609.0,655.0,17157.0
2087,PROGRESS WEST HOSPITAL (260219),2019,Acute Care,Voluntary non-profit - Private,71.0,38.715097,-90.696597,MO,28.0,25251.0,86.0,16996.0,173.0,19230.0,144.0,17521.0
2088,BLACK RIVER COMMUNITY MEDICAL CENTER (260227),2019,Acute Care,Voluntary non-profit - Private,5.0,36.770882,-90.456445,MO,,,,,,,78.0,13800.0
2089,PUTNAM COUNTY MEMORIAL HOSPITAL (261305),2019,Critical Access,Voluntary non-profit - Other,18.0,40.482025,-93.005987,MO,,,,,,,41.0,19585.0
2090,SULLIVAN COUNTY MEMORIAL HOSPITAL (261306),2019,Critical Access,Government - Local,24.0,40.202174,-93.131136,MO,,,,,,,38.0,21028.0
2091,WASHINGTON COUNTY MEMORIAL HOSPITAL (261308),2019,Critical Access,Government - Local,25.0,37.92599,-90.773133,MO,,,38.0,16048.0,,,91.0,16722.0
2092,WRIGHT MEMORIAL HOSPITAL (261309),2019,Critical Access,Voluntary non-profit - Private,21.0,40.068275,-93.579936,MO,,,60.0,20760.0,,,75.0,19006.0
2093,SCOTLAND COUNTY  HOSPITAL (261310),2019,Critical Access,Government - Hospital District or Authority,25.0,40.466023,-92.168171,MO,,,,,,,70.0,22246.0
2094,PERRY COUNTY MEMORIAL HOSPITAL (261311),2019,Critical Access,Government - Local,25.0,37.73162,-89.864801,MO,,,60.0,17248.0,93.0,26120.0,197.0,17113.0
2095,HARRISON COUNTY COMMUNITY HOSPITAL (261312),2019,Critical Access,Government - Hospital District or Authority,15.0,40.265292,-94.026145,MO,,,,,,,108.0,22869.0
2096,MERCY HOSPITAL AURORA (261316),2019,Critical Access,Voluntary non-profit - Church,24.0,36.97051,-93.710962,MO,,,,,,,58.0,18373.0
2097,MERCY HOSPITAL CASSVILLE (261317),2019,Critical Access,Voluntary non-profit - Church,20.0,36.674077,-93.871886,MO,,,,,,,52.0,18775.0
2098,MERCY HOSPITAL LINCOLN (261319),2019,Critical Access,Government - Local,25.0,38.983989,-90.964767,MO,,,30.0,18936.0,,,64.0,19139.0
2099,LAFAYETTE REGIONAL HEALTH CENTER (261320),2019,Critical Access,Proprietary,25.0,39.189146,-93.877065,MO,,,41.0,17537.0,,,68.0,16343.0
2100,HEDRICK MEDICAL CENTER (261321),2019,Critical Access,Voluntary non-profit - Private,24.0,39.816125,-93.552781,MO,,,86.0,17081.0,,,166.0,17682.0
2101,EXCELSIOR SPRINGS HOSPITAL (261322),2019,Critical Access,Government - Local,70.0,39.362217,-94.236519,MO,,,,,,,47.0,14069.0
2102,CEDAR COUNTY MEMORIAL HOSPITAL (261323),2019,Critical Access,Government - Local,25.0,37.860674,-94.018505,MO,,,,,,,52.0,16327.0
2103,CASS REGIONAL MEDICAL CENTER (261324),2019,Critical Access,Government - Local,35.0,38.663345,-94.375321,MO,,,35.0,16372.0,71.0,21266.0,112.0,15738.0
2104,COX BARTON COUNTY HOSPITAL (261325),2019,Critical Access,Government - Local,25.0,37.505282,-94.299482,MO,,,26.0,17954.0,34.0,21394.0,82.0,19775.0
2105,NORTHWEST MEDICAL CENTER (261328),2019,Critical Access,Voluntary non-profit - Private,25.0,40.252124,-94.325476,MO,,,,,,,74.0,19013.0
2106,COX MONETT HOSPITAL (261329),2019,Critical Access,Voluntary non-profit - Private,23.0,36.926633,-93.93125,MO,,,,,,,35.0,17281.0
2107,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL (261330),2019,Critical Access,Government - Hospital District or Authority,25.0,37.968347,-90.053968,MO,,,88.0,22255.0,32.0,26535.0,104.0,18572.0
2108,FREEMAN NEOSHO HOSPITAL (261331),2019,Critical Access,Voluntary non-profit - Private,25.0,36.867614,-94.368787,MO,,,62.0,16663.0,,,109.0,16626.0
2109,CARROLL COUNTY MEMORIAL HOSPITAL (261332),2019,Critical Access,Voluntary non-profit - Private,22.0,39.376161,-93.494218,MO,,,,,,,41.0,16352.0
2110,PIKE COUNTY MEMORIAL HOSPITAL (261333),2019,Critical Access,Government - Local,25.0,39.441679,-91.065383,MO,,,47.0,15392.0,,,113.0,15977.0
2111,I-70 COMMUNITY HOSPITAL (261334),2019,Critical Access,Proprietary,15.0,38.978284,-93.417635,MO,,,,,,,25.0,19409.0
2112,MERCY ST FRANCIS HOSPITAL (261335),2019,Critical Access,Voluntary non-profit - Private,24.0,,,MO,,,,,,,54.0,21036.0
2113,MISSOURI BAPTIST SULLIVAN HOSPITAL (261337),2019,Critical Access,Voluntary non-profit - Private,35.0,38.195574,-91.169288,MO,,,100.0,18306.0,,,72.0,16911.0
2114,MERCY HOSPITAL CARTHAGE (261338),2019,Critical Access,Government - Local,25.0,37.1367,-94.320872,MO,,,27.0,18655.0,,,65.0,18423.0
2115,ST PETERS HOSPITAL (270003),2019,Acute Care,Voluntary non-profit - Private,125.0,,,MT,78.0,21509.0,197.0,15428.0,289.0,18985.0,282.0,15409.0
2116,BILLINGS CLINIC HOSPITAL (270004),2019,Acute Care,Voluntary non-profit - Private,288.0,45.790452,-108.51415,MT,374.0,27806.0,416.0,17755.0,551.0,18481.0,452.0,16285.0
2117,BENEFIS HOSPITALS INC (270012),2019,Acute Care,Voluntary non-profit - Private,488.0,47.491848,-111.262615,MT,238.0,24068.0,305.0,16838.0,305.0,20288.0,348.0,16978.0
2118,ST PATRICK HOSPITAL (270014),2019,Acute Care,Voluntary non-profit - Church,200.0,46.873905,-113.999891,MT,308.0,23352.0,336.0,16213.0,721.0,18258.0,442.0,16776.0
2119,ST JAMES HEALTHCARE (270017),2019,Acute Care,Voluntary non-profit - Private,73.0,46.00928,-112.546068,MT,77.0,24568.0,157.0,15742.0,138.0,21675.0,257.0,18769.0
2120,COMMUNITY MEDICAL CENTER (270023),2019,Acute Care,Voluntary non-profit - Private,145.0,46.842062,-114.055919,MT,50.0,24290.0,88.0,17866.0,433.0,18767.0,177.0,17429.0
2121,NORTHERN MONTANA HOSPITAL (270032),2019,Acute Care,Voluntary non-profit - Private,198.0,48.539326,-109.686363,MT,,,35.0,15950.0,42.0,19152.0,122.0,14111.0
2122,ST VINCENT HEALTHCARE (270049),2019,Acute Care,Voluntary non-profit - Church,248.0,45.793166,-108.520281,MT,270.0,26103.0,374.0,17038.0,1067.0,18792.0,532.0,18280.0
2123,KALISPELL REGIONAL MEDICAL CENTER (270051),2019,Acute Care,Voluntary non-profit - Private,292.0,48.215685,-114.324753,MT,199.0,24411.0,238.0,15816.0,502.0,18283.0,269.0,17179.0
2124,BOZEMAN HEALTH DEACONESS HOSPITAL (270057),2019,Acute Care,Voluntary non-profit - Private,89.0,45.670278,-111.017239,MT,108.0,24437.0,204.0,16660.0,423.0,18696.0,249.0,17112.0
2125,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET (270074),2019,Acute Care,Government - Federal,26.0,,,MT,,,,,,,39.0,12954.0
2126,GREAT FALLS CLINIC HOSPITAL (270086),2019,Acute Care,Proprietary,20.0,47.487737,-111.254561,MT,,,62.0,15773.0,310.0,17484.0,100.0,16738.0
2127,THE HEALTHCENTER (270087),2019,Acute Care,Proprietary,30.0,48.216208,-114.324047,MT,,,,,177.0,17760.0,25.0,16490.0
2128,LIVINGSTON HEALTHCARE (271317),2019,Critical Access,Voluntary non-profit - Private,24.0,45.676043,-110.525425,MT,,,56.0,16874.0,35.0,19925.0,46.0,15187.0
2129,BARRETT HOSPITAL & HEALTHCARE (271318),2019,Critical Access,Government - Hospital District or Authority,20.0,45.200654,-112.646003,MT,,,26.0,14966.0,48.0,20383.0,54.0,12149.0
2130,ST LUKE COMMUNITY HOSPITAL (271325),2019,Critical Access,Voluntary non-profit - Private,100.0,47.528835,-114.106242,MT,,,32.0,16602.0,,,117.0,13594.0
2131,GLENDIVE MEDICAL CENTER (271332),2019,Critical Access,Voluntary non-profit - Other,85.0,47.117226,-104.704953,MT,,,,,45.0,18608.0,44.0,17410.0
2132,COMMUNITY HOSPITAL OF ANACONDA (271335),2019,Critical Access,Voluntary non-profit - Private,87.0,46.133111,-112.956153,MT,,,46.0,17354.0,69.0,19056.0,78.0,15288.0
2133,NORTH VALLEY HOSPITAL (271336),2019,Critical Access,Voluntary non-profit - Private,25.0,48.381032,-114.331326,MT,,,,,172.0,17731.0,64.0,15058.0
2134,NORTHERN ROCKIES MEDICAL CENTER (271337),2019,Critical Access,Voluntary non-profit - Private,20.0,48.62878,-112.326345,MT,,,,,,,32.0,16942.0
2135,MARCUS DALY MEMORIAL HOSPITAL - CAH (271340),2019,Critical Access,Voluntary non-profit - Private,30.0,46.247158,-114.171365,MT,,,92.0,16716.0,46.0,20120.0,143.0,17056.0
2136,PROVIDENCE ST JOSEPH MEDICAL CENTER (271343),2019,Critical Access,Voluntary non-profit - Private,22.0,47.683344,-114.163327,MT,,,28.0,16264.0,,,36.0,17239.0
2137,SIDNEY HEALTH CENTER (271344),2019,Critical Access,Voluntary non-profit - Private,115.0,47.715839,-104.174171,MT,,,63.0,16135.0,75.0,18771.0,62.0,16933.0
2138,CENTRAL MONTANA MEDICAL CENTER (271345),2019,Critical Access,Voluntary non-profit - Private,60.0,47.058464,-109.442243,MT,,,55.0,15593.0,30.0,18567.0,69.0,15269.0
2139,ROUNDUP MEMORIAL HEALTHCARE (271346),2019,Critical Access,Government - Hospital District or Authority,25.0,46.45335,-108.546333,MT,,,,,,,27.0,18430.0
2140,HOLY ROSARY HEALTHCARE (271347),2019,Critical Access,Voluntary non-profit - Church,109.0,46.397355,-105.827837,MT,,,43.0,18081.0,57.0,24179.0,93.0,16324.0
2141,BRYAN MEDICAL CENTER (280003),2019,Acute Care,Voluntary non-profit - Private,569.0,40.796598,-96.653661,NE,474.0,27342.0,665.0,17885.0,795.0,21577.0,911.0,18598.0
2142,CHI HEALTH GOOD SAMARITAN (280009),2019,Acute Care,Voluntary non-profit - Church,250.0,,,NE,161.0,28730.0,206.0,20067.0,565.0,18495.0,217.0,19872.0
2143,THE NEBRASKA MEDICAL CENTER (280013),2019,Acute Care,Voluntary non-profit - Private,542.0,,,NE,211.0,23854.0,442.0,18075.0,460.0,21548.0,380.0,18509.0
2144,CHI HEALTH ST ELIZABETH (280020),2019,Acute Care,Voluntary non-profit - Private,244.0,40.807609,-96.625179,NE,88.0,26649.0,257.0,17700.0,719.0,19173.0,406.0,18222.0
2145,CHI HEALTH ST FRANCIS (280023),2019,Acute Care,Voluntary non-profit - Church,184.0,40.924267,-98.370887,NE,137.0,23328.0,274.0,15601.0,450.0,20002.0,494.0,17478.0
2146,MARY LANNING HEALTHCARE (280032),2019,Acute Care,Voluntary non-profit - Other,138.0,40.592416,-98.387474,NE,68.0,24037.0,200.0,16258.0,319.0,21714.0,284.0,17156.0
2147,METHODIST HOSPITAL (280040),2019,Acute Care,Voluntary non-profit - Private,369.0,41.259682,-96.041771,NE,218.0,26303.0,430.0,18109.0,1042.0,20783.0,812.0,18896.0
2148,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B (280060),2019,Acute Care,Voluntary non-profit - Private,358.0,41.237904,-96.028717,NE,279.0,26416.0,432.0,18318.0,343.0,21823.0,406.0,20010.0
2149,REGIONAL WEST MEDICAL CENTER (280061),2019,Acute Care,Voluntary non-profit - Private,164.0,41.885055,-103.665837,NE,55.0,25483.0,187.0,17760.0,218.0,20990.0,294.0,18041.0
2150,GREAT PLAINS HEALTH (280065),2019,Acute Care,Voluntary non-profit - Private,105.0,41.120746,-100.770199,NE,152.0,24576.0,240.0,18117.0,277.0,21612.0,359.0,17229.0
2151,METHODIST FREMONT HEALTH (280077),2019,Acute Care,Government - Local,187.0,41.451464,-96.492473,NE,63.0,26782.0,162.0,18062.0,122.0,21543.0,222.0,16605.0
2152,CHI HEALTH IMMANUEL (280081),2019,Acute Care,Voluntary non-profit - Private,308.0,41.321839,-96.023788,NE,66.0,24516.0,156.0,19206.0,206.0,19740.0,204.0,19298.0
2153,CHI HEALTH MIDLANDS (280105),2019,Acute Care,Voluntary non-profit - Church,46.0,41.136866,-96.042825,NE,28.0,24238.0,74.0,18884.0,41.0,20417.0,147.0,17995.0
2154,COLUMBUS COMMUNITY HOSPITAL (280111),2019,Acute Care,Voluntary non-profit - Other,51.0,41.453273,-97.3849,NE,,,128.0,17525.0,166.0,20385.0,129.0,18285.0
2155,FAITH REGIONAL HEALTH SERVICES (280125),2019,Acute Care,Voluntary non-profit - Private,127.0,42.032526,-97.450942,NE,173.0,30045.0,259.0,18534.0,405.0,24424.0,243.0,18140.0
2156,LINCOLN SURGICAL HOSPITAL (280127),2019,Acute Care,Proprietary,21.0,40.794718,-96.624974,NE,,,,,1249.0,18763.0,,
2157,CHI HEALTH NEBRASKA HEART (280128),2019,Acute Care,Voluntary non-profit - Private,54.0,40.735476,-96.594607,NE,238.0,30313.0,172.0,18664.0,,,,
2158,ORTHONEBRASKA HOSPITAL (280129),2019,Acute Care,Physician,24.0,41.232001,-96.135396,NE,,,,,1341.0,20003.0,,
