,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
1646,HEYWOOD HOSPITAL - (220095),2021,Acute Care,Voluntary non-profit - Private,138.0,42.586565,-71.986165,MA,,,163.0,19122.0,109.0,25233.0,191.0,18546.0
1647,NASHOBA VALLEY MEDICAL CENTER (220098),2021,Acute Care,Proprietary,70.0,42.576412,-71.573053,MA,,,78.0,20414.0,53.0,22132.0,129.0,16270.0
1648,SOUTH SHORE HOSPITAL (220100),2021,Acute Care,Voluntary non-profit - Private,363.0,42.17472,-70.954075,MA,321.0,27164.0,1214.0,17812.0,580.0,21235.0,1845.0,17959.0
1649,NEWTON-WELLESLEY HOSPITAL (220101),2021,Acute Care,Voluntary non-profit - Other,272.0,42.332339,-71.246592,MA,68.0,26794.0,668.0,16720.0,885.0,19781.0,570.0,17025.0
1650,WINCHESTER HOSPITAL (220105),2021,Acute Care,Voluntary non-profit - Private,201.0,42.465496,-71.121408,MA,52.0,27343.0,528.0,18664.0,426.0,19884.0,643.0,17922.0
1651,BETH ISRAEL DEACONESS HOSPITAL - MILTON (220108),2021,Acute Care,Government - Federal,93.0,42.252352,-71.075213,MA,,,403.0,17233.0,784.0,22241.0,384.0,18769.0
1652,BRIGHAM AND WOMEN'S HOSPITAL (220110),2021,Acute Care,Voluntary non-profit - Private,781.0,42.335954,-71.107661,MA,300.0,26534.0,836.0,17873.0,690.0,21110.0,561.0,18839.0
1653,GOOD SAMARITAN MEDICAL CENTER (220111),2021,Acute Care,Proprietary,253.0,42.09707,-71.065645,MA,194.0,29747.0,584.0,20747.0,324.0,23191.0,677.0,20119.0
1654,TUFTS MEDICAL CENTER (220116),2021,Acute Care,Voluntary non-profit - Private,388.0,42.349486,-71.063693,MA,131.0,29996.0,271.0,18898.0,174.0,22661.0,217.0,18958.0
1655,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S (220119),2021,Acute Care,Voluntary non-profit - Private,158.0,42.300886,-71.127203,MA,,,357.0,16350.0,522.0,20038.0,312.0,16731.0
1656,NORWOOD HOSPITAL (220126),2021,Acute Care,Proprietary,233.0,42.189462,-71.20264,MA,134.0,28667.0,470.0,20255.0,153.0,22139.0,443.0,19746.0
1657,FALMOUTH HOSPITAL (220135),2021,Acute Care,Voluntary non-profit - Private,92.0,41.564962,-70.621126,MA,129.0,27895.0,386.0,17336.0,462.0,21876.0,676.0,19419.0
1658,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS (220163),2021,Acute Care,Voluntary non-profit - Private,652.0,42.27851,-71.759079,MA,561.0,29099.0,787.0,19304.0,379.0,19575.0,815.0,19302.0
1659,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON (220171)",2021,Acute Care,Voluntary non-profit - Private,344.0,42.486578,-71.20563,MA,409.0,25133.0,1004.0,18099.0,634.0,21291.0,855.0,18463.0
1660,METROWEST MEDICAL CENTER (220175),2021,Acute Care,Voluntary non-profit - Private,285.0,42.28427,-71.419754,MA,105.0,27280.0,400.0,19946.0,134.0,23196.0,341.0,18052.0
1661,ST VINCENT HOSPITAL (220176),2021,Acute Care,Proprietary,274.0,42.265971,-71.79549,MA,112.0,31064.0,438.0,19376.0,365.0,21086.0,473.0,18899.0
1662,NANTUCKET COTTAGE HOSPITAL (220177),2021,Acute Care,Voluntary non-profit - Private,17.0,41.275542,-70.100261,MA,,,37.0,17042.0,,,61.0,16021.0
1663,MARTHA'S VINEYARD HOSPITAL INC (221300),2021,Critical Access,Voluntary non-profit - Private,24.0,,,MA,,,57.0,17989.0,126.0,20902.0,116.0,16628.0
1664,FAIRVIEW HOSPITAL (221302),2021,Critical Access,Voluntary non-profit - Private,24.0,42.191982,-73.372523,MA,,,79.0,18680.0,74.0,26765.0,99.0,17939.0
1665,ATHOL MEMORIAL HOSPITAL (221303),2021,Critical Access,Voluntary non-profit - Private,24.0,42.586273,-72.208748,MA,,,34.0,20247.0,,,53.0,18546.0
1666,ST JOE MERCY HOSPITAL SYSTEM LIVONIA (230002),2021,Acute Care,Voluntary non-profit - Private,301.0,42.39657,-83.404577,MI,238.0,25518.0,550.0,18030.0,237.0,20159.0,468.0,18868.0
1667,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL (230003),2021,Acute Care,Voluntary non-profit - Private,57.0,42.819539,-85.988129,MI,,,65.0,15669.0,68.0,18033.0,66.0,18283.0
1668,PROMEDICA CHARLES AND VIRGINIA HICKMAN HOSPITAL (230005),2021,Acute Care,Voluntary non-profit - Private,80.0,41.912713,-84.049555,MI,34.0,25539.0,151.0,17257.0,161.0,18109.0,211.0,18137.0
1669,THREE RIVERS HEALTH (230015),2021,Acute Care,Government - Hospital District or Authority,60.0,41.934946,-85.647048,MI,,,52.0,15737.0,51.0,17331.0,90.0,16914.0
1670,BRONSON METHODIST HOSPITAL (230017),2021,Acute Care,Voluntary non-profit - Private,407.0,42.286165,-85.581333,MI,270.0,24951.0,494.0,16272.0,433.0,16529.0,598.0,16885.0
1671,"ASCENSION PROVIDENCE HOSPITAL, SOUTHFIELD AND NOVI (230019)",2021,Acute Care,Voluntary non-profit - Church,584.0,42.459196,-83.205163,MI,255.0,21804.0,1150.0,17939.0,938.0,17757.0,823.0,18522.0
1672,BEAUMONT HOSPITAL - DEARBORN (230020),2021,Acute Care,Voluntary non-profit - Private,595.0,42.291912,-83.211951,MI,307.0,26941.0,724.0,18936.0,481.0,19935.0,699.0,19483.0
1673,"LAKELAND HOSPITAL, ST JOSEPH (230021)",2021,Acute Care,Voluntary non-profit - Private,302.0,42.089742,-86.477194,MI,146.0,24836.0,500.0,16680.0,253.0,19774.0,353.0,18656.0
1674,PROMEDICA COLDWATER REGIONAL HOSPITAL (230022),2021,Acute Care,Government - Local,87.0,41.938969,-84.990585,MI,,,119.0,16274.0,67.0,22612.0,139.0,15094.0
1675,SINAI-GRACE HOSPITAL (230024),2021,Acute Care,Proprietary,371.0,42.420102,-83.181471,MI,152.0,25784.0,348.0,20306.0,78.0,22394.0,214.0,20963.0
1676,ST JOSEPH MERCY OAKLAND (230029),2021,Acute Care,Voluntary non-profit - Private,432.0,42.614943,-83.2751,MI,375.0,25267.0,596.0,18144.0,752.0,19074.0,647.0,19491.0
1677,MIDMICHIGAN MEDICAL CENTER-GRATIOT (230030),2021,Acute Care,Voluntary non-profit - Private,103.0,43.39168,-84.662278,MI,,,170.0,20293.0,97.0,20072.0,218.0,19719.0
1678,LAKE HURON MEDICAL CENTER (230031),2021,Acute Care,Voluntary non-profit - Church,164.0,42.955785,-82.431961,MI,37.0,23935.0,130.0,16440.0,170.0,20077.0,272.0,21502.0
1679,SPECTRUM HEALTH UNITED HOSPITAL (230035),2021,Acute Care,Voluntary non-profit - Other,85.0,43.175469,-85.268781,MI,,,131.0,17757.0,46.0,19449.0,220.0,18738.0
1680,MIDMICHIGAN MEDICAL CENTER - ALPENA (230036),2021,Acute Care,Proprietary,129.0,45.076857,-83.450672,MI,27.0,25540.0,238.0,17653.0,253.0,20827.0,199.0,18119.0
1681,HILLSDALE HOSPITAL (230037),2021,Acute Care,Voluntary non-profit - Private,91.0,41.911437,-84.631702,MI,,,104.0,17487.0,33.0,22463.0,143.0,15965.0
1682,SPECTRUM HEALTH (230038),2021,Acute Care,Voluntary non-profit - Private,1202.0,42.970527,-85.665319,MI,454.0,26008.0,932.0,18797.0,828.0,18498.0,801.0,18089.0
1683,MCLAREN BAY REGION (230041),2021,Acute Care,Voluntary non-profit - Private,521.0,43.589392,-83.868089,MI,531.0,24482.0,618.0,18794.0,306.0,19189.0,423.0,17881.0
1684,UNIVERSITY OF MICHIGAN HEALTH SYSTEM (230046),2021,Acute Care,Voluntary non-profit - Private,973.0,42.28534,-83.72904,MI,256.0,24694.0,818.0,18460.0,555.0,18304.0,464.0,17788.0
1685,HENRY FORD MACOMB HOSPITAL (230047),2021,Acute Care,Proprietary,455.0,42.612671,-82.963405,MI,337.0,25977.0,734.0,20625.0,507.0,21234.0,656.0,19705.0
1686,HENRY FORD HOSPITAL (230053),2021,Acute Care,Voluntary non-profit - Private,698.0,42.366114,-83.084592,MI,209.0,27014.0,517.0,16612.0,146.0,19007.0,282.0,17810.0
1687,UPHS MARQUETTE DLP HOSPITAL (230054),2021,Acute Care,Government - Local,268.0,46.543081,-87.411036,MI,329.0,25234.0,260.0,17875.0,210.0,19899.0,182.0,17453.0
1688,DICKINSON COUNTY MEMORIAL HOSPITAL (230055),2021,Acute Care,Government - Local,73.0,45.808572,-88.044268,MI,26.0,24859.0,124.0,15585.0,120.0,23007.0,153.0,18917.0
1689,MUNSON HEALTHCARE GRAYLING HOSPITAL (230058),2021,Acute Care,Voluntary non-profit - Church,92.0,44.667251,-84.707939,MI,,,93.0,16671.0,87.0,21331.0,213.0,18103.0
1690,MERCY HEALTH SAINT MARY'S (230059),2021,Acute Care,Voluntary non-profit - Church,334.0,42.958252,-85.664114,MI,54.0,23245.0,297.0,17281.0,334.0,17800.0,276.0,20343.0
1691,MERCY HEALTH HACKLEY CAMPUS (230066),2021,Acute Care,Voluntary non-profit - Private,298.0,43.221939,-86.243075,MI,248.0,27293.0,560.0,17253.0,398.0,19045.0,488.0,18428.0
1692,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL (230069),2021,Acute Care,Voluntary non-profit - Other,52.0,42.615372,-83.939355,MI,,,155.0,17261.0,173.0,20397.0,163.0,19017.0
1693,COVENANT MEDICAL CENTER (230070),2021,Acute Care,Voluntary non-profit - Other,529.0,43.428097,-83.955548,MI,303.0,26170.0,621.0,18234.0,554.0,18386.0,757.0,20324.0
1694,HOLLAND COMMUNITY HOSPITAL (230072),2021,Acute Care,Voluntary non-profit - Private,189.0,42.774581,-86.112772,MI,85.0,27932.0,164.0,15245.0,350.0,17112.0,207.0,17862.0
1695,BRONSON BATTLE CREEK HOSPITAL (230075),2021,Acute Care,Proprietary,204.0,42.330618,-85.180404,MI,26.0,26066.0,268.0,16819.0,310.0,19607.0,361.0,18406.0
1696,ASCENSION ST MARY'S HOSPITAL (230077),2021,Acute Care,Voluntary non-profit - Church,220.0,43.426012,-83.941936,MI,201.0,24598.0,224.0,18302.0,133.0,21564.0,242.0,20584.0
1697,LAKELAND HOSPITAL WATERVLIET (230078),2021,Acute Care,Voluntary non-profit - Private,46.0,42.184866,-86.25076,MI,,,,,48.0,20454.0,,
1698,MCLAREN CENTRAL MICHIGAN (230080),2021,Acute Care,Voluntary non-profit - Private,72.0,43.598528,-84.761389,MI,,,160.0,17804.0,119.0,19003.0,164.0,18509.0
1699,MUNSON HEALTHCARE CADILLAC HOSPITAL (230081),2021,Acute Care,Voluntary non-profit - Church,67.0,44.246148,-85.390456,MI,,,158.0,16219.0,158.0,17882.0,290.0,16626.0
1700,BRONSON SOUTH HAVEN HOSPITAL (230085),2021,Acute Care,Government - Hospital District or Authority,32.0,42.391252,-86.26413,MI,,,38.0,15324.0,,,28.0,16378.0
1701,BEAUMONT HOSPITAL - GROSSE POINTE (230089),2021,Acute Care,Voluntary non-profit - Private,241.0,42.384197,-82.915386,MI,61.0,24794.0,417.0,17870.0,376.0,20230.0,260.0,18693.0
1702,HENRY FORD ALLEGIANCE HEALTH (230092),2021,Acute Care,Voluntary non-profit - Other,367.0,42.250356,-84.393603,MI,505.0,22813.0,662.0,17076.0,239.0,18754.0,839.0,18549.0
1703,SPECTRUM HEALTH BIG RAPIDS HOSPITAL (230093),2021,Acute Care,Government - Local,50.0,43.693126,-85.475763,MI,,,104.0,16734.0,,,155.0,16828.0
1704,MIDMICHIGAN MEDICAL CENTER - WEST BRANCH (230095),2021,Acute Care,Government - Local,88.0,44.26283,-84.24623,MI,28.0,27080.0,92.0,17933.0,171.0,19133.0,139.0,17248.0
1705,STURGIS HOSPITAL (230096),2021,Acute Care,Government - Local,49.0,41.794193,-85.407308,MI,,,48.0,18656.0,26.0,17022.0,69.0,18205.0
1706,MUNSON MEDICAL CENTER (230097),2021,Acute Care,Voluntary non-profit - Other,416.0,44.761645,-85.641588,MI,761.0,24310.0,754.0,17645.0,862.0,17750.0,588.0,16562.0
1707,PROMEDICA MONROE REGIONAL HOSPITAL (230099),2021,Acute Care,Voluntary non-profit - Other,172.0,41.925143,-83.389075,MI,107.0,26059.0,213.0,18138.0,66.0,22934.0,262.0,19177.0
1708,TAWAS ST JOSEPH HOSPITAL (230100),2021,Acute Care,Government - Hospital District or Authority,48.0,44.274911,-83.511002,MI,,,35.0,19781.0,64.0,20321.0,113.0,19406.0
1709,HARPER UNIVERSITY HOSPITAL (230104),2021,Acute Care,Proprietary,363.0,42.351375,-83.057892,MI,155.0,29598.0,384.0,19657.0,172.0,22905.0,120.0,20336.0
1710,MCLAREN NORTHERN MICHIGAN (230105),2021,Acute Care,Voluntary non-profit - Other,197.0,45.373477,-84.969152,MI,257.0,24436.0,408.0,17553.0,259.0,19325.0,310.0,17852.0
1711,UP HEALTH SYSTEM PORTAGE (230108),2021,Acute Care,Voluntary non-profit - Other,96.0,47.141346,-88.585643,MI,,,33.0,17298.0,,,54.0,18197.0
1712,SPECTRUM HEALTH LUDINGTON HOSPITAL (230110),2021,Acute Care,Voluntary non-profit - Other,59.0,,,MI,,,117.0,17144.0,87.0,21552.0,154.0,18185.0
1713,BORGESS MEDICAL CENTER (230117),2021,Acute Care,Voluntary non-profit - Other,355.0,42.304759,-85.561425,MI,532.0,24173.0,594.0,17243.0,382.0,17471.0,400.0,18005.0
1714,MCLAREN THUMB REGION (230118),2021,Acute Care,Voluntary non-profit - Other,50.0,43.802234,-83.030815,MI,35.0,25260.0,66.0,16475.0,78.0,21540.0,79.0,17135.0
1715,MEMORIAL HEALTHCARE (230121),2021,Acute Care,Voluntary non-profit - Other,156.0,43.005075,-84.182076,MI,,,135.0,16964.0,89.0,19135.0,145.0,17946.0
1716,BEAUMONT HOSPITAL ROYAL OAK (230130),2021,Acute Care,Voluntary non-profit - Private,1088.0,42.517687,-83.192142,MI,597.0,24299.0,1636.0,18839.0,1597.0,19110.0,1016.0,19705.0
1717,HURLEY MEDICAL CENTER (230132),2021,Acute Care,Voluntary non-profit - Other,418.0,,,MI,92.0,27269.0,233.0,18213.0,106.0,18350.0,159.0,17054.0
1718,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL (230133),2021,Acute Care,Voluntary non-profit - Private,80.0,45.035332,-84.673887,MI,,,81.0,16150.0,161.0,17657.0,128.0,14298.0
1719,MCLAREN FLINT (230141),2021,Acute Care,Voluntary non-profit - Private,337.0,43.014187,-83.733578,MI,383.0,24821.0,557.0,18898.0,398.0,18259.0,424.0,20174.0
1720,BEAUMONT HOSPITAL - WAYNE (230142),2021,Acute Care,Voluntary non-profit - Private,152.0,42.274275,-83.365625,MI,79.0,25988.0,173.0,19405.0,49.0,22401.0,233.0,18682.0
1721,HENRY FORD WYANDOTTE HOSPITAL (230146),2021,Acute Care,Voluntary non-profit - Private,355.0,42.209694,-83.148776,MI,217.0,27861.0,494.0,20254.0,139.0,19783.0,429.0,20883.0
1722,BEAUMONT HOSPITAL - FARMINGTON HILLS (230151),2021,Acute Care,Voluntary non-profit - Private,298.0,42.44363,-83.324789,MI,160.0,25479.0,436.0,18272.0,113.0,19630.0,337.0,19432.0
1723,ST JOSEPH MERCY HOSPITAL (230156),2021,Acute Care,Voluntary non-profit - Church,505.0,42.261803,-83.659819,MI,432.0,26002.0,982.0,17291.0,813.0,19454.0,853.0,18312.0
1724,ASCENSION ST JOHN HOSPITAL (230165),2021,Acute Care,Voluntary non-profit - Church,650.0,42.419011,-82.915008,MI,184.0,27620.0,705.0,19706.0,266.0,20965.0,397.0,20148.0
1725,MCLAREN GREATER LANSING (230167),2021,Acute Care,Voluntary non-profit - Private,282.0,42.704799,-84.555111,MI,174.0,25449.0,316.0,17329.0,721.0,18194.0,429.0,20311.0
1726,NORTH OTTAWA COMMUNITY HEALTH SYSTEM (230174),2021,Acute Care,Government - Hospital District or Authority,70.0,43.05161,-86.227963,MI,,,33.0,17931.0,128.0,18539.0,49.0,18374.0
1727,BEAUMONT HOSPITAL - TRENTON (230176),2021,Acute Care,Voluntary non-profit - Private,192.0,42.115786,-83.211814,MI,142.0,27425.0,289.0,18981.0,181.0,18668.0,393.0,18936.0
1728,MIDMICHIGAN MEDICAL CENTER-CLARE (230180),2021,Acute Care,Voluntary non-profit - Other,49.0,43.820724,-84.768349,MI,,,65.0,19075.0,25.0,17284.0,107.0,17088.0
1729,MCLAREN LAPEER REGION (230193),2021,Acute Care,Voluntary non-profit - Private,193.0,43.06271,-83.319345,MI,134.0,27737.0,241.0,19287.0,205.0,19405.0,283.0,19400.0
1730,ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS (230195),2021,Acute Care,Voluntary non-profit - Private,518.0,42.507178,-83.003535,MI,227.0,25670.0,831.0,19076.0,206.0,19846.0,1035.0,21156.0
1731,ASCENSION GENESYS HOSPITAL (230197),2021,Acute Care,Voluntary non-profit - Church,373.0,,,MI,174.0,25648.0,548.0,18485.0,518.0,18918.0,665.0,20237.0
1732,MCLAREN OAKLAND (230207),2021,Acute Care,Voluntary non-profit - Private,166.0,42.638394,-83.291095,MI,30.0,25019.0,95.0,18062.0,63.0,20558.0,161.0,19790.0
1733,SPARROW CARSON HOSPITAL (230208),2021,Acute Care,Voluntary non-profit - Other,52.0,43.175989,-84.843788,MI,,,32.0,17651.0,28.0,23467.0,77.0,18244.0
1734,MCLAREN PORT HURON (230216),2021,Acute Care,Voluntary non-profit - Private,185.0,42.986743,-82.427839,MI,277.0,23736.0,448.0,17497.0,361.0,19824.0,491.0,18189.0
1735,OAKLAWN HOSPITAL (230217),2021,Acute Care,Voluntary non-profit - Other,78.0,42.273533,-84.957796,MI,,,93.0,16429.0,84.0,19817.0,132.0,16602.0
1736,MIDMICHIGAN MEDICAL CENTER-MIDLAND (230222),2021,Acute Care,Voluntary non-profit - Other,290.0,43.635617,-84.261689,MI,540.0,25884.0,452.0,18337.0,407.0,18555.0,510.0,18872.0
1737,MCLAREN MACOMB (230227),2021,Acute Care,Proprietary,282.0,42.586795,-82.896918,MI,221.0,23944.0,553.0,18091.0,141.0,18246.0,491.0,18792.0
1738,EDWARD W SPARROW HOSPITAL (230230),2021,Acute Care,Voluntary non-profit - Other,616.0,42.733609,-84.534816,MI,375.0,24397.0,696.0,17601.0,480.0,18429.0,1033.0,19487.0
1739,METRO HEALTH HOSPITAL (230236),2021,Acute Care,Voluntary non-profit - Private,208.0,42.858067,-85.722937,MI,97.0,27664.0,164.0,17376.0,294.0,16830.0,125.0,16912.0
1740,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL (230239),2021,Acute Care,Voluntary non-profit - Private,138.0,46.498099,-84.349513,MI,,,128.0,15779.0,62.0,20120.0,156.0,15032.0
1741,ASCENSION RIVER DISTRICT HOSPITAL (230241),2021,Acute Care,Government - Hospital District or Authority,68.0,42.786505,-82.478208,MI,,,68.0,18150.0,,,74.0,19952.0
1742,GARDEN CITY HOSPITAL (230244),2021,Acute Care,Voluntary non-profit - Private,168.0,42.332356,-83.311771,MI,113.0,26504.0,194.0,18453.0,110.0,23531.0,287.0,22945.0
1743,ASCENSION PROVIDENCE ROCHESTER HOSPITAL (230254),2021,Acute Care,Voluntary non-profit - Private,230.0,42.680882,-83.149228,MI,108.0,25637.0,310.0,19419.0,521.0,20394.0,332.0,20305.0
1744,ST JOSEPH MERCY CHELSEA (230259),2021,Acute Care,Voluntary non-profit - Private,126.0,42.310594,-84.016571,MI,,,107.0,17532.0,733.0,19016.0,130.0,16841.0
1745,"BEAUMONT HOSPITAL, TROY (230269)",2021,Acute Care,Voluntary non-profit - Private,484.0,,,MI,485.0,22047.0,1333.0,17950.0,899.0,19526.0,1020.0,18450.0
1746,BEAUMONT HOSPITAL - TAYLOR (230270),2021,Acute Care,Voluntary non-profit - Private,184.0,42.233501,-83.269667,MI,37.0,29732.0,163.0,19980.0,124.0,20135.0,234.0,20130.0
1747,DETROIT RECEIVING HOSPITAL (230273),2021,Acute Care,Proprietary,229.0,,,MI,82.0,28594.0,165.0,18764.0,,,155.0,19745.0
1748,HURON VALLEY-SINAI HOSPITAL (230277),2021,Acute Care,Proprietary,142.0,,,MI,172.0,26978.0,222.0,18611.0,290.0,20278.0,160.0,18259.0
1749,KARMANOS CANCER CENTER (230297),2021,Acute Care,Proprietary,122.0,42.35189,-83.058192,MI,,,,,,,44.0,18142.0
1750,HENRY FORD WEST BLOOMFIELD HOSPITAL (230302),2021,Acute Care,Voluntary non-profit - Private,191.0,42.541451,-83.409433,MI,167.0,25711.0,471.0,18105.0,253.0,19075.0,418.0,18248.0
1751,MUNSON HEALTHCARE MANISTEE HOSPITAL (230303),2021,Acute Care,Voluntary non-profit - Other,40.0,44.272355,-86.273439,MI,,,30.0,17429.0,41.0,20765.0,86.0,17003.0
1752,KALKASKA MEMORIAL HEALTH CENTER (231301),2021,Critical Access,Government - Hospital District or Authority,104.0,44.730897,-85.183837,MI,,,,,,,29.0,13940.0
1753,SCHOOLCRAFT MEMORIAL HOSPITAL (231303),2021,Critical Access,Government - Local,13.0,45.944963,-86.275716,MI,,,,,,,47.0,16790.0
1754,HELEN NEWBERRY JOY HOSPITAL (231304),2021,Critical Access,Government - Local,67.0,46.352761,-85.515687,MI,,,,,,,41.0,17198.0
1755,SAINT MARY'S STANDISH COMMUNITY HOSPITAL (231305),2021,Critical Access,Voluntary non-profit - Church,57.0,43.98283,-83.969352,MI,,,42.0,17458.0,,,58.0,17434.0
1756,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER (231306),2021,Critical Access,Voluntary non-profit - Private,63.0,45.891024,-84.727569,MI,,,,,,,48.0,14858.0
1757,ASPIRUS ONTONAGON HOSPITAL INC (231309),2021,Critical Access,Government - Local,68.0,46.865635,-89.302976,MI,,,,,26.0,20521.0,,
1758,SCHEURER HOSPITAL (231310),2021,Critical Access,Voluntary non-profit - Other,44.0,43.834329,-83.279517,MI,,,,,95.0,20815.0,41.0,17765.0
1759,MCKENZIE HEALTH SYSTEM (231314),2021,Critical Access,Voluntary non-profit - Private,25.0,43.423426,-82.832937,MI,,,,,,,26.0,18647.0
1760,ASCENSION BORGESS LEE HOSPITAL (231315),2021,Critical Access,Voluntary non-profit - Private,25.0,41.982665,-86.115499,MI,,,,,,,27.0,19926.0
1761,HILLS & DALES GENERAL HOSPITAL (231316),2021,Critical Access,Voluntary non-profit - Private,25.0,43.604308,-83.181126,MI,,,,,26.0,21326.0,52.0,15607.0
1762,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC (231318)",2021,Critical Access,Voluntary non-profit - Other,25.0,46.09972,-88.620281,MI,,,77.0,19271.0,,,74.0,17390.0
1763,ASPIRUS KEWEENAW HOSPITAL AND CLINICS (231319),2021,Critical Access,Voluntary non-profit - Private,25.0,47.237538,-88.444038,MI,,,46.0,18761.0,65.0,19777.0,63.0,17162.0
1764,BELL HOSPITAL (231321),2021,Critical Access,Proprietary,25.0,46.498665,-87.682993,MI,,,,,74.0,19469.0,61.0,17050.0
1765,CHARLEVOIX AREA HOSPITAL (231322),2021,Critical Access,Voluntary non-profit - Other,25.0,,,MI,,,,,170.0,18414.0,63.0,15313.0
1766,SPECTRUM HEALTH REED CITY HOSPITAL (231323),2021,Critical Access,Voluntary non-profit - Private,74.0,,,MI,,,29.0,17121.0,,,51.0,16126.0
1767,EATON RAPIDS MEDICAL CENTER (231324),2021,Critical Access,Voluntary non-profit - Private,20.0,42.496021,-84.657539,MI,,,,,83.0,19316.0,35.0,14731.0
1768,MIDMICHIGAN MEDICAL CENTER-GLADWIN (231325),2021,Critical Access,Voluntary non-profit - Private,25.0,43.975731,-84.495354,MI,,,36.0,16508.0,,,66.0,18320.0
1769,SPARROW CLINTON HOSPITAL (231326),2021,Critical Access,Proprietary,25.0,42.993435,-84.555808,MI,,,53.0,18889.0,,,88.0,16574.0
1770,SPARROW EATON HOSPITAL (231327),2021,Critical Access,Voluntary non-profit - Other,25.0,42.564928,-84.831826,MI,,,28.0,17254.0,72.0,19065.0,59.0,15229.0
1771,ALLEGAN GENERAL HOSPITAL (231328),2021,Critical Access,Voluntary non-profit - Other,25.0,42.520259,-85.856939,MI,,,,,,,39.0,17174.0
1772,MARLETTE REGIONAL HOSPITAL (231330),2021,Critical Access,Voluntary non-profit - Private,70.0,43.332579,-83.08016,MI,,,,,,,46.0,16982.0
1773,SPARROW IONIA HOSPITAL (231331),2021,Critical Access,Voluntary non-profit - Private,24.0,42.935608,-85.07478,MI,,,31.0,17057.0,,,90.0,16967.0
1774,BRONSON LAKEVIEW HOSPITAL (231332),2021,Critical Access,Government - Hospital District or Authority,33.0,42.221036,-85.898014,MI,,,29.0,17193.0,,,32.0,15463.0
1775,ASPIRUS IRONWOOD HOSPITAL (231333),2021,Critical Access,Voluntary non-profit - Private,25.0,46.478193,-90.104689,MI,,,72.0,18785.0,33.0,21823.0,71.0,18940.0
1776,OSF ST FRANCIS HOSPITAL AND MEDICAL GROUP (231337),2021,Critical Access,Voluntary non-profit - Church,25.0,45.74576,-87.094853,MI,,,70.0,16976.0,,,104.0,17482.0
1777,SPECTRUM HEALTH GERBER MEMORIAL (231338),2021,Critical Access,Voluntary non-profit - Private,25.0,43.464383,-85.950763,MI,,,49.0,19552.0,63.0,22847.0,70.0,18216.0
1778,NORTH MEMORIAL HEALTH HOSPITAL (240001),2021,Acute Care,Voluntary non-profit - Private,398.0,45.014214,-93.321172,MN,101.0,25247.0,285.0,18211.0,156.0,18888.0,222.0,18534.0
1779,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER (240002),2021,Acute Care,Voluntary non-profit - Private,335.0,46.792843,-92.096395,MN,313.0,26453.0,371.0,19880.0,291.0,16890.0,248.0,19291.0
1780,HENNEPIN COUNTY MEDICAL CENTER (240004),2021,Acute Care,Government - Local,469.0,44.97285,-93.262707,MN,28.0,24746.0,92.0,18598.0,30.0,23136.0,125.0,19398.0
1781,OLMSTED MEDICAL CENTER (240006),2021,Acute Care,Voluntary non-profit - Private,61.0,44.020994,-92.439958,MN,,,,,77.0,17405.0,35.0,17201.0
