,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
2371,MINERS' COLFAX MEDICAL CENTER (321307),2017,Critical Access,Government - State,66.0,36.863548,-104.443184,NM,,,33.0,14987.0,,,55.0,17317.0
2372,MIMBRES MEMORIAL HOSPITAL (321309),2017,Critical Access,Proprietary,25.0,,,NM,,,73.0,15943.0,27.0,23607.0,126.0,14318.0
2373,ALBANY MEMORIAL HOSPITAL (330003),2017,Acute Care,Voluntary non-profit - Private,110.0,42.674685,-73.748861,NY,45.0,21912.0,138.0,14604.0,,,179.0,14810.0
2374,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS (330004),2017,Acute Care,Voluntary non-profit - Private,146.0,41.92635,-73.995402,NY,149.0,23002.0,447.0,15832.0,,,622.0,15840.0
2375,KALEIDA HEALTH (330005),2017,Acute Care,Voluntary non-profit - Private,1089.0,42.900329,-78.864937,NY,617.0,20628.0,863.0,15047.0,812.0,21825.0,826.0,16680.0
2376,ST JOSEPH'S MEDICAL CENTER (330006),2017,Acute Care,Voluntary non-profit - Private,411.0,40.929614,-73.897003,NY,39.0,24199.0,131.0,16183.0,36.0,27192.0,132.0,18726.0
2377,WYOMING COUNTY COMMUNITY HOSPITAL (330008),2017,Acute Care,Government - Local,214.0,42.753447,-78.132533,NY,,,43.0,14905.0,,,127.0,15359.0
2378,BRONX-LEBANON HOSPITAL CENTER (330009),2017,Acute Care,Proprietary,570.0,40.83175,-73.903756,NY,42.0,22925.0,118.0,14159.0,,,123.0,15700.0
2379,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC (330011)",2017,Acute Care,Voluntary non-profit - Private,158.0,42.09264,-75.935558,NY,162.0,19722.0,433.0,14607.0,465.0,20362.0,656.0,15382.0
2380,ALBANY MEDICAL CENTER HOSPITAL (330013),2017,Acute Care,Voluntary non-profit - Private,736.0,42.653254,-73.77386,NY,344.0,25454.0,374.0,18047.0,535.0,20657.0,313.0,17424.0
2381,JAMAICA HOSPITAL MEDICAL CENTER (330014),2017,Acute Care,Voluntary non-profit - Private,608.0,40.701412,-73.816302,NY,186.0,22311.0,270.0,14902.0,,,271.0,16945.0
2382,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC. (330019)",2017,Acute Care,Voluntary non-profit - Private,134.0,40.613783,-73.948321,NY,93.0,24281.0,563.0,16711.0,,,468.0,19505.0
2383,VASSAR BROTHERS MEDICAL CENTER (330023),2017,Acute Care,Voluntary non-profit - Private,361.0,41.694567,-73.935723,NY,521.0,22895.0,729.0,16046.0,301.0,21671.0,,17336.0
2384,MOUNT SINAI HOSPITAL (330024),2017,Acute Care,Voluntary non-profit - Private,1166.0,,,NY,354.0,23107.0,930.0,17001.0,587.0,26159.0,,17397.0
2385,NASSAU UNIVERSITY MEDICAL CENTER (330027),2017,Acute Care,Government - Local,710.0,40.725298,-73.554413,NY,58.0,23486.0,150.0,16774.0,,,162.0,18052.0
2386,RICHMOND UNIVERSITY MEDICAL CENTER (330028),2017,Acute Care,Voluntary non-profit - Private,315.0,40.63551,-74.106693,NY,89.0,22226.0,172.0,17377.0,60.0,29148.0,339.0,19318.0
2387,NEWARK-WAYNE COMMUNITY HOSPITAL (330030),2017,Acute Care,Voluntary non-profit - Private,300.0,43.059959,-77.100736,NY,33.0,22807.0,155.0,18236.0,57.0,22555.0,190.0,16450.0
2388,"CHENANGO MEMORIAL HOSPITAL, INC (330033)",2017,Acute Care,Voluntary non-profit - Private,138.0,42.542038,-75.524724,NY,52.0,20065.0,84.0,14190.0,91.0,20866.0,182.0,13722.0
2389,SOUTHSIDE HOSPITAL (330043),2017,Acute Care,Voluntary non-profit - Private,294.0,40.724858,-73.240889,NY,178.0,24714.0,633.0,19083.0,396.0,25032.0,548.0,17601.0
2390,FAXTON-ST LUKE'S HEALTHCARE (330044),2017,Acute Care,Voluntary non-profit - Private,271.0,,,NY,154.0,23124.0,389.0,15325.0,88.0,25105.0,729.0,16749.0
2391,HUNTINGTON HOSPITAL (330045),2017,Acute Care,Voluntary non-profit - Private,287.0,40.879201,-73.417488,NY,334.0,25611.0,860.0,17927.0,590.0,24544.0,,18076.0
2392,MOUNT SINAI WEST (330046),2017,Acute Care,Voluntary non-profit - Private,814.0,40.770129,-73.987846,NY,265.0,24435.0,432.0,16517.0,280.0,26656.0,569.0,16448.0
2393,ST MARY'S HOSPITAL AT AMSTERDAM (330047),2017,Acute Care,Voluntary non-profit - Private,290.0,42.953648,-74.216041,NY,99.0,21565.0,243.0,15413.0,96.0,20316.0,364.0,16562.0
2394,NORTHERN DUTCHESS HOSPITAL (330049),2017,Acute Care,Voluntary non-profit - Private,76.0,,,NY,54.0,23847.0,151.0,14858.0,517.0,19397.0,274.0,17397.0
2395,NEW YORK-PRESBYTERIAN/QUEENS (330055),2017,Acute Care,Voluntary non-profit - Private,484.0,,,NY,249.0,20941.0,690.0,17001.0,372.0,28800.0,,18999.0
2396,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS (330056),2017,Acute Care,Voluntary non-profit - Private,292.0,40.689785,-73.9774,NY,114.0,23121.0,192.0,17072.0,55.0,29107.0,283.0,17393.0
2397,ST PETER'S HOSPITAL (330057),2017,Acute Care,Voluntary non-profit - Private,474.0,42.660176,-73.802382,NY,410.0,23120.0,684.0,16115.0,,20257.0,742.0,16492.0
2398,GENEVA GENERAL HOSPITAL (330058),2017,Acute Care,Voluntary non-profit - Private,473.0,,,NY,,,130.0,16672.0,156.0,20023.0,197.0,16662.0
2399,MONTEFIORE MEDICAL CENTER (330059),2017,Acute Care,Voluntary non-profit - Private,1501.0,40.879777,-73.879975,NY,433.0,22693.0,,15446.0,376.0,24642.0,,16283.0
2400,LAWRENCE HOSPITAL CENTER (330061),2017,Acute Care,Voluntary non-profit - Private,265.0,,,NY,127.0,24798.0,472.0,17035.0,126.0,25268.0,495.0,18781.0
2401,NIAGARA FALLS MEMORIAL MEDICAL CENTER (330065),2017,Acute Care,Voluntary non-profit - Other,134.0,43.093433,-79.050429,NY,28.0,24630.0,87.0,13378.0,,,96.0,15404.0
2402,UNITED MEMORIAL MEDICAL CENTER (330073),2017,Acute Care,Voluntary non-profit - Private,131.0,43.003997,-78.177592,NY,36.0,22906.0,113.0,14855.0,67.0,22191.0,168.0,16100.0
2403,F F THOMPSON HOSPITAL (330074),2017,Acute Care,Voluntary non-profit - Private,277.0,42.875591,-77.288198,NY,32.0,23613.0,109.0,13829.0,149.0,18633.0,220.0,15296.0
2404,SISTERS OF CHARITY HOSPITAL (330078),2017,Acute Care,Voluntary non-profit - Private,462.0,42.92917,-78.849916,NY,87.0,25145.0,266.0,14969.0,261.0,22806.0,294.0,18003.0
2405,ADIRONDACK MEDICAL CENTER (330079),2017,Acute Care,Voluntary non-profit - Other,152.0,44.344548,-74.144597,NY,25.0,21846.0,82.0,13913.0,190.0,20232.0,112.0,16688.0
2406,LINCOLN MEDICAL & MENTAL HEALTH CENTER (330080),2017,Acute Care,Government - Local,344.0,40.817681,-73.924072,NY,46.0,23637.0,81.0,16530.0,,,90.0,20738.0
2407,ALICE HYDE MEDICAL CENTER (330084),2017,Acute Care,Voluntary non-profit - Other,198.0,44.856658,-74.29193,NY,53.0,20789.0,122.0,13535.0,41.0,19947.0,137.0,15174.0
2408,AURELIA OSBORN FOX MEMORIAL HOSPITAL (330085),2017,Acute Care,Voluntary non-profit - Other,198.0,,,NY,66.0,19849.0,203.0,13282.0,76.0,21231.0,277.0,13692.0
2409,MONTEFIORE MOUNT VERNON HOSPITAL (330086),2017,Acute Care,Voluntary non-profit - Private,94.0,40.912754,-73.840011,NY,,,73.0,16712.0,,,76.0,19608.0
2410,EASTERN LONG ISLAND HOSPITAL (330088),2017,Acute Care,Voluntary non-profit - Private,90.0,41.110951,-72.361459,NY,,,80.0,15161.0,,,157.0,16468.0
2411,ARNOT OGDEN MEDICAL CENTER (330090),2017,Acute Care,Voluntary non-profit - Private,256.0,42.099256,-76.826668,NY,295.0,22930.0,350.0,15372.0,382.0,19933.0,580.0,16198.0
2412,COLUMBIA MEMORIAL HOSPITAL (330094),2017,Acute Care,Voluntary non-profit - Private,194.0,42.246254,-73.776128,NY,60.0,20318.0,263.0,15064.0,100.0,21881.0,470.0,16287.0
2413,JONES MEMORIAL HOSPITAL (330096),2017,Acute Care,Voluntary non-profit - Private,60.0,42.122878,-77.949784,NY,,,89.0,14690.0,,,217.0,15591.0
2414,NEW YORK-PRESBYTERIAN HOSPITAL (330101),2017,Acute Care,Voluntary non-profit - Private,2546.0,40.76415,-73.954335,NY,779.0,24106.0,,17694.0,732.0,24606.0,,16439.0
2415,KENMORE MERCY HOSPITAL (330102),2017,Acute Care,Voluntary non-profit - Church,344.0,42.9779,-78.878678,NY,80.0,23117.0,172.0,14900.0,395.0,22107.0,201.0,17398.0
2416,OLEAN GENERAL HOSPITAL (330103),2017,Acute Care,Proprietary,260.0,42.089448,-78.426977,NY,167.0,25135.0,206.0,16364.0,53.0,23090.0,345.0,16986.0
2417,NYACK HOSPITAL (330104),2017,Acute Care,Voluntary non-profit - Other,249.0,41.095251,-73.925253,NY,132.0,26728.0,313.0,21620.0,217.0,24260.0,897.0,19570.0
2418,NORTH SHORE UNIVERSITY HOSPITAL (330106),2017,Acute Care,Voluntary non-profit - Private,984.0,40.779269,-73.703029,NY,540.0,24469.0,,17654.0,,25139.0,,17209.0
2419,PECONIC BAY MEDICAL CENTER (330107),2017,Acute Care,Voluntary non-profit - Private,181.0,40.933577,-72.674317,NY,88.0,23985.0,319.0,17913.0,795.0,22925.0,446.0,15932.0
2420,"ST JOSEPH'S HOSPITAL, INC (330108)",2017,Acute Care,Voluntary non-profit - Private,193.0,,,NY,,,26.0,15435.0,,,98.0,14701.0
2421,BERTRAND CHAFFEE HOSPITAL (330111),2017,Acute Care,Voluntary non-profit - Private,103.0,42.508484,-78.659235,NY,,,29.0,15967.0,,,95.0,17656.0
2422,ONEIDA HEALTHCARE (330115),2017,Acute Care,Voluntary non-profit - Other,261.0,43.078755,-75.654264,NY,,,102.0,13980.0,25.0,22842.0,156.0,15206.0
2423,LENOX HILL HOSPITAL (330119),2017,Acute Care,Voluntary non-profit - Private,457.0,40.773964,-73.960611,NY,232.0,23304.0,431.0,18374.0,961.0,22800.0,670.0,17513.0
2424,ROCHESTER GENERAL HOSPITAL (330125),2017,Acute Care,Voluntary non-profit - Private,517.0,43.192542,-77.584424,NY,310.0,23404.0,553.0,15708.0,181.0,22395.0,388.0,17056.0
2425,ORANGE REGIONAL MEDICAL CENTER (330126),2017,Acute Care,Voluntary non-profit - Private,382.0,41.439962,-74.369415,NY,499.0,25760.0,921.0,19293.0,540.0,25491.0,,18593.0
2426,JACOBI MEDICAL CENTER (330127),2017,Acute Care,Government - Local,477.0,40.857455,-73.84721,NY,46.0,24802.0,106.0,15205.0,,,139.0,17126.0
2427,ELMHURST HOSPITAL CENTER (330128),2017,Acute Care,Government - Local,528.0,40.74434,-73.88598,NY,118.0,21965.0,132.0,14975.0,,,267.0,15822.0
2428,TLC HEALTH NETWORK (330132),2017,Acute Care,Voluntary non-profit - Private,178.0,,,NY,,,33.0,15376.0,39.0,23060.0,64.0,14273.0
2429,BON SECOURS COMMUNITY HOSPITAL (330135),2017,Acute Care,Voluntary non-profit - Church,181.0,41.367766,-74.682593,NY,60.0,24251.0,183.0,15409.0,35.0,21943.0,209.0,16489.0
2430,MARY IMOGENE BASSETT HOSPITAL (330136),2017,Acute Care,Voluntary non-profit - Private,180.0,,,NY,233.0,21676.0,300.0,14266.0,325.0,20792.0,251.0,15881.0
2431,ST JOSEPH'S HOSPITAL HEALTH CENTER (330140),2017,Acute Care,Voluntary non-profit - Private,437.0,43.055589,-76.149176,NY,749.0,21377.0,,15648.0,,21205.0,,15367.0
2432,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER (330141),2017,Acute Care,Voluntary non-profit - Private,223.0,40.779337,-72.978147,NY,377.0,25652.0,571.0,18212.0,37.0,26889.0,813.0,19077.0
2433,"IRA DAVENPORT MEMORIAL HOSPITAL, INC (330144)",2017,Acute Care,Voluntary non-profit - Other,139.0,42.37297,-77.278553,NY,,,30.0,15654.0,,,105.0,14957.0
2434,ST JAMES MERCY HOSPITAL (330151),2017,Acute Care,Voluntary non-profit - Church,115.0,42.314575,-77.660142,NY,,,30.0,14610.0,,,98.0,15226.0
2435,ELLIS HOSPITAL (330153),2017,Acute Care,Proprietary,412.0,42.819818,-73.918883,NY,371.0,19726.0,522.0,15117.0,299.0,21593.0,578.0,16469.0
2436,SAMARITAN MEDICAL CENTER (330157),2017,Acute Care,Voluntary non-profit - Private,238.0,43.96489,-75.912761,NY,51.0,20149.0,307.0,14842.0,291.0,20841.0,402.0,15265.0
2437,GOOD SAMARITAN HOSPITAL OF SUFFERN (330158),2017,Acute Care,Voluntary non-profit - Church,301.0,41.112389,-74.136248,NY,406.0,26001.0,519.0,20425.0,243.0,22327.0,847.0,19740.0
2438,STATEN ISLAND UNIVERSITY HOSPITAL (330160),2017,Acute Care,Voluntary non-profit - Private,642.0,40.584082,-74.087013,NY,358.0,23765.0,718.0,16620.0,152.0,31081.0,978.0,17644.0
2439,NORTHERN WESTCHESTER HOSPITAL (330162),2017,Acute Care,Voluntary non-profit - Private,196.0,41.196692,-73.724449,NY,67.0,25611.0,305.0,16410.0,404.0,23612.0,422.0,16517.0
2440,EASTERN NIAGARA HOSPITAL (330163),2017,Acute Care,Voluntary non-profit - Private,132.0,43.17638,-78.671075,NY,79.0,23069.0,205.0,14616.0,,,200.0,14773.0
2441,HIGHLAND HOSPITAL (330164),2017,Acute Care,Voluntary non-profit - Private,243.0,43.135955,-77.607556,NY,33.0,23904.0,281.0,13872.0,424.0,22357.0,393.0,14481.0
2442,NYU WINTHROP HOSPITAL (330167),2017,Acute Care,Voluntary non-profit - Private,510.0,40.741648,-73.643532,NY,381.0,22752.0,954.0,17914.0,564.0,24493.0,840.0,15976.0
2443,MOUNT SINAI BETH ISRAEL/PETRIE CAMPUS (330169),2017,Acute Care,Voluntary non-profit - Private,759.0,40.732665,-73.9816,NY,476.0,22903.0,815.0,16214.0,489.0,28318.0,,16792.0
2444,"CORTLAND REGIONAL MEDICAL CENTER, INC (330175)",2017,Acute Care,Voluntary non-profit - Private,195.0,42.608997,-76.186117,NY,35.0,21798.0,206.0,15305.0,,,404.0,14231.0
2445,SAMARITAN HOSPITAL (330180),2017,Acute Care,Voluntary non-profit - Private,248.0,42.733395,-73.671434,NY,142.0,23182.0,208.0,15865.0,98.0,21631.0,261.0,16641.0
2446,GLEN COVE HOSPITAL (330181),2017,Acute Care,Voluntary non-profit - Private,152.0,,,NY,110.0,24842.0,277.0,18048.0,256.0,29331.0,440.0,17804.0
2447,"ST FRANCIS HOSPITAL, ROSLYN (330182)",2017,Acute Care,Voluntary non-profit - Church,359.0,40.804505,-73.672669,NY,564.0,27019.0,,18719.0,883.0,25614.0,850.0,16571.0
2448,MONTEFIORE NEW ROCHELLE HOSPITAL (330184),2017,Acute Care,Voluntary non-profit - Private,320.0,40.912968,-73.786997,NY,110.0,25536.0,272.0,17267.0,330.0,23918.0,376.0,19058.0
2449,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON (330185),2017,Acute Care,Voluntary non-profit - Private,248.0,40.938249,-73.052951,NY,206.0,24879.0,619.0,17511.0,180.0,22879.0,936.0,16147.0
2450,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER (330188),2017,Acute Care,Voluntary non-profit - Church,157.0,43.154652,-79.030462,NY,83.0,21881.0,166.0,16675.0,136.0,22707.0,192.0,15451.0
2451,GLENS FALLS HOSPITAL (330191),2017,Acute Care,Voluntary non-profit - Private,392.0,43.308335,-73.644551,NY,189.0,19409.0,401.0,14928.0,246.0,22255.0,721.0,15353.0
2452,FLUSHING HOSPITAL MEDICAL CENTER (330193),2017,Acute Care,Voluntary non-profit - Private,288.0,40.755636,-73.815645,NY,74.0,24188.0,204.0,18142.0,40.0,30842.0,536.0,18759.0
2453,MAIMONIDES MEDICAL CENTER (330194),2017,Acute Care,Voluntary non-profit - Private,711.0,40.63908,-73.998668,NY,844.0,22134.0,,17986.0,145.0,30500.0,,19026.0
2454,LONG ISLAND JEWISH MEDICAL CENTER (330195),2017,Acute Care,Voluntary non-profit - Private,1233.0,,,NY,261.0,23512.0,889.0,16563.0,299.0,25425.0,913.0,17246.0
2455,CONEY ISLAND HOSPITAL (330196),2017,Acute Care,Government - Local,354.0,40.58494,-73.966285,NY,134.0,25380.0,455.0,16177.0,,,552.0,17720.0
2456,CANTON-POTSDAM HOSPITAL (330197),2017,Acute Care,Voluntary non-profit - Private,94.0,44.676085,-74.981451,NY,71.0,21612.0,160.0,13617.0,114.0,18512.0,287.0,13842.0
2457,SOUTH NASSAU COMMUNITIES HOSPITAL (330198),2017,Acute Care,Voluntary non-profit - Private,385.0,,,NY,360.0,22658.0,743.0,18096.0,480.0,24133.0,,17313.0
2458,METROPOLITAN HOSPITAL CENTER (330199),2017,Acute Care,Government - Local,342.0,40.78472,-73.943636,NY,31.0,21755.0,27.0,16220.0,,,37.0,15985.0
2459,KINGSBROOK JEWISH MEDICAL CENTER (330201),2017,Acute Care,Voluntary non-profit - Private,970.0,40.658929,-73.934072,NY,72.0,25018.0,187.0,18136.0,,,253.0,18653.0
2460,KINGS COUNTY HOSPITAL CENTER (330202),2017,Acute Care,Government - Local,633.0,40.655773,-73.944039,NY,52.0,19827.0,121.0,13721.0,,,104.0,15792.0
2461,CROUSE HOSPITAL (330203),2017,Acute Care,Voluntary non-profit - Private,498.0,43.041666,-76.137853,NY,175.0,20312.0,501.0,15069.0,602.0,21996.0,702.0,15999.0
2462,BELLEVUE HOSPITAL CENTER (330204),2017,Acute Care,Government - Local,904.0,40.740079,-73.97625,NY,67.0,20204.0,81.0,14909.0,,,98.0,16159.0
2463,ST ANTHONY COMMUNITY HOSPITAL (330205),2017,Acute Care,Voluntary non-profit - Church,64.0,41.261094,-74.356945,NY,30.0,23671.0,124.0,19071.0,142.0,25059.0,224.0,18434.0
2464,ST JOHN'S RIVERSIDE HOSPITAL (330208),2017,Acute Care,Voluntary non-profit - Private,346.0,40.96784,-73.885107,NY,126.0,24523.0,520.0,17764.0,148.0,23440.0,543.0,18514.0
2465,CLAXTON-HEPBURN MEDICAL CENTER (330211),2017,Acute Care,Voluntary non-profit - Private,110.0,44.692091,-75.499934,NY,37.0,21615.0,70.0,14849.0,56.0,20604.0,211.0,14639.0
2466,NYU HOSPITALS CENTER (330214),2017,Acute Care,Voluntary non-profit - Private,1085.0,40.74226,-73.974661,NY,256.0,24964.0,850.0,18808.0,,22381.0,911.0,17912.0
2467,"ROME MEMORIAL HOSPITAL, INC (330215)",2017,Acute Care,Voluntary non-profit - Private,176.0,43.228954,-75.444248,NY,52.0,23856.0,227.0,14177.0,,,236.0,15877.0
2468,OSWEGO HOSPITAL (330218),2017,Acute Care,Voluntary non-profit - Private,164.0,43.454141,-76.516001,NY,96.0,24106.0,220.0,15866.0,,,479.0,18202.0
2469,ERIE COUNTY MEDICAL CENTER (330219),2017,Acute Care,Voluntary non-profit - Private,931.0,42.927236,-78.829151,NY,,,130.0,14381.0,210.0,22350.0,110.0,16711.0
2470,WYCKOFF HEIGHTS MEDICAL CENTER (330221),2017,Acute Care,Voluntary non-profit - Private,260.0,40.704699,-73.917648,NY,111.0,24510.0,208.0,16168.0,,,195.0,18331.0
2471,SARATOGA HOSPITAL (330222),2017,Acute Care,Voluntary non-profit - Private,189.0,43.084794,-73.796223,NY,82.0,22848.0,271.0,15452.0,393.0,19867.0,546.0,15424.0
2472,MASSENA MEMORIAL HOSPITAL (330223),2017,Acute Care,Government - Local,42.0,44.936344,-74.907828,NY,46.0,22394.0,145.0,14640.0,29.0,21965.0,221.0,14748.0
2473,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS (330224),2017,Acute Care,Voluntary non-profit - Church,120.0,41.922453,-73.999335,NY,,,,,314.0,18737.0,,
2474,UNITY HOSPITAL OF ROCHESTER (330226),2017,Acute Care,Voluntary non-profit - Private,470.0,43.191544,-77.701464,NY,105.0,21856.0,282.0,15304.0,398.0,21029.0,334.0,16209.0
2475,BROOKS MEMORIAL HOSPITAL (330229),2017,Acute Care,Voluntary non-profit - Private,65.0,42.480106,-79.333617,NY,,,85.0,15916.0,135.0,22506.0,119.0,14960.0
2476,QUEENS HOSPITAL CENTER (330231),2017,Acute Care,Government - Local,262.0,40.71698,-73.803431,NY,41.0,22499.0,94.0,14794.0,,,230.0,15328.0
2477,ST MARY'S HOSPITAL ( TROY ) (330232),2017,Acute Care,Voluntary non-profit - Private,130.0,42.743977,-73.676415,NY,43.0,22229.0,123.0,14355.0,,,180.0,16636.0
2478,BROOKDALE HOSPITAL MEDICAL CENTER (330233),2017,Acute Care,Voluntary non-profit - Private,863.0,40.6545,-73.91275,NY,88.0,21851.0,165.0,16248.0,,,148.0,16885.0
2479,WESTCHESTER MEDICAL CENTER (330234),2017,Acute Care,Government - Hospital District or Authority,830.0,41.08768,-73.803897,NY,322.0,24892.0,286.0,21058.0,195.0,24734.0,327.0,19556.0
2480,AUBURN MEMORIAL HOSPITAL (330235),2017,Acute Care,Voluntary non-profit - Private,179.0,42.940761,-76.564607,NY,82.0,21804.0,356.0,13940.0,82.0,22944.0,492.0,14995.0
2481,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL (330236),2017,Acute Care,Voluntary non-profit - Private,586.0,40.668263,-73.979141,NY,349.0,21599.0,887.0,16992.0,258.0,30262.0,877.0,18002.0
2482,NICHOLAS H NOYES MEMORIAL HOSPITAL (330238),2017,Acute Care,Voluntary non-profit - Private,68.0,42.55213,-77.700356,NY,,,62.0,15714.0,47.0,21335.0,152.0,13297.0
2483,WOMAN'S CHRISTIAN ASSOCIATION (330239),2017,Acute Care,Voluntary non-profit - Private,217.0,42.091237,-79.23295,NY,89.0,21486.0,265.0,15357.0,72.0,25331.0,326.0,17088.0
2484,HARLEM HOSPITAL CENTER (330240),2017,Acute Care,Government - Local,280.0,40.814482,-73.940495,NY,,,50.0,16375.0,,,57.0,18987.0
2485,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER (330241),2017,Acute Care,Government - State,734.0,43.042677,-76.139323,NY,155.0,23744.0,434.0,16212.0,201.0,22973.0,572.0,17147.0
2486,ST ELIZABETH MEDICAL CENTER (330245),2017,Acute Care,Voluntary non-profit - Private,201.0,43.083646,-75.267158,NY,262.0,23378.0,547.0,15586.0,639.0,20181.0,495.0,15377.0
2487,ST CHARLES HOSPITAL (330246),2017,Acute Care,Voluntary non-profit - Church,239.0,40.947392,-73.059832,NY,46.0,22306.0,122.0,17529.0,565.0,22818.0,222.0,17016.0
2488,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR (330250),2017,Acute Care,Voluntary non-profit - Private,375.0,44.700122,-73.466647,NY,401.0,19828.0,447.0,14392.0,292.0,21554.0,659.0,14471.0
2489,MERCY MEDICAL CENTER (330259),2017,Acute Care,Voluntary non-profit - Private,375.0,40.688191,-73.633236,NY,165.0,25063.0,220.0,18631.0,75.0,28701.0,437.0,18894.0
2490,PHELPS MEMORIAL HOSPITAL ASSN (330261),2017,Acute Care,Voluntary non-profit - Other,205.0,41.107555,-73.859639,NY,76.0,23899.0,227.0,18105.0,384.0,22536.0,427.0,17011.0
2491,ST LUKE'S CORNWALL HOSPITAL (330264),2017,Acute Care,Voluntary non-profit - Other,192.0,41.503744,-74.015176,NY,285.0,21808.0,451.0,16733.0,253.0,21507.0,833.0,18442.0
2492,CLIFTON SPRINGS HOSPITAL AND CLINIC (330265),2017,Acute Care,Voluntary non-profit - Private,208.0,42.960473,-77.139252,NY,,,42.0,13954.0,,,112.0,13637.0
2493,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL (330267),2017,Acute Care,Voluntary non-profit - Private,127.0,41.291457,-73.893601,NY,162.0,23436.0,455.0,17618.0,222.0,23986.0,671.0,17834.0
2494,COBLESKILL REGIONAL HOSPITAL (330268),2017,Acute Care,Voluntary non-profit - Private,40.0,,,NY,,,67.0,15435.0,,,99.0,13562.0
2495,HOSPITAL FOR SPECIAL SURGERY (330270),2017,Acute Care,Voluntary non-profit - Private,202.0,40.764866,-73.953128,NY,,,,,,22946.0,,
2496,PUTNAM HOSPITAL CENTER (330273),2017,Acute Care,Voluntary non-profit - Private,144.0,41.384844,-73.664475,NY,110.0,24764.0,321.0,18773.0,576.0,23446.0,439.0,17726.0
2497,NATHAN LITTAUER HOSPITAL (330276),2017,Acute Care,Voluntary non-profit - Private,149.0,43.068029,-74.330817,NY,28.0,22163.0,93.0,14442.0,56.0,25768.0,143.0,14853.0
2498,CORNING HOSPITAL (330277),2017,Acute Care,Voluntary non-profit - Private,72.0,42.136107,-76.969841,NY,57.0,22627.0,286.0,15086.0,135.0,21447.0,340.0,16114.0
2499,MERCY HOSPITAL OF BUFFALO (330279),2017,Acute Care,Voluntary non-profit - Private,470.0,42.847875,-78.811876,NY,295.0,22561.0,352.0,16124.0,69.0,22271.0,363.0,18052.0
2500,STRONG MEMORIAL HOSPITAL (330285),2017,Acute Care,Voluntary non-profit - Private,822.0,43.124394,-77.623692,NY,239.0,22073.0,358.0,15018.0,,,329.0,17174.0
2501,GOOD SAMARITAN HOSPITAL MEDICAL CENTER (330286),2017,Acute Care,Voluntary non-profit - Church,437.0,40.696807,-73.286321,NY,361.0,24808.0,630.0,18024.0,162.0,26908.0,,17143.0
2502,WHITE PLAINS HOSPITAL CENTER (330304),2017,Acute Care,Voluntary non-profit - Private,292.0,,,NY,237.0,25219.0,473.0,19818.0,291.0,25803.0,955.0,18759.0
2503,CAYUGA MEDICAL CENTER AT ITHACA (330307),2017,Acute Care,Voluntary non-profit - Private,174.0,42.467096,-76.538808,NY,137.0,21944.0,161.0,14152.0,204.0,21073.0,305.0,15257.0
2504,PLAINVIEW HOSPITAL (330331),2017,Acute Care,Voluntary non-profit - Private,169.0,40.774456,-73.478063,NY,167.0,25408.0,483.0,18125.0,235.0,25384.0,752.0,18005.0
