,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,AMI 30-Day Mortality Rate (MORT 30 AMI),Death rate for CABG surgery patients (MORT 30 CABG),Death rate for COPD patients (MORT 30 COPD),Death rate for stroke patients (MORT 30 STK),Heart failure 30-Day Mortality Rate (MORT 30 HF),Pneumonia 30-Day Mortality Rate (MORT 30 PN)
3566,MUNSON HEALTHCARE CADILLAC HOSPITAL (230081),2018,Acute Care,Voluntary non-profit - Church,67.0,44.246148,-85.390456,MI,11.8,,6.7,12.5,11.4,16.8
3567,MUNSON HEALTHCARE CADILLAC HOSPITAL (230081),2018,Acute Care,Voluntary non-profit - Church,67.0,44.246148,-85.390456,MI,11.8,,6.7,12.5,11.4,16.8
3568,BRONSON SOUTH HAVEN HOSPITAL (230085),2018,Acute Care,Government - Hospital District or Authority,32.0,42.391252,-86.26413,MI,,,9.5,,12.0,15.8
3569,BRONSON SOUTH HAVEN HOSPITAL (230085),2018,Acute Care,Government - Hospital District or Authority,32.0,42.391252,-86.26413,MI,,,9.5,,12.0,15.8
3570,"BEAUMONT HOSPITAL, GROSSE POINTE (230089)",2018,Acute Care,Voluntary non-profit - Private,241.0,42.384197,-82.915386,MI,11.4,,6.7,12.7,7.9,12.4
3571,"BEAUMONT HOSPITAL, GROSSE POINTE (230089)",2018,Acute Care,Voluntary non-profit - Private,241.0,42.384197,-82.915386,MI,11.4,,6.7,12.7,7.9,12.4
3572,HENRY FORD ALLEGIANCE HEALTH (230092),2018,Acute Care,Voluntary non-profit - Other,367.0,42.250356,-84.393603,MI,11.3,2.9,6.8,13.5,9.7,15.6
3573,HENRY FORD ALLEGIANCE HEALTH (230092),2018,Acute Care,Voluntary non-profit - Other,367.0,42.250356,-84.393603,MI,11.3,2.9,6.8,13.5,9.7,15.6
3574,SPECTRUM HEALTH BIG RAPIDS HOSPITAL (230093),2018,Acute Care,Government - Local,50.0,43.693126,-85.475763,MI,,,8.0,13.7,11.4,14.4
3575,SPECTRUM HEALTH BIG RAPIDS HOSPITAL (230093),2018,Acute Care,Government - Local,50.0,43.693126,-85.475763,MI,,,8.0,13.7,11.4,14.4
3576,MIDMICHIGAN MEDICAL CENTER - WEST BRANCH (230095),2018,Acute Care,Government - Local,88.0,44.26283,-84.24623,MI,13.2,,8.3,17.5,12.9,15.6
3577,MIDMICHIGAN MEDICAL CENTER - WEST BRANCH (230095),2018,Acute Care,Government - Local,88.0,44.26283,-84.24623,MI,13.2,,8.3,17.5,12.9,15.6
3578,STURGIS HOSPITAL (230096),2018,Acute Care,Government - Local,49.0,41.794193,-85.407308,MI,,,8.7,,13.7,20.3
3579,STURGIS HOSPITAL (230096),2018,Acute Care,Government - Local,49.0,41.794193,-85.407308,MI,,,8.7,,13.7,20.3
3580,MUNSON MEDICAL CENTER (230097),2018,Acute Care,Voluntary non-profit - Other,416.0,44.761645,-85.641588,MI,11.2,2.2,10.6,13.9,9.4,16.4
3581,MUNSON MEDICAL CENTER (230097),2018,Acute Care,Voluntary non-profit - Other,416.0,44.761645,-85.641588,MI,11.2,2.2,10.6,13.9,9.4,16.4
3582,PROMEDICA MONROE REGIONAL HOSPITAL (230099),2018,Acute Care,Voluntary non-profit - Other,172.0,41.925143,-83.389075,MI,12.6,,7.1,12.6,10.6,17.4
3583,PROMEDICA MONROE REGIONAL HOSPITAL (230099),2018,Acute Care,Voluntary non-profit - Other,172.0,41.925143,-83.389075,MI,12.6,,7.1,12.6,10.6,17.4
3584,TAWAS ST JOSEPH HOSPITAL (230100),2018,Acute Care,Government - Hospital District or Authority,48.0,44.274911,-83.511002,MI,,,10.2,,15.0,14.9
3585,TAWAS ST JOSEPH HOSPITAL (230100),2018,Acute Care,Government - Hospital District or Authority,48.0,44.274911,-83.511002,MI,,,10.2,,15.0,14.9
3586,HARPER UNIVERSITY HOSPITAL (230104),2018,Acute Care,Proprietary,363.0,42.351375,-83.057892,MI,10.8,4.9,5.9,12.1,8.7,13.7
3587,HARPER UNIVERSITY HOSPITAL (230104),2018,Acute Care,Proprietary,363.0,42.351375,-83.057892,MI,10.8,4.9,5.9,12.1,8.7,13.7
3588,MCLAREN NORTHERN MICHIGAN (230105),2018,Acute Care,Voluntary non-profit - Other,197.0,45.373477,-84.969152,MI,11.8,2.6,8.8,14.6,11.6,14.8
3589,MCLAREN NORTHERN MICHIGAN (230105),2018,Acute Care,Voluntary non-profit - Other,197.0,45.373477,-84.969152,MI,11.8,2.6,8.8,14.6,11.6,14.8
3590,UP HEALTH SYSTEM PORTAGE (230108),2018,Acute Care,Voluntary non-profit - Other,96.0,47.141346,-88.585643,MI,14.6,,7.7,15.0,15.9,16.0
3591,UP HEALTH SYSTEM PORTAGE (230108),2018,Acute Care,Voluntary non-profit - Other,96.0,47.141346,-88.585643,MI,14.6,,7.7,15.0,15.9,16.0
3592,SPECTRUM HEALTH LUDINGTON HOSPITAL (230110),2018,Acute Care,Voluntary non-profit - Other,59.0,,,MI,,,8.1,14.2,13.7,15.9
3593,SPECTRUM HEALTH LUDINGTON HOSPITAL (230110),2018,Acute Care,Voluntary non-profit - Other,59.0,,,MI,,,8.1,14.2,13.7,15.9
3594,BORGESS MEDICAL CENTER (230117),2018,Acute Care,Voluntary non-profit - Other,355.0,42.304759,-85.561425,MI,15.4,3.3,10.4,17.0,13.7,16.4
3595,BORGESS MEDICAL CENTER (230117),2018,Acute Care,Voluntary non-profit - Other,355.0,42.304759,-85.561425,MI,15.4,3.3,10.4,17.0,13.7,16.4
3596,HURON MEDICAL CENTER (230118),2018,Acute Care,Voluntary non-profit - Other,50.0,43.802234,-83.030815,MI,13.0,,8.3,13.7,11.2,13.3
3597,HURON MEDICAL CENTER (230118),2018,Acute Care,Voluntary non-profit - Other,50.0,43.802234,-83.030815,MI,13.0,,8.3,13.7,11.2,13.3
3598,VA ANN ARBOR HEALTHCARE SYSTEM (23011F),2018,Acute Care (VA),Government - Federal,,,,,11.5,,,,9.9,13.6
3599,MEMORIAL HEALTHCARE (230121),2018,Acute Care,Voluntary non-profit - Other,156.0,43.005075,-84.182076,MI,13.8,,9.6,13.8,13.0,18.0
3600,MEMORIAL HEALTHCARE (230121),2018,Acute Care,Voluntary non-profit - Other,156.0,43.005075,-84.182076,MI,13.8,,9.6,13.8,13.0,18.0
3601,BATTLE CREEK VA MEDICAL CENTER (23012F),2018,Acute Care (VA),Government - Federal,,,,,,,,,11.6,14.3
3602,"BEAUMONT HOSPITAL, ROYAL OAK (230130)",2018,Acute Care,Voluntary non-profit - Private,1088.0,42.517687,-83.192142,MI,10.0,2.5,6.5,12.3,7.4,11.6
3603,"BEAUMONT HOSPITAL, ROYAL OAK (230130)",2018,Acute Care,Voluntary non-profit - Private,1088.0,42.517687,-83.192142,MI,10.0,2.5,6.5,12.3,7.4,11.6
3604,HURLEY MEDICAL CENTER (230132),2018,Acute Care,Voluntary non-profit - Other,418.0,,,MI,14.4,,7.8,14.9,9.4,15.6
3605,HURLEY MEDICAL CENTER (230132),2018,Acute Care,Voluntary non-profit - Other,418.0,,,MI,14.4,,7.8,14.9,9.4,15.6
3606,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL (230133),2018,Acute Care,Voluntary non-profit - Private,80.0,45.035332,-84.673887,MI,,,9.9,14.1,11.6,15.9
3607,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL (230133),2018,Acute Care,Voluntary non-profit - Private,80.0,45.035332,-84.673887,MI,,,9.9,14.1,11.6,15.9
3608,MCLAREN FLINT (230141),2018,Acute Care,Voluntary non-profit - Private,337.0,43.014187,-83.733578,MI,13.7,2.9,8.3,14.8,10.2,16.5
3609,MCLAREN FLINT (230141),2018,Acute Care,Voluntary non-profit - Private,337.0,43.014187,-83.733578,MI,13.7,2.9,8.3,14.8,10.2,16.5
3610,BEAUMONT HOSPITAL - WAYNE (230142),2018,Acute Care,Voluntary non-profit - Private,152.0,42.274275,-83.365625,MI,12.5,,9.2,15.3,10.1,17.7
3611,BEAUMONT HOSPITAL - WAYNE (230142),2018,Acute Care,Voluntary non-profit - Private,152.0,42.274275,-83.365625,MI,12.5,,9.2,15.3,10.1,17.7
3612,HENRY FORD WYANDOTTE HOSPITAL (230146),2018,Acute Care,Voluntary non-profit - Private,355.0,42.209694,-83.148776,MI,12.6,,6.5,11.2,13.0,16.8
3613,HENRY FORD WYANDOTTE HOSPITAL (230146),2018,Acute Care,Voluntary non-profit - Private,355.0,42.209694,-83.148776,MI,12.6,,6.5,11.2,13.0,16.8
3614,BEAUMONT HOSPITAL - FARMINGTON HILLS (230151),2018,Acute Care,Voluntary non-profit - Private,298.0,42.44363,-83.324789,MI,12.8,,7.9,13.9,9.2,13.9
3615,BEAUMONT HOSPITAL - FARMINGTON HILLS (230151),2018,Acute Care,Voluntary non-profit - Private,298.0,42.44363,-83.324789,MI,12.8,,7.9,13.9,9.2,13.9
3616,ST JOSEPH MERCY HOSPITAL (230156),2018,Acute Care,Voluntary non-profit - Church,505.0,42.261803,-83.659819,MI,10.8,2.2,6.6,14.5,9.6,14.0
3617,ST JOSEPH MERCY HOSPITAL (230156),2018,Acute Care,Voluntary non-profit - Church,505.0,42.261803,-83.659819,MI,10.8,2.2,6.6,14.5,9.6,14.0
3618,ST JOHN HOSPITAL AND MEDICAL CENTER (230165),2018,Acute Care,Voluntary non-profit - Church,650.0,42.419011,-82.915008,MI,14.4,3.3,9.2,13.4,10.9,17.1
3619,ST JOHN HOSPITAL AND MEDICAL CENTER (230165),2018,Acute Care,Voluntary non-profit - Church,650.0,42.419011,-82.915008,MI,14.4,3.3,9.2,13.4,10.9,17.1
3620,MCLAREN GREATER LANSING (230167),2018,Acute Care,Voluntary non-profit - Private,282.0,42.704799,-84.555111,MI,13.0,2.4,8.3,12.2,14.4,16.5
3621,MCLAREN GREATER LANSING (230167),2018,Acute Care,Voluntary non-profit - Private,282.0,42.704799,-84.555111,MI,13.0,2.4,8.3,12.2,14.4,16.5
3622,NORTH OTTAWA COMMUNITY HEALTH SYSTEM (230174),2018,Acute Care,Government - Hospital District or Authority,70.0,43.05161,-86.227963,MI,,,,13.8,11.1,14.5
3623,NORTH OTTAWA COMMUNITY HEALTH SYSTEM (230174),2018,Acute Care,Government - Hospital District or Authority,70.0,43.05161,-86.227963,MI,,,,13.8,11.1,14.5
3624,BEAUMONT HOSPITAL - TRENTON (230176),2018,Acute Care,Voluntary non-profit - Private,192.0,42.115786,-83.211814,MI,12.1,,6.9,14.8,10.5,12.3
3625,BEAUMONT HOSPITAL - TRENTON (230176),2018,Acute Care,Voluntary non-profit - Private,192.0,42.115786,-83.211814,MI,12.1,,6.9,14.8,10.5,12.3
3626,MIDMICHIGAN MEDICAL CENTER-CLARE (230180),2018,Acute Care,Voluntary non-profit - Other,49.0,43.820724,-84.768349,MI,,,7.1,,12.5,17.6
3627,MIDMICHIGAN MEDICAL CENTER-CLARE (230180),2018,Acute Care,Voluntary non-profit - Other,49.0,43.820724,-84.768349,MI,,,7.1,,12.5,17.6
3628,MCLAREN LAPEER REGION (230193),2018,Acute Care,Voluntary non-profit - Private,193.0,43.06271,-83.319345,MI,15.0,,7.9,15.1,10.2,17.5
3629,MCLAREN LAPEER REGION (230193),2018,Acute Care,Voluntary non-profit - Private,193.0,43.06271,-83.319345,MI,15.0,,7.9,15.1,10.2,17.5
3630,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER (230195),2018,Acute Care,Voluntary non-profit - Private,518.0,42.507178,-83.003535,MI,12.9,3.1,9.0,14.5,9.3,16.0
3631,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER (230195),2018,Acute Care,Voluntary non-profit - Private,518.0,42.507178,-83.003535,MI,12.9,3.1,9.0,14.5,9.3,16.0
3632,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK (230197),2018,Acute Care,Voluntary non-profit - Church,373.0,,,MI,11.7,3.9,7.2,13.3,11.7,13.7
3633,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK (230197),2018,Acute Care,Voluntary non-profit - Church,373.0,,,MI,11.7,3.9,7.2,13.3,11.7,13.7
3634,MCLAREN OAKLAND (230207),2018,Acute Care,Voluntary non-profit - Private,166.0,42.638394,-83.291095,MI,12.7,,9.8,14.5,8.2,16.5
3635,MCLAREN OAKLAND (230207),2018,Acute Care,Voluntary non-profit - Private,166.0,42.638394,-83.291095,MI,12.7,,9.8,14.5,8.2,16.5
3636,SPARROW CARSON HOSPITAL (230208),2018,Acute Care,Voluntary non-profit - Other,52.0,43.175989,-84.843788,MI,,,9.0,,11.7,20.3
3637,SPARROW CARSON HOSPITAL (230208),2018,Acute Care,Voluntary non-profit - Other,52.0,43.175989,-84.843788,MI,,,9.0,,11.7,20.3
3638,MCLAREN PORT HURON (230216),2018,Acute Care,Voluntary non-profit - Private,185.0,42.986743,-82.427839,MI,14.5,3.9,10.2,12.5,14.2,15.0
3639,MCLAREN PORT HURON (230216),2018,Acute Care,Voluntary non-profit - Private,185.0,42.986743,-82.427839,MI,14.5,3.9,10.2,12.5,14.2,15.0
3640,OAKLAWN HOSPITAL (230217),2018,Acute Care,Voluntary non-profit - Other,78.0,42.273533,-84.957796,MI,,,7.2,14.5,10.5,14.2
3641,OAKLAWN HOSPITAL (230217),2018,Acute Care,Voluntary non-profit - Other,78.0,42.273533,-84.957796,MI,,,7.2,14.5,10.5,14.2
3642,MIDMICHIGAN MEDICAL CENTER-MIDLAND (230222),2018,Acute Care,Voluntary non-profit - Other,290.0,43.635617,-84.261689,MI,12.9,4.1,9.6,16.4,13.6,15.7
3643,MIDMICHIGAN MEDICAL CENTER-MIDLAND (230222),2018,Acute Care,Voluntary non-profit - Other,290.0,43.635617,-84.261689,MI,12.9,4.1,9.6,16.4,13.6,15.7
3644,MCLAREN MACOMB (230227),2018,Acute Care,Proprietary,282.0,42.586795,-82.896918,MI,13.6,2.3,7.6,15.8,10.6,14.4
3645,MCLAREN MACOMB (230227),2018,Acute Care,Proprietary,282.0,42.586795,-82.896918,MI,13.6,2.3,7.6,15.8,10.6,14.4
3646,EDWARD W SPARROW HOSPITAL (230230),2018,Acute Care,Voluntary non-profit - Other,616.0,42.733609,-84.534816,MI,13.0,2.9,8.0,15.9,12.2,18.4
3647,EDWARD W SPARROW HOSPITAL (230230),2018,Acute Care,Voluntary non-profit - Other,616.0,42.733609,-84.534816,MI,13.0,2.9,8.0,15.9,12.2,18.4
3648,METRO HEALTH HOSPITAL (230236),2018,Acute Care,Voluntary non-profit - Private,208.0,42.858067,-85.722937,MI,14.4,,9.4,15.1,11.8,16.4
3649,METRO HEALTH HOSPITAL (230236),2018,Acute Care,Voluntary non-profit - Private,208.0,42.858067,-85.722937,MI,14.4,,9.4,15.1,11.8,16.4
3650,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL (230239),2018,Acute Care,Voluntary non-profit - Private,138.0,46.498099,-84.349513,MI,14.8,,10.5,15.5,12.2,19.0
3651,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL (230239),2018,Acute Care,Voluntary non-profit - Private,138.0,46.498099,-84.349513,MI,14.8,,10.5,15.5,12.2,19.0
3652,ST JOHN RIVER DISTRICT HOSPITAL (230241),2018,Acute Care,Government - Hospital District or Authority,68.0,42.786505,-82.478208,MI,,,7.0,,14.0,17.0
3653,ST JOHN RIVER DISTRICT HOSPITAL (230241),2018,Acute Care,Government - Hospital District or Authority,68.0,42.786505,-82.478208,MI,,,7.0,,14.0,17.0
3654,GARDEN CITY HOSPITAL (230244),2018,Acute Care,Voluntary non-profit - Private,168.0,42.332356,-83.311771,MI,14.1,,7.6,12.8,9.7,14.4
3655,GARDEN CITY HOSPITAL (230244),2018,Acute Care,Voluntary non-profit - Private,168.0,42.332356,-83.311771,MI,14.1,,7.6,12.8,9.7,14.4
3656,ASCENSION CRITTENTON HOSPITAL (230254),2018,Acute Care,Voluntary non-profit - Private,230.0,42.680882,-83.149228,MI,12.9,3.0,6.2,13.2,12.6,16.5
3657,ASCENSION CRITTENTON HOSPITAL (230254),2018,Acute Care,Voluntary non-profit - Private,230.0,42.680882,-83.149228,MI,12.9,3.0,6.2,13.2,12.6,16.5
3658,ST JOSEPH MERCY CHELSEA (230259),2018,Acute Care,Voluntary non-profit - Private,126.0,42.310594,-84.016571,MI,,,7.4,14.6,12.1,14.0
3659,ST JOSEPH MERCY CHELSEA (230259),2018,Acute Care,Voluntary non-profit - Private,126.0,42.310594,-84.016571,MI,,,7.4,14.6,12.1,14.0
3660,"BEAUMONT HOSPITAL, TROY (230269)",2018,Acute Care,Voluntary non-profit - Private,484.0,,,MI,11.7,3.7,7.2,12.1,8.5,12.4
3661,"BEAUMONT HOSPITAL, TROY (230269)",2018,Acute Care,Voluntary non-profit - Private,484.0,,,MI,11.7,3.7,7.2,12.1,8.5,12.4
3662,BEAUMONT HOSPITAL - TAYLOR (230270),2018,Acute Care,Voluntary non-profit - Private,184.0,42.233501,-83.269667,MI,13.2,,8.5,13.6,10.1,13.3
3663,BEAUMONT HOSPITAL - TAYLOR (230270),2018,Acute Care,Voluntary non-profit - Private,184.0,42.233501,-83.269667,MI,13.2,,8.5,13.6,10.1,13.3
3664,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER (230273),2018,Acute Care,Proprietary,229.0,,,MI,12.2,,6.8,14.1,8.5,16.0
3665,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER (230273),2018,Acute Care,Proprietary,229.0,,,MI,12.2,,6.8,14.1,8.5,16.0
3666,HURON VALLEY-SINAI HOSPITAL (230277),2018,Acute Care,Proprietary,142.0,,,MI,13.1,,7.7,12.1,11.0,14.0
3667,HURON VALLEY-SINAI HOSPITAL (230277),2018,Acute Care,Proprietary,142.0,,,MI,13.1,,7.7,12.1,11.0,14.0
3668,KARMANOS CANCER CENTER (230297),2018,Acute Care,Proprietary,122.0,42.35189,-83.058192,MI,,,,,,13.2
3669,KARMANOS CANCER CENTER (230297),2018,Acute Care,Proprietary,122.0,42.35189,-83.058192,MI,,,,,,13.2
3670,HENRY FORD WEST BLOOMFIELD HOSPITAL (230302),2018,Acute Care,Voluntary non-profit - Private,191.0,42.541451,-83.409433,MI,12.7,,7.7,14.3,9.9,12.5
3671,HENRY FORD WEST BLOOMFIELD HOSPITAL (230302),2018,Acute Care,Voluntary non-profit - Private,191.0,42.541451,-83.409433,MI,12.7,,7.7,14.3,9.9,12.5
3672,MUNSON HEALTHCARE MANISTEE HOSPITAL (230303),2018,Acute Care,Voluntary non-profit - Other,40.0,44.272355,-86.273439,MI,12.4,,8.4,14.8,10.7,15.4
3673,MUNSON HEALTHCARE MANISTEE HOSPITAL (230303),2018,Acute Care,Voluntary non-profit - Other,40.0,44.272355,-86.273439,MI,12.4,,8.4,14.8,10.7,15.4
3674,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER (23037F),2018,Acute Care (VA),Government - Federal,,,,,13.7,,,,10.2,13.5
3675,KALKASKA MEMORIAL HEALTH CENTER (231301),2018,Critical Access,Government - Hospital District or Authority,104.0,44.730897,-85.183837,MI,,,,,,14.8
3676,KALKASKA MEMORIAL HEALTH CENTER (231301),2018,Critical Access,Government - Hospital District or Authority,104.0,44.730897,-85.183837,MI,,,,,,14.8
3677,SCHOOLCRAFT MEMORIAL HOSPITAL (231303),2018,Critical Access,Government - Local,13.0,45.944963,-86.275716,MI,,,7.7,,13.7,15.8
3678,SCHOOLCRAFT MEMORIAL HOSPITAL (231303),2018,Critical Access,Government - Local,13.0,45.944963,-86.275716,MI,,,7.7,,13.7,15.8
3679,HELEN NEWBERRY JOY HOSPITAL (231304),2018,Critical Access,Government - Local,67.0,46.352761,-85.515687,MI,,,7.6,,14.1,15.8
3680,HELEN NEWBERRY JOY HOSPITAL (231304),2018,Critical Access,Government - Local,67.0,46.352761,-85.515687,MI,,,7.6,,14.1,15.8
3681,SAINT MARY'S STANDISH COMMUNITY HOSPITAL (231305),2018,Critical Access,Voluntary non-profit - Church,57.0,43.98283,-83.969352,MI,,,6.9,,10.6,15.3
3682,SAINT MARY'S STANDISH COMMUNITY HOSPITAL (231305),2018,Critical Access,Voluntary non-profit - Church,57.0,43.98283,-83.969352,MI,,,6.9,,10.6,15.3
3683,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER (231306),2018,Critical Access,Voluntary non-profit - Private,63.0,45.891024,-84.727569,MI,,,9.2,,,14.9
3684,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER (231306),2018,Critical Access,Voluntary non-profit - Private,63.0,45.891024,-84.727569,MI,,,9.2,,,14.9
3685,"ASPIRUS ONTONAGON HOSPITAL, INC (231309)",2018,Critical Access,Government - Local,68.0,46.865635,-89.302976,MI,,,,,,16.5
3686,"ASPIRUS ONTONAGON HOSPITAL, INC (231309)",2018,Critical Access,Government - Local,68.0,46.865635,-89.302976,MI,,,,,,16.5
3687,SCHEURER HOSPITAL (231310),2018,Critical Access,Voluntary non-profit - Other,44.0,43.834329,-83.279517,MI,,,8.1,,,13.4
3688,SCHEURER HOSPITAL (231310),2018,Critical Access,Voluntary non-profit - Other,44.0,43.834329,-83.279517,MI,,,8.1,,,13.4
3689,HARBOR BEACH COMMUNITY HOSPITAL (231313),2018,Critical Access,Voluntary non-profit - Private,48.0,43.842429,-82.652527,MI,,,,,,14.8
3690,HARBOR BEACH COMMUNITY HOSPITAL (231313),2018,Critical Access,Voluntary non-profit - Private,48.0,43.842429,-82.652527,MI,,,,,,14.8
3691,MCKENZIE HEALTH SYSTEM (231314),2018,Critical Access,Voluntary non-profit - Private,25.0,43.423426,-82.832937,MI,,,,,,14.9
3692,MCKENZIE HEALTH SYSTEM (231314),2018,Critical Access,Voluntary non-profit - Private,25.0,43.423426,-82.832937,MI,,,,,,14.9
3693,BORGESS-LEE MEMORIAL HOSPITAL (231315),2018,Critical Access,Voluntary non-profit - Private,25.0,41.982665,-86.115499,MI,,,7.8,,10.7,15.0
3694,BORGESS-LEE MEMORIAL HOSPITAL (231315),2018,Critical Access,Voluntary non-profit - Private,25.0,41.982665,-86.115499,MI,,,7.8,,10.7,15.0
3695,HILLS & DALES GENERAL HOSPITAL (231316),2018,Critical Access,Voluntary non-profit - Private,25.0,43.604308,-83.181126,MI,,,8.8,,11.3,14.7
3696,HILLS & DALES GENERAL HOSPITAL (231316),2018,Critical Access,Voluntary non-profit - Private,25.0,43.604308,-83.181126,MI,,,8.8,,11.3,14.7
3697,SPECTRUM HEALTH KELSEY HOSPITAL (231317),2018,Critical Access,Voluntary non-profit - Private,45.0,43.4411,-85.278516,MI,,,,,,14.7
3698,SPECTRUM HEALTH KELSEY HOSPITAL (231317),2018,Critical Access,Voluntary non-profit - Private,45.0,43.4411,-85.278516,MI,,,,,,14.7
3699,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC (231318)",2018,Critical Access,Voluntary non-profit - Other,25.0,46.09972,-88.620281,MI,,,8.6,,14.1,15.7
3700,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC (231318)",2018,Critical Access,Voluntary non-profit - Other,25.0,46.09972,-88.620281,MI,,,8.6,,14.1,15.7
3701,ASPIRUS KEWEENAW HOSPITAL (231319),2018,Critical Access,Voluntary non-profit - Private,25.0,47.237538,-88.444038,MI,13.0,,8.4,14.1,13.3,16.0
3702,ASPIRUS KEWEENAW HOSPITAL (231319),2018,Critical Access,Voluntary non-profit - Private,25.0,47.237538,-88.444038,MI,13.0,,8.4,14.1,13.3,16.0
3703,BELL HOSPITAL (231321),2018,Critical Access,Proprietary,25.0,46.498665,-87.682993,MI,,,7.8,,12.4,14.9
3704,BELL HOSPITAL (231321),2018,Critical Access,Proprietary,25.0,46.498665,-87.682993,MI,,,7.8,,12.4,14.9
3705,MUNSON HEALTHCARE CHARLEVOIX HOSPITAL (231322),2018,Critical Access,Voluntary non-profit - Other,25.0,,,MI,,,10.2,,14.6,19.2
3706,MUNSON HEALTHCARE CHARLEVOIX HOSPITAL (231322),2018,Critical Access,Voluntary non-profit - Other,25.0,,,MI,,,10.2,,14.6,19.2
3707,SPECTRUM HEALTH REED CITY HOSPITAL (231323),2018,Critical Access,Voluntary non-profit - Private,74.0,,,MI,,,8.0,,13.0,18.8
3708,SPECTRUM HEALTH REED CITY HOSPITAL (231323),2018,Critical Access,Voluntary non-profit - Private,74.0,,,MI,,,8.0,,13.0,18.8
3709,EATON RAPIDS MEDICAL CENTER (231324),2018,Critical Access,Voluntary non-profit - Private,20.0,42.496021,-84.657539,MI,,,8.6,,,14.1
3710,EATON RAPIDS MEDICAL CENTER (231324),2018,Critical Access,Voluntary non-profit - Private,20.0,42.496021,-84.657539,MI,,,8.6,,,14.1
3711,MIDMICHIGAN MEDICAL CENTER-GLADWIN (231325),2018,Critical Access,Voluntary non-profit - Private,25.0,43.975731,-84.495354,MI,,,7.3,,13.8,15.5
3712,MIDMICHIGAN MEDICAL CENTER-GLADWIN (231325),2018,Critical Access,Voluntary non-profit - Private,25.0,43.975731,-84.495354,MI,,,7.3,,13.8,15.5
3713,SPARROW CLINTON HOSPITAL (231326),2018,Critical Access,Proprietary,25.0,42.993435,-84.555808,MI,,,9.6,,14.0,12.8
3714,SPARROW CLINTON HOSPITAL (231326),2018,Critical Access,Proprietary,25.0,42.993435,-84.555808,MI,,,9.6,,14.0,12.8
3715,HAYES GREEN BEACH MEMORIAL HOSPITAL (231327),2018,Critical Access,Voluntary non-profit - Other,25.0,42.564928,-84.831826,MI,,,9.5,,13.0,14.0
3716,HAYES GREEN BEACH MEMORIAL HOSPITAL (231327),2018,Critical Access,Voluntary non-profit - Other,25.0,42.564928,-84.831826,MI,,,9.5,,13.0,14.0
3717,ALLEGAN GENERAL HOSPITAL (231328),2018,Critical Access,Voluntary non-profit - Other,25.0,42.520259,-85.856939,MI,,,8.5,,12.2,13.6
3718,ALLEGAN GENERAL HOSPITAL (231328),2018,Critical Access,Voluntary non-profit - Other,25.0,42.520259,-85.856939,MI,,,8.5,,12.2,13.6
3719,CARO COMMUNITY HOSPITAL (231329),2018,Critical Access,Voluntary non-profit - Private,25.0,43.493151,-83.407157,MI,,,,,,16.6
3720,MCLAREN CARO REGION (231329),2018,Critical Access,Voluntary non-profit - Private,25.0,43.493151,-83.407157,MI,,,,,,16.6
3721,MARLETTE REGIONAL HOSPITAL (231330),2018,Critical Access,Voluntary non-profit - Private,70.0,43.332579,-83.08016,MI,,,8.6,,11.0,14.7
3722,MARLETTE REGIONAL HOSPITAL (231330),2018,Critical Access,Voluntary non-profit - Private,70.0,43.332579,-83.08016,MI,,,8.6,,11.0,14.7
3723,SPARROW IONIA HOSPITAL (231331),2018,Critical Access,Voluntary non-profit - Private,24.0,42.935608,-85.07478,MI,,,7.1,,14.8,14.9
3724,SPARROW IONIA HOSPITAL (231331),2018,Critical Access,Voluntary non-profit - Private,24.0,42.935608,-85.07478,MI,,,7.1,,14.8,14.9
3725,BRONSON LAKEVIEW HOSPITAL (231332),2018,Critical Access,Government - Hospital District or Authority,33.0,42.221036,-85.898014,MI,,,8.9,,11.6,14.2
3726,BRONSON LAKEVIEW HOSPITAL (231332),2018,Critical Access,Government - Hospital District or Authority,33.0,42.221036,-85.898014,MI,,,8.9,,11.6,14.2
3727,ASPIRUS IRONWOOD HOSPITAL (231333),2018,Critical Access,Voluntary non-profit - Private,25.0,46.478193,-90.104689,MI,,,7.7,13.6,11.8,16.2
3728,ASPIRUS IRONWOOD HOSPITAL (231333),2018,Critical Access,Voluntary non-profit - Private,25.0,46.478193,-90.104689,MI,,,7.7,13.6,11.8,16.2
3729,PROMEDICA HERRICK HOSPITAL (231334),2018,Critical Access,Government - Federal,35.0,42.002909,-83.93755,MI,,,,,11.0,14.5
