,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI W Z Score,CDI W Z Score,CLABSI W Z Score,MRSA W Z Score,SSI W Z Score,PSI-90 W Z Score,Domain 1 Score,Domain 2 Score,Total HAC Score,Payment Reduction
3157,MAYO CLINIC HEALTH SYSTEM - MANKATO (240093),2018,Acute Care,Voluntary non-profit - Private,168.0,44.165047,-93.983738,MN,1.4164,1.2961,-1.511,-0.8904,-0.8024,-0.8802,-0.8802,-0.0983,-0.2156,No
3158,SANFORD BEMIDJI MEDICAL CENTER (240100),2018,Acute Care,Voluntary non-profit - Private,192.0,47.505009,-94.898125,MN,-0.5548,-0.1852,2.1946,-0.5771,0.6999,2.2684,2.2684,0.3155,0.6084,Yes
3159,SANFORD BEMIDJI MEDICAL CENTER (240100),2018,Acute Care,Voluntary non-profit - Private,192.0,47.505009,-94.898125,MN,-0.5548,-0.1852,2.1946,-0.5771,0.6999,2.2684,2.2684,0.3155,0.6084,Yes
3160,ESSENTIA HEALTH ST MARYS - DETROIT LAKES (240101),2018,Acute Care,Voluntary non-profit - Church,133.0,46.815307,-95.845453,MN,,-0.8799,,,-1.4872,-0.5059,-0.5059,-1.1835,-1.0819,No
3161,ESSENTIA HEALTH ST MARYS - DETROIT LAKES (240101),2018,Acute Care,Voluntary non-profit - Church,133.0,46.815307,-95.845453,MN,,-0.8799,,,-1.4872,-0.5059,-0.5059,-1.1835,-1.0819,No
3162,ST FRANCIS REGIONAL MEDICAL CENTER (240104),2018,Acute Care,Voluntary non-profit - Church,85.0,44.770075,-93.503569,MN,-0.2959,-0.1112,-1.511,-1.4551,1.1139,0.2155,0.2155,-0.4518,-0.3517,No
3163,ST FRANCIS REGIONAL MEDICAL CENTER (240104),2018,Acute Care,Voluntary non-profit - Church,85.0,44.770075,-93.503569,MN,-0.2959,-0.1112,-1.511,-1.4551,1.1139,0.2155,0.2155,-0.4518,-0.3517,No
3164,REGIONS HOSPITAL (240106),2018,Acute Care,Voluntary non-profit - Private,450.0,44.955338,-93.096277,MN,0.4525,-0.1724,0.1769,-0.6205,0.9881,-1.2674,-1.2674,0.1649,-0.0499,No
3165,REGIONS HOSPITAL (240106),2018,Acute Care,Voluntary non-profit - Private,450.0,44.955338,-93.096277,MN,0.4525,-0.1724,0.1769,-0.6205,0.9881,-1.2674,-1.2674,0.1649,-0.0499,No
3166,MERCY HOSPITAL (240115),2018,Acute Care,Voluntary non-profit - Private,360.0,45.183842,-93.368221,MN,0.4692,0.2387,0.4154,-0.4778,0.2335,-1.7118,-1.7118,0.1758,-0.1073,No
3167,MERCY HOSPITAL (240115),2018,Acute Care,Voluntary non-profit - Private,360.0,45.183842,-93.368221,MN,0.4692,0.2387,0.4154,-0.4778,0.2335,-1.7118,-1.7118,0.1758,-0.1073,No
3168,UNITY HOSPITAL (240132),2018,Acute Care,Voluntary non-profit - Other,194.0,,,MN,-0.5381,-0.4202,-1.1575,-0.816,0.7121,-0.5689,-0.5689,-0.4439,-0.4627,No
3169,UNITY HOSPITAL (240132),2018,Acute Care,Voluntary non-profit - Other,194.0,,,MN,-0.5381,-0.4202,-1.1575,-0.816,0.7121,-0.5689,-0.5689,-0.4439,-0.4627,No
3170,FAIRVIEW NORTHLAND REGIONAL HOSPITAL (240141),2018,Acute Care,Voluntary non-profit - Other,38.0,45.55888,-93.588931,MN,,0.5248,,,,-0.6505,-0.6505,0.5248,0.3485,No
3171,FAIRVIEW NORTHLAND REGIONAL HOSPITAL (240141),2018,Acute Care,Voluntary non-profit - Other,38.0,45.55888,-93.588931,MN,,0.5248,,,,-0.6505,-0.6505,0.5248,0.3485,No
3172,MAYO CLINIC HEALTH SYSTEM - FAIRMONT (240166),2018,Acute Care,Voluntary non-profit - Private,78.0,43.637688,-94.451728,MN,-0.1756,1.9601,,,,-0.3841,-0.3841,0.8923,0.7008,Yes
3173,MAYO CLINIC HEALTH SYSTEM - FAIRMONT (240166),2018,Acute Care,Voluntary non-profit - Private,78.0,43.637688,-94.451728,MN,-0.1756,1.9601,,,,-0.3841,-0.3841,0.8923,0.7008,Yes
3174,HUTCHINSON HEALTH (240187),2018,Acute Care,Voluntary non-profit - Private,119.0,44.875105,-94.375533,MN,,-0.4866,,,-1.4872,-0.3841,-0.3841,-0.9869,-0.8965,No
3175,HUTCHINSON HEALTH (240187),2018,Acute Care,Voluntary non-profit - Private,119.0,44.875105,-94.375533,MN,,-0.4866,,,-1.4872,-0.3841,-0.3841,-0.9869,-0.8965,No
3176,PHILLIPS EYE INSTITUTE (240196),2018,Acute Care,Government - Federal,8.0,,,MN,,,,,,-0.2831,-0.2831,,-0.2831,No
3177,PHILLIPS EYE INSTITUTE (240196),2018,Acute Care,Government - Federal,8.0,,,MN,,,,,,-0.2831,-0.2831,,-0.2831,No
3178,RED LAKE HOSPITAL A (240206),2018,Acute Care,Government - Federal,23.0,,,MN,,,,,,0.0028,0.0028,,,No
3179,RED LAKE HOSPITAL A (240206),2018,Acute Care,Government - Federal,23.0,,,MN,,,,,,0.0028,0.0028,,,No
3180,FAIRVIEW RIDGES HOSPITAL (240207),2018,Acute Care,Voluntary non-profit - Church,170.0,44.749947,-93.274858,MN,2.1498,1.2297,0.6234,-0.9618,0.7313,-1.3427,-1.3427,0.7545,0.4399,Yes
3181,FAIRVIEW RIDGES HOSPITAL (240207),2018,Acute Care,Voluntary non-profit - Church,170.0,44.749947,-93.274858,MN,2.1498,1.2297,0.6234,-0.9618,0.7313,-1.3427,-1.3427,0.7545,0.4399,Yes
3182,HEALTHEAST ST JOHN'S HOSPITAL (240210),2018,Acute Care,Voluntary non-profit - Private,184.0,45.028131,-93.033508,MN,-0.4529,-0.3053,-0.344,-0.8951,-0.2888,2.3268,2.3268,-0.4572,-0.0396,No
3183,HEALTHEAST ST JOHN'S HOSPITAL (240210),2018,Acute Care,Voluntary non-profit - Private,184.0,45.028131,-93.033508,MN,-0.4529,-0.3053,-0.344,-0.8951,-0.2888,2.3268,2.3268,-0.4572,-0.0396,No
3184,HEALTHEAST WOODWINDS HOSPITAL (240213),2018,Acute Care,Voluntary non-profit - Private,86.0,44.92351,-92.975353,MN,,1.2935,,-1.4551,1.051,0.2895,0.2895,0.2965,0.2955,No
3185,HEALTHEAST WOODWINDS HOSPITAL (240213),2018,Acute Care,Voluntary non-profit - Private,86.0,44.92351,-92.975353,MN,,1.2935,,-1.4551,1.051,0.2895,0.2895,0.2965,0.2955,No
3186,MAPLE GROVE HOSPITAL (240214),2018,Acute Care,Voluntary non-profit - Private,121.0,45.133377,-93.479488,MN,-0.0887,-0.6628,-1.511,-1.4551,2.1044,0.9877,0.9877,-0.3226,-0.1261,No
3187,MAPLE GROVE HOSPITAL (240214),2018,Acute Care,Voluntary non-profit - Private,121.0,45.133377,-93.479488,MN,-0.0887,-0.6628,-1.511,-1.4551,2.1044,0.9877,0.9877,-0.3226,-0.1261,No
3188,UNIVERSITY OF MISSISSIPPI MED CENTER (250001),2018,Acute Care,Government - State,685.0,32.328783,-90.17558,MS,-0.8187,-0.341,0.2784,1.2052,2.1044,2.3268,2.3268,0.4856,0.7618,Yes
3189,UNIVERSITY OF MISSISSIPPI MED CENTER (250001),2018,Acute Care,Government - State,685.0,32.328783,-90.17558,MS,-0.8187,-0.341,0.2784,1.2052,2.1044,2.3268,2.3268,0.4856,0.7618,Yes
3190,TISHOMINGO HEALTH SERVICES INC (250002),2018,Acute Care,Voluntary non-profit - Private,48.0,34.803686,-88.209218,MS,,-0.9616,,,,-0.0342,-0.0342,-0.9616,-0.8225,No
3191,TISHOMINGO HEALTH SERVICES INC (250002),2018,Acute Care,Voluntary non-profit - Private,48.0,34.803686,-88.209218,MS,,-0.9616,,,,-0.0342,-0.0342,-0.9616,-0.8225,No
3192,NORTH MISSISSIPPI MEDICAL CENTER (250004),2018,Acute Care,Voluntary non-profit - Private,627.0,34.242203,-88.717758,MS,0.0098,-0.5913,-0.2527,0.94,-0.5805,-0.468,-0.468,-0.0949,-0.1509,No
3193,NORTH MISSISSIPPI MEDICAL CENTER (250004),2018,Acute Care,Voluntary non-profit - Private,627.0,34.242203,-88.717758,MS,0.0098,-0.5913,-0.2527,0.94,-0.5805,-0.468,-0.468,-0.0949,-0.1509,No
3194,BAPTIST MEMORIAL HOSPITAL UNION COUNTY (250006),2018,Acute Care,Voluntary non-profit - Other,98.0,,,MS,-0.6617,0.369,,,0.5968,-0.8628,-0.8628,0.1014,-0.0432,No
3195,BAPTIST MEMORIAL HOSPITAL UNION COUNTY (250006),2018,Acute Care,Voluntary non-profit - Other,98.0,,,MS,-0.6617,0.369,,,0.5968,-0.8628,-0.8628,0.1014,-0.0432,No
3196,MERIT HEALTH BILOXI (250007),2018,Acute Care,Proprietary,190.0,30.396112,-88.890438,MS,-0.5381,-1.1251,-0.1918,-1.4551,0.0431,2.0977,2.0977,-0.6534,-0.2407,No
3197,MERIT HEALTH BILOXI (250007),2018,Acute Care,Proprietary,190.0,30.396112,-88.890438,MS,-0.5381,-1.1251,-0.1918,-1.4551,0.0431,2.0977,2.0977,-0.6534,-0.2407,No
3198,MAGNOLIA REGIONAL HEALTH CENTER (250009),2018,Acute Care,Voluntary non-profit - Other,193.0,34.935867,-88.558648,MS,-0.7319,1.0126,-1.0797,-0.0823,-1.0417,-0.7701,-0.7701,-0.3846,-0.4424,No
3199,MAGNOLIA REGIONAL HEALTH CENTER (250009),2018,Acute Care,Voluntary non-profit - Other,193.0,34.935867,-88.558648,MS,-0.7319,1.0126,-1.0797,-0.0823,-1.0417,-0.7701,-0.7701,-0.3846,-0.4424,No
3200,ALLIANCE HEALTHCARE SYSTEM (250012),2018,Acute Care,Physician,40.0,34.786835,-89.415027,MS,,-1.9602,,,,-0.0334,-0.0334,-1.9602,-1.6712,No
3201,ALLIANCE HEALTHCARE SYSTEM (250012),2018,Acute Care,Physician,40.0,34.786835,-89.415027,MS,,-1.9602,,,,-0.0334,-0.0334,-1.9602,-1.6712,No
3202,TRACE REGIONAL HOSP AND SWING BED (250017),2018,Acute Care,Proprietary,119.0,33.89479,-88.985085,MS,,,,,,-0.0205,-0.0205,,-0.0205,No
3203,TRACE REGIONAL HOSP AND SWING BED (250017),2018,Acute Care,Proprietary,119.0,33.89479,-88.985085,MS,,,,,,-0.0205,-0.0205,,-0.0205,No
3204,JASPER GENERAL HOSPITAL (250018),2018,Acute Care,Government - Local,20.0,31.976688,-89.290555,MS,2.1498,1.9601,2.1946,2.2236,2.1044,0.0061,0.0061,2.1265,1.8084,Yes
3205,JASPER GENERAL HOSPITAL (250018),2018,Acute Care,Government - Local,20.0,31.976688,-89.290555,MS,2.1498,1.9601,2.1946,2.2236,2.1044,0.0061,0.0061,2.1265,1.8084,Yes
3206,MEMORIAL HOSPITAL AT GULFPORT (250019),2018,Acute Care,Government - Local,431.0,30.366928,-89.114907,MS,-0.5214,0.4277,-0.4472,-0.7756,-1.0609,0.2695,0.2695,-0.4755,-0.3637,No
3207,MEMORIAL HOSPITAL AT GULFPORT (250019),2018,Acute Care,Government - Local,431.0,30.366928,-89.114907,MS,-0.5214,0.4277,-0.4472,-0.7756,-1.0609,0.2695,0.2695,-0.4755,-0.3637,No
3208,WEBSTER GENERAL HOSPITAL/ SWING BED (250020),2018,Acute Care,Voluntary non-profit - Other,38.0,33.534736,-89.266943,MS,-1.5254,-1.4418,,,,-0.0797,-0.0797,-1.4836,-1.273,No
3209,WEBSTER GENERAL HOSPITAL/ SWING BED (250020),2018,Acute Care,Voluntary non-profit - Other,38.0,33.534736,-89.266943,MS,-1.5254,-1.4418,,,,-0.0797,-0.0797,-1.4836,-1.273,No
3210,MERIT HEALTH GILMORE MEMORIAL (250025),2018,Acute Care,Proprietary,95.0,33.977551,-88.477625,MS,-1.5254,-1.9602,,,-1.4872,-0.4333,-0.4333,-1.6576,-1.4739,No
3211,MERIT HEALTH GILMORE MEMORIAL (250025),2018,Acute Care,Proprietary,95.0,33.977551,-88.477625,MS,-1.5254,-1.9602,,,-1.4872,-0.4333,-0.4333,-1.6576,-1.4739,No
3212,WINSTON MEDICAL CENTER & SWINGBED (250027),2018,Acute Care,Voluntary non-profit - Private,136.0,33.124291,-89.036671,MS,,,,,,-0.0091,-0.0091,,-0.0091,No
3213,WINSTON MEDICAL CENTER & SWINGBED (250027),2018,Acute Care,Voluntary non-profit - Private,136.0,33.124291,-89.036671,MS,,,,,,-0.0091,-0.0091,,-0.0091,No
3214,MERIT HEALTH RIVER REGION (250031),2018,Acute Care,Proprietary,298.0,32.374802,-90.827497,MS,-0.2925,-0.8212,1.9917,1.0268,-1.1867,2.3268,2.3268,0.1436,0.4711,Yes
3215,MERIT HEALTH RIVER REGION (250031),2018,Acute Care,Proprietary,298.0,32.374802,-90.827497,MS,-0.2925,-0.8212,1.9917,1.0268,-1.1867,2.3268,2.3268,0.1436,0.4711,Yes
3216,BAPTIST MEMORIAL HOSPITAL NORTH MS (250034),2018,Acute Care,Voluntary non-profit - Private,209.0,34.346609,-89.5212,MS,-0.0336,-0.0115,0.4475,-0.1148,0.5304,-1.7118,-1.7118,0.1636,-0.1177,No
3217,BAPTIST MEMORIAL HOSPITAL NORTH MS (250034),2018,Acute Care,Voluntary non-profit - Private,209.0,34.346609,-89.5212,MS,-0.0336,-0.0115,0.4475,-0.1148,0.5304,-1.7118,-1.7118,0.1636,-0.1177,No
3218,GEORGE REGIONAL HEALTH SYSTEM (250036),2018,Acute Care,Government - Local,41.0,30.922235,-88.592853,MS,2.1498,-1.9602,,,,-0.2389,-0.2389,0.0948,0.0447,No
3219,GEORGE REGIONAL HEALTH SYSTEM (250036),2018,Acute Care,Government - Local,41.0,30.922235,-88.592853,MS,2.1498,-1.9602,,,,-0.2389,-0.2389,0.0948,0.0447,No
3220,MADISON RIVER OAKS MEDICAL CENTER (250038),2018,Acute Care,Proprietary,67.0,32.582157,-90.081677,MS,,-1.3345,,,,-0.0769,-0.0769,-1.3345,-1.1459,No
3221,MADISON RIVER OAKS MEDICAL CENTER (250038),2018,Acute Care,Proprietary,67.0,32.582157,-90.081677,MS,,-1.3345,,,,-0.0769,-0.0769,-1.3345,-1.1459,No
3222,SINGING RIVER HOSPITAL (250040),2018,Acute Care,Government - Local,393.0,30.374871,-88.532404,MS,-0.2574,0.2617,2.1946,1.773,-0.5718,1.1753,1.1753,0.68,0.7543,Yes
3223,SINGING RIVER HOSPITAL (250040),2018,Acute Care,Government - Local,393.0,30.374871,-88.532404,MS,-0.2574,0.2617,2.1946,1.773,-0.5718,1.1753,1.1753,0.68,0.7543,Yes
3224,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER (250042),2018,Acute Care,Proprietary,181.0,34.197133,-90.552764,MS,0.3122,0.037,0.3494,1.2502,0.382,-0.0481,-0.0481,0.4662,0.389,Yes
3225,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER (250042),2018,Acute Care,Proprietary,181.0,34.197133,-90.552764,MS,0.3122,0.037,0.3494,1.2502,0.382,-0.0481,-0.0481,0.4662,0.389,Yes
3226,NESHOBA COUNTY GENERAL HOSPITAL (250043),2018,Acute Care,Government - Local,207.0,32.757816,-89.105415,MS,,0.2592,,,,-0.065,-0.065,,,No
3227,NESHOBA COUNTY GENERAL HOSPITAL (250043),2018,Acute Care,Government - Local,207.0,32.757816,-89.105415,MS,,0.2592,,,,-0.065,-0.065,,,No
3228,BAPTIST MEMORIAL HOSPITAL BOONEVILLE (250044),2018,Acute Care,Voluntary non-profit - Church,55.0,34.656337,-88.565763,MS,,-1.0919,,,,-0.0659,-0.0659,-1.0919,-0.938,No
3229,BAPTIST MEMORIAL HOSPITAL BOONEVILLE (250044),2018,Acute Care,Voluntary non-profit - Church,55.0,34.656337,-88.565763,MS,,-1.0919,,,,-0.0659,-0.0659,-1.0919,-0.938,No
3230,ST DOMINIC-JACKSON MEMORIAL HOSPITAL (250048),2018,Acute Care,Voluntary non-profit - Church,548.0,32.333691,-90.165103,MS,1.1257,-0.8493,-1.1186,-0.2886,-1.1832,0.2375,0.2375,-0.4628,-0.3577,No
3231,ST DOMINIC-JACKSON MEMORIAL HOSPITAL (250048),2018,Acute Care,Voluntary non-profit - Church,548.0,32.333691,-90.165103,MS,1.1257,-0.8493,-1.1186,-0.2886,-1.1832,0.2375,0.2375,-0.4628,-0.3577,No
3232,BEACHAM MEMORIAL HOSPITAL (250049),2018,Acute Care,Proprietary,34.0,31.145626,-90.45929,MS,,,,,,-0.0368,-0.0368,,-0.0368,No
3233,BEACHAM MEMORIAL HOSPITAL (250049),2018,Acute Care,Proprietary,34.0,31.145626,-90.45929,MS,,,,,,-0.0368,-0.0368,,-0.0368,No
3234,OCH REGIONAL MEDICAL CENTER (250050),2018,Acute Care,Government - Local,90.0,33.474957,-88.820554,MS,-1.5254,-1.853,,,-0.4862,0.181,0.181,-1.2882,-1.0678,No
3235,OCH REGIONAL MEDICAL CENTER (250050),2018,Acute Care,Government - Local,90.0,33.474957,-88.820554,MS,-1.5254,-1.853,,,-0.4862,0.181,0.181,-1.2882,-1.0678,No
3236,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN (250057),2018,Acute Care,Voluntary non-profit - Other,96.0,,,MS,1.7288,-1.5133,-0.0683,,-0.2242,1.2693,1.2693,-0.0193,0.174,No
3237,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN (250057),2018,Acute Care,Voluntary non-profit - Other,96.0,,,MS,1.7288,-1.5133,-0.0683,,-0.2242,1.2693,1.2693,-0.0193,0.174,No
3238,SOUTH CENTRAL REG MED CTR (250058),2018,Acute Care,Government - Local,267.0,31.685911,-89.14135,MS,1.5851,0.0753,0.0873,0.228,0.4483,0.5186,0.5186,0.4848,0.4899,Yes
3239,SOUTH CENTRAL REG MED CTR (250058),2018,Acute Care,Government - Local,267.0,31.685911,-89.14135,MS,1.5851,0.0753,0.0873,0.228,0.4483,0.5186,0.5186,0.4848,0.4899,Yes
3240,JEFFERSON COUNTY HOSPITAL (250060),2018,Acute Care,Government - Local,30.0,,,MS,,,,,,0.0002,0.0002,,0.0002,No
3241,JEFFERSON COUNTY HOSPITAL (250060),2018,Acute Care,Government - Local,30.0,,,MS,,,,,,0.0002,0.0002,,0.0002,No
3242,YALOBUSHA GENERAL HOSPITAL (250061),2018,Acute Care,Government - Local,148.0,34.1307,-89.641013,MS,,,,,,-0.0252,-0.0252,,-0.0252,No
3243,YALOBUSHA GENERAL HOSPITAL (250061),2018,Acute Care,Government - Local,148.0,34.1307,-89.641013,MS,,,,,,-0.0252,-0.0252,,-0.0252,No
3244,CLAY COUNTY MEDICAL CORPORATION (250067),2018,Acute Care,Voluntary non-profit - Private,54.0,33.618616,-88.661549,MS,,0.2413,,,1.486,-0.1674,-0.1674,0.8636,0.709,Yes
3245,CLAY COUNTY MEDICAL CORPORATION (250067),2018,Acute Care,Voluntary non-profit - Private,54.0,33.618616,-88.661549,MS,,0.2413,,,1.486,-0.1674,-0.1674,0.8636,0.709,Yes
3246,RUSH FOUNDATION HOSPITAL (250069),2018,Acute Care,Voluntary non-profit - Private,183.0,32.370664,-88.697779,MS,1.0071,-0.4432,2.1946,1.2859,1.0772,1.9083,1.9083,1.0243,1.1569,Yes
3247,RUSH FOUNDATION HOSPITAL (250069),2018,Acute Care,Voluntary non-profit - Private,183.0,32.370664,-88.697779,MS,1.0071,-0.4432,2.1946,1.2859,1.0772,1.9083,1.9083,1.0243,1.1569,Yes
3248,MERIT HEALTH CENTRAL (250072),2018,Acute Care,Proprietary,336.0,32.286929,-90.255755,MS,0.5193,-1.3396,1.1325,0.7833,-1.0714,-1.1185,-1.1185,0.0048,-0.1637,No
3249,MERIT HEALTH CENTRAL (250072),2018,Acute Care,Proprietary,336.0,32.286929,-90.255755,MS,0.5193,-1.3396,1.1325,0.7833,-1.0714,-1.1185,-1.1185,0.0048,-0.1637,No
3250,WAYNE GENERAL HOSPITAL (250077),2018,Acute Care,Government - Local,61.0,31.673601,-88.633312,MS,-1.5254,1.2603,,,,-0.1431,-0.1431,-0.1325,-0.1341,No
3251,WAYNE GENERAL HOSPITAL (250077),2018,Acute Care,Government - Local,61.0,31.673601,-88.633312,MS,-1.5254,1.2603,,,,-0.1431,-0.1431,-0.1325,-0.1341,No
3252,FORREST GENERAL HOSPITAL (250078),2018,Acute Care,Government - Local,458.0,,,MS,0.6062,-0.9157,0.6166,-0.073,0.4606,2.3268,2.3268,0.139,0.4671,Yes
3253,FORREST GENERAL HOSPITAL (250078),2018,Acute Care,Government - Local,458.0,,,MS,0.6062,-0.9157,0.6166,-0.073,0.4606,2.3268,2.3268,0.139,0.4671,Yes
3254,ANDERSON REGIONAL MEDICAL CENTER SOUTH CAMPUS (250081),2018,Acute Care,Proprietary,75.0,32.36779,-88.699315,MS,,1.1888,,,,0.0083,0.0083,1.1888,1.0117,Yes
3255,ANDERSON REGIONAL MEDICAL CENTER SOUTH CAMPUS (250081),2018,Acute Care,Proprietary,75.0,32.36779,-88.699315,MS,,1.1888,,,,0.0083,0.0083,1.1888,1.0117,Yes
3256,DELTA REGIONAL MEDICAL CENTER (250082),2018,Acute Care,Government - Local,200.0,33.409907,-91.035243,MS,0.3473,-0.9948,2.1946,2.2236,-0.4653,0.5033,0.5033,0.6611,0.6374,Yes
3257,DELTA REGIONAL MEDICAL CENTER (250082),2018,Acute Care,Government - Local,200.0,33.409907,-91.035243,MS,0.3473,-0.9948,2.1946,2.2236,-0.4653,0.5033,0.5033,0.6611,0.6374,Yes
3258,MERIT HEALTH NATCHEZ (250084),2018,Acute Care,Proprietary,179.0,,,MS,-0.7603,-0.3155,,1.3603,-1.4872,-0.5388,-0.5388,-0.3006,-0.3364,No
3259,MERIT HEALTH NATCHEZ (250084),2018,Acute Care,Proprietary,179.0,,,MS,-0.7603,-0.3155,,1.3603,-1.4872,-0.5388,-0.5388,-0.3006,-0.3364,No
3260,MARION GENERAL HOSPITAL (250085),2018,Acute Care,Voluntary non-profit - Other,47.0,31.256354,-89.806273,MS,2.1498,0.9641,,,,-0.0991,-0.0991,1.5569,1.3085,Yes
3261,MARION GENERAL HOSPITAL (250085),2018,Acute Care,Voluntary non-profit - Other,47.0,31.256354,-89.806273,MS,2.1498,0.9641,,,,-0.0991,-0.0991,1.5569,1.3085,Yes
3262,BOLIVAR MEDICAL CENTER (250093),2018,Acute Care,Proprietary,199.0,33.747471,-90.708128,MS,-1.5254,-1.9526,,-1.4551,-0.7762,-1.3065,-1.3065,-1.4273,-1.4092,No
3263,BOLIVAR MEDICAL CENTER (250093),2018,Acute Care,Proprietary,199.0,33.747471,-90.708128,MS,-1.5254,-1.9526,,-1.4551,-0.7762,-1.3065,-1.3065,-1.4273,-1.4092,No
3264,MERIT HEALTH WESLEY (250094),2018,Acute Care,Voluntary non-profit - Private,187.0,31.323058,-89.3669,MS,-0.6483,-0.9003,-1.511,0.9555,-1.4872,-1.5203,-1.5203,-0.7183,-0.8386,No
3265,MERIT HEALTH WESLEY (250094),2018,Acute Care,Voluntary non-profit - Private,187.0,31.323058,-89.3669,MS,-0.6483,-0.9003,-1.511,0.9555,-1.4872,-1.5203,-1.5203,-0.7183,-0.8386,No
3266,SOUTH SUNFLOWER COUNTY HOSPITAL (250095),2018,Acute Care,Government - Local,48.0,33.457234,-90.65024,MS,,1.9601,,,,0.8588,0.8588,1.9601,1.7949,Yes
3267,SOUTH SUNFLOWER COUNTY HOSPITAL (250095),2018,Acute Care,Government - Local,48.0,33.457234,-90.65024,MS,,1.9601,,,,0.8588,0.8588,1.9601,1.7949,Yes
3268,CROSSGATES RIVER OAKS HOSPITAL (250096),2018,Acute Care,Proprietary,122.0,32.286214,-90.03596,MS,-0.366,-0.4023,-0.0836,0.0418,,-1.3027,-1.3027,-0.2025,-0.3675,No
3269,CROSSGATES RIVER OAKS HOSPITAL (250096),2018,Acute Care,Proprietary,122.0,32.286214,-90.03596,MS,-0.366,-0.4023,-0.0836,0.0418,,-1.3027,-1.3027,-0.2025,-0.3675,No
3270,SOUTHWEST MS REGIONAL MEDICAL CENTER (250097),2018,Acute Care,Government - Local,148.0,,,MS,0.222,-1.7406,1.5942,-1.4551,-0.2504,0.9428,0.9428,-0.326,-0.1356,No
3271,SOUTHWEST MS REGIONAL MEDICAL CENTER (250097),2018,Acute Care,Government - Local,148.0,,,MS,0.222,-1.7406,1.5942,-1.4551,-0.2504,0.9428,0.9428,-0.326,-0.1356,No
3272,GREENWOOD LEFLORE HOSPITAL (250099),2018,Acute Care,Government - Local,207.0,33.518254,-90.200189,MS,-0.1238,-0.3282,-0.3947,-0.2079,-0.9299,1.0308,1.0308,-0.3969,-0.1828,No
3273,GREENWOOD LEFLORE HOSPITAL (250099),2018,Acute Care,Government - Local,207.0,33.518254,-90.200189,MS,-0.1238,-0.3282,-0.3947,-0.2079,-0.9299,1.0308,1.0308,-0.3969,-0.1828,No
3274,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC (250100),2018,Acute Care,Voluntary non-profit - Private,272.0,33.526488,-88.429071,MS,-1.1762,-1.3396,-0.3863,-1.4551,-0.4338,0.6145,0.6145,-0.9582,-0.7223,No
3275,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC (250100),2018,Acute Care,Voluntary non-profit - Private,272.0,33.526488,-88.429071,MS,-1.1762,-1.3396,-0.3863,-1.4551,-0.4338,0.6145,0.6145,-0.9582,-0.7223,No
3276,MISSISSIPPI BAPTIST MEDICAL CENTER (250102),2018,Acute Care,Voluntary non-profit - Private,527.0,32.314278,-90.178228,MS,-0.4997,0.0549,1.0361,0.0666,1.0056,1.5594,1.5594,0.3327,0.5167,Yes
3277,MISSISSIPPI BAPTIST MEDICAL CENTER (250102),2018,Acute Care,Voluntary non-profit - Private,527.0,32.314278,-90.178228,MS,-0.4997,0.0549,1.0361,0.0666,1.0056,1.5594,1.5594,0.3327,0.5167,Yes
3278,ANDERSON REGIONAL MEDICAL CTR (250104),2018,Acute Care,Voluntary non-profit - Private,261.0,32.370775,-88.699858,MS,0.0466,-0.6347,0.3105,-0.7958,0.9514,1.8277,1.8277,-0.0244,0.2534,No
3279,ANDERSON REGIONAL MEDICAL CTR (250104),2018,Acute Care,Voluntary non-profit - Private,261.0,32.370775,-88.699858,MS,0.0466,-0.6347,0.3105,-0.7958,0.9514,1.8277,1.8277,-0.0244,0.2534,No
3280,HIGHLAND COMMUNITY  HOSPITAL (250117),2018,Acute Care,Government - Hospital District or Authority,54.0,30.552471,-89.665422,MS,,-1.3677,,,-0.4932,-0.2682,-0.2682,-0.9305,-0.8311,No
3281,HIGHLAND COMMUNITY  HOSPITAL (250117),2018,Acute Care,Government - Hospital District or Authority,54.0,30.552471,-89.665422,MS,,-1.3677,,,-0.4932,-0.2682,-0.2682,-0.9305,-0.8311,No
3282,GARDEN PARK MEDICAL CENTER (250123),2018,Acute Care,Proprietary,129.0,30.44201,-89.092766,MS,-0.4061,-1.5082,-1.1017,,-1.4872,0.8277,0.8277,-1.1258,-0.8328,No
3283,GARDEN PARK MEDICAL CENTER (250123),2018,Acute Care,Proprietary,129.0,30.44201,-89.092766,MS,-0.4061,-1.5082,-1.1017,,-1.4872,0.8277,0.8277,-1.1258,-0.8328,No
3284,MAGEE GENERAL HOSPITAL (250124),2018,Acute Care,Voluntary non-profit - Private,50.0,31.870585,-89.728389,MS,,-0.5887,,,,-0.05,-0.05,-0.5887,-0.5079,No
3285,MAGEE GENERAL HOSPITAL (250124),2018,Acute Care,Voluntary non-profit - Private,50.0,31.870585,-89.728389,MS,,-0.5887,,,,-0.05,-0.05,-0.5887,-0.5079,No
3286,NORTH OAK REGIONAL MEDICAL CENTER (250126),2018,Acute Care,Proprietary,41.0,,,MS,,,,,,-0.1497,-0.1497,,-0.1497,No
