,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
2935,KINGSBROOK JEWISH MEDICAL CENTER (330201),2017,Acute Care,Voluntary non-profit - Private,970.0,40.658929,-73.934072,NY,,,,,,1.165,34.0,29.188,42116.0,,,,,,0.643,2.0,3.11,42116.0,,21.0,0.0,0.175,35.0,0.0,0.977,
2936,KINGS COUNTY HOSPITAL CENTER (330202),2017,Acute Care,Government - Local,633.0,40.655773,-73.944039,NY,,,,,,0.437,24.0,54.87,107324.0,,,,,,0.407,3.0,7.362,111906.0,,77.0,0.0,0.698,123.0,5.0,3.857,1.296
2937,CROUSE HOSPITAL (330203),2017,Acute Care,Voluntary non-profit - Private,498.0,43.041666,-76.137853,NY,,,,,,0.58,34.0,58.583,78396.0,,,,,,2.231,10.0,4.483,105880.0,0.756,493.0,3.0,3.97,248.0,8.0,6.456,1.239
2938,BELLEVUE HOSPITAL CENTER (330204),2017,Acute Care,Government - Local,904.0,40.740079,-73.97625,NY,,,,,,0.708,79.0,111.574,119119.0,,,,,,0.855,9.0,10.528,129983.0,,98.0,0.0,0.759,62.0,3.0,1.765,1.7
2939,ST ANTHONY COMMUNITY HOSPITAL (330205),2017,Acute Care,Voluntary non-profit - Church,64.0,41.261094,-74.356945,NY,,,,,,2.467,12.0,4.865,8826.0,,,,,,,0.0,0.336,9618.0,,58.0,1.0,0.4,13.0,0.0,0.365,
2940,ST JOHN'S RIVERSIDE HOSPITAL (330208),2017,Acute Care,Voluntary non-profit - Private,346.0,40.96784,-73.885107,NY,,,,,,1.181,30.0,25.395,93869.0,,,,,,2.223,7.0,3.149,97620.0,,76.0,1.0,0.565,45.0,0.0,1.133,0.0
2941,CLAXTON-HEPBURN MEDICAL CENTER (330211),2017,Acute Care,Voluntary non-profit - Private,110.0,44.692091,-75.499934,NY,,,,,,1.448,9.0,6.214,10724.0,,,,,,,0.0,0.536,11299.0,,10.0,1.0,0.099,12.0,0.0,0.327,
2942,NYU HOSPITALS CENTER (330214),2017,Acute Care,Voluntary non-profit - Private,1085.0,40.74226,-73.974661,NY,,,,,,1.371,213.0,155.33,218215.0,,,,,,1.194,16.0,13.405,235997.0,0.984,387.0,3.0,3.05,592.0,27.0,15.629,1.728
2943,NEW YORK UNIVERSITY LANGONE MEDICAL CENTER (330214),2017,Acute Care,Voluntary non-profit - Private,1085.0,40.74226,-73.974661,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,"ROME MEMORIAL HOSPITAL, INC (330215)",2017,Acute Care,Voluntary non-profit - Private,176.0,43.228954,-75.444248,NY,,,,,,1.834,23.0,12.539,14876.0,,,,,,,0.0,0.569,15902.0,,10.0,0.0,0.084,20.0,1.0,0.531,
2945,OSWEGO HOSPITAL (330218),2017,Acute Care,Voluntary non-profit - Private,164.0,43.454141,-76.516001,NY,,,,,,0.376,4.0,10.648,15577.0,,,,,,,0.0,0.724,16911.0,,51.0,0.0,0.454,42.0,1.0,1.065,0.939
2946,ERIE COUNTY MEDICAL CENTER (330219),2017,Acute Care,Voluntary non-profit - Private,931.0,42.927236,-78.829151,NY,,,,,,0.952,67.0,70.35,106632.0,,,,,,1.553,14.0,9.012,106632.0,,,,,82.0,3.0,2.485,1.207
2947,WYCKOFF HEIGHTS MEDICAL CENTER (330221),2017,Acute Care,Voluntary non-profit - Private,260.0,40.704699,-73.917648,NY,,,,,,0.978,28.0,28.643,53098.0,,,,,,2.499,6.0,2.401,59451.0,,108.0,1.0,0.886,51.0,4.0,1.521,2.63
2948,SARATOGA HOSPITAL (330222),2017,Acute Care,Voluntary non-profit - Private,189.0,43.084794,-73.796223,NY,,,,,,1.227,38.0,30.97,49736.0,,,,,,1.225,2.0,1.632,51436.0,,11.0,0.0,0.085,130.0,4.0,3.328,1.202
2949,MASSENA MEMORIAL HOSPITAL (330223),2017,Acute Care,Government - Local,42.0,44.936344,-74.907828,NY,,,,,,1.952,4.0,2.049,10043.0,,,,,,,0.0,0.233,10507.0,,,,,7.0,0.0,0.189,
2950,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS (330224),2017,Acute Care,Voluntary non-profit - Church,120.0,41.922453,-73.999335,NY,,,,,,0.318,1.0,3.142,9556.0,,,,,,,0.0,0.359,9556.0,,,,,,,,
2951,UNITY HOSPITAL OF ROCHESTER (330226),2017,Acute Care,Voluntary non-profit - Private,470.0,43.191544,-77.701464,NY,,,,,,0.618,34.0,55.037,76240.0,,,,,,0.457,2.0,4.372,79664.0,0.57,212.0,1.0,1.753,218.0,4.0,5.349,0.748
2952,UNITY HOSPITAL (330226),2017,Acute Care,Voluntary non-profit - Private,470.0,43.191544,-77.701464,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,BROOKS MEMORIAL HOSPITAL (330229),2017,Acute Care,Voluntary non-profit - Private,65.0,42.480106,-79.333617,NY,,,,,,1.032,4.0,3.875,7697.0,,,,,,,0.0,0.239,8381.0,,55.0,0.0,0.482,16.0,0.0,0.412,
2954,QUEENS HOSPITAL CENTER (330231),2017,Acute Care,Government - Local,262.0,40.71698,-73.803431,NY,,,,,,0.643,20.0,31.086,54368.0,,,,,,0.465,2.0,4.299,60783.0,,87.0,0.0,0.755,55.0,3.0,1.59,1.887
2955,ST MARY'S HOSPITAL ( TROY ) (330232),2017,Acute Care,Voluntary non-profit - Private,130.0,42.743977,-73.676415,NY,,,,,,0.221,1.0,4.525,12374.0,,,,,,,1.0,0.396,12374.0,,,,,,,,
2956,BROOKDALE HOSPITAL MEDICAL CENTER (330233),2017,Acute Care,Voluntary non-profit - Private,863.0,40.6545,-73.91275,NY,,,,,,0.527,17.0,32.245,68317.0,,,,,,2.448,11.0,4.494,74210.0,,51.0,1.0,0.44,68.0,6.0,2.075,2.892
2957,WESTCHESTER MEDICAL CENTER (330234),2017,Acute Care,Government - Hospital District or Authority,830.0,41.08768,-73.803897,NY,,,,,,1.108,153.0,138.082,184806.0,,,,,,0.633,8.0,12.629,201119.0,0.471,260.0,1.0,2.123,119.0,2.0,3.31,0.604
2958,AUBURN MEMORIAL HOSPITAL (330235),2017,Acute Care,Voluntary non-profit - Private,179.0,42.940761,-76.564607,NY,,,,,,0.985,12.0,12.187,19095.0,,,,,,,1.0,0.921,19393.0,,17.0,0.0,0.182,54.0,1.0,1.459,0.685
2959,AUBURN COMMUNITY HOSPITAL (330235),2017,Acute Care,Voluntary non-profit - Private,179.0,42.940761,-76.564607,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL (330236),2017,Acute Care,Voluntary non-profit - Private,586.0,40.668263,-73.979141,NY,,,,,,0.976,120.0,123.005,167903.0,,,,,,1.131,14.0,12.376,188745.0,0.392,315.0,1.0,2.549,204.0,1.0,5.247,0.191
2961,NEW YORK METHODIST HOSPITAL (330236),2017,Acute Care,Voluntary non-profit - Private,586.0,40.668263,-73.979141,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,NICHOLAS H NOYES MEMORIAL HOSPITAL (330238),2017,Acute Care,Voluntary non-profit - Private,68.0,42.55213,-77.700356,NY,,,,,,1.004,4.0,3.982,7993.0,,,,,,,0.0,0.248,8708.0,,40.0,1.0,0.344,14.0,0.0,0.392,
2963,WOMAN'S CHRISTIAN ASSOCIATION (330239),2017,Acute Care,Voluntary non-profit - Private,217.0,42.091237,-79.23295,NY,,,,,,1.084,28.0,25.822,25956.0,,,,,,,0.0,0.828,27430.0,,31.0,0.0,0.257,58.0,0.0,1.474,0.0
2964,HARLEM HOSPITAL CENTER (330240),2017,Acute Care,Government - Local,280.0,40.814482,-73.940495,NY,,,,,,0.407,12.0,29.476,48504.0,,,,,,0.0,0.0,2.433,52793.0,,24.0,0.0,0.202,35.0,2.0,1.041,1.921
2965,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER (330241),2017,Acute Care,Government - State,734.0,43.042677,-76.139323,NY,,,,,,0.99,114.0,115.165,146661.0,,,,,,0.763,10.0,13.113,148895.0,0.951,149.0,1.0,1.051,242.0,15.0,6.265,2.394
2966,ST ELIZABETH MEDICAL CENTER (330245),2017,Acute Care,Voluntary non-profit - Private,201.0,43.083646,-75.267158,NY,,,,,,1.508,48.0,31.831,45952.0,,,,,,0.65,2.0,3.076,45952.0,,14.0,0.0,0.121,90.0,4.0,2.366,1.691
2967,ST CHARLES HOSPITAL (330246),2017,Acute Care,Voluntary non-profit - Church,239.0,40.947392,-73.059832,NY,,,,,,0.72,25.0,34.741,50569.0,,,,,,0.697,2.0,2.868,54504.0,,45.0,0.0,0.336,32.0,1.0,0.884,
2968,CHSLI ST CHARLES HOSPITAL (330246),2017,Acute Care,Voluntary non-profit - Church,239.0,40.947392,-73.059832,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR (330250),2017,Acute Care,Voluntary non-profit - Private,375.0,44.700122,-73.466647,NY,,,,,,1.031,38.0,36.845,55918.0,,,,,,0.0,0.0,2.826,57854.0,,81.0,0.0,0.671,95.0,2.0,2.41,0.83
2970,MERCY MEDICAL CENTER (330259),2017,Acute Care,Voluntary non-profit - Private,375.0,40.688191,-73.633236,NY,,,,,,1.41,50.0,35.473,42972.0,,,,,,0.625,2.0,3.199,47320.0,,48.0,0.0,0.343,54.0,1.0,1.385,0.722
2971,PHELPS MEMORIAL HOSPITAL ASSN (330261),2017,Acute Care,Voluntary non-profit - Other,205.0,41.107555,-73.859639,NY,,,,,,0.947,26.0,27.452,38277.0,,,,,,0.786,2.0,2.544,40400.0,,44.0,0.0,0.317,39.0,0.0,1.01,0.0
2972,PHELPS MEMORIAL HOSPITAL CENTER (330261),2017,Acute Care,Voluntary non-profit - Other,205.0,41.107555,-73.859639,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,ST LUKE'S CORNWALL HOSPITAL (330264),2017,Acute Care,Voluntary non-profit - Other,192.0,41.503744,-74.015176,NY,,,,,,1.174,35.0,29.809,46037.0,,,,,,0.517,1.0,1.933,48978.0,,34.0,1.0,0.304,82.0,2.0,2.265,0.883
2974,CLIFTON SPRINGS HOSPITAL AND CLINIC (330265),2017,Acute Care,Voluntary non-profit - Private,208.0,42.960473,-77.139252,NY,,,,,,0.839,6.0,7.151,13521.0,,,,,,,2.0,0.378,12412.0,,,,,23.0,2.0,0.57,
2975,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL (330267),2017,Acute Care,Voluntary non-profit - Private,127.0,41.291457,-73.893601,NY,,,,,,,,,,,,,,,0.0,0.0,1.711,34658.0,,15.0,0.0,0.122,43.0,2.0,1.038,1.927
2976,COBLESKILL REGIONAL HOSPITAL (330268),2017,Acute Care,Voluntary non-profit - Private,40.0,,,NY,,,,,,0.691,1.0,1.448,5291.0,,,,,,,0.0,0.124,5291.0,,,,,,,,
2977,HOSPITAL FOR SPECIAL SURGERY (330270),2017,Acute Care,Voluntary non-profit - Private,202.0,40.764866,-73.953128,NY,,,,,,1.839,24.0,13.051,52708.0,,,,,,0.952,1.0,1.05,52708.0,,,,,,,,
2978,PUTNAM HOSPITAL CENTER (330273),2017,Acute Care,Voluntary non-profit - Private,144.0,41.384844,-73.664475,NY,,,,,,1.237,28.0,22.634,28561.0,,,,,,0.817,1.0,1.224,29567.0,,42.0,0.0,0.278,101.0,3.0,2.42,1.24
2979,NATHAN LITTAUER HOSPITAL (330276),2017,Acute Care,Voluntary non-profit - Private,149.0,43.068029,-74.330817,NY,,,,,,0.993,3.0,3.021,7693.0,,,,,,,0.0,0.243,8384.0,,17.0,0.0,0.166,16.0,0.0,0.426,
2980,CORNING HOSPITAL (330277),2017,Acute Care,Voluntary non-profit - Private,72.0,42.136107,-76.969841,NY,,,,,,1.052,9.0,8.559,13987.0,,,,,,,0.0,0.578,14846.0,,33.0,0.0,0.268,30.0,0.0,0.781,
2981,MERCY HOSPITAL OF BUFFALO (330279),2017,Acute Care,Voluntary non-profit - Private,470.0,42.847875,-78.811876,NY,,,,,,0.968,60.0,62.008,92167.0,,,,,,0.148,1.0,6.75,99928.0,1.417,276.0,3.0,2.117,319.0,11.0,8.219,1.338
2982,STRONG MEMORIAL HOSPITAL (330285),2017,Acute Care,Voluntary non-profit - Private,822.0,43.124394,-77.623692,NY,,,,,,0.963,209.0,217.02,246082.0,,,,,,0.865,21.0,24.278,265678.0,0.987,250.0,2.0,2.027,354.0,14.0,10.485,1.335
2983,GOOD SAMARITAN HOSPITAL MEDICAL CENTER (330286),2017,Acute Care,Voluntary non-profit - Church,437.0,40.696807,-73.286321,NY,,,,,,1.08,99.0,91.679,130107.0,,,,,,0.635,5.0,7.873,143061.0,1.556,323.0,4.0,2.571,240.0,5.0,6.246,0.801
2984,WHITE PLAINS HOSPITAL CENTER (330304),2017,Acute Care,Voluntary non-profit - Private,292.0,,,NY,,,,,,0.972,41.0,42.2,67493.0,,,,,,0.365,1.0,2.739,74917.0,0.0,313.0,0.0,2.03,190.0,2.0,4.546,0.44
2985,CAYUGA MEDICAL CENTER AT ITHACA (330307),2017,Acute Care,Voluntary non-profit - Private,174.0,42.467096,-76.538808,NY,,,,,,0.773,11.0,14.233,20099.0,,,,,,,1.0,0.838,22199.0,,9.0,0.0,0.066,64.0,1.0,1.695,0.59
2986,PLAINVIEW HOSPITAL (330331),2017,Acute Care,Voluntary non-profit - Private,169.0,40.774456,-73.478063,NY,,,,,,1.21,30.0,24.786,40972.0,,,,,,1.135,3.0,2.642,40972.0,,52.0,0.0,0.399,108.0,5.0,2.796,1.788
2987,ST JOSEPH HOSPITAL (330332),2017,Acute Care,Voluntary non-profit - Private,201.0,40.725795,-73.478755,NY,,,,,,0.867,20.0,23.063,31618.0,,,,,,0.56,1.0,1.787,31618.0,,,,,36.0,2.0,0.751,
2988,CHSLI ST JOSEPH HOSPITAL (330332),2017,Acute Care,Voluntary non-profit - Private,201.0,40.725795,-73.478755,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,SOUTHAMPTON HOSPITAL (330340),2017,Acute Care,Voluntary non-profit - Private,94.0,,,NY,,,,,,1.985,21.0,10.577,17367.0,,,,,,,1.0,0.773,18718.0,,70.0,0.0,0.563,40.0,0.0,0.963,
2990,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ) (330350),2017,Acute Care,Government - State,450.0,40.654457,-73.94516,NY,,,,,,0.923,48.0,52.009,71529.0,,,,,,1.022,5.0,4.892,77457.0,1.794,126.0,2.0,1.115,45.0,5.0,1.273,3.928
2991,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN (330350),2017,Acute Care,Government - State,450.0,40.654457,-73.94516,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,FRANKLIN HOSPITAL (330372),2017,Acute Care,Voluntary non-profit - Private,349.0,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,NORTH CENTRAL BRONX HOSPITAL (330385),2017,Acute Care,Government - Local,205.0,,,NY,,,,,,0.648,10.0,15.43,24474.0,,,,,,0.0,0.0,1.755,28816.0,,35.0,0.0,0.307,18.0,0.0,0.544,
2994,CATSKILL REGIONAL MEDICAL CENTER (330386),2017,Acute Care,Voluntary non-profit - Private,167.0,41.70642,-74.736752,NY,,,,,,1.769,17.0,9.608,14199.0,,,,,,,1.0,0.488,15178.0,,58.0,2.0,0.485,21.0,1.0,0.528,
2995,UNIVERSITY HOSPITAL ( STONY BROOK ) (330393),2017,Acute Care,Government - State,662.0,,,NY,,,,,,1.076,157.0,145.878,168247.0,,,,,,1.332,19.0,14.26,188093.0,0.574,213.0,1.0,1.741,236.0,14.0,6.832,2.049
2996,SUNY/STONY BROOK UNIVERSITY HOSPITAL (330393),2017,Acute Care,Government - State,662.0,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,"UNITED HEALTH SERVICES HOSPITALS, INC (330394)",2017,Acute Care,Voluntary non-profit - Private,485.0,42.088097,-75.914166,NY,,,,,,1.0,59.0,59.027,97136.0,,,,,,0.684,4.0,5.846,102375.0,,70.0,1.0,0.577,134.0,6.0,3.396,1.767
2998,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE (330395),2017,Acute Care,Voluntary non-profit - Private,268.0,40.598675,-73.75268,NY,,,,,,0.513,13.0,25.365,48178.0,,,,,,3.059,10.0,3.269,50888.0,,21.0,0.0,0.166,44.0,3.0,1.201,2.498
2999,WOODHULL MEDICAL AND MENTAL HEALTH CENTER (330396),2017,Acute Care,Government - Local,371.0,40.700512,-73.941557,NY,,,,,,0.552,15.0,27.174,46857.0,,,,,,0.907,3.0,3.307,52213.0,,50.0,1.0,0.391,32.0,0.0,0.922,
3000,INTERFAITH MEDICAL CENTER (330397),2017,Acute Care,Voluntary non-profit - Private,256.0,40.677866,-73.937154,NY,,,,,,0.794,14.0,17.635,43650.0,,,,,,1.291,3.0,2.323,43650.0,,21.0,0.0,0.162,17.0,0.0,0.494,
3001,ST BARNABAS HOSPITAL (330399),2017,Acute Care,Voluntary non-profit - Private,445.0,40.85277,-73.892168,NY,,,,,,0.486,24.0,49.429,67196.0,,,,,,0.222,1.0,4.499,70920.0,,44.0,0.0,0.335,83.0,1.0,2.678,0.373
3002,ST CATHERINE OF SIENA HOSPITAL (330401),2017,Acute Care,Voluntary non-profit - Private,548.0,40.867592,-73.220142,NY,,,,,,0.815,32.0,39.262,46776.0,,,,,,2.753,8.0,2.906,48294.0,,56.0,0.0,0.392,70.0,0.0,1.751,0.0
3003,MONROE COMMUNITY HOSPITAL (330403),2017,Acute Care,Government - State,571.0,43.111856,-77.616078,NY,,,,,,,0.0,0.002,8.0,,,,,,,0.0,0.0,7.0,,,,,,,,
3004,HELEN HAYES HOSPITAL (330405),2017,Acute Care,Government - Local,155.0,41.212779,-73.985768,NY,,,,,,,1.0,0.198,856.0,,,,,,,0.0,0.027,856.0,,,,,,,,
3005,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER (330406),2017,Acute Care,Voluntary non-profit - Private,115.0,42.822229,-73.91386,NY,,,,,,,1.0,0.987,4278.0,,,,,,,0.0,0.113,4278.0,,,,,,,,
3006,CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE (331303),2017,Critical Access,Government - Federal,15.0,,,NY,,,,,,,,,,,,,,,,0.0,0.009,435.0,,,,,,,,
3007,MARGARETVILLE MEMORIAL HOSPITAL (331304),2017,Critical Access,Voluntary non-profit - Private,97.0,42.147654,-74.642629,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,O'CONNOR HOSPITAL (331305),2017,Critical Access,Voluntary non-profit - Private,16.0,42.26687,-74.91685,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,"RIVER HOSPITAL, INC (331309)",2017,Critical Access,Voluntary non-profit - Private,24.0,44.337217,-75.920022,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,ELLENVILLE REGIONAL HOSPITAL (331310),2017,Critical Access,Voluntary non-profit - Private,18.0,41.732351,-74.380624,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,LITTLE FALLS HOSPITAL (331311),2017,Critical Access,Voluntary non-profit - Private,25.0,43.043946,-74.847733,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,"DELAWARE VALLEY HOSPITAL, INC (331312)",2017,Critical Access,Voluntary non-profit - Private,25.0,42.165522,-75.128087,NY,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES (331314),2017,Critical Access,Voluntary non-profit - Other,171.0,42.670468,-77.059591,NY,,,,,,,0.0,0.733,1834.0,,,,,,,0.0,0.038,1834.0,,,,,,,,
3014,"COMMUNITY MEMORIAL HOSPITAL, INC (331316)",2017,Critical Access,Voluntary non-profit - Private,25.0,42.813906,-75.541908,NY,,,,,,0.0,0.0,1.808,5343.0,,,,,,,0.0,0.111,5343.0,,27.0,0.0,0.211,4.0,0.0,0.121,
3015,LEWIS COUNTY GENERAL HOSPITAL (331317),2017,Critical Access,Voluntary non-profit - Other,185.0,43.79583,-75.498152,NY,,,,,,0.302,1.0,3.312,5776.0,,,,,,,0.0,0.113,5776.0,,19.0,1.0,0.149,3.0,0.0,0.074,
3016,MEDINA MEMORIAL HOSPITAL (331319),2017,Critical Access,Voluntary non-profit - Private,61.0,43.223707,-78.397073,NY,,,,,,0.0,0.0,1.32,5977.0,,,,,,,0.0,0.125,5977.0,,,,,4.0,0.0,0.076,
3017,CAROLINAS HEALTHCARE SYSTEM NORTHEAST (340001),2017,Acute Care,Government - Hospital District or Authority,457.0,35.434313,-80.603088,NC,,,,,,0.683,46.0,67.304,97703.0,,,,,,0.785,4.0,5.094,108388.0,1.153,309.0,3.0,2.603,241.0,7.0,6.274,1.116
3018,CAROLINAS MEDICAL CENTER-NORTHEAST (340001),2017,Acute Care,Government - Hospital District or Authority,457.0,35.434313,-80.603088,NC,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE (340002),2017,Acute Care,Voluntary non-profit - Private,753.0,35.577942,-82.54837,NC,,,,,,0.885,140.0,158.281,188068.0,,,,,,0.825,14.0,16.965,207706.0,1.036,480.0,4.0,3.861,514.0,19.0,13.874,1.369
3020,NORTHERN HOSPITAL OF SURRY COUNTY (340003),2017,Acute Care,Government - Hospital District or Authority,133.0,36.488418,-80.611181,NC,,,,,,0.853,9.0,10.551,15015.0,,,,,,,0.0,0.767,15702.0,,30.0,1.0,0.264,35.0,0.0,0.848,
3021,HIGH POINT REGIONAL HOSPITAL (340004),2017,Acute Care,Voluntary non-profit - Private,317.0,35.962486,-80.012027,NC,,,,,,1.077,68.0,63.124,71838.0,,,,,,0.715,2.0,2.797,74874.0,0.646,188.0,1.0,1.549,136.0,0.0,3.744,0.0
3022,HIGH POINT REGIONAL HEALTH SYSTEM (340004),2017,Acute Care,Voluntary non-profit - Private,317.0,35.962486,-80.012027,NC,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,SCOTLAND MEMORIAL HOSPITAL (340008),2017,Acute Care,Voluntary non-profit - Private,125.0,34.7517,-79.47042,NC,,,,,,0.48,2.0,4.163,19825.0,,,,,,,1.0,0.519,21632.0,,51.0,0.0,0.457,34.0,0.0,0.915,
3024,WAYNE MEMORIAL HOSPITAL (340010),2017,Acute Care,Voluntary non-profit - Private,258.0,35.400831,-77.953342,NC,,,,,,0.698,23.0,32.967,48249.0,,,,,,1.633,4.0,2.449,51113.0,0.844,139.0,1.0,1.185,131.0,1.0,3.626,0.276
3025,RUTHERFORD REGIONAL MEDICAL CENTER (340013),2017,Acute Care,Proprietary,137.0,35.363396,-81.964842,NC,,,,,,1.232,14.0,11.359,14735.0,,,,,,,1.0,0.695,15724.0,,31.0,0.0,0.279,34.0,1.0,0.846,
3026,NOVANT HEALTH FORSYTH MEDICAL CENTER (340014),2017,Acute Care,Voluntary non-profit - Private,890.0,36.073942,-80.298565,NC,,,,,,0.927,166.0,179.048,200363.0,,,,,,1.571,28.0,17.821,226873.0,0.382,324.0,1.0,2.617,300.0,8.0,7.769,1.03
3027,NOVANT HEALTH ROWAN MEDICAL CENTER (340015),2017,Acute Care,Voluntary non-profit - Private,208.0,35.681766,-80.471456,NC,,,,,,1.361,33.0,24.253,40313.0,,,,,,2.039,5.0,2.452,42030.0,,41.0,1.0,0.358,100.0,3.0,2.673,1.122
3028,HARRIS REGIONAL HOSPITAL (340016),2017,Acute Care,Voluntary non-profit - Private,83.0,35.383923,-83.20279,NC,,,,,,0.642,3.0,4.67,12552.0,,,,,,,0.0,0.591,12560.0,,4.0,0.0,0.046,18.0,0.0,0.456,
3029,DLP HARRIS REGIONAL HOSPITAL (340016),2017,Acute Care,Voluntary non-profit - Private,83.0,35.383923,-83.20279,NC,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,MARGARET R PARDEE MEMORIAL HOSPITAL (340017),2017,Acute Care,Government - Local,188.0,35.320814,-82.468153,NC,,,,,,0.825,12.0,14.544,29145.0,,,,,,1.607,2.0,1.244,29145.0,,15.0,0.0,0.157,72.0,4.0,1.821,2.197
3031,CENTRAL CAROLINA HOSPITAL (340020),2017,Acute Care,Voluntary non-profit - Private,127.0,35.469093,-79.1888,NC,,,,,,0.794,5.0,6.295,15190.0,,,,,,,4.0,0.789,16668.0,,34.0,0.0,0.264,43.0,0.0,1.069,0.0
3032,CAROLINAS HEALTHCARE SYSTEM CLEVELAND (340021),2017,Acute Care,Government - Hospital District or Authority,301.0,35.301837,-81.535343,NC,,,,,,0.594,20.0,33.655,34707.0,,,,,,1.587,3.0,1.89,36889.0,0.0,147.0,0.0,1.425,83.0,1.0,2.238,0.447
3033,PARK RIDGE HEALTH (340023),2017,Acute Care,Voluntary non-profit - Private,98.0,35.391907,-82.488056,NC,,,,,,0.498,3.0,6.024,20432.0,,,,,,,0.0,0.412,20432.0,,64.0,1.0,0.481,34.0,1.0,0.87,
3034,SAMPSON REGIONAL MEDICAL CENTER (340024),2017,Acute Care,Government - Local,78.0,35.007783,-78.323635,NC,,,,,,0.79,4.0,5.066,14941.0,,,,,,,0.0,0.785,15773.0,,5.0,1.0,0.04,29.0,0.0,0.758,
3035,LENOIR MEMORIAL HOSPITAL (340027),2017,Acute Care,Voluntary non-profit - Private,180.0,35.290955,-77.581407,NC,,,,,,0.541,10.0,18.497,25710.0,,,,,,3.297,4.0,1.213,26575.0,,26.0,1.0,0.266,80.0,0.0,2.109,0.0
3036,CAPE FEAR VALLEY MEDICAL CENTER (340028),2017,Acute Care,Voluntary non-profit - Private,617.0,35.032412,-78.931096,NC,,,,,,0.812,79.0,97.292,134215.0,,,,,,0.761,10.0,13.143,156371.0,0.815,257.0,2.0,2.453,274.0,8.0,7.616,1.05
3037,DUKE UNIVERSITY HOSPITAL (340030),2017,Acute Care,Proprietary,924.0,,,NC,,,,,,0.978,273.0,279.012,308668.0,,,,,,0.613,22.0,35.907,329895.0,0.704,166.0,1.0,1.42,425.0,14.0,11.829,1.184
3038,CAROMONT REGIONAL MEDICAL CENTER (340032),2017,Acute Care,Government - Local,377.0,35.274593,-81.143023,NC,,,,,,,,,,,,,,,0.92,4.0,4.348,96416.0,0.0,129.0,0.0,1.068,202.0,2.0,5.48,0.365
3039,"GASTON MEMORIAL HOSPITAL, INC. (340032)",2017,Acute Care,Government - Local,377.0,35.274593,-81.143023,NC,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN (340037),2017,Acute Care,Government - Local,67.0,35.240871,-81.356017,NC,,,,,,0.0,0.0,4.254,7948.0,,,,,,,0.0,0.182,7948.0,,,,,19.0,0.0,0.504,
3041,IREDELL MEMORIAL HOSPITAL INC (340039),2017,Acute Care,Voluntary non-profit - Private,204.0,35.79986,-80.876817,NC,,,,,,1.557,39.0,25.05,37748.0,,,,,,0.654,1.0,1.529,39332.0,,76.0,1.0,0.59,94.0,0.0,2.452,0.0
