,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
2879,CARTERET GENERAL HOSPITAL (340142),2023,Acute Care,Proprietary,104.0,34.724814,-76.75413,NC,,,1.0,0.505,998.0,0.471,4.0,8.486,27202.0,,1047.0,,1.0,0.607,2.0,2.0,1.0,28832.0,,76.0,0.0,0.604,73.0,1.0,1.876,0.533
2880,CATAWBA VALLEY MEDICAL CENTER (340143),2023,Acute Care,Voluntary non-profit - Other,258.0,35.711195,-81.264779,NC,0.6,,4.0,6.664,7653.0,0.108,3.0,27.787,54927.0,0.798,7543.0,,5.0,6.266,1.197,4.0,3.343,57395.0,0.0,129.0,0.0,1.418,48.0,0.0,1.122,0.0
2881,DAVIS REGIONAL MEDICAL CENTER (340144),2023,Acute Care,Proprietary,136.0,,,NC,,,0.0,0.71,848.0,0.293,1.0,3.411,8485.0,,567.0,,2.0,0.363,,0.0,0.347,8906.0,,31.0,0.0,0.289,10.0,0.0,0.256,
2882,ATRIUM HEALTH LINCOLN (340145),2023,Acute Care,Government - Hospital District or Authority,101.0,35.488387,-81.201314,NC,1.258,,3.0,2.384,3357.0,0.235,3.0,12.765,22211.0,0.733,1973.0,,1.0,1.364,0.0,0.0,1.276,23011.0,,15.0,0.0,0.115,38.0,3.0,1.009,2.973
2883,NASH GENERAL HOSPITAL (340147),2023,Acute Care,Government - Hospital District or Authority,341.0,35.973443,-77.848919,NC,2.923,,12.0,4.105,5638.0,0.328,10.0,30.443,46209.0,1.623,4374.0,,5.0,3.08,0.0,0.0,2.294,49962.0,,23.0,0.0,0.223,56.0,4.0,1.449,2.761
2884,NOVANT HEALTH MEDICAL PARK HOSPITAL (340148),2023,Acute Care,Voluntary non-profit - Other,24.0,36.078159,-80.295715,NC,0.895,,1.0,1.117,1568.0,,1.0,0.857,3808.0,,229.0,,0.0,0.174,,0.0,0.087,3808.0,0.0,303.0,0.0,2.618,93.0,0.0,2.39,0.0
2885,Womack AMC (FT Bragg) (34014F),2023,Acute Care (DOD),Department of Defense,,,,,4.049,,6.0,1.482,1852.0,,,,,0.0,1116.0,,0.0,1.02,,,,,,,,,,,,
2886,HALIFAX REGIONAL MEDICAL CENTER INC (340151),2023,Acute Care,Voluntary non-profit - Private,124.0,36.435313,-77.647046,NC,0.52,,1.0,1.922,2831.0,1.072,8.0,7.464,24540.0,0.941,3138.0,,2.0,2.126,0.0,0.0,1.66,25276.0,,10.0,0.0,0.102,15.0,0.0,0.368,
2887,DUKE REGIONAL HOSPITAL (340155),2023,Acute Care,Government - Local,350.0,36.037439,-78.897037,NC,0.781,,7.0,8.968,6998.0,0.308,11.0,35.713,84071.0,0.766,10162.0,,8.0,10.447,0.986,6.0,6.084,93859.0,,81.0,0.0,0.665,120.0,2.0,3.091,0.647
2888,CHEROKEE INDIAN HOSPITAL AUTHORITY (340156),2023,Acute Care,Government - Federal,21.0,,,NC,,,,,,,0.0,0.907,5505.0,,,,,,,0.0,0.145,5505.0,,,,,,,,
2889,NOVANT HEALTH BRUNSWICK MEDICAL CENTER (340158),2023,Acute Care,Voluntary non-profit - Other,63.0,34.009092,-78.289923,NC,0.552,,1.0,1.812,1846.0,0.239,3.0,12.543,23240.0,0.824,1355.0,,1.0,1.213,,1.0,0.896,24264.0,,57.0,2.0,0.529,112.0,2.0,2.734,0.732
2890,PERSON MEMORIAL HOSPITAL (340159),2023,Acute Care,Proprietary,100.0,36.407549,-78.984763,NC,,,0.0,0.568,1028.0,0.0,0.0,1.261,3755.0,,385.0,,0.0,0.249,,0.0,0.082,3755.0,,,,,9.0,0.0,0.217,
2891,ATRIUM HEALTH UNIVERSITY CITY (340166),2023,Acute Care,Government - Hospital District or Authority,102.0,35.307836,-80.747985,NC,0.525,,1.0,1.903,2419.0,0.34,6.0,17.636,34431.0,3.279,2209.0,,6.0,1.83,0.73,1.0,1.369,40042.0,,63.0,2.0,0.558,66.0,1.0,1.902,0.526
2892,NOVANT HEALTH MATTHEWS MEDICAL CENTER (340171),2023,Acute Care,Voluntary non-profit - Other,126.0,,,NC,1.98,,7.0,3.535,5112.0,0.152,5.0,32.872,49053.0,0.36,3928.0,,1.0,2.774,0.852,2.0,2.348,55433.0,0.549,215.0,1.0,1.823,226.0,5.0,5.909,0.846
2893,"WAKEMED, CARY HOSPITAL (340173)",2023,Acute Care,Voluntary non-profit - Private,179.0,35.740188,-78.779918,NC,0.882,,3.0,3.403,4863.0,0.12,3.0,24.926,54503.0,1.968,4458.0,,6.0,3.049,0.454,1.0,2.205,62305.0,,112.0,0.0,0.964,232.0,2.0,5.829,0.343
2894,W.G. (BILL) HEFNER SALISBURY VA MEDICAL CENTER (SALSBURY) (34017F),2023,Acute Care (VA),Government - Federal,,,,,,,0.0,0.794,1292.0,,,,,,514.0,,1.0,0.433,,,,,,,,,,,,
2895,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER (340183),2023,Acute Care,Voluntary non-profit - Private,99.0,35.407899,-80.860744,NC,0.565,,2.0,3.542,3591.0,0.198,4.0,20.209,39675.0,0.361,3154.0,,1.0,2.77,1.428,3.0,2.101,45239.0,,98.0,0.0,0.851,245.0,9.0,6.444,1.397
2896,HAYWOOD REGIONAL MEDICAL CENTER (340184),2023,Acute Care,Government - Hospital District or Authority,138.0,35.527856,-82.945437,NC,1.092,,3.0,2.746,2805.0,0.211,2.0,9.463,19714.0,0.0,2462.0,,0.0,2.172,1.672,2.0,1.196,20119.0,,29.0,0.0,0.235,32.0,0.0,0.727,
2897,DAVIE MEDICAL CENTER (340187),2023,Acute Care,Voluntary non-profit - Private,33.0,35.90001,-80.570097,NC,,,0.0,0.484,889.0,0.0,0.0,1.896,8757.0,,710.0,,0.0,0.411,,0.0,0.234,8757.0,,,,,,,,
2898,CAPE FEAR VALLEY HOKE HOSPITAL (340188),2023,Acute Care,Voluntary non-profit - Private,41.0,35.031426,-79.108824,NC,,,1.0,0.201,390.0,,0.0,0.896,4649.0,,382.0,,0.0,0.231,,1.0,0.1,4649.0,,,,,,,,
2899,NOVANT HEALTH MINT HILL MEDICAL CENTER (340190),2023,Acute Care,Voluntary non-profit - Private,31.0,,,NC,,,0.0,0.535,1043.0,0.0,0.0,6.308,13025.0,,1151.0,,1.0,0.7,,0.0,0.64,14096.0,,11.0,0.0,0.084,30.0,1.0,0.815,
2900,ASHEVILLE-OTEEN VA MEDICAL CENTER (34036F),2023,Acute Care (VA),Government - Federal,,,,,0.554,,1.0,1.804,1812.0,,,,,,698.0,,0.0,0.682,,,,,,,,,,,,
2901,VIDANT BERTIE  HOSPITAL (341304),2023,Critical Access,Voluntary non-profit - Private,6.0,35.989355,-76.928183,NC,,,0.0,0.09,137.0,,0.0,0.39,1364.0,,28.0,,0.0,0.007,,0.0,0.028,1364.0,,,,,,,,
2902,DLP SWAIN COUNTY HOSPITAL LLC (341305),2023,Critical Access,Voluntary non-profit - Private,24.0,35.435123,-83.444688,NC,,,0.0,0.689,282.0,,0.0,0.712,3227.0,,808.0,,0.0,0.221,,0.0,0.067,3227.0,,,,,,,,
2903,PENDER MEMORIAL HOSPITAL (341307),2023,Critical Access,Government - Local,68.0,34.551263,-77.920423,NC,,,0.0,0.033,51.0,,0.0,0.413,1871.0,,10.0,,0.0,0.003,,0.0,0.038,1871.0,,,,,,,,
2904,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL (341315),2023,Critical Access,Voluntary non-profit - Private,25.0,34.623474,-78.608298,NC,,,4.0,0.557,853.0,0.0,0.0,1.093,4944.0,,1218.0,,3.0,0.332,,0.0,0.104,4944.0,,3.0,0.0,0.027,1.0,0.0,0.024,
2905,HIGHLANDS CASHIERS HOSPITAL (341316),2023,Critical Access,Voluntary non-profit - Private,55.0,35.085652,-83.18611,NC,,,,,,,1.0,0.839,3797.0,,,,,,,0.0,0.079,3797.0,,,,,,,,
2906,VIDANT CHOWAN HOSPITAL (341318),2023,Critical Access,Government - Local,29.0,36.070774,-76.609093,NC,,,2.0,0.738,1130.0,0.0,0.0,1.424,6448.0,,643.0,,0.0,0.175,,1.0,0.145,7008.0,,18.0,0.0,0.223,5.0,0.0,0.136,
2907,"TRANSYLVANIA REGIONAL HOSPITAL, INC (341319)",2023,Critical Access,Voluntary non-profit - Private,35.0,35.256324,-82.715196,NC,0.549,,1.0,1.821,746.0,0.53,1.0,1.886,6709.0,,360.0,,1.0,0.097,,0.0,0.14,6709.0,,9.0,0.0,0.079,1.0,0.0,0.025,
2908,ST LUKES HOSPITAL (341322),2023,Critical Access,Voluntary non-profit - Private,32.0,35.241833,-82.213646,NC,,,2.0,0.57,873.0,0.0,0.0,1.044,4727.0,,485.0,,1.0,0.131,,1.0,0.099,4727.0,,,,,,,,
2909,CHARLES A CANNON JR MEMORIAL HOSPITAL (341323),2023,Critical Access,Voluntary non-profit - Private,33.0,36.06748,-81.885678,NC,,,0.0,0.184,281.0,,,,,,51.0,,0.0,0.014,,,,,,,,,,,,
2910,"THE OUTER BANKS HOSPITAL, INC (341324)",2023,Critical Access,Voluntary non-profit - Private,21.0,35.940862,-75.616923,NC,,,1.0,0.285,437.0,0.0,0.0,1.125,3933.0,,153.0,,0.0,0.042,,0.0,0.094,4455.0,,14.0,0.0,0.097,1.0,0.0,0.038,
2911,ANGEL MEDICAL CENTER (341326),2023,Critical Access,Voluntary non-profit - Private,25.0,35.184634,-83.37764,NC,0.0,,0.0,1.7,696.0,0.982,2.0,2.037,6020.0,,243.0,,0.0,0.066,,0.0,0.125,6020.0,,4.0,0.0,0.035,8.0,1.0,0.212,
2912,J ARTHUR DOSHER MEMORIAL HOSPITAL (341327),2023,Critical Access,Voluntary non-profit - Other,57.0,33.929038,-78.022194,NC,,,0.0,0.608,249.0,,0.0,0.816,3696.0,,213.0,,0.0,0.058,,0.0,0.08,3796.0,,9.0,0.0,0.063,9.0,0.0,0.224,
2913,ERLANGER MURPHY MEDICAL CENTER (341328),2023,Critical Access,Voluntary non-profit - Private,92.0,35.07316,-83.965424,NC,,,1.0,0.642,984.0,1.852,2.0,1.08,4888.0,,376.0,,0.0,0.103,,0.0,0.102,4888.0,,,,,19.0,1.0,0.459,
2914,BLUE RIDGE REGIONAL HOSPITAL (341329),2023,Critical Access,Voluntary non-profit - Private,25.0,35.91103,-82.064593,NC,,,0.0,0.831,340.0,0.0,0.0,2.367,5861.0,,106.0,,0.0,0.029,,0.0,0.122,5861.0,,1.0,0.0,0.011,,,,
2915,CHI ST ALEXIUS HEALTH (350002),2023,Acute Care,Voluntary non-profit - Private,237.0,46.806369,-100.777075,ND,0.0,,0.0,4.057,3990.0,0.194,3.0,15.459,35929.0,1.217,3530.0,,4.0,3.288,0.0,0.0,2.701,37839.0,,102.0,1.0,0.829,54.0,0.0,1.395,0.0
2916,TRINITY HOSPITALS (350006),2023,Acute Care,Voluntary non-profit - Private,490.0,48.232479,-101.288452,ND,0.355,,3.0,8.453,6793.0,0.607,17.0,27.997,31547.0,0.481,8099.0,,4.0,8.31,2.001,4.0,1.999,36105.0,,8.0,0.0,0.071,66.0,1.0,1.761,0.568
2917,SANFORD MEDICAL CENTER FARGO (350011),2023,Acute Care,Voluntary non-profit - Private,485.0,46.88468,-96.78773,ND,0.396,,8.0,20.18,15647.0,0.568,56.0,98.602,144372.0,0.731,21908.0,,17.0,23.259,0.432,5.0,11.581,159590.0,,35.0,1.0,0.332,399.0,16.0,10.951,1.461
2918,SANFORD MEDICAL CENTER BISMARCK (350015),2023,Acute Care,Voluntary non-profit - Private,223.0,46.807457,-100.781563,ND,0.72,,7.0,9.728,7946.0,0.581,26.0,44.74,61722.0,0.485,7902.0,,4.0,8.254,1.08,4.0,3.703,69083.0,,29.0,0.0,0.244,222.0,2.0,6.054,0.33
2919,ALTRU HOSPITAL (350019),2023,Acute Care,Government - Local,282.0,,,ND,0.48,,6.0,12.509,9858.0,0.768,22.0,28.647,44607.0,0.623,10993.0,,7.0,11.231,0.0,0.0,2.343,47934.0,,39.0,0.0,0.355,123.0,4.0,3.46,1.156
2920,FARGO VA MEDICAL CENTER (35002F),2023,Acute Care (VA),Government - Federal,,,,,,,2.0,0.698,1149.0,,,,,,851.0,,0.0,0.669,,,,,,,,,,,,
2921,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK (350063),2023,Acute Care,Government - Federal,27.0,,,ND,,,0.0,0.227,463.0,,0.0,0.682,2713.0,,65.0,,0.0,0.038,,0.0,0.073,2797.0,,,,,,,,
2922,ESSENTIA HEALTH (350070),2023,Acute Care,Voluntary non-profit - Private,126.0,46.8325,-96.828106,ND,0.404,,1.0,2.478,2608.0,0.688,15.0,21.817,39602.0,0.404,2839.0,,1.0,2.473,0.0,0.0,2.573,43840.0,,38.0,1.0,0.339,102.0,2.0,2.867,0.698
2923,GARRISON MEMORIAL HOSPITAL (351303),2023,Critical Access,Voluntary non-profit - Church,50.0,47.648342,-101.411301,ND,,,0.0,0.08,122.0,,1.0,0.185,834.0,,4.0,,0.0,0.001,,0.0,0.018,834.0,,,,,,,,
2924,CHI ST ALEXIUS HEALTH TURTLE LAKE (351304),2023,Critical Access,Voluntary non-profit - Private,24.0,47.517925,-100.894442,ND,,,,,,,0.0,0.027,124.0,,,,,,,0.0,0.004,124.0,,,,,,,,
2925,COOPERSTOWN MEDICAL CENTER (351306),2023,Critical Access,Voluntary non-profit - Private,22.0,47.445624,-98.11855,ND,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,SANFORD MAYVILLE (351309),2023,Critical Access,Voluntary non-profit - Private,25.0,47.500684,-97.317368,ND,,,0.0,0.007,10.0,,0.0,0.406,1838.0,,,,,,,0.0,0.04,1838.0,,,,,,,,
2927,SAKAKAWEA MEDICAL CENTER - CAH (351310),2023,Critical Access,Voluntary non-profit - Private,21.0,47.298286,-101.61156,ND,,,0.0,0.087,134.0,,0.0,0.114,515.0,,99.0,,0.0,0.027,,0.0,0.01,515.0,,,,,,,,
2928,LISBON AREA HEALTH SERVICES (351311),2023,Critical Access,Voluntary non-profit - Private,25.0,46.437002,-97.681427,ND,,,0.0,0.236,97.0,,0.0,0.231,1045.0,,4.0,,0.0,0.001,,0.0,0.022,1045.0,,,,,,,,
2929,NORTHWOOD DEACONESS HEALTH CENTER (351312),2023,Critical Access,Voluntary non-profit - Church,63.0,,,ND,,,0.0,0.025,38.0,,0.0,0.401,1814.0,,,,,,,0.0,0.037,1814.0,,,,,,,,
2930,CHI OAKES HOSPITAL (351315),2023,Critical Access,Voluntary non-profit - Private,20.0,46.150796,-98.090433,ND,,,0.0,0.021,32.0,,0.0,0.191,865.0,,203.0,,0.0,0.055,,0.0,0.018,865.0,,,,,,,,
2931,PRESENTATION MEDICAL CENTER (351316),2023,Critical Access,Voluntary non-profit - Private,25.0,48.861562,-99.615515,ND,,,,,,,0.0,0.933,3280.0,,,,,,,0.0,0.069,3280.0,,,,,,,,
2932,CARRINGTON HEALTH CENTER (351318),2023,Critical Access,Voluntary non-profit - Private,25.0,,,ND,,,0.0,0.036,55.0,,0.0,0.264,1194.0,,24.0,,0.0,0.007,,0.0,0.025,1194.0,,,,,,,,
2933,PEMBINA COUNTY MEMORIAL HOSPITAL (351319),2023,Critical Access,Voluntary non-profit - Private,68.0,,,ND,,,,,,,0.0,0.066,301.0,,,,,,,0.0,0.006,301.0,,,,,,,,
2934,UNITY MEDICAL CENTER (351320),2023,Critical Access,Voluntary non-profit - Other,15.0,48.411484,-97.413829,ND,,,,,,,2.0,0.124,472.0,,,,,,,0.0,0.01,472.0,,,,,2.0,1.0,0.031,
2935,SOUTH CENTRAL HEALTH (351321),2023,Critical Access,Voluntary non-profit - Private,24.0,46.255123,-99.551538,ND,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,ASHLEY MEDICAL CENTER (351322),2023,Critical Access,Government - Local,58.0,46.040188,-99.371715,ND,,,,,,,0.0,0.086,390.0,,,,,,,0.0,0.008,390.0,,,,,,,,
2937,CHI MERCY HEALTH (351324),2023,Critical Access,Voluntary non-profit - Church,25.0,46.928492,-97.994908,ND,,,0.0,0.142,218.0,,0.0,0.609,2758.0,,118.0,,0.0,0.032,,0.0,0.058,2758.0,,,,,,,,
2938,SMP HEALTH ST ALOISIUS (351327),2023,Critical Access,Voluntary non-profit - Private,112.0,47.767687,-99.933089,ND,,,,,,,0.0,0.564,1815.0,,,,,,,0.0,0.039,1815.0,,,,,,,,
2939,LINTON HOSPITAL - CAH (351328),2023,Critical Access,Voluntary non-profit - Private,14.0,46.271063,-100.232871,ND,,,,,,,0.0,0.091,414.0,,,,,,,0.0,0.008,414.0,,,,,,,,
2940,TOWNER COUNTY MEDICAL CENTER (351331),2023,Critical Access,Voluntary non-profit - Private,58.0,,,ND,,,,,,,1.0,0.279,928.0,,,,,,,0.0,0.02,928.0,,,,,,,,
2941,CHI ST ALEXIUS HEALTH DEVILS LAKE (351333),2023,Critical Access,Voluntary non-profit - Private,25.0,48.114774,-98.850345,ND,,,0.0,0.343,525.0,,0.0,0.567,2564.0,,162.0,,0.0,0.044,,0.0,0.056,2676.0,,,,,,,,
2942,CHI ST ALEXIUS HEALTH WILLISTON (351334),2023,Critical Access,Voluntary non-profit - Church,25.0,48.154332,-103.645437,ND,,,0.0,0.28,428.0,0.0,0.0,1.204,5450.0,,235.0,,0.0,0.065,,0.0,0.114,5450.0,,1.0,0.0,0.007,,,,
2943,JAMESTOWN REGIONAL MEDICAL CENTER (351335),2023,Critical Access,Voluntary non-profit - Other,25.0,46.88794,-98.749377,ND,,,0.0,0.216,332.0,,0.0,0.884,2451.0,,28.0,,0.0,0.008,,0.0,0.061,2923.0,,9.0,0.0,0.084,22.0,1.0,0.575,
2944,CHI ST ALEXIUS HEALTH DICKINSON (351336),2023,Critical Access,Voluntary non-profit - Church,25.0,46.887267,-102.820598,ND,0.0,,0.0,1.082,443.0,0.0,0.0,1.1,4980.0,,154.0,,0.0,0.042,,0.0,0.125,6001.0,,13.0,0.0,0.106,6.0,2.0,0.127,
2945,MERCY HEALTH-ANDERSON HOSPITAL (360001),2023,Acute Care,Voluntary non-profit - Private,231.0,39.084376,-84.349243,OH,0.708,,4.0,5.65,6468.0,0.099,3.0,30.185,51277.0,0.982,6192.0,,5.0,5.091,0.712,2.0,2.808,54375.0,,69.0,0.0,0.604,75.0,3.0,1.792,1.674
2946,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER (360002),2023,Acute Care,Voluntary non-profit - Other,43.0,40.858702,-82.310413,OH,,,0.0,0.408,793.0,0.325,1.0,3.078,9003.0,,415.0,,1.0,0.255,,0.0,0.414,9401.0,,17.0,0.0,0.141,26.0,0.0,0.619,
2947,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC (360003)",2023,Acute Care,Voluntary non-profit - Private,528.0,39.136728,-84.502562,OH,0.487,,19.0,38.981,29595.0,0.753,85.0,112.936,165814.0,1.368,37553.0,,52.0,37.999,1.638,28.0,17.098,181040.0,0.562,192.0,1.0,1.78,263.0,11.0,8.517,1.292
2948,RIVERSIDE METHODIST HOSPITAL (360006),2023,Acute Care,Voluntary non-profit - Private,743.0,40.031962,-83.031294,OH,0.726,,29.0,39.959,23378.0,0.7,136.0,194.387,229940.0,0.801,20810.0,,18.0,22.477,1.006,20.0,19.883,241397.0,0.0,733.0,0.0,6.312,575.0,10.0,15.552,0.643
2949,SOUTHERN OHIO MEDICAL CENTER (360008),2023,Acute Care,Voluntary non-profit - Other,222.0,38.753913,-82.977832,OH,0.632,,2.0,3.167,3734.0,0.487,14.0,28.767,39188.0,0.506,2457.0,,1.0,1.975,0.776,2.0,2.577,40797.0,,66.0,0.0,0.625,87.0,4.0,2.53,1.581
2950,LIMA MEMORIAL HEALTH SYSTEM (360009),2023,Acute Care,Voluntary non-profit - Other,173.0,40.735602,-84.087713,OH,2.401,,6.0,2.499,3416.0,0.634,12.0,18.918,31279.0,0.52,2552.0,,1.0,1.923,0.773,1.0,1.294,31279.0,,6.0,0.0,0.051,68.0,1.0,1.943,0.515
2951,UNION HOSPITAL (360010),2023,Acute Care,Voluntary non-profit - Other,132.0,40.513879,-81.456583,OH,2.688,,3.0,1.116,1590.0,0.454,5.0,11.025,17061.0,,1358.0,,1.0,0.982,,2.0,0.71,18190.0,,18.0,0.0,0.167,40.0,0.0,1.099,0.0
2952,MARION GENERAL HOSPITAL (360011),2023,Acute Care,Voluntary non-profit - Private,190.0,40.571602,-83.128048,OH,1.792,,9.0,5.021,5925.0,0.57,18.0,31.558,48886.0,0.881,4322.0,,3.0,3.406,1.11,3.0,2.702,50464.0,,86.0,2.0,0.86,79.0,1.0,2.105,0.475
2953,MOUNT CARMEL ST ANN'S (360012),2023,Acute Care,Voluntary non-profit - Church,269.0,40.114374,-82.948909,OH,0.407,,3.0,7.367,7023.0,0.175,5.0,28.531,55205.0,0.89,5858.0,,5.0,5.619,0.271,1.0,3.685,61381.0,,94.0,0.0,0.801,131.0,1.0,3.492,0.286
2954,WILSON MEMORIAL HOSPITAL (360013),2023,Acute Care,Voluntary non-profit - Other,70.0,40.287932,-84.169035,OH,0.0,,0.0,1.214,1769.0,0.312,1.0,3.208,8619.0,,855.0,,0.0,0.539,,0.0,0.325,9493.0,,7.0,0.0,0.067,17.0,0.0,0.493,
2955,OHIOHEALTH O'BLENESS HOSPITAL (360014),2023,Acute Care,Voluntary non-profit - Other,63.0,39.327741,-82.114189,OH,0.0,,0.0,1.324,2127.0,0.451,3.0,6.65,12167.0,,948.0,,0.0,0.691,,0.0,0.599,13244.0,,6.0,0.0,0.054,5.0,0.0,0.137,
2956,THE JEWISH HOSPITAL-MERCY HEALTH (360016),2023,Acute Care,Voluntary non-profit - Private,189.0,39.20677,-84.380372,OH,0.4,,1.0,2.498,3188.0,0.612,17.0,27.79,54339.0,0.35,3573.0,,1.0,2.855,1.199,3.0,2.503,54339.0,,66.0,4.0,0.596,234.0,3.0,6.423,0.467
2957,GRANT MEDICAL CENTER (360017),2023,Acute Care,Voluntary non-profit - Church,402.0,39.960866,-82.990621,OH,1.041,,17.0,16.337,16643.0,0.566,49.0,86.632,126671.0,0.381,14012.0,,5.0,13.128,3.078,33.0,10.72,130233.0,1.433,227.0,3.0,2.093,291.0,10.0,9.06,1.104
2958,CLEVELAND-WADE PARK VA MEDICAL CENTER (36001F),2023,Acute Care (VA),Government - Federal,,,,,0.346,,3.0,8.668,6132.0,,,,,0.755,4429.0,,4.0,5.298,,,,,,,,,,,,
2959,SUMMA HEALTH SYSTEM (360020),2023,Acute Care,Voluntary non-profit - Private,617.0,41.078335,-81.500069,OH,0.475,,11.0,23.152,18388.0,0.915,108.0,118.065,196493.0,1.01,11928.0,,13.0,12.871,1.503,22.0,14.635,204227.0,0.0,274.0,0.0,2.566,361.0,9.0,9.877,0.911
2960,FIRELANDS REGIONAL MEDICAL CENTER (360025),2023,Acute Care,Voluntary non-profit - Private,211.0,41.446222,-82.708764,OH,2.37,,9.0,3.798,4810.0,0.926,24.0,25.925,38648.0,5.261,2981.0,,13.0,2.471,1.714,4.0,2.334,39979.0,,45.0,0.0,0.347,36.0,1.0,0.953,
2961,KETTERING HEALTH GREENE MEMORIAL (360026),2023,Acute Care,Voluntary non-profit - Private,47.0,39.700288,-83.928781,OH,,,0.0,0.053,89.0,,0.0,0.6,2546.0,,46.0,,0.0,0.029,,0.0,0.066,2546.0,,,,,,,,
2962,AKRON GENERAL MEDICAL CENTER (360027),2023,Acute Care,Voluntary non-profit - Private,435.0,41.077859,-81.532787,OH,0.307,,7.0,22.774,14658.0,0.266,16.0,60.175,124245.0,0.716,13127.0,,10.0,13.965,0.361,5.0,13.854,127282.0,,84.0,0.0,0.721,327.0,4.0,8.941,0.447
2963,WOOD COUNTY HOSPITAL (360029),2023,Acute Care,Voluntary non-profit - Private,98.0,41.373887,-83.665634,OH,0.0,,0.0,1.006,1975.0,0.183,1.0,5.455,8888.0,,590.0,,1.0,0.362,,0.0,0.396,9293.0,,7.0,0.0,0.061,30.0,1.0,0.809,
2964,GRAND LAKE HEALTH SYSTEM (360032),2023,Acute Care,Voluntary non-profit - Private,62.0,40.545139,-84.369836,OH,,,2.0,0.397,792.0,0.0,0.0,2.112,5233.0,,241.0,,0.0,0.145,,0.0,0.2,5749.0,,5.0,0.0,0.057,22.0,0.0,0.576,
2965,MOUNT CARMEL EAST & WEST (360035),2023,Acute Care,Voluntary non-profit - Other,664.0,39.957782,-83.020824,OH,0.961,,22.0,22.895,18956.0,0.356,25.0,70.151,133393.0,1.394,20307.0,,26.0,18.648,1.717,20.0,11.647,144050.0,0.952,246.0,2.0,2.101,359.0,4.0,9.488,0.422
2966,WOOSTER COMMUNITY HOSPITAL (360036),2023,Acute Care,Government - Local,136.0,40.820713,-81.934247,OH,0.0,,0.0,2.027,2888.0,0.102,1.0,9.828,18910.0,0.0,2111.0,,0.0,1.456,,0.0,0.873,20756.0,,39.0,0.0,0.364,42.0,1.0,1.081,0.925
2967,ST VINCENT CHARITY MEDICAL CENTER (360037),2023,Acute Care,Voluntary non-profit - Private,201.0,41.495695,-81.674275,OH,1.996,,3.0,1.503,1484.0,0.392,3.0,7.655,13766.0,4.038,1647.0,,6.0,1.486,,0.0,0.624,13766.0,,4.0,0.0,0.034,13.0,0.0,0.379,
2968,GENESIS HOSPITAL (360039),2023,Acute Care,Voluntary non-profit - Private,297.0,39.975731,-82.014245,OH,0.43,,3.0,6.972,8044.0,0.68,39.0,57.37,68550.0,0.986,6294.0,,5.0,5.07,0.244,1.0,4.102,72088.0,0.0,133.0,0.0,1.178,131.0,4.0,3.596,1.112
2969,CINCINNATI VA MEDICAL CENTER (36003F),2023,Acute Care (VA),Government - Federal,,,,,0.332,,1.0,3.012,2790.0,,,,,1.811,2172.0,,4.0,2.209,,,,,,,,,,,,
2970,KNOX COMMUNITY HOSPITAL (360040),2023,Acute Care,Voluntary non-profit - Other,67.0,40.402482,-82.447579,OH,2.303,,4.0,1.737,3311.0,1.106,12.0,10.85,17878.0,3.432,2758.0,,6.0,1.748,,0.0,0.718,18497.0,,28.0,0.0,0.273,24.0,1.0,0.747,
2971,PARMA COMMUNITY GENERAL HOSPITAL (360041),2023,Acute Care,Voluntary non-profit - Private,269.0,41.382762,-81.731476,OH,0.0,,0.0,4.479,4304.0,0.517,9.0,17.409,41289.0,0.36,2967.0,,1.0,2.781,0.0,0.0,2.558,41289.0,,14.0,0.0,0.13,63.0,1.0,1.703,0.587
2972,WAYNE HOSPITAL (360044),2023,Acute Care,Voluntary non-profit - Private,57.0,40.088508,-84.635099,OH,,,0.0,0.599,1161.0,0.733,2.0,2.729,3879.0,,568.0,,0.0,0.36,,0.0,0.204,4301.0,,16.0,0.0,0.139,15.0,0.0,0.45,
2973,MCCULLOUGH-HYDE MEMORIAL HOSPITAL (360046),2023,Acute Care,Voluntary non-profit - Private,46.0,39.51218,-84.740815,OH,,,0.0,0.468,925.0,0.0,0.0,1.104,5097.0,,743.0,,0.0,0.454,,0.0,0.113,5899.0,,3.0,0.0,0.025,11.0,1.0,0.299,
