,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
3020,ROBINSON MEMORIAL HOSPITAL (360078),2015,Acute Care,Voluntary non-profit - Private,223.0,41.176723,-81.245887,OH,1.173,,4.0,3.41,1705.0,0.82,16.0,19.508,27797.0,1.01,1042.0,,2.0,1.98,0.0,0.0,1.075,29209.0,0.0,118.0,0.0,1.081,88.0,3.0,2.687,1.116
3021,KETTERING MEDICAL CENTER (360079),2015,Acute Care,Voluntary non-profit - Church,391.0,39.695603,-84.190993,OH,0.925,,21.0,22.714,10455.0,0.773,59.0,76.312,87150.0,0.873,8583.0,,15.0,17.187,1.318,12.0,9.103,97371.0,3.179,166.0,5.0,1.573,277.0,3.0,8.824,0.34
3022,DAYTON VA MEDICAL CENTER (36007F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,EAST OHIO REGIONAL HOSPITAL (360080),2015,Acute Care,Voluntary non-profit - Other,125.0,40.098644,-80.720889,OH,0.0,,0.0,1.488,1144.0,1.468,12.0,8.176,12599.0,,531.0,,0.0,0.797,,0.0,0.677,14401.0,,3.0,0.0,0.056,12.0,0.0,0.427,
3024,MERCY ST CHARLES HOSPITAL (360081),2015,Acute Care,Voluntary non-profit - Church,236.0,41.636669,-83.486589,OH,1.776,,4.0,2.252,1732.0,0.931,31.0,33.315,49006.0,0.552,1208.0,,1.0,1.813,0.419,1.0,2.388,50143.0,,84.0,2.0,0.749,61.0,3.0,1.961,1.53
3025,EUCLID HOSPITAL (360082),2015,Acute Care,Voluntary non-profit - Other,200.0,41.596734,-81.547421,OH,1.018,,2.0,1.964,1409.0,0.95,23.0,24.215,32268.0,0.0,1052.0,,0.0,1.645,1.123,2.0,1.781,32268.0,,11.0,0.0,0.084,31.0,1.0,0.988,
3026,AULTMAN HOSPITAL (360084),2015,Acute Care,Voluntary non-profit - Other,525.0,40.796852,-81.403575,OH,0.171,,3.0,17.505,8270.0,0.438,29.0,66.284,106950.0,0.598,6072.0,,7.0,11.712,1.071,8.0,7.471,119545.0,0.388,240.0,1.0,2.576,215.0,6.0,6.771,0.886
3027,OHIO STATE UNIVERSITY HOSPITALS (360085),2015,Acute Care,Government - State,1037.0,39.994884,-83.017686,OH,1.979,,124.0,62.671,23700.0,0.667,152.0,227.996,250166.0,0.181,21856.0,,9.0,49.609,0.912,31.0,33.98,285225.0,0.322,512.0,2.0,6.212,524.0,17.0,19.304,0.881
3028,SPRINGFIELD REGIONAL MEDICAL CENTER (360086),2015,Acute Care,Voluntary non-profit - Private,254.0,39.927624,-83.81574,OH,0.218,,2.0,9.174,4587.0,0.913,39.0,42.708,62706.0,0.28,3712.0,,2.0,7.135,3.127,10.0,3.198,65860.0,,24.0,0.0,0.265,119.0,0.0,3.873,0.0
3029,LUTHERAN HOSPITAL (360087),2015,Acute Care,Voluntary non-profit - Private,202.0,41.487243,-81.705834,OH,,,,,,0.513,11.0,21.446,35444.0,,,,,,0.66,1.0,1.515,35444.0,,,,,9.0,0.0,0.308,
3030,MERCY TIFFIN HOSPITAL (360089),2015,Acute Care,Voluntary non-profit - Church,46.0,41.105138,-83.217094,OH,,,0.0,0.338,259.0,1.336,3.0,2.246,5226.0,,70.0,,0.0,0.106,,0.0,0.241,5750.0,,34.0,2.0,0.418,4.0,0.0,0.124,
3031,CHILLICOTHE VA MEDICAL CENTER (36008F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,ST LUKE'S HOSPITAL (360090),2015,Acute Care,Voluntary non-profit - Other,174.0,41.558756,-83.681608,OH,0.661,,5.0,7.56,5698.0,1.187,40.0,33.693,41291.0,0.276,4917.0,,2.0,7.25,0.958,2.0,2.087,43081.0,,78.0,0.0,0.785,140.0,1.0,4.494,0.223
3033,MEDINA HOSPITAL (360091),2015,Acute Care,Voluntary non-profit - Private,145.0,41.138885,-81.836933,OH,0.538,,1.0,1.859,1429.0,1.61,32.0,19.872,23445.0,0.0,950.0,,0.0,1.426,1.814,2.0,1.102,25282.0,,5.0,0.0,0.036,102.0,4.0,3.22,1.242
3034,MEMORIAL HOSPITAL (360092),2015,Acute Care,Government - Local,57.0,40.231291,-83.368841,OH,,,1.0,0.549,422.0,0.429,1.0,2.333,4274.0,,71.0,,0.0,0.107,,0.0,0.189,5264.0,,28.0,0.0,0.219,4.0,0.0,0.124,
3035,BLANCHARD VALLEY HOSPITAL (360095),2015,Acute Care,Voluntary non-profit - Other,151.0,41.017241,-83.650339,OH,0.427,,2.0,4.686,3097.0,0.857,15.0,17.503,24923.0,0.329,1809.0,,1.0,3.044,0.0,0.0,1.271,28359.0,0.0,162.0,0.0,1.457,97.0,6.0,3.065,1.958
3036,EAST LIVERPOOL CITY HOSPITAL (360096),2015,Acute Care,Voluntary non-profit - Private,129.0,40.621409,-80.586218,OH,0.0,,0.0,1.971,857.0,0.381,4.0,10.498,16270.0,,460.0,,0.0,0.966,0.743,1.0,1.346,16270.0,,19.0,0.0,0.194,18.0,0.0,0.609,
3037,LAKE HEALTH (360098),2015,Acute Care,Voluntary non-profit - Private,324.0,41.664251,-81.24466,OH,0.0,,0.0,8.802,7076.0,1.021,56.0,54.868,69037.0,0.158,4231.0,,1.0,6.347,0.893,4.0,4.479,74155.0,,94.0,0.0,0.918,135.0,4.0,4.319,0.926
3038,BELLEVUE HOSPITAL (360107),2015,Acute Care,Voluntary non-profit - Other,50.0,41.28508,-82.882559,OH,,,0.0,0.378,290.0,0.0,0.0,2.944,6609.0,,199.0,,0.0,0.299,,0.0,0.474,7434.0,,53.0,0.0,0.536,15.0,3.0,0.485,
3039,COSHOCTON COUNTY MEMORIAL HOSPITAL (360109),2015,Acute Care,Voluntary non-profit - Private,56.0,40.270442,-81.847577,OH,,,1.0,0.493,379.0,1.771,4.0,2.258,5295.0,,89.0,,0.0,0.134,,2.0,0.235,5575.0,,23.0,0.0,0.22,18.0,1.0,0.578,
3040,MERCY ST VINCENT MEDICAL CENTER (360112),2015,Acute Care,Voluntary non-profit - Church,364.0,41.668493,-83.541725,OH,1.389,,30.0,21.591,8913.0,0.732,58.0,79.236,75174.0,0.826,9431.0,,16.0,19.366,0.666,4.0,6.008,81373.0,,56.0,1.0,0.621,86.0,4.0,2.862,1.398
3041,SOUTHWEST REGIONAL MEDICAL CENTER (360116),2015,Acute Care,Proprietary,47.0,,,OH,,,0.0,0.207,159.0,,0.0,0.989,1643.0,,53.0,,0.0,0.081,,0.0,0.171,1643.0,,1.0,0.0,0.021,8.0,1.0,0.28,
3042,MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL (360118),2015,Acute Care,Voluntary non-profit - Private,247.0,40.753365,-82.529517,OH,0.111,,1.0,9.002,4005.0,0.474,19.0,40.063,46036.0,0.497,3069.0,,3.0,6.038,2.073,5.0,2.412,48597.0,,96.0,0.0,0.815,85.0,1.0,2.536,0.394
3043,COMMUNITY HOSPITALS AND WELLNESS CENTERS (360121),2015,Acute Care,Voluntary non-profit - Other,75.0,41.47461,-84.556824,OH,,,0.0,0.506,389.0,0.0,0.0,2.908,5625.0,,119.0,,0.0,0.179,,0.0,0.257,6304.0,,15.0,0.0,0.177,10.0,0.0,0.342,
3044,ST JOHN MEDICAL CENTER (360123),2015,Acute Care,Voluntary non-profit - Private,155.0,41.435854,-81.940704,OH,0.0,,0.0,4.112,3427.0,0.834,26.0,31.163,42810.0,0.0,2043.0,,0.0,3.065,0.565,1.0,1.77,44566.0,,20.0,0.0,0.195,125.0,0.0,3.855,0.0
3045,ASHTABULA COUNTY MEDICAL CENTER (360125),2015,Acute Care,Voluntary non-profit - Private,131.0,41.880148,-80.795674,OH,0.0,,0.0,1.237,952.0,0.781,15.0,19.216,25698.0,,591.0,,0.0,0.888,0.0,0.0,1.23,26545.0,,45.0,0.0,0.448,45.0,1.0,1.522,0.657
3046,ALLIANCE COMMUNITY HOSPITAL (360131),2015,Acute Care,Voluntary non-profit - Other,167.0,40.901679,-81.102736,OH,,,2.0,0.818,629.0,0.665,6.0,9.022,13450.0,,417.0,,0.0,0.627,,0.0,0.758,14240.0,,13.0,0.0,0.11,32.0,0.0,0.96,
3047,FORT HAMILTON HUGHES MEMORIAL HOSPITAL (360132),2015,Acute Care,Voluntary non-profit - Private,168.0,39.415153,-84.573822,OH,0.0,,0.0,2.993,2494.0,0.915,21.0,22.941,33292.0,0.0,1785.0,,0.0,2.679,0.736,2.0,2.716,34539.0,,40.0,0.0,0.492,58.0,0.0,1.88,0.0
3048,GRANDVIEW HOSPITAL & MEDICAL CENTER (360133),2015,Acute Care,Voluntary non-profit - Other,288.0,39.768985,-84.202998,OH,0.772,,9.0,11.655,4875.0,0.916,42.0,45.872,49269.0,0.917,4470.0,,10.0,10.911,0.96,6.0,6.249,56952.0,,55.0,0.0,0.565,97.0,0.0,3.175,0.0
3049,GOOD SAMARITAN HOSPITAL (360134),2015,Acute Care,Voluntary non-profit - Church,456.0,39.140612,-84.52227,OH,0.171,,2.0,11.668,5883.0,0.637,44.0,69.055,84456.0,0.256,8498.0,,4.0,15.601,0.422,3.0,7.117,110174.0,0.527,191.0,1.0,1.897,198.0,7.0,6.181,1.133
3050,UNIVERSITY HOSPITALS CASE MEDICAL CENTER (360137),2015,Acute Care,Voluntary non-profit - Private,679.0,41.507309,-81.607239,OH,0.703,,30.0,42.654,15344.0,1.17,177.0,151.338,163659.0,0.612,14485.0,,21.0,34.321,0.89,15.0,16.86,172579.0,1.237,291.0,4.0,3.234,398.0,10.0,13.703,0.73
3051,NORTHSIDE MEDICAL CENTER (360141),2015,Acute Care,Proprietary,154.0,,,OH,0.484,,3.0,6.192,2692.0,0.756,17.0,22.491,26471.0,1.576,2287.0,,8.0,5.076,0.977,2.0,2.047,26471.0,,78.0,2.0,0.922,77.0,1.0,2.609,0.383
3052,MARYMOUNT HOSPITAL (360143),2015,Acute Care,Voluntary non-profit - Private,283.0,41.422416,-81.598271,OH,1.05,,4.0,3.808,3173.0,0.819,41.0,50.058,62515.0,1.248,2135.0,,4.0,3.204,1.436,5.0,3.482,62515.0,,25.0,0.0,0.268,72.0,0.0,2.437,0.0
3053,SOUTH POINTE HOSPITAL (360144),2015,Acute Care,Voluntary non-profit - Other,164.0,41.449865,-81.537829,OH,0.592,,3.0,5.071,3502.0,1.525,42.0,27.538,31423.0,0.224,2722.0,,1.0,4.46,1.529,4.0,2.617,31423.0,,3.0,0.0,0.033,45.0,1.0,1.515,0.66
3054,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER (360145),2015,Acute Care,Voluntary non-profit - Private,237.0,41.366935,-82.097791,OH,1.236,,10.0,8.091,5022.0,1.29,45.0,34.884,48654.0,0.369,3270.0,,2.0,5.424,0.39,1.0,2.562,50531.0,0.0,120.0,0.0,1.041,101.0,1.0,3.433,0.291
3055,MARIETTA MEMORIAL HOSPITAL (360147),2015,Acute Care,Voluntary non-profit - Other,186.0,39.431621,-81.464717,OH,0.408,,1.0,2.449,1883.0,1.349,40.0,29.647,42670.0,0.0,1208.0,,0.0,1.812,0.0,0.0,1.959,44312.0,0.651,167.0,1.0,1.537,128.0,7.0,4.096,1.709
3056,POMERENE HOSPITAL (360148),2015,Acute Care,Government - Local,41.0,40.56432,-81.920492,OH,,,0.0,0.084,64.0,0.0,0.0,1.877,3947.0,,29.0,,0.0,0.045,,0.0,0.243,4695.0,,8.0,0.0,0.066,11.0,0.0,0.342,
3057,SUMMA WESTERN RESERVE HOSPITAL (360150),2015,Acute Care,Voluntary non-profit - Other,87.0,41.132948,-81.509907,OH,0.367,,1.0,2.727,1756.0,0.726,6.0,8.267,13576.0,0.0,1178.0,,0.0,1.946,0.0,0.0,1.145,13576.0,,3.0,0.0,0.026,42.0,1.0,1.383,0.723
3058,AFFINITY MEDICAL CENTER (360151),2015,Acute Care,Proprietary,143.0,,,OH,1.584,,7.0,4.419,3029.0,0.827,16.0,19.349,25487.0,1.376,3034.0,,6.0,4.361,0.0,0.0,1.11,25487.0,,19.0,0.0,0.211,49.0,1.0,1.593,0.628
3059,DOCTORS HOSPITAL (360152),2015,Acute Care,Voluntary non-profit - Church,172.0,39.951968,-83.136709,OH,2.026,,9.0,4.442,1931.0,1.086,30.0,27.627,32356.0,0.504,944.0,,1.0,1.983,1.872,5.0,2.671,34870.0,1.887,76.0,2.0,1.06,89.0,1.0,3.109,0.322
3060,BELMONT COMMUNITY HOSPITAL (360153),2015,Acute Care,Voluntary non-profit - Private,43.0,,,OH,,,,,,0.0,0.0,3.743,7489.0,,,,,,,0.0,0.268,7489.0,,,,,,,,
3061,SOUTHWEST GENERAL HEALTH CENTER (360155),2015,Acute Care,Voluntary non-profit - Private,278.0,41.37208,-81.83291,OH,0.385,,3.0,7.789,4343.0,0.921,54.0,58.653,82429.0,0.191,2855.0,,1.0,5.231,1.111,5.0,4.5,84760.0,0.0,161.0,0.0,1.339,143.0,5.0,4.424,1.13
3062,MEMORIAL HOSPITAL (360156),2015,Acute Care,Voluntary non-profit - Other,80.0,41.339982,-83.135219,OH,,,0.0,0.647,497.0,0.342,1.0,2.925,5906.0,,168.0,,0.0,0.254,,1.0,0.434,6610.0,,12.0,0.0,0.095,25.0,2.0,0.748,
3063,ADENA REGIONAL MEDICAL CENTER (360159),2015,Acute Care,Voluntary non-profit - Private,191.0,39.394593,-82.969781,OH,0.347,,1.0,2.881,2215.0,1.789,59.0,32.98,35220.0,0.388,1716.0,,1.0,2.575,0.0,0.0,2.15,37590.0,,81.0,1.0,0.945,90.0,6.0,2.977,2.015
3064,ST JOSEPH HEALTH CENTER (360161),2015,Acute Care,Voluntary non-profit - Church,133.0,41.230955,-80.778347,OH,0.0,,0.0,5.463,2375.0,0.551,14.0,25.42,39123.0,0.303,1569.0,,1.0,3.295,0.306,1.0,3.266,40990.0,0.0,210.0,0.0,2.19,66.0,4.0,2.233,1.791
3065,CHRIST HOSPITAL (360163),2015,Acute Care,Voluntary non-profit - Private,484.0,39.121167,-84.508502,OH,0.568,,10.0,17.602,8503.0,1.045,88.0,84.221,102575.0,0.201,8063.0,,3.0,14.903,0.171,1.0,5.848,102575.0,0.349,663.0,2.0,5.736,308.0,4.0,9.692,0.413
3066,BERGER HOSPITAL (360170),2015,Acute Care,Government - Local,82.0,39.610281,-82.937747,OH,,,0.0,0.962,740.0,0.64,2.0,3.124,6534.0,,374.0,,0.0,0.562,,0.0,0.344,7235.0,,51.0,0.0,0.498,31.0,0.0,0.953,
3067,MERCY REGIONAL MEDICAL CENTER (360172),2015,Acute Care,Voluntary non-profit - Private,241.0,41.436002,-82.235212,OH,0.0,,0.0,1.695,1413.0,0.366,15.0,40.937,56457.0,0.808,825.0,,1.0,1.238,0.852,2.0,2.347,58161.0,,41.0,0.0,0.494,99.0,1.0,3.306,0.302
3068,UPPER VALLEY MEDICAL CENTER (360174),2015,Acute Care,Voluntary non-profit - Private,162.0,40.087789,-84.223537,OH,1.387,,3.0,2.163,1664.0,0.92,15.0,16.305,35948.0,0.734,908.0,,1.0,1.363,0.0,0.0,1.621,37798.0,,62.0,0.0,0.648,59.0,1.0,1.902,0.526
3069,CLINTON MEMORIAL HOSPITAL (360175),2015,Acute Care,Government - Local,79.0,39.445542,-83.839406,OH,,,1.0,0.904,617.0,0.23,1.0,4.353,9512.0,,302.0,,0.0,0.455,,0.0,0.407,10535.0,,16.0,0.0,0.158,16.0,0.0,0.5,
3070,BETHESDA NORTH (360179),2015,Acute Care,Voluntary non-profit - Church,369.0,39.251968,-84.343986,OH,0.299,,2.0,6.682,4950.0,1.375,101.0,73.448,93366.0,0.286,4767.0,,2.0,6.99,0.156,1.0,6.429,104497.0,0.939,123.0,1.0,1.065,298.0,6.0,8.869,0.677
3071,CLEVELAND CLINIC (360180),2015,Acute Care,Voluntary non-profit - Private,1296.0,41.503438,-81.621528,OH,1.063,,119.0,111.925,51858.0,1.441,444.0,308.222,351214.0,0.522,52295.0,,50.0,95.859,1.571,45.0,28.65,355558.0,0.508,510.0,3.0,5.901,1464.0,49.0,53.312,0.919
3072,SALEM REGIONAL MEDICAL CENTER (360185),2015,Acute Care,Voluntary non-profit - Private,147.0,40.900945,-80.832361,OH,0.642,,1.0,1.558,1198.0,1.221,15.0,12.281,18637.0,,640.0,,2.0,0.96,0.0,0.0,1.147,19680.0,,28.0,0.0,0.308,62.0,5.0,2.098,2.383
3073,MADISON COUNTY HOSPITAL INC (360189),2015,Acute Care,Voluntary non-profit - Private,45.0,39.892001,-83.455175,OH,,,0.0,0.884,680.0,0.365,1.0,2.74,5021.0,,546.0,,0.0,0.819,,0.0,0.2,5578.0,,19.0,0.0,0.198,11.0,0.0,0.365,
3074,UH GEAUGA MEDICAL CENTER (360192),2015,Acute Care,Voluntary non-profit - Private,133.0,41.508925,-81.19362,OH,0.0,,0.0,2.514,1933.0,1.463,31.0,21.194,34143.0,0.778,856.0,,1.0,1.285,1.1,2.0,1.818,36229.0,,54.0,1.0,0.511,59.0,6.0,2.041,2.94
3075,SUMMA WADSWORTH-RITTMAN HOSPITAL (360195),2015,Acute Care,Voluntary non-profit - Private,56.0,,,OH,,,0.0,0.738,568.0,0.795,2.0,2.515,4955.0,,297.0,,0.0,0.446,,0.0,0.218,4955.0,,2.0,0.0,0.021,5.0,0.0,0.172,
3076,MARY RUTAN HOSPITAL (360197),2015,Acute Care,Voluntary non-profit - Private,44.0,40.368954,-83.756703,OH,0.567,,1.0,1.765,1357.0,0.0,0.0,3.055,4986.0,,77.0,,0.0,0.117,,0.0,0.232,5680.0,,43.0,0.0,0.503,34.0,2.0,1.15,1.739
3077,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER (360203),2015,Acute Care,Voluntary non-profit - Private,91.0,40.040272,-81.576734,OH,1.162,,2.0,1.721,1323.0,1.562,13.0,8.323,11329.0,0.0,898.0,,0.0,1.347,,0.0,0.546,12159.0,,49.0,0.0,0.47,52.0,1.0,1.551,0.645
3078,GRADY MEMORIAL HOSPITAL (360210),2015,Acute Care,Voluntary non-profit - Private,63.0,40.306009,-83.088726,OH,0.758,,1.0,1.32,1015.0,0.661,4.0,6.052,9722.0,,473.0,,0.0,0.71,,0.0,0.424,11185.0,,26.0,0.0,0.259,61.0,0.0,1.759,0.0
3079,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST (360211),2015,Acute Care,Voluntary non-profit - Other,297.0,40.356224,-80.625103,OH,1.71,,8.0,4.677,3292.0,1.725,67.0,38.831,50067.0,1.334,2554.0,,5.0,3.748,0.708,2.0,2.823,51293.0,,80.0,0.0,0.807,96.0,2.0,3.116,0.642
3080,LAKEWOOD HOSPITAL (360212),2015,Acute Care,Voluntary non-profit - Other,240.0,,,OH,0.586,,3.0,5.121,2810.0,1.315,39.0,29.658,45329.0,0.77,1748.0,,2.0,2.599,0.886,2.0,2.258,46706.0,,14.0,0.0,0.122,71.0,0.0,2.394,0.0
3081,LICKING MEMORIAL HOSPITAL (360218),2015,Acute Care,Voluntary non-profit - Private,227.0,40.046907,-82.45039,OH,0.0,,0.0,3.24,1620.0,1.191,19.0,15.958,26261.0,0.732,716.0,,1.0,1.367,0.0,0.0,1.158,28643.0,,66.0,0.0,0.744,67.0,1.0,2.219,0.451
3082,HILLCREST HOSPITAL (360230),2015,Acute Care,Voluntary non-profit - Private,403.0,41.520133,-81.434345,OH,0.53,,6.0,11.312,7635.0,1.432,110.0,76.819,98347.0,0.365,6111.0,,4.0,10.971,0.385,3.0,7.795,116193.0,1.458,288.0,4.0,2.743,250.0,9.0,7.99,1.126
3083,MERCY HEALTH - WEST HOSPITAL (360234),2015,Acute Care,Voluntary non-profit - Private,205.0,39.180884,-84.595394,OH,1.07,,5.0,4.672,3351.0,1.591,47.0,29.533,40596.0,0.753,3256.0,,4.0,5.314,1.374,3.0,2.184,41452.0,2.674,136.0,4.0,1.496,89.0,3.0,2.794,1.074
3084,MERCY HOSPITAL CLERMONT (360236),2015,Acute Care,Voluntary non-profit - Church,140.0,39.078309,-84.144986,OH,3.128,,7.0,2.238,1865.0,2.184,29.0,13.277,22973.0,1.19,1680.0,,3.0,2.522,1.105,2.0,1.81,22973.0,,58.0,0.0,0.673,91.0,2.0,2.994,0.668
3085,SYCAMORE MEDICAL CENTER (360239),2015,Acute Care,Voluntary non-profit - Church,176.0,39.63982,-84.25126,OH,0.355,,2.0,5.634,2450.0,0.88,15.0,17.046,21581.0,0.88,1623.0,,3.0,3.408,0.759,1.0,1.318,21581.0,,1.0,0.0,0.008,69.0,3.0,2.279,1.316
3086,EDWIN SHAW REHAB INSTITUTE (360241),2015,Acute Care,Government - Local,38.0,,,OH,,,,,,0.932,5.0,5.364,9829.0,,,,,,,1.0,0.352,9829.0,,,,,,,,
3087,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE (360242),2015,Acute Care,Government - State,294.0,,,OH,,,,,,,,,,,,,,,,,,,0.451,177.0,1.0,2.219,101.0,7.0,3.6,1.944
3088,GLENBEIGH (360245),2015,Acute Care,Voluntary non-profit - Private,114.0,41.672446,-80.856723,OH,,,,,,0.067,1.0,14.883,25401.0,,,,,,,0.0,0.91,25401.0,,,,,,,,
3089,BAY PARK COMMUNITY HOSPITAL (360259),2015,Acute Care,Voluntary non-profit - Other,76.0,41.6183,-83.4787,OH,1.979,,3.0,1.516,1166.0,1.213,11.0,9.071,12144.0,0.0,982.0,,0.0,1.473,,2.0,0.563,13382.0,,34.0,0.0,0.392,39.0,0.0,1.269,0.0
3090,THREE GABLES SURGERY CENTER (360261),2015,Acute Care,Proprietary,8.0,38.440748,-82.393298,OH,,,,,,,0.0,0.053,101.0,,,,,,,0.0,0.004,101.0,,,,,,,,
3091,MERCY ST ANNE HOSPITAL (360262),2015,Acute Care,Voluntary non-profit - Church,117.0,41.691745,-83.625176,OH,1.011,,2.0,1.978,1511.0,1.081,15.0,13.881,19103.0,2.249,891.0,,3.0,1.334,1.714,2.0,1.167,19103.0,,14.0,1.0,0.124,65.0,3.0,2.139,1.403
3092,INSTITUTE FOR ORTHOPAEDIC SURGERY (360263),2015,Acute Care,Proprietary,12.0,40.698586,-84.086477,OH,,,,,,0.0,0.0,1.333,2443.0,,,,,,,0.0,0.088,2443.0,,,,,,,,
3093,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL (360266),2015,Acute Care,Proprietary,60.0,40.086303,-82.788793,OH,,,,,,0.0,0.0,3.641,7833.0,,,,,,,0.0,0.281,7833.0,,,,,,,,
3094,MERCY HOSPITAL OF DEFIANCE (360270),2015,Acute Care,Proprietary,24.0,41.282694,-84.339625,OH,,,0.0,0.118,90.0,3.037,4.0,1.317,3352.0,,22.0,,0.0,0.034,,0.0,0.242,3352.0,,8.0,0.0,0.077,18.0,1.0,0.55,
3095,MEDICAL CENTER AT ELIZABETH PLACE (360274),2015,Acute Care,Government - Federal,26.0,,,OH,,,,,,,0.0,0.408,796.0,,,,,,,0.0,0.029,796.0,,8.0,0.0,0.056,,,,
3096,ST ELIZABETH BOARDMAN HEALTH CENTER (360276),2015,Acute Care,Voluntary non-profit - Church,179.0,40.994956,-80.662744,OH,0.566,,2.0,3.536,2947.0,0.624,14.0,22.448,39470.0,0.506,2633.0,,2.0,3.95,0.867,2.0,2.307,41796.0,,21.0,0.0,0.277,80.0,3.0,2.634,1.139
3097,DUBLIN METHODIST HOSPITAL (360348),2015,Acute Care,Voluntary non-profit - Private,96.0,40.100405,-83.163055,OH,,,0.0,0.655,503.0,0.342,3.0,8.784,15204.0,,357.0,,0.0,0.536,,0.0,0.939,23919.0,,72.0,0.0,0.626,89.0,2.0,2.757,0.725
3098,CRYSTAL CLINIC ORTHOPAEDIC CENTER (360351),2015,Acute Care,Proprietary,60.0,41.09707,-81.512155,OH,,,,,,0.221,1.0,4.524,9464.0,,,,,,,0.0,0.339,9464.0,,,,,,,,
3099,SURGICAL HOSPITAL AT SOUTHWOODS (360352),2015,Acute Care,Proprietary,23.0,41.015355,-80.653439,OH,,,,,,0.0,0.0,1.271,2915.0,,,,,,,0.0,0.104,2915.0,4.161,112.0,6.0,1.442,50.0,1.0,1.697,0.589
3100,"WEST CHESTER HOSPITAL, LLC (360354)",2015,Acute Care,Voluntary non-profit - Private,151.0,39.358248,-84.36717,OH,1.379,,3.0,2.176,1814.0,0.945,28.0,29.623,38077.0,1.283,1558.0,,3.0,2.338,1.767,3.0,1.698,38077.0,,109.0,0.0,0.911,100.0,3.0,3.23,0.929
3101,"OHIO VALLEY MEDICAL CENTER, LLC (360355)",2015,Acute Care,Voluntary non-profit - Private,24.0,39.924716,-83.812195,OH,,,,,,0.0,0.0,1.347,2468.0,,,,,,,0.0,0.088,2468.0,,66.0,1.0,0.748,46.0,1.0,1.461,0.684
3102,DILEY RIDGE MEDICAL CENTER (360358),2015,Acute Care,Voluntary non-profit - Private,10.0,39.850053,-82.7811,OH,,,,,,,0.0,0.052,96.0,,,,,,,0.0,0.003,96.0,,,,,,,,
3103,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER (360359),2015,Acute Care,Voluntary non-profit - Private,132.0,41.453271,-81.497708,OH,3.3,,8.0,2.424,1864.0,1.033,33.0,31.942,38869.0,0.741,1798.0,,2.0,2.698,1.442,3.0,2.08,38869.0,0.0,166.0,0.0,1.68,104.0,5.0,3.355,1.49
3104,"SOIN MEDICAL CENTER,INDU & RAJ SOIN MEDICAL CENTER (360360)",2015,Acute Care,Voluntary non-profit - Private,110.0,39.771947,-84.06271,OH,0.244,,1.0,4.096,2048.0,1.243,15.0,12.065,19307.0,1.053,1500.0,,3.0,2.85,,2.0,0.97,20713.0,,5.0,0.0,0.049,36.0,0.0,1.118,0.0
3105,KINGS DAUGHTERS MEDICAL CENTER OHIO (360361),2015,Acute Care,Voluntary non-profit - Private,10.0,38.747319,-82.993354,OH,,,,,,,1.0,0.287,526.0,,,,,,,0.0,0.019,526.0,,,,,,,,
3106,TRIHEALTH EVENDALE HOSPITAL (360362),2015,Acute Care,Voluntary non-profit - Private,29.0,39.253914,-84.419834,OH,,,,,,,0.0,0.67,1228.0,,,,,,,0.0,0.044,1228.0,,,,,,,,
3107,PAULDING COUNTY HOSPITAL (361300),2015,Critical Access,Government - Local,25.0,41.13529,-84.600494,OH,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,COMMUNITY MEMORIAL HOSPITAL (361301),2015,Critical Access,Government - Hospital District or Authority,25.0,41.300379,-84.75605,OH,,,0.0,0.008,6.0,,,,,,4.0,,0.0,0.006,,,,,,,,,,,,
3109,TRINITY HOSPITAL TWIN CITY (361302),2015,Critical Access,Voluntary non-profit - Church,25.0,40.401464,-81.335874,OH,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,GREENFIELD AREA MEDICAL CENTER (361304),2015,Critical Access,Voluntary non-profit - Private,25.0,39.349315,-83.388008,OH,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,MERCY ALLEN HOSPITAL (361306),2015,Critical Access,Voluntary non-profit - Private,24.0,41.294219,-82.224384,OH,,,,,,,,,,,,,,,,,,,,,,,,,,
