,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
2314,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA (250168),2021,Acute Care,Government - State,80.0,33.763307,-89.817532,MS,,,0.0,0.869,1689.0,0.693,5.0,7.21,10126.0,,1440.0,,3.0,0.876,,1.0,0.552,10869.0,,15.0,0.0,0.141,8.0,0.0,0.239,
2315,81st Medical Group (Keesler AFB) (25039F),2021,Acute Care (DOD),Department of Defense,,,,,,,0.0,0.341,574.0,,,,,,119.0,,0.0,0.099,,,,,,,,,,,,
2316,VA GULF COAST HEALTHCARE SYSTEM (25042F),2021,Acute Care (VA),Government - Federal,,,,,,,0.0,0.448,747.0,,,,,,469.0,,0.0,0.413,,,,,,,,,,,,
2317,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON) (25043F),2021,Acute Care (VA),Government - Federal,,,,,0.0,,0.0,1.331,1666.0,,,,,,996.0,,0.0,0.912,,,,,,,,,,,,
2318,S E LACKEY MEMORIAL HOSPITAL (251300),2021,Critical Access,Voluntary non-profit - Private,94.0,32.365907,-89.470963,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,TALLAHATCHIE GENERAL HOSPITAL-CAH (251304),2021,Critical Access,Government - Local,11.0,34.005079,-90.058165,MS,,,0.0,0.286,438.0,1.505,2.0,1.329,3901.0,,,,,,,,,,,,,,,,,
2320,LAWRENCE COUNTY HOSPITAL CAH (251305),2021,Critical Access,Government - Local,25.0,31.553419,-90.100262,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,PERRY COUNTY GENERAL HOSP (251306),2021,Critical Access,Proprietary,22.0,31.347031,-88.937392,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,PONTOTOC HEALTH SERVICE INC CAH (251308),2021,Critical Access,Voluntary non-profit - Private,25.0,34.242827,-88.9968,MS,,,,,,0.0,0.0,1.509,5397.0,,,,,,,0.0,0.112,5397.0,,,,,,,,
2323,FIELD HEALTH SYSTEM (251309),2021,Critical Access,Government - Local,20.0,,,MS,,,0.0,0.077,118.0,,0.0,0.223,1011.0,,6.0,,0.0,0.002,,0.0,0.021,1011.0,,,,,,,,
2324,TYLER HOLMES MEMORIAL HOSPITAL CAH (251312),2021,Critical Access,Voluntary non-profit - Private,25.0,33.490652,-89.737748,MS,,,0.0,0.219,336.0,,1.0,0.28,1271.0,,82.0,,0.0,0.023,,,,,,,,,,,,
2325,BAPTIST MEDICAL CENTER-YAZOO (251313),2021,Critical Access,Voluntary non-profit - Private,27.0,32.85873,-90.403321,MS,,,0.0,0.179,274.0,,0.0,0.427,1935.0,,165.0,,0.0,0.045,,0.0,0.041,1935.0,,,,,,,,
2326,BAPTIST MEDICAL CENTER-LEAKE (251315),2021,Critical Access,Voluntary non-profit - Private,43.0,32.738533,-89.51641,MS,,,0.0,0.338,518.0,0.0,0.0,1.446,6543.0,,,,,,,,,,,,,,,,,
2327,H C WATKINS MEMORIAL HOSPITAL INC (251316),2021,Critical Access,Voluntary non-profit - Other,25.0,32.031259,-88.727955,MS,,,0.0,0.012,18.0,,,,,,,,,,,,,,,,,,,,,
2328,SIMPSON GENERAL HOSPITAL CAH (251317),2021,Critical Access,Voluntary non-profit - Private,35.0,31.968094,-89.886996,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,NORTH SUNFLOWER MEDICAL CENTER CAH (251318),2021,Critical Access,Government - Local,70.0,33.734839,-90.546823,MS,,,0.0,0.099,152.0,0.936,1.0,1.068,2938.0,,,,,,,,,,,,,,,,,
2330,HOLMES COUNTY HOSPITAL AND CLINICS (251319),2021,Critical Access,Government - State,25.0,33.111077,-90.029741,MS,,,0.0,0.409,626.0,,2.0,0.61,2761.0,,166.0,,0.0,0.045,,0.0,0.057,2761.0,,,,,,,,
2331,CLAIBORNE COUNTY HOSPITAL (251320),2021,Critical Access,Government - Local,32.0,31.945992,-90.985395,MS,,,0.0,0.099,152.0,,0.0,0.048,217.0,,,,,,,1.0,0.016,758.0,,,,,,,,
2332,LAIRD HOSPITAL INC (251322),2021,Critical Access,Voluntary non-profit - Private,25.0,32.559207,-89.102561,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,SCOTT REGIONAL HOSPITAL CAH (251323),2021,Critical Access,Voluntary non-profit - Private,25.0,32.344625,-89.671295,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,WALTHALL COUNTY GENERAL HOSPITAL CAH (251324),2021,Critical Access,Government - Local,25.0,31.119583,-90.155618,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,COVINGTON COUNTY HOSPITAL CAH (251325),2021,Critical Access,Government - Local,30.0,31.638236,-89.554424,MS,,,,,,,0.0,0.599,2713.0,,,,,,,0.0,0.084,4053.0,,,,,,,,
2336,JEFFERSON DAVIS GENERAL HOSPITAL (251326),2021,Critical Access,Government - Local,89.0,31.593991,-89.872381,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,FRANKLIN COUNTY MEMORIAL HOSPITAL (251330),2021,Critical Access,Voluntary non-profit - Other,28.0,31.473248,-90.884924,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,"BAPTIST MEMORIAL HOSPITAL - CALHOUN, INC. (251331)",2021,Critical Access,Government - Local,56.0,33.869665,-89.317176,MS,,,0.0,0.066,101.0,0.0,0.0,1.328,4646.0,,71.0,,0.0,0.02,,0.0,0.096,4586.0,,,,,,,,
2339,CHOCTAW REGIONAL MEDICAL CENTER (251334),2021,Critical Access,Government - Local,52.0,33.318465,-89.182304,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,JOHN C STENNIS MEMORIAL HOSPITAL (251335),2021,Critical Access,Voluntary non-profit - Private,25.0,32.776819,-88.679122,MS,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,BAPTIST MEDICAL CENTER ATTALA (251336),2021,Critical Access,Voluntary non-profit - Other,25.0,33.065592,-89.596721,MS,,,,,,,0.0,0.928,4205.0,,,,,,,0.0,0.088,4205.0,,,,,,,,
2342,TIPPAH COUNTY HOSPITAL (251337),2021,Critical Access,Government - Local,69.0,34.739322,-88.949512,MS,,,0.0,0.421,645.0,,0.0,0.237,1072.0,,66.0,,0.0,0.018,,0.0,0.022,1072.0,,,,,,,,
2343,MERCY HOSPITAL JOPLIN (260001),2021,Acute Care,Voluntary non-profit - Church,222.0,37.034697,-94.511799,MO,1.179,,9.0,7.633,8850.0,0.232,10.0,43.041,55460.0,2.094,8627.0,,14.0,6.685,0.0,0.0,3.643,60178.0,,64.0,0.0,0.637,129.0,2.0,3.464,0.577
2344,COOPER COUNTY COMMUNITY  HOSPITAL (260004),2021,Acute Care,Voluntary non-profit - Other,65.0,38.943533,-92.742075,MO,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,SSM ST JOSEPH HEALTH CENTER (260005),2021,Acute Care,Voluntary non-profit - Private,394.0,38.780377,-90.484508,MO,0.324,,1.0,3.082,3619.0,0.551,11.0,19.946,40671.0,0.819,3006.0,,2.0,2.441,3.261,6.0,1.84,41258.0,,85.0,1.0,0.651,76.0,2.0,2.018,0.991
2346,MOSAIC LIFE CARE AT ST JOSEPH (260006),2021,Acute Care,Voluntary non-profit - Private,352.0,39.770201,-94.770247,MO,0.0,,0.0,10.116,11831.0,0.903,37.0,40.975,69814.0,2.57,8508.0,,17.0,6.615,1.013,5.0,4.937,73115.0,,20.0,0.0,0.163,132.0,7.0,3.416,2.049
2347,BOTHWELL REGIONAL HEALTH CENTER (260009),2021,Acute Care,Government - Local,127.0,38.699051,-93.222089,MO,0.0,,0.0,1.916,2863.0,0.109,1.0,9.177,19220.0,0.845,1723.0,,1.0,1.184,,0.0,0.621,20112.0,,63.0,0.0,0.525,31.0,1.0,0.853,
2348,SSM HEALTH ST MARY'S HOSPITAL JEFFERSON CITY (260011),2021,Acute Care,Proprietary,167.0,38.560142,-92.220285,MO,0.54,,2.0,3.706,3603.0,0.799,11.0,13.769,23743.0,0.474,2299.0,,1.0,2.111,0.0,0.0,1.328,25271.0,,41.0,0.0,0.322,72.0,5.0,1.874,2.668
2349,PHELPS COUNTY REGIONAL MEDICAL CENTER (260017),2021,Acute Care,Government - Local,242.0,37.951442,-91.784993,MO,1.143,,4.0,3.501,5556.0,0.299,3.0,10.024,25345.0,0.374,4207.0,,1.0,2.677,1.723,2.0,1.161,26898.0,,7.0,0.0,0.057,61.0,0.0,1.569,0.0
2350,MERCY HOSPITAL ST LOUIS (260020),2021,Acute Care,Voluntary non-profit - Private,902.0,,,MO,0.766,,25.0,32.62,18948.0,0.596,89.0,149.261,178137.0,0.684,25131.0,,22.0,32.142,1.044,14.0,13.416,211665.0,0.889,884.0,7.0,7.871,431.0,4.0,12.054,0.332
2351,NORTHEAST REGIONAL MEDICAL CENTER (260022),2021,Acute Care,Proprietary,83.0,40.192523,-92.590849,MO,0.0,,0.0,1.106,1452.0,1.436,9.0,6.266,7275.0,,824.0,,1.0,0.658,,1.0,0.368,7573.0,,5.0,0.0,0.056,18.0,1.0,0.456,
2352,MERCY HOSPITAL JEFFERSON (260023),2021,Acute Care,Voluntary non-profit - Private,303.0,38.195962,-90.395423,MO,2.245,,8.0,3.563,4875.0,0.544,15.0,27.565,36789.0,0.752,3822.0,,2.0,2.659,1.005,2.0,1.99,37818.0,,10.0,0.0,0.077,48.0,1.0,1.261,0.793
2353,TEXAS COUNTY MEMORIAL HOSPITAL (260024),2021,Acute Care,Voluntary non-profit - Other,47.0,37.315756,-91.959559,MO,,,0.0,0.533,1040.0,3.03,4.0,1.32,4542.0,,166.0,,0.0,0.104,,0.0,0.084,4772.0,,10.0,0.0,0.09,13.0,0.0,0.326,
2354,HANNIBAL REGIONAL HOSPITAL (260025),2021,Acute Care,Voluntary non-profit - Private,98.0,39.710595,-91.443967,MO,2.027,,3.0,1.48,2797.0,0.984,7.0,7.115,16379.0,,1156.0,,0.0,0.753,,0.0,0.701,16771.0,,22.0,0.0,0.177,21.0,0.0,0.564,
2355,RESEARCH MEDICAL CENTER (260027),2021,Acute Care,Proprietary,430.0,39.007169,-94.558731,MO,0.585,,9.0,15.376,8833.0,0.157,6.0,38.204,84818.0,0.958,10737.0,,11.0,11.485,1.327,10.0,7.537,89130.0,,67.0,0.0,0.602,97.0,6.0,2.98,2.013
2356,General Leonard Wood ACH (FT Leonard Wood) (26002F),2021,Acute Care (DOD),Department of Defense,,,,,,,0.0,0.091,132.0,,,,,,45.0,,0.0,0.043,,,,,,,,,,,,
2357,BARNES JEWISH HOSPITAL (260032),2021,Acute Care,Voluntary non-profit - Other,1334.0,,,MO,0.663,,59.0,88.998,55165.0,0.802,170.0,211.853,336780.0,1.2,67011.0,,85.0,70.837,0.808,29.0,35.891,344178.0,0.318,761.0,2.0,6.288,805.0,46.0,23.775,1.935
2358,BATES COUNTY MEMORIAL HOSPITAL (260034),2021,Acute Care,Government - Local,45.0,38.249611,-94.343391,MO,,,0.0,0.213,391.0,0.0,0.0,1.54,2873.0,,262.0,,0.0,0.154,,0.0,0.069,2873.0,,,,,1.0,0.0,0.027,
2359,COX MEDICAL CENTERS (260040),2021,Acute Care,Voluntary non-profit - Private,713.0,37.144966,-93.27808,MO,0.66,,23.0,34.867,27397.0,0.613,77.0,125.68,170026.0,0.495,22994.0,,12.0,24.244,0.608,7.0,11.51,186554.0,0.973,601.0,5.0,5.139,429.0,15.0,12.015,1.248
2360,CAPITAL REGION MEDICAL CENTER (260047),2021,Acute Care,Voluntary non-profit - Private,114.0,38.567018,-92.181588,MO,0.396,,1.0,2.523,2492.0,0.174,2.0,11.503,21439.0,0.0,1259.0,,0.0,1.146,0.0,0.0,1.242,22441.0,,84.0,0.0,0.759,70.0,1.0,1.829,0.547
2361,TRUMAN MEDICAL CENTER HOSPITAL HILL (260048),2021,Acute Care,Voluntary non-profit - Private,241.0,39.084815,-94.575799,MO,1.405,,12.0,8.543,6794.0,0.434,22.0,50.719,70994.0,0.661,8721.0,,6.0,9.079,0.722,5.0,6.924,78853.0,1.828,104.0,2.0,1.094,125.0,5.0,4.371,1.144
2362,KANSAS CITY VA MEDICAL CENTER (26004F),2021,Acute Care (VA),Government - Federal,,,,,1.021,,2.0,1.958,1700.0,,,,,0.0,1309.0,,0.0,1.372,,,,,,,,,,,,
2363,SSM HEALTH ST. FRANCIS HOSPITAL- MARYVILLE (260050),2021,Acute Care,Voluntary non-profit - Church,55.0,40.326053,-94.874038,MO,,,1.0,0.203,408.0,0.0,0.0,1.788,2795.0,,255.0,,0.0,0.149,,0.0,0.071,3251.0,,12.0,0.0,0.101,7.0,0.0,0.218,
2364,MERCY HOSPITAL WASHINGTON (260052),2021,Acute Care,Voluntary non-profit - Private,160.0,38.5522,-91.002023,MO,0.444,,1.0,2.252,2962.0,0.151,2.0,13.281,23324.0,0.629,2039.0,,1.0,1.59,,2.0,0.945,25025.0,1.667,132.0,2.0,1.2,130.0,4.0,3.375,1.185
2365,CAMERON REGIONAL MEDICAL CENTER (260057),2021,Acute Care,Voluntary non-profit - Private,54.0,39.731504,-94.218308,MO,0.0,,0.0,1.549,2839.0,0.0,0.0,2.158,8236.0,,1120.0,,0.0,0.673,,0.0,0.177,8420.0,,9.0,0.0,0.067,5.0,0.0,0.118,
2366,MERCY HOSPITAL LEBANON (260059),2021,Acute Care,Voluntary non-profit - Church,49.0,37.681437,-92.635875,MO,,,0.0,0.47,895.0,0.0,0.0,2.773,5502.0,,464.0,,0.0,0.294,,0.0,0.219,5969.0,,37.0,2.0,0.312,22.0,0.0,0.547,
2367,NEVADA REGIONAL MEDICAL CENTER (260061),2021,Acute Care,Government - Local,70.0,37.830534,-94.359703,MO,,,0.0,0.132,262.0,0.0,0.0,2.404,7082.0,,94.0,,0.0,0.057,,0.0,0.192,7531.0,,8.0,0.0,0.078,,,,
2368,SAINT LUKES NORTH HOSPITAL (260062),2021,Acute Care,Voluntary non-profit - Private,133.0,39.246883,-94.647898,MO,2.533,,4.0,1.579,2165.0,0.421,7.0,16.627,22701.0,2.12,2644.0,,4.0,1.887,,1.0,0.821,23254.0,,40.0,0.0,0.373,85.0,4.0,2.235,1.79
2369,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN (260064),2021,Acute Care,Voluntary non-profit - Private,56.0,39.172921,-91.877238,MO,,,0.0,0.537,753.0,,1.0,0.683,2914.0,,187.0,,0.0,0.141,,0.0,0.108,2914.0,,60.0,0.0,0.466,5.0,0.0,0.134,
2370,MERCY HOSPITAL SPRINGFIELD (260065),2021,Acute Care,Voluntary non-profit - Church,690.0,37.177969,-93.275276,MO,0.893,,24.0,26.871,18288.0,0.37,42.0,113.61,156250.0,1.215,17259.0,,23.0,18.935,0.766,10.0,13.06,169219.0,1.791,251.0,4.0,2.234,474.0,12.0,13.126,0.914
2371,BOONE HOSPITAL CENTER (260068),2021,Acute Care,Voluntary non-profit - Other,328.0,38.950669,-92.317039,MO,0.965,,9.0,9.324,7305.0,0.656,25.0,38.114,58014.0,1.295,5659.0,,8.0,6.179,0.943,5.0,5.301,63417.0,1.583,330.0,4.0,2.527,183.0,1.0,4.577,0.218
2372,PEMISCOT COUNTY MEMORIAL HOSPITAL (260070),2021,Acute Care,Government - Hospital District or Authority,198.0,36.236855,-89.739975,MO,,,1.0,0.858,1661.0,0.0,0.0,1.723,4655.0,,467.0,,1.0,0.292,,0.0,0.132,4655.0,,,,,3.0,0.0,0.09,
2373,MOBERLY REGIONAL MEDICAL CENTER (260074),2021,Acute Care,Proprietary,75.0,39.423879,-92.414216,MO,0.702,,1.0,1.424,1646.0,0.0,0.0,2.509,4344.0,,209.0,,0.0,0.177,,0.0,0.235,4344.0,,54.0,0.0,0.539,8.0,1.0,0.209,
2374,MERCY HOSPITAL SOUTH (260077),2021,Acute Care,Voluntary non-profit - Private,746.0,38.509739,-90.37775,MO,0.883,,10.0,11.325,8177.0,0.525,50.0,95.295,141409.0,1.198,8585.0,,11.0,9.183,0.866,8.0,9.242,143706.0,,113.0,1.0,0.94,293.0,13.0,7.915,1.642
2375,OZARKS HEALTHCARE (260078),2021,Acute Care,Voluntary non-profit - Other,104.0,36.737992,-91.875552,MO,0.0,,0.0,2.796,3965.0,0.827,10.0,12.096,17423.0,,1365.0,,1.0,0.97,,0.0,0.781,18332.0,,32.0,0.0,0.275,20.0,0.0,0.541,
2376,OZARKS MEDICAL CENTER (260078),2021,Acute Care,Voluntary non-profit - Other,104.0,36.737992,-91.875552,MO,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,POPLAR BLUFF VA MEDICAL CENTER (26007F),2021,Acute Care (VA),Government - Federal,,,,,,,0.0,0.02,37.0,,,,,,21.0,,0.0,0.014,,,,,,,,,,,,
2378,SSM ST CLARE HEALTH CENTER (260081),2021,Acute Care,Voluntary non-profit - Private,180.0,38.529043,-90.473625,MO,1.129,,5.0,4.427,6235.0,0.59,13.0,22.047,44227.0,0.468,6143.0,,2.0,4.269,1.13,3.0,2.655,45657.0,,122.0,0.0,0.969,121.0,1.0,3.191,0.313
2379,ST JOSEPH MEDICAL CENTER (260085),2021,Acute Care,Voluntary non-profit - Private,183.0,38.934471,-94.605342,MO,0.507,,1.0,1.973,2698.0,0.982,15.0,15.279,26399.0,0.0,2416.0,,0.0,1.82,,1.0,0.988,26399.0,,1.0,0.0,0.008,37.0,0.0,1.008,0.0
2380,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS (260091),2021,Acute Care,Voluntary non-profit - Private,609.0,38.633943,-90.310138,MO,0.365,,3.0,8.227,6389.0,0.833,48.0,57.6,93213.0,0.496,19647.0,,11.0,22.187,1.607,16.0,9.957,122896.0,1.171,476.0,5.0,4.271,155.0,2.0,4.409,0.454
2381,COX MEDICAL CENTER BRANSON (260094),2021,Acute Care,Voluntary non-profit - Private,139.0,36.650541,-93.220376,MO,0.648,,2.0,3.085,4376.0,0.161,3.0,18.6,31493.0,0.522,2712.0,,1.0,1.915,1.487,2.0,1.345,32558.0,,57.0,0.0,0.445,43.0,0.0,1.096,0.0
2382,CENTERPOINT MEDICAL CENTER (260095),2021,Acute Care,Voluntary non-profit - Private,246.0,39.047771,-94.349313,MO,0.554,,4.0,7.215,7437.0,0.099,3.0,30.175,68003.0,0.854,7701.0,,6.0,7.023,0.488,2.0,4.096,72811.0,,69.0,0.0,0.539,153.0,4.0,4.033,0.992
2383,NORTH KANSAS CITY HOSPITAL (260096),2021,Acute Care,Government - Local,417.0,39.15081,-94.551852,MO,0.417,,4.0,9.598,10828.0,0.381,19.0,49.833,102327.0,0.487,12774.0,,5.0,10.276,0.245,1.0,4.085,104961.0,0.7,187.0,1.0,1.429,310.0,9.0,8.45,1.065
2384,WESTERN MISSOURI MEDICAL CENTER (260097),2021,Acute Care,Government - Hospital District or Authority,64.0,38.766474,-93.723701,MO,,,0.0,0.22,440.0,0.0,0.0,1.181,2529.0,,218.0,,0.0,0.128,,0.0,0.132,3076.0,,33.0,0.0,0.291,3.0,0.0,0.057,
2385,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER (26009F),2021,Acute Care (VA),Government - Federal,,,,,0.729,,1.0,1.371,1432.0,,,,,0.0,1373.0,,0.0,1.264,,,,,,,,,,,,
2386,TRUMAN MEDICAL CENTER LAKEWOOD (260102),2021,Acute Care,Voluntary non-profit - Private,305.0,38.973583,-94.390407,MO,,,0.0,0.574,575.0,0.266,4.0,15.059,22325.0,,761.0,,1.0,0.663,0.0,0.0,1.034,25921.0,,58.0,0.0,0.553,11.0,1.0,0.311,
2387,SSM HEALTH DEPAUL HOSPITAL ST LOUIS (260104),2021,Acute Care,Voluntary non-profit - Private,490.0,38.748965,-90.432379,MO,0.692,,4.0,5.779,6674.0,0.663,32.0,48.241,88780.0,2.351,8311.0,,16.0,6.805,2.297,10.0,4.353,90302.0,0.776,158.0,1.0,1.289,139.0,0.0,3.799,0.0
2388,SSM DEPAUL HEALTH CENTER (260104),2021,Acute Care,Voluntary non-profit - Private,490.0,38.748965,-90.432379,MO,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL (260105),2021,Acute Care,Proprietary,316.0,38.622459,-90.239052,MO,0.932,,21.0,22.538,11248.0,1.381,75.0,54.316,92840.0,1.328,12784.0,,19.0,14.312,1.178,11.0,9.34,92840.0,,8.0,0.0,0.041,238.0,9.0,8.446,1.066
2390,ST LOUIS UNIVERSITY HOSPITAL (260105),2021,Acute Care,Proprietary,316.0,38.622459,-90.239052,MO,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,MISSOURI BAPTIST MEDICAL CENTER (260108),2021,Acute Care,Voluntary non-profit - Private,433.0,38.635532,-90.443636,MO,0.726,,9.0,12.401,12528.0,0.378,17.0,44.991,98291.0,1.507,12738.0,,18.0,11.948,0.627,4.0,6.384,111900.0,0.546,451.0,2.0,3.666,283.0,8.0,7.239,1.105
2392,SOUTHEASTHEALTH (260110),2021,Acute Care,Voluntary non-profit - Private,224.0,37.311273,-89.540936,MO,0.244,,1.0,4.103,4468.0,0.51,13.0,25.473,41715.0,1.813,3805.0,,6.0,3.31,1.225,3.0,2.448,44803.0,,44.0,0.0,0.374,100.0,3.0,2.703,1.11
2393,MISSOURI DELTA MEDICAL CENTER (260113),2021,Acute Care,Voluntary non-profit - Other,147.0,36.889048,-89.584346,MO,0.0,,0.0,2.123,2975.0,0.333,2.0,5.999,11906.0,,672.0,,1.0,0.49,,0.0,0.574,12850.0,,47.0,0.0,0.411,12.0,0.0,0.269,
2394,POPLAR BLUFF REGIONAL MEDICAL CENTER (260119),2021,Acute Care,Proprietary,287.0,36.788987,-90.443287,MO,0.22,,1.0,4.552,4554.0,0.354,10.0,28.262,45880.0,0.0,3492.0,,0.0,2.765,0.404,1.0,2.474,47553.0,,52.0,0.0,0.479,54.0,0.0,1.405,0.0
2395,FREEMAN HEALTH SYSTEM - FREEMAN WEST (260137),2021,Acute Care,Voluntary non-profit - Other,393.0,37.054408,-94.526884,MO,0.823,,13.0,15.792,11909.0,0.679,24.0,35.323,75736.0,1.06,13420.0,,15.0,14.147,0.456,3.0,6.573,83469.0,1.119,233.0,2.0,1.787,279.0,1.0,7.46,0.134
2396,ST LUKES HOSPITAL OF KANSAS CITY (260138),2021,Acute Care,Government - Hospital District or Authority,470.0,39.046134,-94.59015,MO,1.078,,24.0,22.268,14483.0,0.757,71.0,93.774,118329.0,0.981,28216.0,,30.0,30.596,0.423,5.0,11.814,133930.0,1.432,353.0,4.0,2.793,233.0,6.0,6.549,0.916
2397,UNIVERSITY OF MISSOURI HEALTH CARE (260141),2021,Acute Care,Government - State,529.0,,,MO,0.455,,16.0,35.179,22047.0,0.507,49.0,96.635,133570.0,0.869,22950.0,,22.0,25.33,0.859,13.0,15.14,151533.0,1.982,231.0,4.0,2.018,273.0,6.0,7.803,0.769
2398,FITZGIBBON HOSPITAL (260142),2021,Acute Care,Voluntary non-profit - Private,51.0,,,MO,,,0.0,0.353,645.0,0.966,2.0,2.07,5441.0,,260.0,,0.0,0.16,,0.0,0.244,5986.0,,2.0,0.0,0.015,3.0,0.0,0.071,
2399,FITZGIBBON MEMORIAL HOSPITAL (260142),2021,Acute Care,Voluntary non-profit - Private,51.0,,,MO,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY (260160),2021,Acute Care,Proprietary,47.0,36.807432,-89.969973,MO,,,0.0,0.203,410.0,,0.0,0.433,2360.0,,100.0,,0.0,0.059,,0.0,0.042,2360.0,,,,,,,,
2401,BARNES-JEWISH WEST COUNTY HOSPITAL (260162),2021,Acute Care,Voluntary non-profit - Private,75.0,38.676997,-90.466227,MO,1.82,,2.0,1.099,1526.0,0.545,1.0,1.836,9476.0,0.941,1386.0,,1.0,1.063,,0.0,0.243,9476.0,,,,,175.0,3.0,4.781,0.627
2402,PARKLAND HEALTH CENTER (260163),2021,Acute Care,Voluntary non-profit - Private,105.0,37.780624,-90.438195,MO,0.0,,0.0,1.122,1637.0,0.472,4.0,8.47,14352.0,,1188.0,,1.0,0.808,,0.0,0.588,15447.0,,17.0,1.0,0.147,30.0,1.0,0.814,
2403,GOLDEN VALLEY MEMORIAL HOSPITAL (260175),2021,Acute Care,Government - Hospital District or Authority,49.0,38.391389,-93.770506,MO,,,0.0,0.168,317.0,0.316,1.0,3.161,8021.0,,145.0,,0.0,0.092,,0.0,0.406,8734.0,,30.0,1.0,0.266,17.0,0.0,0.387,
2404,ST LUKE'S DES PERES HOSPITAL (260176),2021,Acute Care,Proprietary,109.0,38.581081,-90.450408,MO,,,0.0,0.388,494.0,0.906,5.0,5.519,10402.0,,373.0,,0.0,0.317,,1.0,0.558,10402.0,,7.0,0.0,0.069,23.0,0.0,0.562,
2405,NEW LIBERTY HOSPITAL DISTRICT (260177),2021,Acute Care,Government - Hospital District or Authority,215.0,39.276757,-94.424343,MO,0.271,,1.0,3.686,4319.0,1.08,27.0,24.991,38631.0,0.0,3575.0,,0.0,2.925,0.0,0.0,1.867,42347.0,0.0,207.0,0.0,1.515,66.0,0.0,1.807,0.0
2406,ST LUKES HOSPITAL (260179),2021,Acute Care,Voluntary non-profit - Private,538.0,38.653066,-90.50592,MO,0.379,,5.0,13.189,9056.0,0.492,28.0,56.955,71117.0,0.906,8281.0,,8.0,8.83,0.543,2.0,3.68,75250.0,0.0,280.0,0.0,2.064,168.0,3.0,4.017,0.747
2407,CHRISTIAN HOSPITAL NORTHEAST (260180),2021,Acute Care,Voluntary non-profit - Private,385.0,38.775759,-90.239054,MO,0.988,,7.0,7.088,5585.0,0.524,16.0,30.517,66318.0,0.753,7531.0,,6.0,7.973,0.649,3.0,4.625,66318.0,,44.0,1.0,0.486,124.0,1.0,3.591,0.278
2408,SAINT FRANCIS MEDICAL CENTER (260183),2021,Acute Care,Voluntary non-profit - Church,290.0,,,MO,1.128,,6.0,5.319,5481.0,0.244,7.0,28.677,46880.0,0.417,5510.0,,2.0,4.795,1.145,3.0,2.619,54169.0,,119.0,2.0,0.894,159.0,2.0,4.428,0.452
2409,LAKE REGIONAL HEALTH SYSTEM (260186),2021,Acute Care,Voluntary non-profit - Other,116.0,38.118486,-92.681085,MO,0.531,,2.0,3.766,5531.0,0.853,12.0,14.061,19398.0,1.876,3053.0,,4.0,2.132,,1.0,0.789,19398.0,,13.0,0.0,0.105,46.0,1.0,1.155,0.866
2410,LEE'S SUMMIT MEDICAL CENTER (260190),2021,Acute Care,Proprietary,71.0,38.902285,-94.332151,MO,0.45,,1.0,2.22,2810.0,0.438,4.0,9.136,19234.0,0.791,3174.0,,2.0,2.529,,2.0,0.943,19234.0,,18.0,0.0,0.148,128.0,3.0,3.503,0.856
2411,BARNES-JEWISH ST PETERS HOSPITAL (260191),2021,Acute Care,Voluntary non-profit - Other,115.0,38.792719,-90.579377,MO,0.669,,2.0,2.991,3655.0,0.21,2.0,9.541,25010.0,0.37,3430.0,,1.0,2.7,0.0,0.0,1.072,25010.0,,11.0,0.0,0.087,129.0,1.0,3.156,0.317
