,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
1656,SCHEURER HOSPITAL (231310),2016,Critical Access,Voluntary non-profit - Other,44.0,43.834329,-83.279517,MI,12.7,,6.2,2.3,0.7,8.2
1657,DECKERVILLE COMMUNITY HOSPITAL (231311),2016,Critical Access,Voluntary non-profit - Private,15.0,43.528161,-82.733773,MI,,,10.0,,,1.7
1658,HARBOR BEACH COMMUNITY HOSPITAL (231313),2016,Critical Access,Voluntary non-profit - Private,48.0,43.842429,-82.652527,MI,11.4,,12.0,,,4.0
1659,MCKENZIE HEALTH SYSTEM (231314),2016,Critical Access,Voluntary non-profit - Private,25.0,43.423426,-82.832937,MI,3.2,,11.2,,,3.4
1660,BORGESS-LEE MEMORIAL HOSPITAL (231315),2016,Critical Access,Voluntary non-profit - Private,25.0,41.982665,-86.115499,MI,2.2,,8.2,,,3.0
1661,HILLS & DALES GENERAL HOSPITAL (231316),2016,Critical Access,Voluntary non-profit - Private,25.0,43.604308,-83.181126,MI,17.3,,13.6,4.3,,20.0
1662,SPECTRUM HEALTH KELSEY HOSPITAL (231317),2016,Critical Access,Voluntary non-profit - Private,45.0,43.4411,-85.278516,MI,2.2,,8.5,,1.2,0.0
1663,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC (231318)",2016,Critical Access,Voluntary non-profit - Other,25.0,46.09972,-88.620281,MI,9.3,,7.5,2.0,,2.2
1664,ASPIRUS KEWEENAW HOSPITAL (231319),2016,Critical Access,Voluntary non-profit - Private,25.0,47.237538,-88.444038,MI,13.0,,13.5,5.8,,0.0
1665,BELL HOSPITAL (231321),2016,Critical Access,Proprietary,25.0,46.498665,-87.682993,MI,15.5,,4.4,2.0,,2.8
1666,MUNSON HEALTHCARE CHARLEVOIX HOSPITAL (231322),2016,Critical Access,Voluntary non-profit - Other,25.0,,,MI,5.4,,12.3,1.0,,1.5
1667,SPECTRUM HEALTH REED CITY HOSPITAL (231323),2016,Critical Access,Voluntary non-profit - Private,74.0,,,MI,2.5,53.4,10.8,4.5,2.0,0.7
1668,EATON RAPIDS MEDICAL CENTER (231324),2016,Critical Access,Voluntary non-profit - Private,20.0,42.496021,-84.657539,MI,5.6,,3.1,,1.1,0.0
1669,MIDMICHIGAN MEDICAL CENTER-GLADWIN (231325),2016,Critical Access,Voluntary non-profit - Private,25.0,43.975731,-84.495354,MI,3.2,40.7,7.7,2.8,1.3,0.3
1670,SPARROW CLINTON HOSPITAL (231326),2016,Critical Access,Proprietary,25.0,42.993435,-84.555808,MI,4.1,,7.7,5.3,,0.0
1671,HAYES GREEN BEACH MEMORIAL HOSPITAL (231327),2016,Critical Access,Voluntary non-profit - Other,25.0,42.564928,-84.831826,MI,31.0,,8.7,6.1,,1.3
1672,ALLEGAN GENERAL HOSPITAL (231328),2016,Critical Access,Voluntary non-profit - Other,25.0,42.520259,-85.856939,MI,6.3,45.9,8.5,5.1,0.4,0.0
1673,CARO COMMUNITY HOSPITAL (231329),2016,Critical Access,Voluntary non-profit - Private,25.0,43.493151,-83.407157,MI,10.3,,14.0,,,2.9
1674,MARLETTE REGIONAL HOSPITAL (231330),2016,Critical Access,Voluntary non-profit - Private,70.0,43.332579,-83.08016,MI,0.8,,4.5,2.7,,0.0
1675,SPARROW IONIA HOSPITAL (231331),2016,Critical Access,Voluntary non-profit - Private,24.0,42.935608,-85.07478,MI,1.7,,7.7,3.0,,0.0
1676,BRONSON LAKEVIEW HOSPITAL (231332),2016,Critical Access,Government - Hospital District or Authority,33.0,42.221036,-85.898014,MI,5.2,,5.5,2.3,1.2,0.0
1677,ASPIRUS IRONWOOD HOSPITAL (231333),2016,Critical Access,Voluntary non-profit - Private,25.0,46.478193,-90.104689,MI,1.6,,22.3,,,0.5
1678,PROMEDICA HERRICK HOSPITAL (231334),2016,Critical Access,Government - Federal,35.0,42.002909,-83.93755,MI,5.3,,6.5,5.9,0.8,0.0
1679,ST FRANCIS HOSPITAL (231337),2016,Critical Access,Voluntary non-profit - Church,25.0,45.74576,-87.094853,MI,6.0,54.3,8.7,5.1,2.1,2.4
1680,SPECTRUM HEALTH GERBER MEMORIAL (231338),2016,Critical Access,Voluntary non-profit - Private,25.0,43.464383,-85.950763,MI,2.4,47.6,9.4,9.1,,0.3
1681,NORTH MEMORIAL MEDICAL CENTER (240001),2016,Acute Care,Voluntary non-profit - Private,398.0,45.014214,-93.321172,MN,1.8,,5.0,4.7,2.0,0.0
1682,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER (240002),2016,Acute Care,Voluntary non-profit - Private,335.0,46.792843,-92.096395,MN,4.1,,,5.1,1.5,0.0
1683,HENNEPIN COUNTY MEDICAL CENTER 1 (240004),2016,Acute Care,Government - Local,469.0,44.97285,-93.262707,MN,3.3,45.0,5.0,4.5,1.3,0.2
1684,OLMSTED MEDICAL CENTER (240006),2016,Acute Care,Voluntary non-profit - Private,61.0,44.020994,-92.439958,MN,8.6,,3.7,4.2,,2.2
1685,MAYO CLINIC HOSPITAL ROCHESTER (240010),2016,Acute Care,Voluntary non-profit - Church,1151.0,44.021643,-92.481355,MN,3.1,,,8.4,2.6,0.0
1686,NORTHFIELD HOSPITAL (240014),2016,Acute Care,Government - Local,77.0,44.471386,-93.191159,MN,0.8,,11.1,,0.0,0.0
1687,MAYO CLINIC HEALTH SYSTEM IN RED WING (240018),2016,Acute Care,Voluntary non-profit - Private,62.0,44.560274,-92.575197,MN,5.5,,8.5,1.7,,0.0
1688,ESSENTIA HEALTH DULUTH (240019),2016,Acute Care,Voluntary non-profit - Private,141.0,46.793074,-92.094155,MN,6.7,48.6,3.8,,0.0,0.0
1689,CAMBRIDGE MEDICAL CENTER (240020),2016,Acute Care,Voluntary non-profit - Private,72.0,45.56657,-93.229319,MN,1.2,,7.4,,5.7,1.1
1690,SANFORD WORTHINGTON MEDICAL CENTER (240022),2016,Acute Care,Voluntary non-profit - Private,48.0,43.621858,-95.599179,MN,3.6,,11.9,,,0.0
1691,DOUGLAS COUNTY HOSPITAL (240030),2016,Acute Care,Government - Local,99.0,45.872669,-95.37638,MN,3.8,31.3,11.0,2.2,1.1,0.0
1692,ST CLOUD HOSPITAL (240036),2016,Acute Care,Voluntary non-profit - Private,482.0,45.575325,-94.17045,MN,4.4,41.5,6.3,5.5,1.9,0.0
1693,UNITED HOSPITAL (240038),2016,Acute Care,Voluntary non-profit - Private,372.0,44.94185,-93.108302,MN,2.7,41.1,7.5,2.2,4.5,0.0
1694,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS (240040),2016,Acute Care,Voluntary non-profit - Other,78.0,47.411053,-92.929534,MN,3.5,47.3,7.8,9.7,,0.0
1695,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA (240043),2016,Acute Care,Voluntary non-profit - Private,126.0,43.651558,-93.372469,MN,3.5,38.1,8.6,2.3,2.8,1.5
1696,WINONA HEALTH SERVICES (240044),2016,Acute Care,Voluntary non-profit - Private,54.0,44.033016,-91.622136,MN,8.9,,8.5,,0.4,0.0
1697,ST LUKES HOSPITAL (240047),2016,Acute Care,Voluntary non-profit - Private,267.0,46.797027,-92.087038,MN,6.4,,6.1,3.6,,0.0
1698,FAIRVIEW LAKES MEDICAL CENTER (240050),2016,Acute Care,Voluntary non-profit - Private,54.0,45.322267,-92.998466,MN,0.9,,5.2,5.8,,0.3
1699,LAKE REGION HEALTHCARE CORPORATION (240052),2016,Acute Care,Voluntary non-profit - Private,103.0,46.277138,-96.072407,MN,3.7,,5.1,,,1.4
1700,PARK NICOLLET METHODIST HOSPITAL (240053),2016,Acute Care,Voluntary non-profit - Private,374.0,44.927054,-93.362391,MN,3.1,47.2,,2.4,2.8,0.8
1701,RIDGEVIEW MEDICAL CENTER (240056),2016,Acute Care,Voluntary non-profit - Private,118.0,44.843306,-93.790772,MN,2.8,,4.2,3.2,,0.5
1702,ABBOTT NORTHWESTERN HOSPITAL (240057),2016,Acute Care,Voluntary non-profit - Private,670.0,44.951954,-93.262248,MN,3.7,37.3,4.7,2.8,5.3,0.2
1703,REGINA HOSPITAL (240059),2016,Acute Care,Voluntary non-profit - Church,61.0,44.747131,-92.871399,MN,3.6,,4.9,,,0.7
1704,ST JOSEPH'S HOSPITAL (240063),2016,Acute Care,Voluntary non-profit - Private,210.0,44.949062,-93.100127,MN,1.8,,7.8,5.3,,8.8
1705,GRAND ITASCA CLINIC AND HOSPITAL (240064),2016,Acute Care,Voluntary non-profit - Private,38.0,47.221039,-93.554716,MN,6.6,,8.8,3.5,,0.4
1706,LAKEVIEW MEMORIAL HOSPITAL (240066),2016,Acute Care,Voluntary non-profit - Private,68.0,45.048126,-92.818489,MN,7.3,,5.4,6.3,,0.0
1707,OWATONNA HOSPITAL (240069),2016,Acute Care,Voluntary non-profit - Other,40.0,44.109798,-93.236301,MN,5.9,,,,,0.0
1708,DISTRICT ONE HOSPITAL (240071),2016,Acute Care,Voluntary non-profit - Private,34.0,44.288715,-93.256022,MN,3.8,,4.5,0.0,7.3,1.2
1709,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER (240075),2016,Acute Care,Voluntary non-profit - Private,144.0,46.362509,-94.205143,MN,4.4,33.8,4.2,4.5,,0.3
1710,BUFFALO HOSPITAL (240076),2016,Acute Care,Voluntary non-profit - Other,42.0,45.1932,-93.87053,MN,2.7,,6.3,5.4,7.8,0.4
1711,FAIRVIEW SOUTHDALE HOSPITAL (240078),2016,Acute Care,Voluntary non-profit - Other,333.0,44.886279,-93.328857,MN,1.5,,4.9,4.3,2.3,1.4
1712,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW (240080)",2016,Acute Care,Voluntary non-profit - Private,832.0,44.966335,-93.23812,MN,3.5,,6.3,4.0,,1.4
1713,ESSENTIA HEALTH VIRGINIA (240084),2016,Acute Care,Government - Local,146.0,47.530711,-92.548797,MN,3.8,,13.3,,,0.0
1714,RICE MEMORIAL HOSPITAL (240088),2016,Acute Care,Government - Local,164.0,45.120514,-95.046366,MN,1.9,,,,,1.1
1715,MAYO CLINIC HEALTH SYSTEM - MANKATO (240093),2016,Acute Care,Voluntary non-profit - Private,168.0,44.165047,-93.983738,MN,15.0,,,3.4,,1.1
1716,SANFORD BEMIDJI MEDICAL CENTER (240100),2016,Acute Care,Voluntary non-profit - Private,192.0,47.505009,-94.898125,MN,5.9,38.6,10.6,2.0,,0.0
1717,ESSENTIA HEALTH ST MARYS - DETROIT LAKES (240101),2016,Acute Care,Voluntary non-profit - Church,133.0,46.815307,-95.845453,MN,4.5,,5.3,4.9,,0.0
1718,ST FRANCIS REGIONAL MEDICAL CENTER (240104),2016,Acute Care,Voluntary non-profit - Church,85.0,44.770075,-93.503569,MN,4.8,,6.3,4.7,,0.0
1719,REGIONS HOSPITAL (240106),2016,Acute Care,Voluntary non-profit - Private,450.0,44.955338,-93.096277,MN,6.4,41.9,8.0,3.2,0.9,0.4
1720,MERCY HOSPITAL (240115),2016,Acute Care,Voluntary non-profit - Private,360.0,45.183842,-93.368221,MN,0.9,,,6.3,1.8,0.5
1721,UNITY HOSPITAL (240132),2016,Acute Care,Voluntary non-profit - Other,194.0,,,MN,1.3,,,6.5,,0.0
1722,FAIRVIEW NORTHLAND REGIONAL HOSPITAL (240141),2016,Acute Care,Voluntary non-profit - Other,38.0,45.55888,-93.588931,MN,1.5,,5.7,12.5,,0.0
1723,MAYO CLINIC HEALTH SYSTEM - FAIRMONT (240166),2016,Acute Care,Voluntary non-profit - Private,78.0,43.637688,-94.451728,MN,11.1,,6.3,,,1.2
1724,HUTCHINSON HEALTH (240187),2016,Acute Care,Voluntary non-profit - Private,119.0,44.875105,-94.375533,MN,1.3,,6.4,,,0.0
1725,FAIRVIEW RIDGES HOSPITAL (240207),2016,Acute Care,Voluntary non-profit - Church,170.0,44.749947,-93.274858,MN,1.4,47.1,7.0,3.6,2.5,0.2
1726,HEALTHEAST ST JOHN'S HOSPITAL (240210),2016,Acute Care,Voluntary non-profit - Private,184.0,45.028131,-93.033508,MN,1.3,,7.5,3.3,4.3,1.4
1727,HEALTHEAST WOODWINDS HOSPITAL (240213),2016,Acute Care,Voluntary non-profit - Private,86.0,44.92351,-92.975353,MN,1.0,,5.9,9.2,4.8,1.9
1728,MAPLE GROVE HOSPITAL (240214),2016,Acute Care,Voluntary non-profit - Private,121.0,45.133377,-93.479488,MN,0.5,,,,,
1729,LAKEWOOD HEALTH CENTER (241301),2016,Critical Access,Voluntary non-profit - Church,56.0,48.707427,-94.601172,MN,,,1.8,,,
1730,SANFORD TRACY MEDICAL CENTER (241303),2016,Critical Access,Voluntary non-profit - Private,25.0,44.232237,-95.60675,MN,4.1,,7.2,,,
1731,SANFORD MEDICAL CENTER WHEATON (241304),2016,Critical Access,Voluntary non-profit - Private,15.0,45.80901,-96.500504,MN,,,5.1,,0.0,
1732,RIVERWOOD HEALTHCARE CENTER (241305),2016,Critical Access,Voluntary non-profit - Private,25.0,46.529202,-93.696808,MN,0.0,,7.8,,,0.0
1733,RENVILLE COUNTY HOSPITAL AND CLINICS (241306),2016,Critical Access,Government - Local,26.0,,,MN,,,6.3,,,2.0
1734,ESSENTIA HEALTH SANDSTONE (241309),2016,Critical Access,Voluntary non-profit - Private,44.0,46.118408,-92.882967,MN,1.5,,,,,
1735,ESSENTIA HEALTH ADA (241313),2016,Critical Access,Voluntary non-profit - Private,14.0,47.296091,-96.53019,MN,,,,,0.0,
1736,JOHNSON MEMORIAL HOSPITAL (241314),2016,Critical Access,Government - Hospital District or Authority,78.0,44.930971,-96.067063,MN,,,1.8,,,
1737,SANFORD JACKSON MEDICAL CENTER (241315),2016,Critical Access,Voluntary non-profit - Private,15.0,43.623723,-95.004516,MN,3.4,,6.3,,,
1738,BIGFORK VALLEY HOSPITAL (241316),2016,Critical Access,Government - Hospital District or Authority,62.0,47.746885,-93.646822,MN,,,10.1,,,
1739,COOK COUNTY NORTHSHORE HOSPITAL (241317),2016,Critical Access,Government - Hospital District or Authority,54.0,47.756744,-90.340179,MN,,,5.0,,,
1740,MURRAY COUNTY MEMORIAL HOSPITAL (241319),2016,Critical Access,Government - Local,23.0,43.992795,-95.759226,MN,,,0.9,,0.0,1.8
1741,RIVERVIEW HOSPITAL (241320),2016,Critical Access,Voluntary non-profit - Private,56.0,47.772083,-96.618106,MN,2.6,,3.8,3.9,0.0,1.2
1742,RAINY LAKE MEDICAL CENTER (241322),2016,Critical Access,Voluntary non-profit - Private,20.0,48.593984,-93.430774,MN,9.4,,10.9,,,5.6
1743,CHIPPEWA COUNTY HOSPITAL (241325),2016,Critical Access,Government - Local,25.0,44.953989,-95.713586,MN,81.7,,5.8,,0.0,5.4
1744,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE (241326),2016,Critical Access,Voluntary non-profit - Private,96.0,,,MN,1.8,,10.4,,,
1745,SLEEPY EYE MUNICIPAL HOSPITAL (241327),2016,Critical Access,Government - Local,18.0,44.299319,-94.727315,MN,3.9,,4.8,,,
1746,LAKEWOOD HEALTH SYSTEM (241329),2016,Critical Access,Voluntary non-profit - Other,135.0,46.350869,-94.748393,MN,5.6,,6.6,,,0.0
1747,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL (241330),2016,Critical Access,Voluntary non-profit - Private,95.0,45.674916,-94.823435,MN,,,3.7,,0.0,0.0
1748,WINDOM AREA HOSPITAL (241332),2016,Critical Access,Government - Local,20.0,43.878587,-95.113659,MN,1.2,,3.4,,0.0,0.0
1749,MAYO CLINIC HEALTH SYSTEM - ST JAMES (241333),2016,Critical Access,Voluntary non-profit - Other,25.0,43.96949,-94.621515,MN,,,5.7,,,0.0
1750,RIVER'S EDGE HOSPITAL & CLINIC (241334),2016,Critical Access,Government - Local,20.0,44.347846,-93.970875,MN,4.5,,6.1,,,
1751,ST ELIZABETH MEDICAL CENTER (241335),2016,Critical Access,Voluntary non-profit - Private,116.0,44.386416,-92.04914,MN,5.6,,9.3,,,
1752,MAYO CLINIC HEALTH SYSTEM - LAKE CITY (241338),2016,Critical Access,Voluntary non-profit - Private,108.0,44.458335,-92.288365,MN,,,8.4,,0.0,
1753,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER (241340),2016,Critical Access,Voluntary non-profit - Private,62.0,47.517212,-92.229687,MN,0.0,,,,,
1754,ORTONVILLE AREA HEALTH SERVICES (241342),2016,Critical Access,Government - Local,82.0,45.314769,-96.446563,MN,65.4,,4.7,,,
1755,MUNICIPAL HOSPITAL AND GRANITE MANOR (241343),2016,Critical Access,Government - Local,76.0,44.808737,-95.542467,MN,4.0,,6.0,,0.0,
1756,LIFECARE MEDICAL CENTER (241344),2016,Critical Access,Voluntary non-profit - Private,79.0,48.839822,-95.759947,MN,5.1,,19.4,,,
1757,MAYO CLINIC HEALTH SYSTEM - WASECA (241345),2016,Critical Access,Voluntary non-profit - Private,15.0,44.081525,-93.507297,MN,,,4.3,,0.0,
1758,MAYO CLINIC HEALTH SYSTEM - CANNON FALLS (241346),2016,Critical Access,Voluntary non-profit - Private,16.0,44.4859,-92.90325,MN,0.0,,12.5,,,
1759,SANFORD CANBY MEDICAL CENTER (241347),2016,Critical Access,Government - Hospital District or Authority,84.0,44.707899,-96.277555,MN,3.8,,5.3,,0.0,
1760,AVERA TYLER HOSPITAL (241348),2016,Critical Access,Voluntary non-profit - Private,56.0,44.272274,-96.130943,MN,,,6.7,,,
1761,CENTRA CARE HEALTH PAYNESVILLE (241349),2016,Critical Access,Voluntary non-profit - Private,66.0,45.374893,-94.716253,MN,4.7,,7.7,,0.0,0.0
1762,MERCY HOSPITAL (241350),2016,Critical Access,Government - Hospital District or Authority,25.0,46.442545,-92.775725,MN,0.0,,11.8,,,0.0
1763,REDWOOD AREA HOSPITAL (241351),2016,Critical Access,Government - Local,25.0,44.53703,-95.107268,MN,6.4,,,,,3.2
1764,MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD (241352),2016,Critical Access,Voluntary non-profit - Private,24.0,44.245747,-94.971649,MN,4.0,,4.3,,,
1765,CUYUNA REGIONAL MEDICAL CENTER (241353),2016,Critical Access,Government - Hospital District or Authority,130.0,46.482408,-93.94525,MN,5.0,,9.6,0.0,,0.0
1766,TRI COUNTY HOSPITAL (241354),2016,Critical Access,Voluntary non-profit - Other,25.0,46.446565,-95.132748,MN,2.3,,11.7,,,0.0
1767,GLENCOE REGIONAL HEALTH SERVICES (241355),2016,Critical Access,Voluntary non-profit - Private,132.0,44.77755,-94.151714,MN,0.0,,10.3,,,0.0
1768,MILLE LACS HEALTH SYSTEM (241356),2016,Critical Access,Voluntary non-profit - Private,89.0,46.072467,-93.661823,MN,1.4,,3.5,,,0.0
1769,ESSENTIA HEALTH FOSSTON (241357),2016,Critical Access,Voluntary non-profit - Private,75.0,47.572149,-95.740607,MN,,,3.3,,0.0,
1770,AVERA MARSHALL REGIONAL MEDICAL CTR (241359),2016,Critical Access,Voluntary non-profit - Private,111.0,44.447634,-95.776185,MN,2.8,,8.9,,,0.0
1771,DEER RIVER HEALTHCARE CENTER (241360),2016,Critical Access,Voluntary non-profit - Private,52.0,47.343503,-93.791299,MN,4.1,,5.8,,,0.0
1772,MAYO CLINIC HEALTH SYSTEM - NEW PRAGUE (241361),2016,Critical Access,Voluntary non-profit - Private,20.0,44.545926,-93.574903,MN,9.5,,8.2,,,0.0
1773,CENTRACARE HEALTH - MONTICELLO (241362),2016,Critical Access,Government - Hospital District or Authority,124.0,45.30017,-93.779107,MN,0.7,,4.5,,,1.1
1774,COMMUNITY MEMORIAL HOSPITAL (241364),2016,Critical Access,Voluntary non-profit - Private,76.0,46.731844,-92.462459,MN,3.2,,12.6,,,4.2
1775,SWIFT COUNTY BENSON HOSPITAL (241365),2016,Critical Access,Government - Hospital District or Authority,18.0,45.314757,-95.608952,MN,,,8.0,,0.0,
1776,MEEKER MEMORIAL HOSPITAL (241366),2016,Critical Access,Proprietary,32.0,45.120003,-94.528031,MN,1.7,,9.2,,,
1777,FIRSTLIGHT HEALTH SYSTEM (241367),2016,Critical Access,Government - Local,25.0,45.87339,-93.289955,MN,1.9,,5.5,,,0.0
1778,CENTRACARE HEALTH SYSTEM - SAUK CENTRE (241368),2016,Critical Access,Voluntary non-profit - Private,83.0,45.74589,-94.954567,MN,0.0,,4.6,,0.0,
1779,UNITED HOSPITAL DISTRICT (241369),2016,Critical Access,Government - Hospital District or Authority,25.0,43.63429,-94.100884,MN,0.0,,10.3,,,
1780,ST GABRIELS HOSPITAL (241370),2016,Critical Access,Voluntary non-profit - Private,25.0,45.967711,-94.362651,MN,2.6,,8.7,,,0.0
1781,SANFORD LUVERNE MEDICAL CENTER (241371),2016,Critical Access,Voluntary non-profit - Private,25.0,43.671605,-96.212523,MN,2.7,,10.1,,,0.0
1782,PERHAM HEALTH (241373),2016,Critical Access,Government - Hospital District or Authority,120.0,46.592685,-95.595165,MN,2.4,,6.1,,,0.0
1783,PIPESTONE COUNTY  MEDICAL CENTER (241374),2016,Critical Access,Government - Local,22.0,43.991082,-96.322107,MN,9.7,,12.4,,,
1784,GLACIAL RIDGE HOSPITAL (241376),2016,Critical Access,Government - Hospital District or Authority,19.0,45.646757,-95.38987,MN,5.1,,6.7,,,
1785,ST FRANCIS MEDICAL CENTER (241377),2016,Critical Access,Voluntary non-profit - Church,122.0,46.291314,-96.590433,MN,8.7,,8.7,,0.0,1.8
1786,NEW ULM MEDICAL CENTER (241378),2016,Critical Access,Voluntary non-profit - Private,33.0,44.312504,-94.475174,MN,4.7,,8.8,2.2,5.1,0.0
1787,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES (241379),2016,Critical Access,Voluntary non-profit - Private,12.0,45.992223,-95.957777,MN,,,5.4,,,
1788,ST JOSEPHS AREA  HEALTH SERVICES (241380),2016,Critical Access,Voluntary non-profit - Private,25.0,46.9157,-95.061504,MN,3.6,,9.6,,0.7,0.0
1789,SANFORD MEDICAL CENTER THIEF RIVER FALLS (241381),2016,Critical Access,Voluntary non-profit - Private,30.0,48.088654,-96.197788,MN,3.4,,1.4,4.3,0.7,0.0
1790,UNIVERSITY OF MISSISSIPPI MED CENTER (250001),2016,Acute Care,Government - State,685.0,32.328783,-90.17558,MS,12.8,32.7,5.1,3.3,2.1,2.3
1791,TISHOMINGO HEALTH SERVICES INC (250002),2016,Acute Care,Voluntary non-profit - Private,48.0,34.803686,-88.209218,MS,12.8,57.8,,,4.6,4.8
1792,NORTH MISSISSIPPI MEDICAL CENTER (250004),2016,Acute Care,Voluntary non-profit - Private,627.0,34.242203,-88.717758,MS,3.7,40.7,8.4,4.3,3.0,2.7
1793,BAPTIST MEMORIAL HOSPITAL UNION COUNTY (250006),2016,Acute Care,Voluntary non-profit - Other,98.0,,,MS,5.4,48.1,5.9,5.6,3.9,0.0
1794,MERIT HEALTH BILOXI (250007),2016,Acute Care,Proprietary,190.0,30.396112,-88.890438,MS,18.6,50.0,12.2,7.9,,18.7
1795,MAGNOLIA REGIONAL HEALTH CENTER (250009),2016,Acute Care,Voluntary non-profit - Other,193.0,34.935867,-88.558648,MS,2.7,40.5,10.3,4.3,4.6,0.3
1796,ALLIANCE HEALTHCARE SYSTEM (250012),2016,Acute Care,Physician,40.0,34.786835,-89.415027,MS,,,10.1,,,
1797,TRACE REGIONAL HOSP AND SWING BED (250017),2016,Acute Care,Proprietary,119.0,33.89479,-88.985085,MS,2.9,,5.8,,,
1798,MEMORIAL HOSPITAL AT GULFPORT (250019),2016,Acute Care,Government - Local,431.0,30.366928,-89.114907,MS,51.4,42.5,9.8,6.6,2.2,1.8
1799,WEBSTER GENERAL HOSPITAL/ SWING BED (250020),2016,Acute Care,Voluntary non-profit - Other,38.0,33.534736,-89.266943,MS,7.6,48.9,,,5.3,13.3
1800,MERIT HEALTH GILMORE MEMORIAL (250025),2016,Acute Care,Proprietary,95.0,33.977551,-88.477625,MS,16.5,,11.4,6.8,5.2,18.1
1801,MERIT HEALTH RIVER REGION (250031),2016,Acute Care,Proprietary,298.0,32.374802,-90.827497,MS,1.1,54.8,6.6,4.5,2.7,2.5
1802,BAPTIST MEMORIAL HOSPITAL NORTH MS (250034),2016,Acute Care,Voluntary non-profit - Private,209.0,34.346609,-89.5212,MS,12.2,,10.4,4.5,4.8,2.9
1803,GEORGE REGIONAL HEALTH SYSTEM (250036),2016,Acute Care,Government - Local,41.0,30.922235,-88.592853,MS,6.7,,7.7,7.0,,0.0
1804,MERIT HEALTH MADISON (250038),2016,Acute Care,Proprietary,67.0,32.582157,-90.081677,MS,1.6,,6.0,,,0.0
1805,SINGING RIVER HOSPITAL (250040),2016,Acute Care,Government - Local,393.0,30.374871,-88.532404,MS,11.8,39.5,7.8,5.8,3.3,4.0
1806,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER (250042),2016,Acute Care,Proprietary,181.0,34.197133,-90.552764,MS,14.1,,7.6,,4.7,7.1
1807,NESHOBA COUNTY GENERAL HOSPITAL (250043),2016,Acute Care,Government - Local,207.0,32.757816,-89.105415,MS,7.5,,,,2.9,18.2
1808,BAPTIST MEMORIAL HOSPITAL BOONEVILLE (250044),2016,Acute Care,Voluntary non-profit - Church,55.0,34.656337,-88.565763,MS,5.0,46.9,11.2,,4.1,1.0
1809,ST DOMINIC-JACKSON MEMORIAL HOSPITAL (250048),2016,Acute Care,Voluntary non-profit - Church,548.0,32.333691,-90.165103,MS,3.4,39.6,6.6,5.6,2.4,2.6
1810,BEACHAM MEMORIAL HOSPITAL (250049),2016,Acute Care,Proprietary,34.0,31.145626,-90.45929,MS,,,,,0.0,
1811,OCH REGIONAL MEDICAL CENTER (250050),2016,Acute Care,Government - Local,90.0,33.474957,-88.820554,MS,14.1,36.8,9.9,,2.3,8.2
1812,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN (250057),2016,Acute Care,Voluntary non-profit - Other,96.0,,,MS,6.0,50.4,7.5,2.0,3.6,2.7
1813,SOUTH CENTRAL REG MED CTR (250058),2016,Acute Care,Government - Local,267.0,31.685911,-89.14135,MS,18.6,,3.9,,3.8,0.0
1814,YALOBUSHA GENERAL HOSPITAL (250061),2016,Acute Care,Government - Local,148.0,34.1307,-89.641013,MS,8.5,,,,,
1815,CLAY COUNTY MEDICAL CENTER (250067),2016,Acute Care,Voluntary non-profit - Private,54.0,33.618616,-88.661549,MS,6.8,,2.3,,,11.8
1816,RUSH FOUNDATION HOSPITAL (250069),2016,Acute Care,Voluntary non-profit - Private,183.0,32.370664,-88.697779,MS,12.4,,10.9,7.5,3.6,3.3
1817,MERIT HEALTH CENTRAL (250072),2016,Acute Care,Proprietary,336.0,32.286929,-90.255755,MS,1.4,31.5,6.3,6.9,5.1,3.3
1818,WAYNE GENERAL HOSPITAL (250077),2016,Acute Care,Government - Local,61.0,31.673601,-88.633312,MS,1.2,,22.5,,5.5,0.0
1819,FORREST GENERAL HOSPITAL (250078),2016,Acute Care,Government - Local,458.0,,,MS,1.2,39.1,,4.8,3.1,0.2
1820,ANDERSON RMC SOUTH (250081),2016,Acute Care,Proprietary,75.0,32.36779,-88.699315,MS,23.6,,,,,
1821,DELTA REGIONAL MEDICAL CENTER (250082),2016,Acute Care,Government - Local,200.0,33.409907,-91.035243,MS,9.0,45.2,6.2,6.2,3.0,6.6
1822,MERIT HEALTH NATCHEZ (250084),2016,Acute Care,Proprietary,179.0,,,MS,36.5,,8.5,4.1,4.7,56.3
