,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
2335,NATHAN LITTAUER HOSPITAL (330276),2017,Acute Care,Voluntary non-profit - Private,149.0,43.068029,-74.330817,NY,4.9,44.7,12.8,,,1.2
2336,CORNING HOSPITAL (330277),2017,Acute Care,Voluntary non-profit - Private,72.0,42.136107,-76.969841,NY,4.5,42.9,7.6,3.9,1.7,0.8
2337,MERCY HOSPITAL OF BUFFALO (330279),2017,Acute Care,Voluntary non-profit - Private,470.0,42.847875,-78.811876,NY,4.8,,11.9,4.9,1.5,0.0
2338,STRONG MEMORIAL HOSPITAL (330285),2017,Acute Care,Voluntary non-profit - Private,822.0,43.124394,-77.623692,NY,12.9,,10.9,5.1,2.4,0.1
2339,GOOD SAMARITAN HOSPITAL MEDICAL CENTER (330286),2017,Acute Care,Voluntary non-profit - Church,437.0,40.696807,-73.286321,NY,0.6,,23.7,,2.7,0.8
2340,WHITE PLAINS HOSPITAL CENTER (330304),2017,Acute Care,Voluntary non-profit - Private,292.0,,,NY,5.5,32.1,65.2,9.4,2.0,2.1
2341,CAYUGA MEDICAL CENTER AT ITHACA (330307),2017,Acute Care,Voluntary non-profit - Private,174.0,42.467096,-76.538808,NY,2.2,30.5,7.0,1.9,2.1,0.8
2342,PLAINVIEW HOSPITAL (330331),2017,Acute Care,Voluntary non-profit - Private,169.0,40.774456,-73.478063,NY,0.4,,,,2.5,0.0
2343,ST JOSEPH HOSPITAL (330332),2017,Acute Care,Voluntary non-profit - Private,201.0,40.725795,-73.478755,NY,1.3,,,,1.7,0.0
2344,SOUTHAMPTON HOSPITAL (330340),2017,Acute Care,Voluntary non-profit - Private,94.0,,,NY,12.9,32.5,23.0,,1.4,0.0
2345,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ) (330350),2017,Acute Care,Government - State,450.0,40.654457,-73.94516,NY,9.0,,11.7,10.6,,0.0
2346,NORTH CENTRAL BRONX HOSPITAL (330385),2017,Acute Care,Government - Local,205.0,,,NY,,,0.0,,0.0,
2347,CATSKILL REGIONAL MEDICAL CENTER (330386),2017,Acute Care,Voluntary non-profit - Private,167.0,41.70642,-74.736752,NY,3.4,,15.7,,1.5,1.2
2348,UNIVERSITY HOSPITAL ( STONY BROOK ) (330393),2017,Acute Care,Government - State,662.0,,,NY,5.8,34.0,15.0,5.0,3.6,0.3
2349,"UNITED HEALTH SERVICES HOSPITALS, INC (330394)",2017,Acute Care,Voluntary non-profit - Private,485.0,42.088097,-75.914166,NY,4.5,,17.1,2.4,2.7,0.0
2350,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE (330395),2017,Acute Care,Voluntary non-profit - Private,268.0,40.598675,-73.75268,NY,32.3,,27.2,,,0.0
2351,WOODHULL MEDICAL AND MENTAL HEALTH CENTER (330396),2017,Acute Care,Government - Local,371.0,40.700512,-73.941557,NY,,,,,6.9,
2352,ST BARNABAS HOSPITAL (330399),2017,Acute Care,Voluntary non-profit - Private,445.0,40.85277,-73.892168,NY,4.5,,29.5,,,1.2
2353,ST CATHERINE OF SIENA HOSPITAL (330401),2017,Acute Care,Voluntary non-profit - Private,548.0,40.867592,-73.220142,NY,2.3,,59.4,,2.1,1.4
2354,MARGARETVILLE MEMORIAL HOSPITAL (331304),2017,Critical Access,Voluntary non-profit - Private,97.0,42.147654,-74.642629,NY,3.4,,8.6,,,0.0
2355,O'CONNOR HOSPITAL (331305),2017,Critical Access,Voluntary non-profit - Private,16.0,42.26687,-74.91685,NY,4.5,,9.1,,0.0,0.0
2356,"RIVER HOSPITAL, INC (331309)",2017,Critical Access,Voluntary non-profit - Private,24.0,44.337217,-75.920022,NY,3.7,,6.2,,,3.4
2357,ELLENVILLE REGIONAL HOSPITAL (331310),2017,Critical Access,Voluntary non-profit - Private,18.0,41.732351,-74.380624,NY,4.6,,9.3,,0.0,0.0
2358,LITTLE FALLS HOSPITAL (331311),2017,Critical Access,Voluntary non-profit - Private,25.0,43.043946,-74.847733,NY,1.7,,10.6,,1.1,0.0
2359,"DELAWARE VALLEY HOSPITAL, INC (331312)",2017,Critical Access,Voluntary non-profit - Private,25.0,42.165522,-75.128087,NY,0.0,,19.0,,,0.0
2360,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES (331314),2017,Critical Access,Voluntary non-profit - Other,171.0,42.670468,-77.059591,NY,4.3,,14.5,,,1.9
2361,"COMMUNITY MEMORIAL HOSPITAL, INC (331316)",2017,Critical Access,Voluntary non-profit - Private,25.0,42.813906,-75.541908,NY,5.6,,11.2,0.0,0.0,1.6
2362,LEWIS COUNTY GENERAL HOSPITAL (331317),2017,Critical Access,Voluntary non-profit - Other,185.0,43.79583,-75.498152,NY,10.6,,11.0,,,4.7
2363,CAROLINAS HEALTHCARE SYSTEM NORTHEAST (340001),2017,Acute Care,Government - Hospital District or Authority,457.0,35.434313,-80.603088,NC,2.8,34.3,6.7,4.4,1.2,1.4
2364,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE (340002),2017,Acute Care,Voluntary non-profit - Private,753.0,35.577942,-82.54837,NC,2.3,40.9,7.3,3.9,2.2,0.0
2365,NORTHERN HOSPITAL OF SURRY COUNTY (340003),2017,Acute Care,Government - Hospital District or Authority,133.0,36.488418,-80.611181,NC,5.7,39.4,10.9,5.8,1.9,0.4
2366,HIGH POINT REGIONAL HOSPITAL (340004),2017,Acute Care,Voluntary non-profit - Private,317.0,35.962486,-80.012027,NC,2.3,34.7,8.5,5.3,1.6,0.0
2367,SCOTLAND MEMORIAL HOSPITAL (340008),2017,Acute Care,Voluntary non-profit - Private,125.0,34.7517,-79.47042,NC,1.4,33.3,4.6,5.6,0.6,0.0
2368,WAYNE MEMORIAL HOSPITAL (340010),2017,Acute Care,Voluntary non-profit - Private,258.0,35.400831,-77.953342,NC,3.8,37.4,6.9,5.6,0.7,0.0
2369,RUTHERFORD REGIONAL MEDICAL CENTER (340013),2017,Acute Care,Proprietary,137.0,35.363396,-81.964842,NC,4.5,39.5,8.1,4.9,0.8,1.1
2370,NOVANT HEALTH FORSYTH MEDICAL CENTER (340014),2017,Acute Care,Voluntary non-profit - Private,890.0,36.073942,-80.298565,NC,6.4,47.7,7.7,4.8,0.7,0.1
2371,NOVANT HEALTH ROWAN MEDICAL CENTER (340015),2017,Acute Care,Voluntary non-profit - Private,208.0,35.681766,-80.471456,NC,4.8,37.3,6.5,6.7,1.9,0.6
2372,HARRIS REGIONAL HOSPITAL (340016),2017,Acute Care,Voluntary non-profit - Private,83.0,35.383923,-83.20279,NC,15.9,36.7,10.6,3.2,1.7,4.4
2373,MARGARET R PARDEE MEMORIAL HOSPITAL (340017),2017,Acute Care,Government - Local,188.0,35.320814,-82.468153,NC,11.0,40.6,8.1,2.8,1.0,11.0
2374,CENTRAL CAROLINA HOSPITAL (340020),2017,Acute Care,Voluntary non-profit - Private,127.0,35.469093,-79.1888,NC,0.5,,4.3,4.4,1.2,0.0
2375,CAROLINAS HEALTHCARE SYSTEM CLEVELAND (340021),2017,Acute Care,Government - Hospital District or Authority,301.0,35.301837,-81.535343,NC,9.0,44.6,15.2,3.9,0.5,2.2
2376,PARK RIDGE HEALTH (340023),2017,Acute Care,Voluntary non-profit - Private,98.0,35.391907,-82.488056,NC,10.0,,11.4,7.7,0.2,10.7
2377,SAMPSON REGIONAL MEDICAL CENTER (340024),2017,Acute Care,Government - Local,78.0,35.007783,-78.323635,NC,7.6,42.5,3.6,2.9,0.7,1.7
2378,LENOIR MEMORIAL HOSPITAL (340027),2017,Acute Care,Voluntary non-profit - Private,180.0,35.290955,-77.581407,NC,3.0,43.3,,,1.4,0.4
2379,CAPE FEAR VALLEY MEDICAL CENTER (340028),2017,Acute Care,Voluntary non-profit - Private,617.0,35.032412,-78.931096,NC,1.1,51.3,10.4,3.7,1.3,0.0
2380,DUKE UNIVERSITY HOSPITAL (340030),2017,Acute Care,Proprietary,924.0,,,NC,7.3,31.3,9.2,4.3,1.9,0.0
2381,CAROMONT REGIONAL MEDICAL CENTER (340032),2017,Acute Care,Government - Local,377.0,35.274593,-81.143023,NC,4.6,36.2,10.3,5.9,1.2,0.2
2382,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN (340037),2017,Acute Care,Government - Local,67.0,35.240871,-81.356017,NC,8.4,,13.3,0.0,0.8,1.0
2383,IREDELL MEMORIAL HOSPITAL INC (340039),2017,Acute Care,Voluntary non-profit - Private,204.0,35.79986,-80.876817,NC,2.3,,5.2,3.6,1.7,0.6
2384,VIDANT MEDICAL CENTER (340040),2017,Acute Care,Voluntary non-profit - Private,933.0,35.60581,-77.400952,NC,0.8,43.5,,3.5,1.1,0.0
2385,CALDWELL MEMORIAL HOSPITAL (340041),2017,Acute Care,Voluntary non-profit - Other,114.0,35.910633,-81.536239,NC,0.2,,9.9,2.3,1.2,0.0
2386,ONSLOW MEMORIAL HOSPITAL (340042),2017,Acute Care,Government - Hospital District or Authority,162.0,34.762285,-77.382571,NC,2.5,37.5,5.3,10.6,1.5,0.0
2387,NORTH CAROLINA BAPTIST HOSPITAL (340047),2017,Acute Care,Voluntary non-profit - Private,863.0,,,NC,3.5,45.5,7.3,6.4,1.4,0.2
2388,SOUTHEASTERN REGIONAL MEDICAL CENTER (340050),2017,Acute Care,Voluntary non-profit - Private,380.0,34.636452,-79.010553,NC,2.5,41.4,6.3,4.0,2.0,1.6
2389,WATAUGA MEDICAL CENTER (340051),2017,Acute Care,Government - Local,94.0,36.198753,-81.652423,NC,3.4,41.0,5.1,5.4,,0.5
2390,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER (340053),2017,Acute Care,Voluntary non-profit - Private,622.0,35.212879,-80.825614,NC,3.0,40.6,5.6,3.5,1.9,0.0
2391,MOREHEAD MEMORIAL HOSPITAL (340060),2017,Acute Care,Voluntary non-profit - Private,229.0,36.49321,-79.740112,NC,2.7,42.9,8.2,8.0,1.9,0.0
2392,UNIVERSITY OF NORTH CAROLINA HOSPITAL (340061),2017,Acute Care,Government - State,876.0,35.903551,-79.051894,NC,4.0,38.0,10.9,3.5,1.7,0.0
2393,WILKES REGIONAL MEDICAL CENTER (340064),2017,Acute Care,Government - Local,103.0,36.158465,-81.157013,NC,4.9,33.9,6.4,9.9,0.9,2.1
2394,COLUMBUS REGIONAL HEALTHCARE SYSTEM (340068),2017,Acute Care,Voluntary non-profit - Other,154.0,34.338657,-78.693644,NC,11.3,42.0,7.8,4.5,1.9,4.1
2395,"WAKEMED, RALEIGH CAMPUS (340069)",2017,Acute Care,Voluntary non-profit - Private,682.0,35.786139,-78.589067,NC,1.3,,6.4,6.0,1.3,8.2
2396,ALAMANCE REGIONAL MEDICAL CENTER (340070),2017,Acute Care,Voluntary non-profit - Private,216.0,36.063749,-79.502528,NC,6.7,34.8,9.3,1.4,1.1,0.0
2397,BETSY JOHNSON REGIONAL  HOSPITAL (340071),2017,Acute Care,Voluntary non-profit - Private,134.0,35.306555,-78.633088,NC,4.0,32.4,14.3,,0.6,1.0
2398,DUKE HEALTH RALEIGH HOSPITAL (340073),2017,Acute Care,Voluntary non-profit - Private,162.0,35.828998,-78.619549,NC,4.4,34.4,10.1,3.4,0.7,0.1
2399,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE (340075),2017,Acute Care,Proprietary,157.0,35.723793,-81.658223,NC,6.1,31.8,9.1,1.3,1.0,0.6
2400,CAROLINAS HEALTH CARE SYSTEM ANSON (340084),2017,Acute Care,Government - Hospital District or Authority,48.0,34.978532,-80.109679,NC,2.1,,10.6,,,1.4
2401,NOVANT HEALTH THOMASVILLE MEDICAL CENTER (340085),2017,Acute Care,Voluntary non-profit - Private,128.0,35.882029,-80.11138,NC,2.5,47.7,5.7,,,1.0
2402,THE MCDOWELL HOSPITAL (340087),2017,Acute Care,Voluntary non-profit - Private,44.0,35.665187,-82.021772,NC,3.1,42.1,4.6,4.3,1.0,0.0
2403,JOHNSTON HEALTH (340090),2017,Acute Care,Government - Hospital District or Authority,201.0,35.513161,-78.333659,NC,6.0,25.3,6.8,3.7,1.7,6.2
2404,"MOSES H CONE MEMORIAL HOSPITAL, THE (340091)",2017,Acute Care,Voluntary non-profit - Private,882.0,36.090652,-79.788815,NC,1.1,37.1,7.2,3.9,1.2,0.0
2405,LEXINGTON MEMORIAL HOSPITAL INC (340096),2017,Acute Care,Voluntary non-profit - Private,77.0,35.802754,-80.287224,NC,3.5,40.7,6.6,6.0,1.0,0.0
2406,HUGH CHATHAM MEMORIAL HOSPITAL (340097),2017,Acute Care,Voluntary non-profit - Private,116.0,36.266391,-80.835793,NC,2.6,40.0,3.4,5.0,2.7,0.0
2407,CAROLINAS HEALTHCARE SYSTEM PINEVILLE (340098),2017,Acute Care,Government - Hospital District or Authority,291.0,35.09135,-80.869529,NC,3.0,37.7,,4.0,1.4,0.2
2408,VIDANT ROANOKE CHOWAN HOSPITAL (340099),2017,Acute Care,Voluntary non-profit - Private,103.0,36.285149,-76.993924,NC,4.8,40.9,3.4,6.3,1.3,0.5
2409,SANDHILLS REGIONAL MEDICAL CENTER (340106),2017,Acute Care,Proprietary,64.0,,,NC,14.4,,5.2,,,
2410,VIDANT EDGECOMBE HOSPITAL (340107),2017,Acute Care,Government - Local,116.0,35.921885,-77.556994,NC,2.4,18.8,5.8,5.7,1.5,0.9
2411,SENTARA ALBEMARLE MEDICAL CENTER (340109),2017,Acute Care,Government - Hospital District or Authority,122.0,36.32153,-76.22002,NC,9.7,36.2,9.9,3.8,1.2,1.6
2412,CAROLINAS MEDICAL CENTER/BEHAV HEALTH (340113),2017,Acute Care,Government - Hospital District or Authority,1148.0,35.204983,-80.839845,NC,11.0,41.7,,5.2,0.5,0.2
2413,REX HOSPITAL (340114),2017,Acute Care,Government - State,560.0,35.815458,-78.705032,NC,2.0,42.9,6.8,11.4,0.4,0.7
2414,FIRSTHEALTH MOORE REGIONAL HOSPITAL (340115),2017,Acute Care,Voluntary non-profit - Private,456.0,35.206599,-79.458109,NC,3.4,37.5,7.6,3.3,0.7,0.2
2415,FRYE REGIONAL MEDICAL CENTER (340116),2017,Acute Care,Proprietary,355.0,35.737175,-81.337778,NC,1.8,37.3,6.9,3.8,0.4,0.5
2416,CAROLINAS HEALTHCARE SYSTEM STANLY (340119),2017,Acute Care,Voluntary non-profit - Private,111.0,35.362606,-80.194398,NC,13.5,33.9,7.7,5.2,1.1,7.2
2417,VIDANT DUPLIN  HOSPITAL (340120),2017,Acute Care,Government - Local,70.0,34.964769,-77.960479,NC,1.2,,7.0,1.7,1.0,0.0
2418,RANDOLPH HOSPITAL (340123),2017,Acute Care,Voluntary non-profit - Private,145.0,35.711958,-79.814825,NC,5.9,,8.7,7.5,2.4,0.0
2419,WILSON MEDICAL CENTER (340126),2017,Acute Care,Voluntary non-profit - Private,269.0,35.720524,-77.944047,NC,3.9,40.8,4.0,4.0,1.8,0.2
2420,GRANVILLE HEALTH SYSTEMS (340127),2017,Acute Care,Government - Local,122.0,36.326338,-78.594407,NC,4.3,44.7,14.9,5.1,0.8,3.6
2421,LAKE NORMAN REGIONAL MEDICAL CENTER (340129),2017,Acute Care,Proprietary,938.0,35.547748,-80.852939,NC,3.2,,8.1,6.1,1.2,0.3
2422,CAROLINAS HEALTHCARE SYSTEM UNION (340130),2017,Acute Care,Government - Hospital District or Authority,230.0,34.975111,-80.522853,NC,3.9,39.6,,3.1,0.5,0.8
2423,CAROLINA EAST MEDICAL CENTER (340131),2017,Acute Care,Government - Hospital District or Authority,304.0,35.111893,-77.066216,NC,6.4,39.8,5.0,4.2,1.3,1.8
2424,MARIA PARHAM MEDICAL CENTER (340132),2017,Acute Care,Proprietary,111.0,,,NC,1.3,,4.9,3.6,1.3,1.9
2425,MARTIN GENERAL HOSPITAL (340133),2017,Acute Care,Government - Local,44.0,35.840477,-77.071178,NC,2.3,,3.7,7.7,1.7,1.3
2426,NEW HANOVER REGIONAL MEDICAL CENTER (340141),2017,Acute Care,Government - Local,761.0,34.206183,-77.924182,NC,5.7,33.9,8.4,4.0,1.9,0.3
2427,CARTERET GENERAL HOSPITAL (340142),2017,Acute Care,Proprietary,104.0,34.724814,-76.75413,NC,4.0,43.7,10.1,2.8,1.4,0.0
2428,CATAWBA VALLEY MEDICAL CENTER (340143),2017,Acute Care,Voluntary non-profit - Other,258.0,35.711195,-81.264779,NC,0.8,41.5,8.5,5.4,0.5,1.1
2429,DAVIS REGIONAL MEDICAL CENTER (340144),2017,Acute Care,Proprietary,136.0,,,NC,2.2,,8.8,,,2.2
2430,CAROLINAS HEALTHCARE SYSTEM LINCOLN (340145),2017,Acute Care,Government - Hospital District or Authority,101.0,35.488387,-81.201314,NC,1.8,37.3,6.7,3.2,2.7,0.9
2431,NASH GENERAL HOSPITAL (340147),2017,Acute Care,Government - Hospital District or Authority,341.0,35.973443,-77.848919,NC,2.8,32.0,7.8,5.3,1.0,1.7
2432,HALIFAX REGIONAL MEDICAL CENTER INC (340151),2017,Acute Care,Voluntary non-profit - Private,124.0,36.435313,-77.647046,NC,2.7,37.8,4.4,4.6,0.9,2.6
2433,DUKE REGIONAL HOSPITAL (340155),2017,Acute Care,Government - Local,350.0,36.037439,-78.897037,NC,1.5,38.8,10.4,2.2,1.3,0.2
2434,NOVANT HEALTH BRUNSWICK MEDICAL CENTER (340158),2017,Acute Care,Voluntary non-profit - Other,63.0,34.009092,-78.289923,NC,6.8,38.1,6.7,3.9,0.8,0.7
2435,PERSON MEMORIAL HOSPITAL (340159),2017,Acute Care,Proprietary,100.0,36.407549,-78.984763,NC,9.8,,2.6,,0.9,7.9
2436,CAROLINAS MED CTR-UNIVERSITY (340166),2017,Acute Care,Government - Hospital District or Authority,102.0,35.307836,-80.747985,NC,2.1,,,2.2,1.8,0.0
2437,NOVANT HEALTH MATTHEWS MEDICAL CENTER (340171),2017,Acute Care,Voluntary non-profit - Other,126.0,,,NC,3.0,49.0,6.1,2.1,1.7,0.1
2438,"WAKEMED, CARY HOSPITAL (340173)",2017,Acute Care,Voluntary non-profit - Private,179.0,35.740188,-78.779918,NC,1.2,,7.8,4.8,1.6,8.2
2439,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER (340183),2017,Acute Care,Voluntary non-profit - Private,99.0,35.407899,-80.860744,NC,2.8,39.4,4.7,2.7,1.5,0.0
2440,HAYWOOD REGIONAL MEDICAL CENTER (340184),2017,Acute Care,Government - Hospital District or Authority,138.0,35.527856,-82.945437,NC,10.9,39.6,9.0,3.5,1.1,7.8
2441,VIDANT BEAUFORT HOSPITAL (340186),2017,Acute Care,Voluntary non-profit - Private,90.0,35.548662,-77.038833,NC,4.1,42.4,,,2.9,1.0
2442,DAVIE MEDICAL CENTER (340187),2017,Acute Care,Voluntary non-profit - Private,33.0,35.90001,-80.570097,NC,7.0,,10.9,,,1.0
2443,CAPE FEAR VALLEY HOKE HOSPITAL (340188),2017,Acute Care,Voluntary non-profit - Private,41.0,35.031426,-79.108824,NC,1.0,,,,,
2444,VIDANT BERTIE  HOSPITAL (341304),2017,Critical Access,Voluntary non-profit - Private,6.0,35.989355,-76.928183,NC,2.5,,7.2,,0.0,0.0
2445,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL (341315),2017,Critical Access,Voluntary non-profit - Private,25.0,34.623474,-78.608298,NC,4.8,,6.2,,1.4,6.7
2446,VIDANT CHOWAN HOSPITAL (341318),2017,Critical Access,Government - Local,29.0,36.070774,-76.609093,NC,1.5,42.3,4.1,5.8,1.8,0.0
2447,"TRANSYLVANIA REGIONAL HOSPITAL, INC (341319)",2017,Critical Access,Voluntary non-profit - Private,35.0,35.256324,-82.715196,NC,3.9,49.2,9.2,6.0,0.6,0.0
2448,"THE OUTER BANKS HOSPITAL, INC (341324)",2017,Critical Access,Voluntary non-profit - Private,21.0,35.940862,-75.616923,NC,6.0,48.0,7.6,4.9,1.7,1.0
2449,ANGEL MEDICAL CENTER (341326),2017,Critical Access,Voluntary non-profit - Private,25.0,35.184634,-83.37764,NC,5.1,42.5,5.4,2.8,1.8,0.8
2450,J ARTHUR DOSHER MEMORIAL HOSPITAL (341327),2017,Critical Access,Voluntary non-profit - Other,57.0,33.929038,-78.022194,NC,4.5,,9.8,2.9,,0.0
2451,MURPHY MEDICAL CENTER INC (341328),2017,Critical Access,Voluntary non-profit - Private,92.0,35.07316,-83.965424,NC,7.6,34.4,4.2,2.8,1.2,5.9
2452,"BLUE RIDGE REGIONAL HOSPITAL, INC (341329)",2017,Critical Access,Voluntary non-profit - Private,25.0,35.91103,-82.064593,NC,0.5,46.2,13.5,3.3,,0.0
2453,CHI ST ALEXIUS HEALTH BISMARCK (350002),2017,Acute Care,Voluntary non-profit - Private,237.0,46.806369,-100.777075,ND,22.7,31.7,3.0,5.5,1.5,0.3
2454,TRINITY HOSPITALS (350006),2017,Acute Care,Voluntary non-profit - Private,490.0,48.232479,-101.288452,ND,8.4,38.8,4.4,2.5,1.4,0.2
2455,SANFORD MEDICAL CENTER FARGO (350011),2017,Acute Care,Voluntary non-profit - Private,485.0,46.88468,-96.78773,ND,5.8,28.0,7.0,3.1,1.4,0.1
2456,SANFORD MEDICAL CENTER BISMARCK (350015),2017,Acute Care,Voluntary non-profit - Private,223.0,46.807457,-100.781563,ND,5.9,26.5,8.3,6.7,1.6,0.0
2457,ALTRU HOSPITAL (350019),2017,Acute Care,Government - Local,282.0,,,ND,7.1,35.1,12.7,4.5,1.1,0.0
2458,ESSENTIA HEALTH-FARGO (350070),2017,Acute Care,Voluntary non-profit - Private,126.0,46.8325,-96.828106,ND,5.6,24.7,,6.0,,0.6
2459,GARRISON MEMORIAL HOSPITAL (351303),2017,Critical Access,Voluntary non-profit - Church,50.0,47.648342,-101.411301,ND,,,6.4,,,
2460,SANFORD MAYVILLE (351309),2017,Critical Access,Voluntary non-profit - Private,25.0,47.500684,-97.317368,ND,0.0,,,,0.0,0.0
2461,SAKAKAWEA MEDICAL CENTER - CAH (351310),2017,Critical Access,Voluntary non-profit - Private,21.0,47.298286,-101.61156,ND,17.6,,4.5,,0.0,3.1
2462,LISBON AREA HEALTH SERVICES (351311),2017,Critical Access,Voluntary non-profit - Private,25.0,46.437002,-97.681427,ND,0.0,,10.1,,,
2463,OAKES COMMUNITY HOSPITAL (351315),2017,Critical Access,Voluntary non-profit - Private,20.0,46.150796,-98.090433,ND,3.9,,4.3,,0.0,0.0
2464,PRESENTATION MEDICAL CENTER (351316),2017,Critical Access,Voluntary non-profit - Private,25.0,48.861562,-99.615515,ND,,,,,0.0,
2465,CARRINGTON HEALTH CENTER (351318),2017,Critical Access,Voluntary non-profit - Private,25.0,,,ND,2.9,,5.7,,8.1,1.7
2466,PEMBINA COUNTY MEMORIAL HOSPITAL (351319),2017,Critical Access,Voluntary non-profit - Private,68.0,,,ND,1.9,,7.6,,0.0,0.7
2467,UNITY MEDICAL CENTER (351320),2017,Critical Access,Voluntary non-profit - Other,15.0,48.411484,-97.413829,ND,,,9.7,,0.0,
2468,WISHEK COMMUNITY HOSPITAL (351321),2017,Critical Access,Voluntary non-profit - Private,24.0,46.255123,-99.551538,ND,,,4.9,,0.0,
2469,ASHLEY MEDICAL CENTER (351322),2017,Critical Access,Government - Local,58.0,46.040188,-99.371715,ND,,,4.9,,,
2470,MERCY HOSPITAL OF VALLEY CITY (351324),2017,Critical Access,Voluntary non-profit - Church,25.0,46.928492,-97.994908,ND,5.6,,1.4,,,0.0
2471,ST ALOISIUS MEDICAL CENTER (351327),2017,Critical Access,Voluntary non-profit - Private,112.0,47.767687,-99.933089,ND,,,2.5,,,
2472,LINTON HOSPITAL - CAH (351328),2017,Critical Access,Voluntary non-profit - Private,14.0,46.271063,-100.232871,ND,,,3.4,,0.0,
2473,TOWNER COUNTY MEDICAL CENTER (351331),2017,Critical Access,Voluntary non-profit - Private,58.0,,,ND,,,0.0,,,
2474,CHI ST ALEXIUS HEALTH DEVILS LAKE (351333),2017,Critical Access,Voluntary non-profit - Private,25.0,48.114774,-98.850345,ND,4.1,44.0,,3.9,0.7,1.0
2475,CHI ST ALEXIUS HEALTH WILLISTON (351334),2017,Critical Access,Voluntary non-profit - Church,25.0,48.154332,-103.645437,ND,13.3,,8.2,,,12.7
2476,JAMESTOWN REGIONAL MEDICAL CENTER (351335),2017,Critical Access,Voluntary non-profit - Other,25.0,46.88794,-98.749377,ND,10.0,,1.7,,0.5,2.1
2477,CHI ST ALEXIUS HEALTH DICKINSON (351336),2017,Critical Access,Voluntary non-profit - Church,25.0,46.887267,-102.820598,ND,3.3,28.6,8.4,3.8,,0.0
2478,MERCY HOSPITAL ANDERSON (360001),2017,Acute Care,Voluntary non-profit - Private,231.0,39.084376,-84.349243,OH,4.3,36.4,7.6,3.6,1.0,0.2
2479,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER (360002),2017,Acute Care,Voluntary non-profit - Other,43.0,40.858702,-82.310413,OH,9.1,,8.1,6.1,1.1,8.0
2480,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC (360003)",2017,Acute Care,Voluntary non-profit - Private,528.0,39.136728,-84.502562,OH,6.8,46.9,11.6,6.7,1.5,0.0
2481,RIVERSIDE METHODIST HOSPITAL (360006),2017,Acute Care,Voluntary non-profit - Private,743.0,40.031962,-83.031294,OH,4.1,42.0,8.2,4.0,1.2,1.4
2482,SOUTHERN OHIO MEDICAL CENTER (360008),2017,Acute Care,Voluntary non-profit - Other,222.0,38.753913,-82.977832,OH,6.4,42.6,11.5,5.0,0.0,1.6
2483,LIMA MEMORIAL HEALTH SYSTEM (360009),2017,Acute Care,Voluntary non-profit - Other,173.0,40.735602,-84.087713,OH,3.8,37.8,11.0,7.1,2.2,0.0
2484,UNION HOSPITAL (360010),2017,Acute Care,Voluntary non-profit - Other,132.0,40.513879,-81.456583,OH,4.7,44.3,5.0,5.5,0.7,0.0
2485,MARION GENERAL HOSPITAL (360011),2017,Acute Care,Voluntary non-profit - Private,190.0,40.571602,-83.128048,OH,2.5,39.1,10.2,5.6,0.8,1.0
2486,MOUNT CARMEL ST ANN'S (360012),2017,Acute Care,Voluntary non-profit - Church,269.0,40.114374,-82.948909,OH,3.2,,6.4,4.2,1.6,0.0
2487,WILSON MEMORIAL HOSPITAL (360013),2017,Acute Care,Voluntary non-profit - Other,70.0,40.287932,-84.169035,OH,3.4,,8.6,4.7,1.8,0.0
2488,OHIOHEALTH O'BLENESS HOSPITAL (360014),2017,Acute Care,Voluntary non-profit - Other,63.0,39.327741,-82.114189,OH,5.1,,7.1,4.6,0.4,0.3
2489,"JEWISH HOSPITAL, LLC (360016)",2017,Acute Care,Voluntary non-profit - Private,189.0,39.20677,-84.380372,OH,5.9,50.7,9.6,4.8,,0.7
2490,GRANT MEDICAL CENTER (360017),2017,Acute Care,Voluntary non-profit - Church,402.0,39.960866,-82.990621,OH,1.8,55.8,6.3,3.2,2.2,0.5
2491,SUMMA HEALTH SYSTEM (360020),2017,Acute Care,Voluntary non-profit - Private,617.0,41.078335,-81.500069,OH,4.0,41.0,6.4,3.6,1.1,0.1
2492,FIRELANDS REGIONAL MEDICAL CENTER (360025),2017,Acute Care,Voluntary non-profit - Private,211.0,41.446222,-82.708764,OH,2.2,40.5,8.1,3.2,1.3,0.3
2493,GREENE MEMORIAL HOSPITAL (360026),2017,Acute Care,Voluntary non-profit - Private,47.0,39.700288,-83.928781,OH,3.2,,4.2,,,1.1
