,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
1998,CAROLINAS MEDICAL CENTER/BEHAV HEALTH (340113),2019,Acute Care,Government - Hospital District or Authority,1148.0,35.204983,-80.839845,NC,0.9297,14.5283,588.0,75.0,13.5065,0.8128,12.5135,189.0,14.0,10.1707,0.9852,20.0774,577.0,113.0,19.781,1.0165,21.1757,994.0,215.0,21.5243,0.7926,3.7976,2184.0,61.0,3.01,1.0562,16.6997,843.0,152.0,17.6383
1999,REX HOSPITAL (340114),2019,Acute Care,Government - State,560.0,35.815458,-78.705032,NC,0.8799,15.9329,1176.0,157.0,14.0193,0.7531,13.3676,340.0,27.0,10.0675,1.0259,19.1327,413.0,83.0,19.6286,0.9993,21.8215,1353.0,295.0,21.8067,0.8311,3.7366,1635.0,47.0,3.1054,0.9242,16.0904,1087.0,157.0,14.8711
2000,FIRSTHEALTH MOORE REGIONAL HOSPITAL (340115),2019,Acute Care,Voluntary non-profit - Private,456.0,35.206599,-79.458109,NC,1.0106,14.9606,710.0,108.0,15.1198,1.1185,12.516,208.0,32.0,13.9995,1.0199,20.2834,1264.0,263.0,20.6872,1.0204,21.5506,1522.0,336.0,21.9907,0.9846,4.3804,1700.0,73.0,4.313,0.9272,16.5596,1488.0,224.0,15.3546
2001,FRYE REGIONAL MEDICAL CENTER (340116),2019,Acute Care,Proprietary,355.0,35.737175,-81.337778,NC,0.9463,14.1919,345.0,43.0,13.4303,1.0079,10.9054,162.0,18.0,10.9911,0.9495,20.5115,395.0,73.0,19.4756,1.0092,21.7748,375.0,83.0,21.9755,1.0129,3.8573,326.0,13.0,3.9071,1.0583,16.6621,803.0,145.0,17.6329
2002,CAROLINAS HEALTHCARE SYSTEM STANLY (340119),2019,Acute Care,Voluntary non-profit - Private,111.0,35.362606,-80.194398,NC,1.0116,19.2105,63.0,13.0,19.4327,,,,,,0.9727,18.239,192.0,32.0,17.7408,0.8801,21.3072,363.0,60.0,18.7521,0.9508,3.6706,,,3.4902,0.953,16.3509,397.0,59.0,15.5824
2003,VIDANT DUPLIN  HOSPITAL (340120),2019,Acute Care,Government - Local,70.0,34.964769,-77.960479,NC,,,,,,,,,,,1.0223,19.3244,113.0,24.0,19.7556,0.9663,20.866,224.0,43.0,20.1631,,,,,,1.1218,16.2751,214.0,46.0,18.258
2004,RANDOLPH HOSPITAL (340123),2019,Acute Care,Voluntary non-profit - Private,145.0,35.711958,-79.814825,NC,0.9406,16.1381,,,15.1795,,,,,,0.8962,17.8598,187.0,22.0,16.0068,0.9472,20.4298,183.0,32.0,19.3518,0.9555,4.4539,,,4.2556,0.934,15.8556,466.0,65.0,14.8097
2005,WILSON MEDICAL CENTER (340126),2019,Acute Care,Voluntary non-profit - Private,269.0,35.720524,-77.944047,NC,1.0095,16.57,110.0,19.0,16.7275,,,,,,0.9835,19.7316,429.0,82.0,19.4069,0.9384,21.3827,668.0,130.0,20.0664,1.0796,4.2441,,,4.5818,1.0947,16.8768,674.0,130.0,18.4753
2006,GRANVILLE HEALTH SYSTEMS (340127),2019,Acute Care,Government - Local,122.0,36.326338,-78.594407,NC,0.9514,18.8025,,,17.8894,,,,,,0.9839,20.3687,91.0,17.0,20.0401,1.0406,20.6653,137.0,32.0,21.5042,1.0171,4.377,,,4.452,1.0408,14.5197,203.0,33.0,15.1125
2007,LAKE NORMAN REGIONAL MEDICAL CENTER (340129),2019,Acute Care,Proprietary,938.0,35.547748,-80.852939,NC,0.9433,16.0365,,,15.127,,,,,,0.9782,17.7541,136.0,22.0,17.3678,0.9901,21.4252,267.0,56.0,21.213,1.0349,3.7228,397.0,16.0,3.8528,1.0263,16.1749,322.0,55.0,16.5999
2008,CAROLINAS HEALTHCARE SYSTEM UNION (340130),2019,Acute Care,Government - Hospital District or Authority,230.0,34.975111,-80.522853,NC,0.9947,17.1325,90.0,15.0,17.0416,,,,,,1.0046,19.8418,520.0,104.0,19.933,0.9921,21.9253,554.0,120.0,21.7527,1.1753,4.5743,216.0,15.0,5.3762,0.911,16.0219,661.0,91.0,14.596
2009,CAROLINA EAST MEDICAL CENTER (340131),2019,Acute Care,Government - Hospital District or Authority,304.0,35.111893,-77.066216,NC,0.862,15.7066,547.0,65.0,13.5399,0.8985,14.065,220.0,25.0,12.6379,0.925,19.9874,551.0,96.0,18.488,0.8645,22.7244,709.0,130.0,19.6454,0.8268,4.471,1242.0,42.0,3.6967,0.8776,18.372,793.0,120.0,16.1228
2010,MARIA PARHAM MEDICAL CENTER (340132),2019,Acute Care,Proprietary,111.0,,,NC,1.019,19.863,68.0,15.0,20.2412,,,,,,1.0167,19.6533,309.0,63.0,19.981,1.1319,20.4885,332.0,85.0,23.1906,,,,,,1.1348,16.7301,386.0,81.0,18.9848
2011,MARTIN GENERAL HOSPITAL (340133),2019,Acute Care,Government - Local,44.0,35.840477,-77.071178,NC,,,,,,,,,,,1.0405,15.3174,133.0,24.0,15.9376,1.1445,19.386,128.0,37.0,22.1871,0.9683,4.0906,,,3.9608,1.0875,13.8304,114.0,22.0,15.0408
2012,NEW HANOVER REGIONAL MEDICAL CENTER (340141),2019,Acute Care,Government - Local,761.0,34.206183,-77.924182,NC,1.0017,14.0485,916.0,129.0,14.0719,0.8063,11.2516,345.0,26.0,9.0718,1.0547,18.8329,1047.0,212.0,19.8635,0.9543,21.0703,2004.0,400.0,20.1081,0.8984,3.9996,2677.0,94.0,3.5934,0.9679,16.1365,1741.0,270.0,15.6192
2013,CARTERET GENERAL HOSPITAL (340142),2019,Acute Care,Proprietary,104.0,34.724814,-76.75413,NC,1.0172,17.8808,170.0,32.0,18.1879,,,,,,1.0127,17.9038,232.0,43.0,18.1306,0.9808,22.0644,454.0,97.0,21.641,0.918,3.8823,442.0,14.0,3.5641,1.0176,16.716,617.0,106.0,17.01
2014,CATAWBA VALLEY MEDICAL CENTER (340143),2019,Acute Care,Voluntary non-profit - Other,258.0,35.711195,-81.264779,NC,0.9281,14.0799,149.0,15.0,13.0674,,,,,,0.8126,18.3372,282.0,27.0,14.9014,0.9151,18.995,250.0,38.0,17.3822,0.9172,3.5832,449.0,13.0,3.2864,0.8946,15.6099,469.0,59.0,13.9651
2015,DAVIS REGIONAL MEDICAL CENTER (340144),2019,Acute Care,Proprietary,136.0,,,NC,1.0227,18.1089,,,18.5197,,,,,,0.9806,19.4189,118.0,21.0,19.0422,1.0049,23.3254,101.0,24.0,23.4403,1.1004,3.6567,,,4.0239,0.9629,15.4799,149.0,20.0,14.9052
2016,CAROLINAS HEALTHCARE SYSTEM LINCOLN (340145),2019,Acute Care,Government - Hospital District or Authority,101.0,35.488387,-81.201314,NC,0.9739,20.3187,,,19.7877,,,,,,0.9878,19.748,297.0,57.0,19.5068,0.9796,21.4231,316.0,65.0,20.9865,1.038,3.9361,,,4.0855,0.9257,17.293,485.0,73.0,16.0078
2017,NASH GENERAL HOSPITAL (340147),2019,Acute Care,Government - Hospital District or Authority,341.0,35.973443,-77.848919,NC,1.0556,17.4917,252.0,50.0,18.4634,,,,,,1.0174,19.9804,574.0,118.0,20.328,1.1237,21.4222,633.0,160.0,24.0714,1.0153,3.8922,397.0,16.0,3.9518,1.1891,16.4205,1052.0,216.0,19.5261
2018,HALIFAX REGIONAL MEDICAL CENTER INC (340151),2019,Acute Care,Voluntary non-profit - Private,124.0,36.435313,-77.647046,NC,,,,,,,,,,,1.0399,18.6236,336.0,68.0,19.3671,0.983,21.6539,381.0,80.0,21.2866,0.9237,4.4893,329.0,12.0,4.1469,1.0653,16.7082,484.0,90.0,17.7997
2019,DUKE REGIONAL HOSPITAL (340155),2019,Acute Care,Government - Local,350.0,36.037439,-78.897037,NC,1.022,15.4594,251.0,41.0,15.7992,1.0345,11.7853,,,12.1921,0.9727,19.8646,399.0,75.0,19.3216,1.0178,21.0815,554.0,120.0,21.4566,1.0349,4.076,813.0,35.0,4.2181,0.9486,16.0742,532.0,78.0,15.2487
2020,CHEROKEE INDIAN HOSPITAL AUTHORITY (340156),2019,Acute Care,Government - Federal,21.0,,,NC,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958,13.7256,,,13.6684
2021,NOVANT HEALTH BRUNSWICK MEDICAL CENTER (340158),2019,Acute Care,Voluntary non-profit - Other,63.0,34.009092,-78.289923,NC,,,,,,,,,,,1.0945,18.1396,379.0,82.0,19.854,1.0569,21.4792,319.0,76.0,22.7012,0.8762,3.86,435.0,12.0,3.382,1.2144,15.784,445.0,97.0,19.1681
2022,PERSON MEMORIAL HOSPITAL (340159),2019,Acute Care,Proprietary,100.0,36.407549,-78.984763,NC,,,,,,,,,,,0.9841,18.3744,84.0,14.0,18.0827,1.052,21.18,111.0,28.0,22.2811,1.0397,4.9084,,,5.103,0.9236,14.136,142.0,14.0,13.0562
2023,CAROLINAS MED CTR-UNIVERSITY (340166),2019,Acute Care,Government - Hospital District or Authority,102.0,35.307836,-80.747985,NC,,,,,,,,,,,1.0128,17.5698,124.0,23.0,17.7942,0.9639,21.0393,194.0,37.0,20.2798,1.189,3.8646,,,4.5951,1.0354,14.6726,217.0,35.0,15.1914
2024,NOVANT HEALTH MATTHEWS MEDICAL CENTER (340171),2019,Acute Care,Voluntary non-profit - Other,126.0,,,NC,0.9299,15.6904,209.0,26.0,14.5904,,,,,,0.9385,18.6808,369.0,60.0,17.5316,0.8996,20.7964,570.0,100.0,18.7084,1.1928,4.0021,301.0,18.0,4.7736,0.8806,15.961,679.0,88.0,14.0554
2025,"WAKEMED, CARY HOSPITAL (340173)",2019,Acute Care,Voluntary non-profit - Private,179.0,35.740188,-78.779918,NC,1.0302,18.6175,63.0,14.0,19.1797,,,,,,1.0566,18.0195,446.0,89.0,19.0389,0.8895,20.2199,591.0,99.0,17.9852,1.101,3.7722,434.0,20.0,4.1532,0.8656,14.6083,627.0,71.0,12.645
2026,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER (340183),2019,Acute Care,Voluntary non-profit - Private,99.0,35.407899,-80.860744,NC,1.0073,15.328,,,15.4392,,,,,,1.0544,18.8978,266.0,57.0,19.9266,0.9359,20.7135,295.0,53.0,19.3852,0.9897,3.882,396.0,15.0,3.8418,0.9228,15.6319,393.0,52.0,14.4252
2027,HAYWOOD REGIONAL MEDICAL CENTER (340184),2019,Acute Care,Government - Hospital District or Authority,138.0,35.527856,-82.945437,NC,0.9547,16.9066,,,16.1415,,,,,,0.9988,19.2253,339.0,65.0,19.2015,1.0607,20.2471,355.0,80.0,21.4753,1.0242,4.1318,,,4.2318,0.9557,15.3756,474.0,67.0,14.6941
2028,VIDANT BEAUFORT HOSPITAL (340186),2019,Acute Care,Voluntary non-profit - Private,90.0,35.548662,-77.038833,NC,,,,,,,,,,,1.0222,17.3885,216.0,40.0,17.774,0.9704,20.4625,216.0,41.0,19.8575,0.9214,4.2784,,,3.9423,0.9607,14.8896,275.0,37.0,14.3046
2029,DAVIE MEDICAL CENTER (340187),2019,Acute Care,Voluntary non-profit - Private,33.0,35.90001,-80.570097,NC,,,,,,,,,,,,,0.0,,,,,,,,0.9572,4.04,,,3.867,,,,,
2030,CAPE FEAR VALLEY HOKE HOSPITAL (340188),2019,Acute Care,Voluntary non-profit - Private,41.0,35.031426,-79.108824,NC,,,0.0,,,,,,,,1.0202,17.5037,59.0,12.0,17.8567,1.0219,18.8267,,,19.2382,,,,,,0.9503,14.9333,,,14.1907
2031,CHI ST ALEXIUS HEALTH (350002),2019,Acute Care,Voluntary non-profit - Private,237.0,46.806369,-100.777075,ND,0.9415,13.222,302.0,34.0,12.4481,0.9159,11.6751,,,10.6935,0.9613,17.124,139.0,20.0,16.4607,0.8771,19.4423,405.0,61.0,17.0538,0.7428,4.0774,894.0,21.0,3.0289,0.8284,16.2988,489.0,55.0,13.5012
2032,TRINITY HOSPITALS (350006),2019,Acute Care,Voluntary non-profit - Private,490.0,48.232479,-101.288452,ND,0.9943,14.702,276.0,40.0,14.6185,1.2027,11.8721,65.0,14.0,14.2781,1.0706,19.2867,285.0,64.0,20.6482,0.9964,20.9797,269.0,56.0,20.9038,0.8312,4.8473,368.0,11.0,4.0292,0.9812,16.0235,446.0,69.0,15.7224
2033,SANFORD (350011),2019,Acute Care,Voluntary non-profit - Private,485.0,46.88468,-96.78773,ND,0.8814,14.7911,542.0,63.0,13.0376,0.8547,12.3538,208.0,18.0,10.5585,0.9023,19.4509,357.0,55.0,17.5514,0.8379,21.2576,719.0,117.0,17.8126,0.7556,4.6492,1303.0,40.0,3.5131,0.9236,15.8413,572.0,79.0,14.6308
2034,SANFORD MEDICAL CENTER BISMARCK (350015),2019,Acute Care,Voluntary non-profit - Private,223.0,46.807457,-100.781563,ND,0.9781,13.9507,149.0,19.0,13.6452,0.9932,11.6878,,,11.6086,1.0306,20.4343,236.0,52.0,21.0587,1.0198,21.5841,444.0,99.0,22.0117,0.8849,4.6154,,,4.0841,1.0382,16.5964,515.0,91.0,17.231
2035,ALTRU HOSPITAL (350019),2019,Acute Care,Government - Local,282.0,,,ND,0.9234,13.759,297.0,33.0,12.7053,1.0942,12.4658,71.0,12.0,13.6396,1.0465,18.2491,286.0,58.0,19.0971,0.9303,20.5294,495.0,90.0,19.0985,0.8531,4.471,480.0,15.0,3.8142,1.0138,16.2396,900.0,149.0,16.4644
2036,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK (350063),2019,Acute Care,Government - Federal,27.0,,,ND,,,0.0,,,,,,,,1.0556,17.7527,,,18.7405,,,,,,,,,,,1.0068,15.1416,,,15.2447
2037,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL (350064),2019,Acute Care,Government - Federal,12.0,,,ND,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2038,ESSENTIA HEALTH FARGO (350070),2019,Acute Care,Voluntary non-profit - Private,126.0,46.8325,-96.828106,ND,0.9888,13.9429,237.0,32.0,13.7867,1.0833,14.0176,,,15.1854,0.9963,19.9038,188.0,37.0,19.8309,0.9274,20.757,300.0,53.0,19.2492,1.0149,4.451,281.0,13.0,4.5173,1.0205,16.8247,319.0,56.0,17.1697
2039,MERCY HOSPITAL ANDERSON (360001),2019,Acute Care,Voluntary non-profit - Private,231.0,39.084376,-84.349243,OH,0.9188,15.7564,257.0,32.0,14.4777,1.1122,13.4628,75.0,14.0,14.9734,0.9719,18.8416,230.0,40.0,18.3122,1.0327,20.6789,468.0,102.0,21.3552,0.8684,3.7555,,,3.2613,0.9029,16.7394,629.0,89.0,15.1139
2040,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER (360002),2019,Acute Care,Voluntary non-profit - Other,43.0,40.858702,-82.310413,OH,,,,,,,,,,,0.9733,18.6338,182.0,31.0,18.1371,0.9137,20.5531,126.0,18.0,18.7803,1.0163,4.8436,,,4.9224,0.9774,15.9998,226.0,34.0,15.6385
2041,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC (360003)",2019,Acute Care,Voluntary non-profit - Private,528.0,39.136728,-84.502562,OH,1.0328,16.7171,162.0,30.0,17.265,,,,,,0.9356,22.5728,162.0,29.0,21.1196,0.9737,22.8993,259.0,56.0,22.2964,1.0855,5.4225,,,5.886,1.0584,20.4373,293.0,67.0,21.6306
2042,RIVERSIDE METHODIST HOSPITAL (360006),2019,Acute Care,Voluntary non-profit - Private,743.0,40.031962,-83.031294,OH,0.9032,14.6522,802.0,100.0,13.234,0.8135,12.7956,300.0,26.0,10.409,1.0023,20.2455,487.0,99.0,20.2923,0.851,21.6375,1109.0,194.0,18.4124,1.0388,3.9876,1695.0,71.0,4.1425,0.9151,16.0002,630.0,87.0,14.6417
2043,SOUTHERN OHIO MEDICAL CENTER (360008),2019,Acute Care,Voluntary non-profit - Other,222.0,38.753913,-82.977832,OH,1.1208,16.1642,391.0,78.0,18.1166,0.966,12.619,,,12.1899,1.0337,20.2786,880.0,187.0,20.9616,1.1193,22.8534,514.0,139.0,25.5806,1.2761,5.6431,121.0,14.0,7.2008,0.9697,17.8699,559.0,95.0,17.3287
2044,LIMA MEMORIAL HEALTH SYSTEM (360009),2019,Acute Care,Voluntary non-profit - Other,173.0,40.735602,-84.087713,OH,1.0124,15.9358,268.0,44.0,16.1333,1.0572,12.1064,114.0,16.0,12.7995,1.0269,19.809,285.0,60.0,20.3429,0.9785,22.5991,427.0,93.0,22.1125,0.8904,7.7004,,,6.8562,0.9787,17.9675,343.0,59.0,17.5853
2045,UNION HOSPITAL (360010),2019,Acute Care,Voluntary non-profit - Other,132.0,40.513879,-81.456583,OH,1.0118,19.8416,,,20.0756,,,,,,0.9056,21.2751,356.0,61.0,19.2658,1.0321,21.9644,410.0,95.0,22.6685,0.8849,4.9679,,,4.3961,0.9361,17.55,359.0,55.0,16.4281
2046,MARION GENERAL HOSPITAL (360011),2019,Acute Care,Voluntary non-profit - Private,190.0,40.571602,-83.128048,OH,0.9465,15.6809,198.0,26.0,14.8421,0.9403,13.0379,,,12.2599,1.0824,20.5858,511.0,120.0,22.2813,1.0027,21.6804,358.0,78.0,21.739,0.9743,5.996,,,5.8419,1.1584,17.1527,322.0,73.0,19.869
2047,MOUNT CARMEL ST ANN'S (360012),2019,Acute Care,Voluntary non-profit - Church,269.0,40.114374,-82.948909,OH,1.0691,15.387,151.0,29.0,16.4507,,,,,,0.9862,19.5457,296.0,56.0,19.2753,1.0409,21.0262,340.0,77.0,21.8872,0.8556,5.0043,,,4.2817,0.9321,17.3362,509.0,78.0,16.1588
2048,WILSON MEMORIAL HOSPITAL (360013),2019,Acute Care,Voluntary non-profit - Other,70.0,40.287932,-84.169035,OH,,,,,,,,,,,0.9562,17.3636,134.0,19.0,16.6027,1.0794,20.4353,141.0,36.0,22.0588,0.9627,4.4172,,,4.2525,0.9675,16.0325,206.0,30.0,15.5112
2049,OHIOHEALTH O'BLENESS HOSPITAL (360014),2019,Acute Care,Voluntary non-profit - Other,63.0,39.327741,-82.114189,OH,,,,,,,,,,,1.0158,18.9469,129.0,26.0,19.2454,1.0075,21.9302,120.0,27.0,22.0953,0.9357,4.9673,,,4.6478,1.0386,17.6842,167.0,33.0,18.3665
2050,"JEWISH HOSPITAL, LLC (360016)",2019,Acute Care,Voluntary non-profit - Private,189.0,39.20677,-84.380372,OH,1.0759,17.7828,153.0,34.0,19.1318,0.8992,12.3406,,,11.0972,1.0381,20.2513,186.0,42.0,21.0227,1.0303,20.5909,486.0,105.0,21.214,0.8518,3.6491,,,3.1084,1.0074,16.5581,435.0,73.0,16.6799
2051,GRANT MEDICAL CENTER (360017),2019,Acute Care,Voluntary non-profit - Church,402.0,39.960866,-82.990621,OH,1.1218,14.0779,120.0,26.0,15.7932,1.0783,11.9562,,,12.8918,1.003,20.2789,225.0,46.0,20.3408,0.9908,22.8805,360.0,81.0,22.6692,0.8478,4.693,,,3.9788,1.1109,17.6564,232.0,52.0,19.6147
2052,SUMMA HEALTH SYSTEM (360020),2019,Acute Care,Voluntary non-profit - Private,617.0,41.078335,-81.500069,OH,1.0458,15.413,417.0,70.0,16.1187,0.9537,13.7576,,,13.1207,0.9656,20.1274,662.0,126.0,19.4352,1.0402,21.8598,921.0,212.0,22.7392,1.0112,4.9474,,,5.0026,1.0831,16.9126,885.0,167.0,18.3185
2053,FIRELANDS REGIONAL MEDICAL CENTER (360025),2019,Acute Care,Voluntary non-profit - Private,211.0,41.446222,-82.708764,OH,0.9561,15.4704,208.0,28.0,14.7911,,,,,,0.9885,19.1356,565.0,106.0,18.9154,0.9664,21.4663,454.0,92.0,20.7456,0.8423,4.6654,,,3.9297,0.8657,16.0914,427.0,51.0,13.9306
2054,GREENE MEMORIAL HOSPITAL (360026),2019,Acute Care,Voluntary non-profit - Private,47.0,39.700288,-83.928781,OH,,,,,,,,,,,1.024,19.6924,110.0,24.0,20.1658,1.007,22.3955,131.0,30.0,22.5528,0.9447,3.9696,,,3.7501,1.0932,17.3466,140.0,32.0,18.9628
2055,AKRON GENERAL MEDICAL CENTER (360027),2019,Acute Care,Voluntary non-profit - Private,435.0,41.077859,-81.532787,OH,1.0004,15.5359,328.0,51.0,15.5417,1.0313,12.5958,94.0,13.0,12.9906,1.0019,20.4417,429.0,88.0,20.4796,0.9523,21.8449,765.0,156.0,20.8024,1.0791,4.5209,316.0,17.0,4.8785,0.9696,17.5643,792.0,133.0,17.0297
2056,WOOD COUNTY HOSPITAL (360029),2019,Acute Care,Voluntary non-profit - Private,98.0,41.373887,-83.665634,OH,,,,,,,,,,,0.9727,17.9996,126.0,20.0,17.5086,0.9666,20.3033,123.0,22.0,19.6246,1.0504,4.0228,,,4.2255,0.9823,14.8264,172.0,24.0,14.5635
2057,GRAND LAKE HEALTH SYSTEM (360032),2019,Acute Care,Voluntary non-profit - Private,62.0,40.545139,-84.369836,OH,0.9984,18.2453,,,18.2165,,,,,,0.9775,18.5006,131.0,22.0,18.0841,0.8615,20.8579,152.0,18.0,17.9699,0.9544,4.3041,,,4.1079,0.934,14.8979,129.0,14.0,13.9145
2058,MOUNT CARMEL WEST (360035),2019,Acute Care,Voluntary non-profit - Other,664.0,39.957782,-83.020824,OH,1.024,14.2389,429.0,64.0,14.5808,1.0397,13.3148,101.0,15.0,13.8428,0.9625,20.7328,571.0,111.0,19.956,0.8842,21.9496,1040.0,194.0,19.4074,0.9834,4.2278,802.0,33.0,4.1577,1.0211,16.9558,911.0,159.0,17.3144
2059,WOOSTER COMMUNITY HOSPITAL (360036),2019,Acute Care,Government - Local,136.0,40.820713,-81.934247,OH,0.958,14.9878,,,14.3578,,,,,,0.8879,18.7501,167.0,19.0,16.6475,0.8911,20.8489,265.0,42.0,18.5794,1.0503,4.0677,257.0,12.0,4.2724,0.9986,16.3698,288.0,47.0,16.3477
2060,ST VINCENT CHARITY MEDICAL CENTER (360037),2019,Acute Care,Voluntary non-profit - Private,201.0,41.495695,-81.674275,OH,1.0292,16.7375,,,17.2259,,,,,,1.0056,19.3942,85.0,17.0,19.5034,0.9993,22.1833,122.0,27.0,22.1679,0.9593,4.8791,339.0,15.0,4.6803,0.9706,17.1241,83.0,12.0,16.6205
2061,GENESIS HOSPITAL (360039),2019,Acute Care,Voluntary non-profit - Private,297.0,39.975731,-82.014245,OH,0.9972,15.718,486.0,76.0,15.6738,1.1598,14.1499,104.0,21.0,16.4105,1.0403,20.3817,745.0,161.0,21.2029,0.9856,22.3262,695.0,152.0,22.0053,0.9423,5.2637,388.0,18.0,4.96,0.8697,17.1261,727.0,100.0,14.8953
2062,KNOX COMMUNITY HOSPITAL (360040),2019,Acute Care,Voluntary non-profit - Other,67.0,40.402482,-82.447579,OH,0.9469,14.9009,144.0,17.0,14.1103,,,,,,0.992,19.3997,237.0,45.0,19.2439,0.9807,20.9686,220.0,44.0,20.5643,0.9232,5.508,,,5.0851,1.0167,14.3877,219.0,33.0,14.6282
2063,PARMA COMMUNITY GENERAL HOSPITAL (360041),2019,Acute Care,Voluntary non-profit - Private,269.0,41.382762,-81.731476,OH,0.9015,16.1067,320.0,40.0,14.5204,0.9523,12.4079,,,11.8156,0.9519,19.8213,518.0,94.0,18.8679,0.9174,20.9647,595.0,109.0,19.2332,0.9832,4.1811,495.0,20.0,4.111,1.0445,16.9263,743.0,134.0,17.6794
2064,WAYNE HOSPITAL (360044),2019,Acute Care,Voluntary non-profit - Private,57.0,40.088508,-84.635099,OH,,,,,,,,,,,1.0284,18.4069,121.0,25.0,18.9302,0.9482,21.079,197.0,36.0,19.988,0.8928,4.5601,,,4.0714,0.88,14.7377,211.0,20.0,12.9695
2065,MCCULLOUGH-HYDE MEMORIAL HOSPITAL (360046),2019,Acute Care,Voluntary non-profit - Private,46.0,39.51218,-84.740815,OH,,,,,,,,,,,1.0427,21.3832,75.0,20.0,22.2972,1.1222,20.9721,87.0,28.0,23.5345,1.038,4.0428,,,4.1965,1.0486,15.4801,143.0,26.0,16.2321
2066,UNIVERSITY OF TOLEDO MEDICAL CENTER (360048),2019,Acute Care,Government - State,247.0,41.621215,-83.615382,OH,0.9825,16.8055,146.0,23.0,16.512,1.0022,14.1477,,,14.1795,1.0156,19.584,155.0,32.0,19.8887,1.0286,23.1733,332.0,81.0,23.8367,1.2491,6.3384,139.0,16.0,7.9172,0.985,19.218,248.0,46.0,18.9289
2067,MIAMI VALLEY HOSPITAL (360051),2019,Acute Care,Voluntary non-profit - Private,862.0,,,OH,0.9696,15.1097,402.0,57.0,14.6507,0.9019,12.8871,,,11.6232,0.9323,19.3566,489.0,83.0,18.0456,0.9094,20.9238,762.0,139.0,19.0278,1.0959,4.2466,475.0,24.0,4.6539,0.9531,16.3249,841.0,128.0,15.5599
2068,GOOD SAMARITAN HOSPITAL (360052),2019,Acute Care,Voluntary non-profit - Church,334.0,,,OH,1.0852,16.5324,417.0,80.0,17.9411,0.9907,13.3864,130.0,17.0,13.2619,1.1189,19.5738,504.0,119.0,21.9006,1.083,22.5298,589.0,149.0,24.3999,1.0093,4.8249,263.0,13.0,4.8697,1.1991,17.9528,658.0,153.0,21.5266
2069,HOLZER MEDICAL CENTER (360054),2019,Acute Care,Voluntary non-profit - Private,251.0,38.84441,-82.236802,OH,0.9717,16.8338,176.0,27.0,16.3582,,,,,,0.9593,21.3528,289.0,56.0,20.4829,1.067,24.2022,347.0,94.0,25.8247,,,,,,1.0221,17.9656,363.0,68.0,18.3633
2070,TRUMBULL REGIONAL MEDICAL CENTER (360055),2019,Acute Care,Proprietary,261.0,41.236461,-80.798765,OH,1.0498,14.9489,153.0,27.0,15.6927,1.0553,13.3292,,,14.0666,1.0253,18.7939,312.0,62.0,19.2694,0.971,22.5245,434.0,93.0,21.8706,1.1215,4.2309,,,4.7448,0.9549,17.2529,363.0,57.0,16.4742
2071,MERCY HOSPITAL FAIRFIELD (360056),2019,Acute Care,Voluntary non-profit - Private,210.0,39.310902,-84.519501,OH,0.9899,14.6505,156.0,22.0,14.5019,0.9749,11.3504,,,11.0654,1.064,19.2473,309.0,68.0,20.4798,1.0936,20.99,637.0,152.0,22.9542,1.0392,4.6614,,,4.8441,1.025,16.9318,752.0,132.0,17.3551
2072,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL (360058),2019,Acute Care,Government - Hospital District or Authority,42.0,40.479782,-84.638243,OH,,,,,,,,,,,0.9979,16.8879,84.0,14.0,16.8516,0.8786,18.7496,139.0,15.0,16.4728,0.9316,4.6298,,,4.3132,0.9266,13.9763,196.0,21.0,12.9508
