,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
1505,MERIT HEALTH BILOXI (250007),2020,Acute Care,Proprietary,190.0,30.396112,-88.890438,MS,,,,,,,,,,,1.0424,17.6467,168.0,34.0,18.3941,1.0629,21.7763,204.0,51.0,23.1467,0.9549,5.3399,,,5.0992,1.0963,16.6245,290.0,59.0,18.2251
1506,MAGNOLIA REGIONAL HEALTH CENTER (250009),2020,Acute Care,Voluntary non-profit - Other,193.0,34.935867,-88.558648,MS,0.9591,14.1017,269.0,34.0,13.5243,1.0475,12.0312,94.0,13.0,12.6033,1.0541,19.2725,566.0,119.0,20.3146,1.0246,21.0526,517.0,113.0,21.5705,1.1524,4.4266,398.0,23.0,5.1011,1.2033,16.8744,1012.0,218.0,20.3049
1507,ALLIANCE HEALTHCARE SYSTEM (250012),2020,Acute Care,Physician,40.0,34.786835,-89.415027,MS,,,0.0,,,,,,,,0.9976,13.2857,,,13.2533,1.0455,16.9351,,,17.7049,,,,,,1.0634,14.0498,54.0,12.0,14.9399
1508,TRACE REGIONAL HOSP AND SWING BED (250017),2020,Acute Care,Proprietary,119.0,33.89479,-88.985085,MS,,,,,,,,,,,,,,,,,,,,,,,,,,1.0111,14.1489,,,14.306
1509,MEMORIAL HOSPITAL AT GULFPORT (250019),2020,Acute Care,Government - Local,431.0,30.366928,-89.114907,MS,1.0631,15.3225,383.0,66.0,16.29,0.9985,13.2622,106.0,14.0,13.2425,1.0285,21.1177,616.0,136.0,21.7188,1.0306,22.2245,900.0,208.0,22.9035,0.9752,4.5823,324.0,14.0,4.4688,0.9211,18.0248,768.0,122.0,16.6018
1510,WEBSTER GENERAL HOSPITAL/ SWING BED (250020),2020,Acute Care,Voluntary non-profit - Other,38.0,33.534736,-89.266943,MS,,,,,,,,,,,0.9901,17.7213,198.0,34.0,17.5457,0.9905,19.7054,90.0,17.0,19.5181,,,,,,1.1084,15.3162,249.0,49.0,16.9768
1511,NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY (250025),2020,Acute Care,Proprietary,95.0,33.977551,-88.477625,MS,,,,,,,,,,,1.094,18.0238,128.0,32.0,19.7172,1.0809,20.8817,103.0,28.0,22.5709,,,,,,1.019,14.4151,196.0,30.0,14.6894
1512,WINSTON MEDICAL CENTER & SWINGBED (250027),2020,Acute Care,Voluntary non-profit - Private,136.0,33.124291,-89.036671,MS,,,,,,,,,,,,,,,,,,,,,,,,,,1.035,12.8662,104.0,16.0,13.3171
1513,MERIT HEALTH RIVER REGION (250031),2020,Acute Care,Proprietary,298.0,32.374802,-90.827497,MS,1.0765,15.8049,168.0,33.0,17.0139,1.2918,14.8124,26.0,12.0,19.1349,0.989,17.499,207.0,35.0,17.3067,1.1535,21.1556,357.0,96.0,24.4021,1.0548,4.1922,,,4.422,1.0224,16.8826,368.0,65.0,17.2602
1514,BAPTIST MEMORIAL HOSPITAL NORTH MS (250034),2020,Acute Care,Voluntary non-profit - Private,209.0,34.346609,-89.5212,MS,0.9916,14.0097,349.0,48.0,13.8917,1.085,12.3244,,,13.3717,1.1036,18.8718,367.0,84.0,20.8275,0.9844,21.0104,609.0,125.0,20.6821,1.1123,3.5129,333.0,15.0,3.9075,0.9559,16.022,633.0,94.0,15.3153
1515,GEORGE REGIONAL HEALTH SYSTEM (250036),2020,Acute Care,Government - Local,41.0,30.922235,-88.592853,MS,,,,,,,,,,,0.9532,16.4938,111.0,14.0,15.722,0.9711,19.5398,104.0,18.0,18.9757,,,,,,1.0513,15.2659,123.0,23.0,16.0484
1516,MERIT HEALTH MADISON (250038),2020,Acute Care,Proprietary,67.0,32.582157,-90.081677,MS,,,,,,,,,,,1.0071,15.3594,,,15.4685,1.0134,21.4797,56.0,13.0,21.7665,,,,,,1.0531,14.301,84.0,16.0,15.0611
1517,SINGING RIVER HEALTH SYSTEM (250040),2020,Acute Care,Government - Local,393.0,30.374871,-88.532404,MS,1.016,13.7947,336.0,48.0,14.0155,1.0504,12.3029,91.0,13.0,12.923,0.9879,19.2844,556.0,105.0,19.0518,1.1002,21.3591,860.0,208.0,23.4983,1.2261,4.0993,659.0,37.0,5.0263,1.153,16.6477,669.0,138.0,19.1953
1518,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER (250042),2020,Acute Care,Proprietary,181.0,34.197133,-90.552764,MS,1.0575,17.7045,62.0,15.0,18.7227,,,,,,1.0112,19.2337,119.0,24.0,19.4498,0.9065,22.0462,220.0,38.0,19.9855,,,,,,1.0766,17.3125,102.0,24.0,18.6379
1519,NESHOBA COUNTY GENERAL HOSPITAL (250043),2020,Acute Care,Government - Local,207.0,32.757816,-89.105415,MS,,,,,,,,,,,0.9007,16.6624,,,15.007,1.0679,18.7853,175.0,39.0,20.0617,,,,,,0.9644,14.551,216.0,28.0,14.0328
1520,BAPTIST MEMORIAL HOSPITAL BOONEVILLE (250044),2020,Acute Care,Voluntary non-profit - Church,55.0,34.656337,-88.565763,MS,,,,,,,,,,,0.9646,17.7406,185.0,29.0,17.1121,1.0521,20.9803,63.0,17.0,22.074,,,,,,0.8403,15.4975,185.0,13.0,13.0224
1521,ST DOMINIC-JACKSON MEMORIAL HOSPITAL (250048),2020,Acute Care,Voluntary non-profit - Church,548.0,32.333691,-90.165103,MS,0.9589,14.2426,662.0,88.0,13.6574,1.0014,11.2668,239.0,27.0,11.2827,1.0386,19.1804,638.0,130.0,19.9203,1.0224,21.2248,1215.0,265.0,21.6997,0.931,4.4971,534.0,21.0,4.187,1.0388,16.2617,1459.0,249.0,16.8934
1522,BEACHAM MEMORIAL HOSPITAL (250049),2020,Acute Care,Proprietary,34.0,31.145626,-90.45929,MS,,,,,,,,,,,0.9718,16.3249,,,15.8639,0.9924,17.0312,,,16.9019,,,,,,1.0562,16.123,108.0,22.0,17.0288
1523,OCH REGIONAL MEDICAL CENTER (250050),2020,Acute Care,Government - Local,90.0,33.474957,-88.820554,MS,,,,,,,,,,,1.0903,15.5908,75.0,19.0,16.9987,0.9995,17.8021,62.0,11.0,17.7924,1.1571,4.2968,,,4.9717,0.8824,15.1032,225.0,22.0,13.3266
1524,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN (250057),2020,Acute Care,Voluntary non-profit - Other,96.0,,,MS,,,,,,,,,,,1.0163,19.9971,107.0,23.0,20.3236,1.1661,22.4085,112.0,39.0,26.1312,1.233,4.575,,,5.6409,0.9745,16.4749,266.0,41.0,16.0545
1525,SOUTH CENTRAL REG MED CTR (250058),2020,Acute Care,Government - Local,267.0,31.685911,-89.14135,MS,0.9506,16.0328,,,15.2412,,,,,,1.0327,19.6107,279.0,59.0,20.2512,1.0368,21.0888,397.0,89.0,21.8646,1.2308,4.7071,,,5.7938,1.1192,16.034,644.0,123.0,17.9447
1526,YALOBUSHA GENERAL HOSPITAL (250061),2020,Acute Care,Government - Local,148.0,34.1307,-89.641013,MS,,,,,,,,,,,0.9892,17.1204,111.0,18.0,16.9356,1.069,18.77,70.0,18.0,20.0652,,,,,,1.0323,13.5559,100.0,16.0,13.9944
1527,NORTH MISSISSIPPI MEDICAL CENTER-WEST POINT (250067),2020,Acute Care,Voluntary non-profit - Private,54.0,33.618616,-88.661549,MS,,,,,,,,,,,1.0182,17.3467,,,17.6619,1.0262,19.5727,62.0,14.0,20.085,,,,,,0.9866,15.5512,110.0,16.0,15.3433
1528,RUSH FOUNDATION HOSPITAL (250069),2020,Acute Care,Voluntary non-profit - Private,183.0,32.370664,-88.697779,MS,0.9901,13.1367,135.0,17.0,13.007,,,,,,1.0115,17.5479,198.0,36.0,17.7504,0.9878,19.6435,179.0,34.0,19.4035,0.7948,4.0145,,,3.1905,0.9711,15.0412,321.0,45.0,14.6062
1529,MERIT HEALTH CENTRAL (250072),2020,Acute Care,Proprietary,336.0,32.286929,-90.255755,MS,1.0546,15.8237,125.0,24.0,16.6879,,,,,,1.0533,18.1111,100.0,23.0,19.0767,0.9891,22.3014,130.0,28.0,22.0592,1.1088,3.8982,,,4.3224,1.0761,16.5426,141.0,30.0,17.8017
1530,WAYNE GENERAL HOSPITAL (250077),2020,Acute Care,Government - Local,61.0,31.673601,-88.633312,MS,,,,,,,,,,,0.9739,16.7703,,,16.3324,1.0264,18.9207,95.0,20.0,19.4207,,,,,,1.0373,14.5303,137.0,23.0,15.0729
1531,FORREST GENERAL HOSPITAL (250078),2020,Acute Care,Government - Local,458.0,,,MS,1.0258,13.0967,488.0,67.0,13.4343,1.0443,11.5386,348.0,43.0,12.0503,1.1911,20.912,1116.0,292.0,24.9073,1.2065,22.1468,1153.0,320.0,26.7192,0.9311,3.788,1257.0,43.0,3.527,1.1152,16.949,1252.0,244.0,18.9021
1532,DELTA REGIONAL MEDICAL CENTER (250082),2020,Acute Care,Government - Local,200.0,33.409907,-91.035243,MS,0.9694,16.6496,154.0,23.0,16.1409,,,,,,1.0605,17.9433,208.0,44.0,19.0281,0.9942,21.3061,521.0,110.0,21.1817,1.1006,3.9197,,,4.314,1.0391,16.3531,244.0,44.0,16.9927
1533,MERIT HEALTH NATCHEZ (250084),2020,Acute Care,Proprietary,179.0,,,MS,1.0171,15.1996,,,15.4596,,,,,,1.0719,16.5486,208.0,42.0,17.7376,0.9436,19.1444,257.0,43.0,18.0639,,,,,,0.9736,14.7317,242.0,33.0,14.3434
1534,MARION GENERAL HOSPITAL (250085),2020,Acute Care,Voluntary non-profit - Other,47.0,31.256354,-89.806273,MS,,,,,,,,,,,0.9618,18.538,,,17.8293,0.9124,21.5087,125.0,19.0,19.6244,,,,,,0.9953,15.6449,124.0,19.0,15.5712
1535,BOLIVAR MEDICAL CENTER (250093),2020,Acute Care,Proprietary,199.0,33.747471,-90.708128,MS,,,,,,,,,,,1.0286,18.3138,233.0,46.0,18.837,1.1931,21.6386,201.0,63.0,25.8178,1.0681,2.9461,,,3.1468,1.1358,17.2768,323.0,72.0,19.623
1536,MERIT HEALTH WESLEY (250094),2020,Acute Care,Voluntary non-profit - Private,187.0,31.323058,-89.3669,MS,1.0187,13.5989,144.0,21.0,13.8533,1.0704,12.4963,107.0,16.0,13.3759,1.0141,18.2112,265.0,50.0,18.4678,1.0707,20.3567,302.0,70.0,21.7963,0.895,4.4997,,,4.0271,1.0107,15.1954,282.0,44.0,15.358
1537,SOUTH SUNFLOWER COUNTY HOSPITAL (250095),2020,Acute Care,Government - Local,48.0,33.457234,-90.65024,MS,,,,,,,,,,,1.017,15.4198,,,15.6811,0.984,20.9922,87.0,17.0,20.656,,,,,,0.9882,14.8807,114.0,16.0,14.7057
1538,MERIT HEALTH RANKIN (250096),2020,Acute Care,Proprietary,122.0,32.286214,-90.03596,MS,,,,,,,,,,,1.0273,17.444,106.0,21.0,17.921,1.1012,20.4897,111.0,31.0,22.5639,,,,,,1.0759,15.9561,106.0,23.0,17.1673
1539,SOUTHWEST MS REGIONAL MEDICAL CENTER (250097),2020,Acute Care,Government - Local,148.0,,,MS,1.0139,13.9712,185.0,27.0,14.1661,0.9988,10.1109,,,10.0983,0.9975,19.0724,227.0,43.0,19.0253,1.0971,20.6091,311.0,76.0,22.61,0.9772,4.3172,,,4.2189,1.0419,16.571,436.0,78.0,17.2654
1540,GREENWOOD LEFLORE HOSPITAL (250099),2020,Acute Care,Government - Local,207.0,33.518254,-90.200189,MS,0.9744,19.4627,98.0,17.0,18.965,,,,,,0.8753,19.4296,235.0,30.0,17.0068,1.0824,20.9171,270.0,66.0,22.6413,1.0954,4.1697,,,4.5673,1.0255,16.84,193.0,35.0,17.2688
1541,BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE INC (250100),2020,Acute Care,Voluntary non-profit - Private,272.0,33.526488,-88.429071,MS,0.9402,13.2758,148.0,15.0,12.4819,1.0933,12.5715,,,13.7446,1.0491,17.7919,254.0,51.0,18.6648,0.9566,19.0324,300.0,52.0,18.2057,0.9694,3.386,505.0,16.0,3.2824,1.05,15.017,462.0,76.0,15.7671
1542,MISSISSIPPI BAPTIST MEDICAL CENTER (250102),2020,Acute Care,Voluntary non-profit - Private,527.0,32.314278,-90.178228,MS,0.9344,14.3192,343.0,42.0,13.3795,1.0821,10.9253,119.0,16.0,11.8223,1.0339,19.1089,726.0,146.0,19.7569,1.0293,21.2657,1166.0,257.0,21.8894,0.9012,3.8086,1834.0,61.0,3.4323,1.0686,16.58,1499.0,270.0,17.7171
1543,ANDERSON REGIONAL MEDICAL CTR (250104),2020,Acute Care,Voluntary non-profit - Private,261.0,32.370775,-88.699858,MS,1.0188,13.7134,336.0,48.0,13.9706,1.0589,11.614,135.0,18.0,12.2979,1.02,18.294,619.0,117.0,18.6598,1.0858,20.6395,754.0,174.0,22.4104,0.9546,4.5595,273.0,11.0,4.3526,1.041,15.7961,738.0,124.0,16.4443
1544,HIGHLAND COMMUNITY  HOSPITAL (250117),2020,Acute Care,Government - Hospital District or Authority,54.0,30.552471,-89.665422,MS,,,,,,,,,,,1.0337,17.1279,99.0,20.0,17.7043,1.1212,18.8716,81.0,24.0,21.1595,,,,,,1.0599,15.2061,237.0,42.0,16.1164
1545,GARDEN PARK MEDICAL CENTER (250123),2020,Acute Care,Proprietary,129.0,30.44201,-89.092766,MS,,,,,,,,,,,0.9629,17.3113,119.0,17.0,16.6684,1.0028,20.4867,116.0,24.0,20.5441,1.0096,4.3803,,,4.4225,1.0082,14.3257,121.0,18.0,14.4426
1546,MAGEE GENERAL HOSPITAL (250124),2020,Acute Care,Voluntary non-profit - Private,50.0,31.870585,-89.728389,MS,,,,,,,,,,,0.9907,14.5729,,,14.4373,0.9732,18.9888,79.0,13.0,18.4797,,,,,,0.9775,13.4793,193.0,24.0,13.1762
1547,NORTH OAK REGIONAL MEDICAL CENTER (250126),2020,Acute Care,Proprietary,41.0,,,MS,,,,,,,,,,,1.0308,16.3094,76.0,15.0,16.812,1.0386,19.1349,,,19.8733,,,,,,0.9577,13.9123,,,13.3237
1548,PANOLA MEDICAL CENTER (250128),2020,Acute Care,Proprietary,98.0,34.306319,-89.916488,MS,,,,,,,,,,,1.011,17.73,107.0,20.0,17.9256,1.0664,18.4972,67.0,17.0,19.7248,,,,,,1.0448,16.1338,143.0,27.0,16.8562
1549,WHITFIELD MEDICAL SURGICAL HOSPITAL (250134),2020,Acute Care,Government - State,32.0,,,MS,,,,,,,,,,,,,,,,,,,,,,,,,,0.9821,14.1832,,,13.9296
1550,MERIT HEALTH RIVER OAKS (250138),2020,Acute Care,Proprietary,158.0,32.32614,-90.106447,MS,,,,,,,,,,,1.0491,16.7002,88.0,19.0,17.5207,1.0553,19.8337,61.0,16.0,20.9303,0.9588,3.7982,461.0,16.0,3.6419,1.0966,14.1641,97.0,21.0,15.5319
1551,BAPTIST MEMORIAL HOSPITAL DESOTO (250141),2020,Acute Care,Voluntary non-profit - Private,336.0,34.968348,-89.995535,MS,1.032,15.0106,369.0,59.0,15.491,1.2143,12.4238,173.0,31.0,15.0867,1.1004,19.11,507.0,114.0,21.029,1.1191,21.8366,941.0,237.0,24.4369,,,,,,1.1123,17.1797,1056.0,209.0,19.1096
1552,OCHSNER MEDICAL CENTER-HANCOCK (250162),2020,Acute Care,Government - Local,68.0,30.31304,-89.355657,MS,,,,,,,,,,,0.9631,17.1763,,,16.5428,1.0138,20.9846,76.0,17.0,21.2742,,,,,,0.9322,16.2689,,,15.1656
1553,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL (250167),2020,Acute Care,Voluntary non-profit - Private,51.0,34.922615,-89.794873,MS,1.0096,15.3105,74.0,12.0,15.4568,,,,,,0.9393,18.9957,144.0,21.0,17.8423,1.0704,20.5625,131.0,33.0,22.0105,,,,,,0.9846,15.824,167.0,25.0,15.5796
1554,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA (250168),2020,Acute Care,Government - State,80.0,33.763307,-89.817532,MS,,,,,,,,,,,0.9312,18.7885,111.0,14.0,17.4968,1.0465,19.9812,159.0,36.0,20.9094,1.1115,2.956,,,3.2855,1.0033,16.5035,204.0,34.0,16.5586
1555,MERCY HOSPITAL JOPLIN (260001),2020,Acute Care,Voluntary non-profit - Church,222.0,37.034697,-94.511799,MO,1.053,13.8594,199.0,32.0,14.5937,1.2936,13.2519,90.0,22.0,17.1431,0.9942,20.5235,360.0,73.0,20.4039,1.1432,22.4316,548.0,149.0,25.6446,,,,,,1.0677,17.4416,712.0,137.0,18.6217
1556,COOPER COUNTY COMMUNITY HOSPITAL (260004),2020,Acute Care,Voluntary non-profit - Other,65.0,38.943533,-92.742075,MO,,,,,,,,,,,0.9852,15.896,,,15.6605,0.9871,17.5298,,,17.3036,,,,,,0.9991,13.0693,,,13.0579
1557,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES (260005),2020,Acute Care,Voluntary non-profit - Private,394.0,38.780377,-90.484508,MO,0.9107,16.2516,179.0,21.0,14.7995,0.9309,12.0689,,,11.2346,0.9808,20.4904,316.0,62.0,20.0962,0.9724,21.1271,422.0,85.0,20.5439,1.0208,4.9023,,,5.0041,0.9636,16.5885,497.0,77.0,15.9841
1558,MOSAIC LIFE CARE AT ST JOSEPH (260006),2020,Acute Care,Voluntary non-profit - Private,352.0,39.770201,-94.770247,MO,1.0484,14.6808,489.0,78.0,15.3916,0.96,12.4525,251.0,29.0,11.9549,0.83,20.7758,975.0,154.0,17.2449,0.8678,21.7702,855.0,153.0,18.8928,0.8423,4.6865,665.0,23.0,3.9477,0.9064,17.1044,1261.0,189.0,15.5026
1559,BOTHWELL REGIONAL HEALTH CENTER (260009),2020,Acute Care,Government - Local,127.0,38.699051,-93.222089,MO,1.0809,16.9345,62.0,16.0,18.3047,,,,,,1.0922,18.8659,559.0,122.0,20.6057,1.0116,21.4713,319.0,70.0,21.7209,0.8774,4.6992,,,4.1232,0.9755,15.6793,344.0,51.0,15.2954
1560,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY (260011),2020,Acute Care,Proprietary,167.0,38.560142,-92.220285,MO,0.965,14.0782,140.0,17.0,13.585,0.8195,12.9021,,,10.5739,1.0683,17.8722,435.0,88.0,19.0923,0.9507,20.1951,349.0,64.0,19.2002,0.9932,4.3921,301.0,13.0,4.3621,1.0354,15.1208,503.0,81.0,15.6554
1561,PHELPS HEALTH (260017),2020,Acute Care,Government - Local,242.0,37.951442,-91.784993,MO,0.9295,18.6324,,,17.318,,,,,,0.9765,20.6947,311.0,61.0,20.2081,0.8949,23.2322,283.0,52.0,20.7898,0.9382,5.2218,,,4.8992,0.9566,17.3693,427.0,68.0,16.6153
1562,MERCY HOSPITAL ST LOUIS (260020),2020,Acute Care,Voluntary non-profit - Private,902.0,,,MO,1.1289,15.7802,302.0,61.0,17.8145,0.9547,14.0565,195.0,25.0,13.42,0.9127,20.8156,374.0,64.0,18.9975,0.9909,21.6429,1187.0,254.0,21.4457,0.8819,4.3514,896.0,32.0,3.8376,1.0443,17.1613,949.0,173.0,17.9219
1563,NORTHEAST REGIONAL MEDICAL CENTER (260022),2020,Acute Care,Proprietary,83.0,40.192523,-92.590849,MO,1.0143,15.1775,79.0,13.0,15.3944,,,,,,0.9644,19.458,100.0,16.0,18.7656,1.0609,20.5292,112.0,28.0,21.7791,0.9229,5.7562,,,5.3125,0.9756,17.5429,220.0,36.0,17.1141
1564,MERCY HOSPITAL JEFFERSON (260023),2020,Acute Care,Voluntary non-profit - Private,303.0,38.195962,-90.395423,MO,1.0441,16.2655,238.0,43.0,16.9834,1.0435,14.6176,,,15.254,1.0286,20.6985,309.0,68.0,21.2904,1.105,22.5498,653.0,169.0,24.9166,0.8818,5.033,,,4.4382,1.1504,17.5894,615.0,134.0,20.2343
1565,TEXAS COUNTY MEMORIAL HOSPITAL (260024),2020,Acute Care,Voluntary non-profit - Other,47.0,37.315756,-91.959559,MO,,,,,,,,,,,1.0999,17.2199,184.0,42.0,18.9399,1.0514,20.028,71.0,18.0,21.0567,,,,,,0.9918,14.8632,241.0,35.0,14.7418
1566,HANNIBAL REGIONAL HOSPITAL (260025),2020,Acute Care,Voluntary non-profit - Private,98.0,39.710595,-91.443967,MO,0.9571,13.5801,,,12.9969,,,,,,1.1034,18.3271,413.0,91.0,20.2225,1.0041,20.9914,274.0,58.0,21.0774,0.908,4.4108,545.0,20.0,4.0052,0.966,16.1202,631.0,96.0,15.5722
1567,RESEARCH MEDICAL CENTER (260027),2020,Acute Care,Proprietary,430.0,39.007169,-94.558731,MO,1.146,15.0217,162.0,36.0,17.2146,0.9754,13.0985,,,12.7761,0.9915,21.1323,218.0,45.0,20.9526,1.1293,22.6823,247.0,71.0,25.6158,1.0145,3.9542,,,4.0116,1.0835,18.1969,251.0,55.0,19.7162
1568,BARNES JEWISH HOSPITAL (260032),2020,Acute Care,Voluntary non-profit - Other,1334.0,,,MO,1.1344,18.1961,597.0,131.0,20.6409,1.041,14.759,182.0,29.0,15.3638,0.9921,21.7658,341.0,73.0,21.5935,0.9891,23.4497,1111.0,257.0,23.194,0.9225,4.3997,900.0,35.0,4.0587,1.1509,19.3496,674.0,160.0,22.2699
1569,BATES COUNTY MEMORIAL HOSPITAL (260034),2020,Acute Care,Government - Local,45.0,38.249611,-94.343391,MO,,,,,,,,,,,0.982,18.6164,95.0,16.0,18.2806,0.9683,20.9187,,,20.2549,,,,,,0.9657,16.1074,169.0,24.0,15.5544
1570,COX MEDICAL CENTERS (260040),2020,Acute Care,Voluntary non-profit - Private,713.0,37.144966,-93.27808,MO,1.0549,14.1265,496.0,77.0,14.9027,1.1511,11.8466,231.0,35.0,13.6362,0.953,18.7921,735.0,128.0,17.909,0.9624,20.9063,931.0,185.0,20.1199,0.8684,3.7224,824.0,24.0,3.2327,0.9749,15.9569,1142.0,176.0,15.5571
1571,CAPITAL REGION MEDICAL CENTER (260047),2020,Acute Care,Voluntary non-profit - Private,114.0,38.567018,-92.181588,MO,1.0113,13.5032,215.0,30.0,13.6563,1.0747,12.4391,,,13.3687,0.8664,19.4346,313.0,42.0,16.8385,1.0325,20.4957,350.0,76.0,21.1615,0.9307,4.5045,,,4.1925,0.9263,16.0148,384.0,52.0,14.8351
1572,TRUMAN MEDICAL CENTER HOSPITAL HILL (260048),2020,Acute Care,Voluntary non-profit - Private,241.0,39.084815,-94.575799,MO,,,,,,,,0.0,,,0.9829,18.928,77.0,13.0,18.6049,0.9814,22.978,85.0,18.0,22.5498,1.0104,6.32,,,6.3858,1.0138,17.8124,78.0,15.0,18.0578
1573,MOSAIC MEDICAL CENTER - MARYVILLE (260050),2020,Acute Care,Voluntary non-profit - Church,55.0,40.326053,-94.874038,MO,,,,,,,,,,,1.0006,18.099,66.0,12.0,18.1104,0.9817,20.1378,,,19.7703,0.9626,3.4899,,,3.3593,0.9447,14.638,142.0,16.0,13.8281
1574,MERCY HOSPITAL WASHINGTON (260052),2020,Acute Care,Voluntary non-profit - Private,160.0,38.5522,-91.002023,MO,0.9246,15.1468,125.0,13.0,14.0045,,,,,,0.9531,19.0112,169.0,27.0,18.1202,0.8258,21.5541,345.0,50.0,17.8002,0.9309,4.7589,279.0,11.0,4.4298,1.0197,17.1466,370.0,66.0,17.4844
1575,CAMERON REGIONAL MEDICAL CENTER (260057),2020,Acute Care,Voluntary non-profit - Private,54.0,39.731504,-94.218308,MO,,,,,,,,,,,0.9892,16.8242,137.0,22.0,16.642,1.0186,19.323,96.0,20.0,19.6832,1.0199,4.5479,,,4.6385,0.8865,14.9414,345.0,38.0,13.245
1576,MERCY HOSPITAL LEBANON (260059),2020,Acute Care,Voluntary non-profit - Church,49.0,37.681437,-92.635875,MO,,,,,,,,,,,1.1189,18.2086,213.0,52.0,20.3737,0.9872,20.3832,138.0,27.0,20.1232,0.9426,4.4761,,,4.2193,0.9678,14.951,208.0,28.0,14.4703
1577,NEVADA REGIONAL MEDICAL CENTER (260061),2020,Acute Care,Government - Local,70.0,37.830534,-94.359703,MO,,,,,,,,,,,1.017,15.9013,79.0,14.0,16.1717,0.977,19.3075,,,18.8642,,,,,,0.9473,14.6412,,,13.8689
1578,SAINT LUKES NORTH HOSPITAL (260062),2020,Acute Care,Voluntary non-profit - Private,133.0,39.246883,-94.647898,MO,0.95,12.9921,145.0,15.0,12.3428,,,,,,0.9948,17.4584,198.0,34.0,17.3679,0.9883,21.2116,323.0,67.0,20.9643,1.0664,4.0191,,,4.2858,1.0041,14.864,360.0,54.0,14.9255
1579,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN (260064),2020,Acute Care,Voluntary non-profit - Private,56.0,39.172921,-91.877238,MO,0.9203,13.3395,,,12.2762,,,,,,0.9329,18.4905,117.0,15.0,17.2495,0.9076,20.6877,164.0,25.0,18.7763,1.0179,4.583,,,4.665,0.9185,14.9296,251.0,29.0,13.7133
1580,MERCY HOSPITAL SPRINGFIELD (260065),2020,Acute Care,Voluntary non-profit - Church,690.0,37.177969,-93.275276,MO,0.9157,14.2305,706.0,87.0,13.0307,0.9459,12.9509,248.0,29.0,12.2501,0.9044,19.8633,744.0,126.0,17.9642,0.8707,21.1427,1278.0,227.0,18.4085,0.8475,4.2494,1586.0,54.0,3.6012,0.9198,17.2807,1268.0,196.0,15.8951
1581,BOONE HOSPITAL CENTER (260068),2020,Acute Care,Voluntary non-profit - Other,328.0,38.950669,-92.317039,MO,0.9232,14.1259,472.0,57.0,13.041,0.8367,13.0457,242.0,22.0,10.9153,0.9139,19.1768,341.0,53.0,17.5262,0.8547,21.2748,772.0,131.0,18.1834,0.9088,3.9564,1218.0,42.0,3.5957,1.0077,16.5192,904.0,151.0,16.6471
1582,PEMISCOT COUNTY MEMORIAL HOSPITAL (260070),2020,Acute Care,Government - Hospital District or Authority,198.0,36.236855,-89.739975,MO,,,,,,,,,,,1.0371,17.4435,184.0,36.0,18.0901,1.1094,19.7589,90.0,26.0,21.9212,,,,,,1.1099,15.2517,84.0,21.0,16.9285
1583,MOBERLY REGIONAL MEDICAL CENTER (260074),2020,Acute Care,Proprietary,75.0,39.423879,-92.414216,MO,,,,,,,,,,,1.0169,18.5864,115.0,23.0,18.8998,0.9583,21.3313,86.0,15.0,20.4415,1.0079,4.4218,,,4.4566,1.0098,14.8081,163.0,25.0,14.9529
1584,MERCY HOSPITAL SOUTH (260077),2020,Acute Care,Voluntary non-profit - Private,746.0,38.509739,-90.37775,MO,1.0698,15.0152,318.0,55.0,16.0634,0.9976,12.0776,125.0,15.0,12.0481,1.1426,19.5929,686.0,164.0,22.3875,0.9502,21.2561,1258.0,251.0,20.198,1.1278,4.3802,642.0,34.0,4.9402,1.0778,16.4351,988.0,180.0,17.7136
