,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
1558,SSM ST CLARE HEALTH CENTER (260081),2023,Acute Care,Voluntary non-profit - Private,180.0,38.529043,-90.473625,MO,1.0506,15.0329,129.0,23.0,15.7938,,,,,,0.9687,20.1145,131.0,23.0,19.4858,1.0057,21.429,388.0,84.0,21.5516,1.028,4.7021,,,4.8338,0.9091,16.5801,232.0,28.0,15.0733
1559,ST JOSEPH MEDICAL CENTER (260085),2023,Acute Care,Voluntary non-profit - Private,183.0,38.934471,-94.605342,MO,0.9396,16.4147,93.0,11.0,15.4236,0.9463,13.2377,,,12.5272,1.0218,19.415,67.0,15.0,19.8381,1.0037,20.7583,162.0,34.0,20.8359,1.0532,3.6558,,,3.8505,1.0473,17.6423,360.0,70.0,18.4764
1560,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS (260091),2023,Acute Care,Voluntary non-profit - Private,609.0,38.633943,-90.310138,MO,0.9583,16.3213,,,15.6414,,,,,,0.9779,21.7587,79.0,15.0,21.2775,1.0209,21.1966,368.0,81.0,21.6388,0.9539,4.4395,,,4.2348,1.0075,17.7296,176.0,32.0,17.8624
1561,COX MEDICAL CENTER BRANSON (260094),2023,Acute Care,Voluntary non-profit - Private,139.0,36.650541,-93.220376,MO,0.9701,12.9899,171.0,20.0,12.6021,,,,,,0.9332,19.5533,128.0,18.0,18.2477,1.0364,21.0818,305.0,69.0,21.849,1.0094,5.2061,,,5.2553,0.9969,17.3622,296.0,51.0,17.3082
1562,CENTERPOINT MEDICAL CENTER (260095),2023,Acute Care,Voluntary non-profit - Private,246.0,39.047771,-94.349313,MO,1.0702,14.2187,108.0,20.0,15.2174,1.0326,12.1966,,,12.594,0.9727,20.2466,199.0,37.0,19.6933,0.9768,21.6217,282.0,58.0,21.1193,0.9783,3.9758,,,3.8894,1.0246,17.9236,382.0,72.0,18.3643
1563,NORTH KANSAS CITY HOSPITAL (260096),2023,Acute Care,Government - Local,417.0,39.15081,-94.551852,MO,0.9159,13.6474,196.0,20.0,12.5002,1.0055,11.3554,,,11.4177,0.9608,18.0642,248.0,40.0,17.3568,0.8517,20.7368,732.0,119.0,17.6608,1.0468,4.6481,477.0,24.0,4.8658,0.9907,16.8436,945.0,157.0,16.687
1564,WESTERN MISSOURI MEDICAL CENTER (260097),2023,Acute Care,Government - Hospital District or Authority,64.0,38.766474,-93.723701,MO,,,,,,,,,,,0.9865,17.6188,,,17.3808,1.0037,19.6662,90.0,18.0,19.738,1.0408,3.7161,,,3.8676,0.9811,15.923,137.0,20.0,15.6216
1565,UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER (260102),2023,Acute Care,Voluntary non-profit - Private,305.0,38.973583,-94.390407,MO,,,0.0,,,,,,,,,,,,,,,,,,0.9926,3.4624,,,3.4369,1.0304,19.0879,,,19.6683
1566,SSM HEALTH DEPAUL HOSPITAL ST LOUIS (260104),2023,Acute Care,Voluntary non-profit - Private,490.0,38.748965,-90.432379,MO,1.0294,16.6648,154.0,28.0,17.1546,,,,,,1.0461,21.3228,127.0,32.0,22.3057,0.9732,22.4926,424.0,91.0,21.8909,0.9962,4.5494,531.0,24.0,4.5321,1.0163,17.349,271.0,49.0,17.6322
1567,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL (260105),2023,Acute Care,Proprietary,316.0,38.622459,-90.239052,MO,1.0288,16.1818,105.0,19.0,16.6483,1.0748,14.5323,,,15.6198,1.0084,20.8983,,,21.0742,0.9851,25.4253,124.0,30.0,25.0463,,,0.0,,,0.9732,18.4651,106.0,17.0,17.9711
1568,MISSOURI BAPTIST MEDICAL CENTER (260108),2023,Acute Care,Voluntary non-profit - Private,433.0,38.635532,-90.443636,MO,1.0682,15.5307,286.0,51.0,16.5895,0.9291,11.6131,145.0,14.0,10.79,0.9219,19.4446,203.0,30.0,17.9261,1.058,21.1525,868.0,198.0,22.3793,0.9874,5.0326,266.0,13.0,4.9692,1.0572,16.5384,634.0,115.0,17.4849
1569,SOUTHEASTHEALTH (260110),2023,Acute Care,Voluntary non-profit - Private,224.0,37.311273,-89.540936,MO,1.0965,11.6638,151.0,24.0,12.7893,1.1425,10.811,81.0,13.0,12.3519,1.0476,19.5519,148.0,34.0,20.4817,0.8358,20.343,191.0,21.0,17.0032,1.044,4.6183,,,4.8216,1.0501,16.4861,447.0,81.0,17.3114
1570,MISSOURI DELTA MEDICAL CENTER (260113),2023,Acute Care,Voluntary non-profit - Other,147.0,36.889048,-89.584346,MO,,,,,,,,,,,1.0247,19.7208,134.0,29.0,20.2083,1.0759,23.006,214.0,58.0,24.7521,,,,,,0.935,16.7104,134.0,16.0,15.6234
1571,POPLAR BLUFF REGIONAL MEDICAL CENTER (260119),2023,Acute Care,Proprietary,287.0,36.788987,-90.443287,MO,0.9929,14.5469,148.0,21.0,14.4431,,,,,,1.0669,20.8157,242.0,59.0,22.2078,1.0217,21.1276,327.0,72.0,21.5852,1.049,4.7282,,,4.9599,1.0898,17.0692,476.0,95.0,18.6017
1572,FREEMAN HEALTH SYSTEM - FREEMAN WEST (260137),2023,Acute Care,Voluntary non-profit - Other,393.0,37.054408,-94.526884,MO,0.9387,14.7588,291.0,37.0,13.8538,1.0423,10.1591,,,10.589,0.937,19.6802,261.0,43.0,18.4397,0.9293,22.5895,471.0,94.0,20.9932,0.8225,4.7941,694.0,24.0,3.943,0.9177,18.0507,389.0,58.0,16.5658
1573,ST LUKES HOSPITAL OF KANSAS CITY (260138),2023,Acute Care,Government - Hospital District or Authority,470.0,39.046134,-94.59015,MO,0.9915,14.5272,267.0,38.0,14.4031,1.0235,11.1623,188.0,22.0,11.4247,0.9934,19.6989,156.0,30.0,19.5683,1.0118,22.3257,603.0,137.0,22.5893,0.9321,5.2029,,,4.8495,1.0625,18.6787,309.0,66.0,19.8462
1574,UNIVERSITY OF MISSOURI HEALTH CARE (260141),2023,Acute Care,Government - State,529.0,,,MO,1.0319,14.3796,164.0,26.0,14.8377,1.0275,12.5618,,,12.9077,1.0403,22.6239,173.0,44.0,23.5362,1.0815,22.1324,337.0,86.0,23.9358,1.035,3.8126,340.0,14.0,3.946,0.9716,18.4491,319.0,55.0,17.9248
1575,FITZGIBBON HOSPITAL (260142),2023,Acute Care,Voluntary non-profit - Private,51.0,,,MO,,,,,,,,,,,1.04,17.6373,49.0,12.0,18.3431,1.0528,18.4301,50.0,13.0,19.4034,,,,,,0.9621,14.7338,,,14.175
1576,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY (260160),2023,Acute Care,Proprietary,47.0,36.807432,-89.969973,MO,,,,,,,,,,,0.9813,19.8174,,,19.4477,1.0554,20.8069,52.0,15.0,21.9599,,,,,,1.0587,15.6403,150.0,29.0,16.5584
1577,BARNES-JEWISH WEST COUNTY HOSPITAL (260162),2023,Acute Care,Voluntary non-profit - Private,75.0,38.676997,-90.466227,MO,,,,,,,,,,,,,,,,,,,,,0.9361,4.1137,,,3.8507,,,,,
1578,PARKLAND HEALTH CENTER (260163),2023,Acute Care,Voluntary non-profit - Private,105.0,37.780624,-90.438195,MO,,,,,,,,,,,0.9919,19.8337,110.0,21.0,19.6733,1.0639,22.0057,230.0,58.0,23.4111,1.0008,5.2237,,,5.2278,0.9587,16.6562,270.0,40.0,15.9678
1579,GOLDEN VALLEY MEMORIAL HOSPITAL (260175),2023,Acute Care,Government - Hospital District or Authority,49.0,38.391389,-93.770506,MO,,,,,,,,,,,1.0249,19.3076,76.0,17.0,19.7882,0.9595,20.5241,105.0,18.0,19.6932,1.2515,4.8374,117.0,11.0,6.0542,0.9748,14.8698,123.0,16.0,14.4946
1580,ST LUKE'S DES PERES HOSPITAL (260176),2023,Acute Care,Proprietary,109.0,38.581081,-90.450408,MO,1.069,15.4704,45.0,11.0,16.5375,,,,,,,,,,,1.062,20.8361,77.0,21.0,22.1276,1.1372,4.008,259.0,14.0,4.558,1.0352,14.9687,,,15.4962
1581,NEW LIBERTY HOSPITAL DISTRICT (260177),2023,Acute Care,Government - Hospital District or Authority,215.0,39.276757,-94.424343,MO,0.9151,12.5054,,,11.4432,0.9375,10.788,,,10.1142,1.0001,18.6118,231.0,43.0,18.6128,0.949,19.4767,294.0,51.0,18.484,1.0655,4.5704,,,4.8698,1.0261,14.6149,301.0,47.0,14.9967
1582,ST LUKES HOSPITAL (260179),2023,Acute Care,Voluntary non-profit - Private,538.0,38.653066,-90.50592,MO,1.0536,15.4018,297.0,51.0,16.2278,0.8073,12.7208,164.0,12.0,10.2693,1.0034,19.2545,216.0,42.0,19.3204,0.9089,21.0754,732.0,134.0,19.1561,0.9273,4.1695,680.0,25.0,3.8662,1.0455,16.5374,756.0,134.0,17.2891
1583,CHRISTIAN HOSPITAL NORTHEAST (260180),2023,Acute Care,Voluntary non-profit - Private,385.0,38.775759,-90.239054,MO,0.9954,17.3741,146.0,25.0,17.295,1.0001,12.7881,86.0,11.0,12.7889,1.0791,23.8523,200.0,58.0,25.7393,1.1041,23.6217,541.0,148.0,26.0809,1.207,4.8175,,,5.815,0.9806,20.2824,239.0,46.0,19.8895
1584,SAINT FRANCIS MEDICAL CENTER (260183),2023,Acute Care,Voluntary non-profit - Church,290.0,,,MO,1.017,12.1143,123.0,16.0,12.32,0.8475,11.2599,,,9.5432,0.9538,21.6221,222.0,42.0,20.6233,0.9379,22.0072,442.0,87.0,20.6398,1.0678,4.8127,192.0,11.0,5.1389,0.9474,17.478,302.0,46.0,16.5583
1585,LAKE REGIONAL HEALTH SYSTEM (260186),2023,Acute Care,Voluntary non-profit - Other,116.0,38.118486,-92.681085,MO,1.0457,14.63,161.0,27.0,15.2991,1.0055,13.4641,,,13.538,0.9538,19.1208,108.0,16.0,18.2381,0.9984,21.3899,244.0,52.0,21.3553,0.9724,4.0358,,,3.9244,0.9624,16.7174,260.0,39.0,16.0884
1586,LEE'S SUMMIT MEDICAL CENTER (260190),2023,Acute Care,Proprietary,71.0,38.902285,-94.332151,MO,1.0263,13.7601,,,14.1215,,,,,,1.0048,18.2336,58.0,11.0,18.3216,1.0047,21.2497,125.0,27.0,21.3503,1.1865,3.5868,,,4.2556,1.067,15.9382,101.0,22.0,17.0058
1587,BARNES-JEWISH ST PETERS HOSPITAL (260191),2023,Acute Care,Voluntary non-profit - Other,115.0,38.792719,-90.579377,MO,1.0309,13.8149,,,14.2413,,,,,,0.976,20.4423,140.0,26.0,19.9512,1.0092,21.8613,242.0,54.0,22.0618,0.9715,4.4845,,,4.3569,1.0996,18.1744,314.0,70.0,19.9838
1588,ST MARY'S MEDICAL CENTER (260193),2023,Acute Care,Voluntary non-profit - Church,98.0,39.023528,-94.266042,MO,1.102,16.8096,74.0,19.0,18.5249,,,,,,0.973,20.0165,,,19.477,1.0232,19.9498,125.0,27.0,20.4124,1.1157,3.9534,,,4.4106,1.132,17.4812,402.0,89.0,19.7889
1589,CITIZENS MEMORIAL HOSPITAL (260195),2023,Acute Care,Government - Hospital District or Authority,70.0,37.625971,-93.420915,MO,0.9723,12.5038,,,12.1574,,,,,,0.9502,18.2216,,,17.3143,0.9969,19.6085,88.0,17.0,19.5475,0.8917,4.5966,,,4.0989,0.9941,16.3367,132.0,21.0,16.2399
1590,SSM ST JOSEPH HOSPITAL WEST (260200),2023,Acute Care,Voluntary non-profit - Church,157.0,38.803742,-90.774423,MO,1.0531,14.5249,113.0,20.0,15.2962,,,,,,1.0374,21.4975,148.0,36.0,22.301,1.0013,22.0123,417.0,92.0,22.0413,1.0178,5.2019,,,5.2944,1.036,18.2931,334.0,66.0,18.9513
1591,ST ALEXIUS HOSPITAL (260210),2023,Acute Care,Proprietary,172.0,38.583359,-90.227557,MO,,,,,,,,,,,,,,,,,,,,,,,,,,1.0063,17.3406,,,17.4489
1592,BELTON REGIONAL MEDICAL CENTER (260214),2023,Acute Care,Voluntary non-profit - Private,71.0,,,MO,,,,,,,,,,,1.0569,18.4316,75.0,19.0,19.4796,1.1125,22.0962,72.0,25.0,24.5819,1.3868,3.9876,132.0,13.0,5.53,1.0592,14.322,131.0,24.0,15.1699
1593,SAINT LUKE'S EAST  HOSPITAL (260216),2023,Acute Care,Voluntary non-profit - Private,168.0,38.940551,-94.378443,MO,1.0266,14.5585,158.0,25.0,14.9454,,,,,,0.9879,18.7748,210.0,38.0,18.5475,0.9948,21.2665,739.0,156.0,21.1561,1.0128,4.227,392.0,17.0,4.2812,0.9721,16.3739,434.0,67.0,15.917
1594,PROGRESS WEST HOSPITAL (260219),2023,Acute Care,Voluntary non-profit - Private,71.0,38.715097,-90.696597,MO,0.9327,10.9171,,,10.1826,,,,,,0.9879,20.5254,64.0,12.0,20.2768,1.0503,21.2193,93.0,24.0,22.2866,0.964,4.0612,,,3.9151,0.9544,15.7467,109.0,13.0,15.029
1595,ST PETERS HEALTH (270003),2023,Acute Care,Voluntary non-profit - Private,125.0,,,MT,0.9584,12.1017,,,11.5987,,,,,,1.0299,16.8808,131.0,25.0,17.3857,0.917,19.4716,199.0,30.0,17.8555,0.9587,3.8696,,,3.7098,1.0136,15.218,240.0,38.0,15.4246
1596,BILLINGS CLINIC (270004),2023,Acute Care,Voluntary non-profit - Private,288.0,45.790452,-108.51415,MT,0.8084,12.2274,422.0,31.0,9.8842,0.8306,10.9945,198.0,14.0,9.1315,0.9164,19.8366,230.0,35.0,18.1786,0.9569,21.1009,465.0,91.0,20.1908,0.9018,4.8007,,,4.3292,0.9601,17.0688,476.0,75.0,16.3885
1597,BENEFIS HOSPITALS INC (270012),2023,Acute Care,Voluntary non-profit - Private,488.0,47.491848,-111.262615,MT,0.8802,12.2982,207.0,16.0,10.8245,1.0905,11.5325,,,12.5758,0.9586,19.275,153.0,25.0,18.4762,0.9617,20.8539,257.0,49.0,20.0547,1.1896,4.2542,198.0,13.0,5.0608,0.8804,16.6534,268.0,30.0,14.6616
1598,ST. PATRICK HOSPITAL (270014),2023,Acute Care,Voluntary non-profit - Church,200.0,46.873905,-113.999891,MT,0.98,12.0292,331.0,38.0,11.7887,0.9583,9.4174,,,9.0243,0.9312,17.4901,119.0,14.0,16.2875,0.8642,18.6243,380.0,52.0,16.0946,0.8791,3.1754,543.0,13.0,2.7916,0.9796,14.4379,272.0,37.0,14.1434
1599,ST JAMES HEALTHCARE (270017),2023,Acute Care,Voluntary non-profit - Private,73.0,46.00928,-112.546068,MT,0.9554,11.5437,,,11.0292,,,,,,0.9499,17.2448,,,16.3808,0.9028,18.2703,160.0,20.0,16.4936,1.2892,3.8439,155.0,12.0,4.9554,0.94,15.0077,166.0,19.0,14.1072
1600,COMMUNITY MEDICAL CENTER (270023),2023,Acute Care,Voluntary non-profit - Private,145.0,46.842062,-114.055919,MT,1.0064,11.9131,,,11.9898,,,,,,0.9788,17.7957,,,17.4186,0.9365,20.5771,,,19.2695,1.101,3.7077,,,4.0822,1.0166,14.4834,121.0,19.0,14.7245
1601,NORTHERN MONTANA HOSPITAL (270032),2023,Acute Care,Voluntary non-profit - Private,198.0,48.539326,-109.686363,MT,,,,,,,,,,,0.9477,16.9893,,,16.1001,0.9821,18.4098,,,18.0801,0.9382,4.3426,,,4.0741,0.9288,15.412,,,14.3143
1602,ST VINCENT HEALTHCARE (270049),2023,Acute Care,Voluntary non-profit - Church,248.0,45.793166,-108.520281,MT,0.969,12.4134,271.0,31.0,12.0287,1.0302,12.1899,122.0,16.0,12.5577,0.9184,18.1415,147.0,18.0,16.6616,0.9244,20.2127,391.0,68.0,18.6853,0.7807,3.9276,659.0,16.0,3.0662,0.9167,16.1055,368.0,48.0,14.7631
1603,LOGAN HEALTH MEDICAL CENTER (270051),2023,Acute Care,Voluntary non-profit - Private,292.0,48.215685,-114.324753,MT,0.9434,11.6159,200.0,19.0,10.9586,0.9528,10.7351,,,10.2287,0.9639,20.2829,71.0,11.0,19.5498,0.9628,20.1687,265.0,49.0,19.4174,0.8956,4.1153,,,3.6858,0.984,16.7005,202.0,32.0,16.4336
1604,BOZEMAN HEALTH DEACONESS HOSPITAL (270057),2023,Acute Care,Voluntary non-profit - Private,89.0,45.670278,-111.017239,MT,0.9647,10.1156,,,9.7587,,,,,,1.0792,19.6835,80.0,23.0,21.2428,0.978,19.4022,192.0,35.0,18.9752,0.8801,4.1075,,,3.6151,0.9513,14.2841,188.0,22.0,13.5892
1605,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET (270074),2023,Acute Care,Government - Federal,26.0,,,MT,,,,,,,,,,,,,,,,,,,,,,,,,,0.9952,16.2051,,,16.1272
1606,GREAT FALLS CLINIC HOSPITAL (270086),2023,Acute Care,Proprietary,20.0,47.487737,-111.254561,MT,,,,,,,,,,,0.9814,15.959,,,15.6622,0.9585,17.0554,,,16.3479,0.742,4.0589,,,3.0118,0.9221,14.0498,,,12.9548
1607,BRYAN MEDICAL CENTER (280003),2023,Acute Care,Voluntary non-profit - Private,569.0,40.796598,-96.653661,NE,0.8672,11.656,545.0,48.0,10.1082,0.8911,10.4474,285.0,24.0,9.3093,0.9507,18.4732,432.0,72.0,17.562,0.846,19.1183,745.0,110.0,16.1742,0.9809,5.0002,333.0,16.0,4.905,0.9507,16.2999,779.0,117.0,15.496
1608,CHI HEALTH GOOD SAMARITAN (280009),2023,Acute Care,Voluntary non-profit - Church,250.0,,,NE,0.9458,14.1325,134.0,15.0,13.3666,1.0017,13.2243,,,13.2467,0.9489,20.3871,,,19.3447,0.9624,21.3452,207.0,40.0,20.542,0.6466,4.433,,,2.8665,0.997,17.1717,124.0,21.0,17.1197
1609,THE NEBRASKA MEDICAL CENTER (280013),2023,Acute Care,Voluntary non-profit - Private,542.0,,,NE,0.9761,14.4019,201.0,27.0,14.0576,1.0058,11.8182,184.0,22.0,11.8861,0.9911,21.3628,164.0,34.0,21.1723,0.9907,21.9452,541.0,117.0,21.7416,1.0233,4.052,304.0,13.0,4.1466,0.9795,18.0634,348.0,60.0,17.6924
1610,CHI HEALTH ST. ELIZABETH (280020),2023,Acute Care,Voluntary non-profit - Private,244.0,40.807609,-96.625179,NE,,,,,,,,,,,1.0143,20.3185,77.0,17.0,20.6082,0.9945,20.6592,250.0,51.0,20.545,0.9153,5.6892,,,5.2071,0.9639,16.4432,219.0,32.0,15.8502
1611,CHI HEALTH ST. FRANCIS (280023),2023,Acute Care,Voluntary non-profit - Church,184.0,40.924267,-98.370887,NE,0.9319,12.3922,,,11.5478,,,,,,0.9626,20.8053,105.0,18.0,20.0281,0.9165,20.3908,228.0,37.0,18.6884,1.0539,4.8535,256.0,14.0,5.1152,0.8909,17.149,285.0,35.0,15.2783
1612,MARY LANNING HEALTHCARE (280032),2023,Acute Care,Voluntary non-profit - Other,138.0,40.592416,-98.387474,NE,0.9908,12.5089,,,12.3937,,,,,,1.0064,17.6722,76.0,14.0,17.7857,0.9915,19.7117,187.0,36.0,19.5447,0.8227,4.7622,,,3.9181,0.975,16.2836,144.0,21.0,15.8759
1613,THE NEBRASKA METHODIST HOSPITAL (280040),2023,Acute Care,Voluntary non-profit - Private,369.0,41.259682,-96.041771,NE,0.9763,11.691,177.0,19.0,11.4135,0.7973,10.9773,,,8.7517,1.0135,19.0931,284.0,56.0,19.3511,0.9519,19.924,428.0,78.0,18.9651,0.8423,4.0136,825.0,25.0,3.3808,0.8957,16.0327,592.0,77.0,14.3606
1614,CHI HEALTH BERGAN MERCY (280060),2023,Acute Care,Voluntary non-profit - Private,358.0,41.237904,-96.028717,NE,0.9475,14.0601,276.0,34.0,13.3223,0.8678,12.7708,128.0,11.0,11.083,0.962,20.9677,,,20.1702,1.0422,21.9653,416.0,98.0,22.8922,1.0584,5.3757,,,5.6895,0.9147,18.0423,307.0,44.0,16.504
1615,REGIONAL WEST MEDICAL CENTER (280061),2023,Acute Care,Voluntary non-profit - Private,164.0,41.885055,-103.665837,NE,,,,,,,,,,,0.9824,18.3456,113.0,19.0,18.0223,0.9796,19.4433,154.0,28.0,19.0465,1.0219,4.549,,,4.6489,0.9999,15.251,223.0,34.0,15.2496
1616,GREAT PLAINS HEALTH (280065),2023,Acute Care,Voluntary non-profit - Private,105.0,41.120746,-100.770199,NE,0.9327,13.9372,143.0,15.0,12.999,,,,,,1.0097,20.5971,155.0,33.0,20.7966,0.9926,21.808,261.0,56.0,21.6457,1.0669,4.1223,225.0,11.0,4.398,1.0038,16.6209,298.0,50.0,16.6842
1617,METHODIST FREMONT HEALTH (280077),2023,Acute Care,Government - Local,187.0,41.451464,-96.492473,NE,0.9815,12.1479,,,11.9228,,,,,,0.938,18.3134,139.0,19.0,17.1785,0.9872,18.7904,123.0,22.0,18.55,0.9005,4.9975,,,4.5001,0.9569,15.7374,101.0,12.0,15.0594
1618,CHI HEALTH IMMANUEL (280081),2023,Acute Care,Voluntary non-profit - Private,308.0,41.321839,-96.023788,NE,0.9586,12.0663,,,11.567,,,,,,1.0328,21.0467,57.0,15.0,21.7363,0.9309,20.6545,149.0,24.0,19.2267,1.095,4.2072,,,4.6068,1.0178,16.1536,132.0,23.0,16.4407
1619,CHI HEALTH MIDLANDS (280105),2023,Acute Care,Voluntary non-profit - Church,46.0,41.136866,-96.042825,NE,,,,,,,,,,,,,,,,0.9772,19.5053,,,19.0604,,,,,,1.0258,15.2776,,,15.6725
1620,COLUMBUS COMMUNITY HOSPITAL (280111),2023,Acute Care,Voluntary non-profit - Other,51.0,41.453273,-97.3849,NE,,,,,,,,,,,1.0306,18.3438,51.0,12.0,18.9054,0.9598,18.8247,103.0,16.0,18.0678,0.9354,4.0545,,,3.7925,0.955,13.6337,,,13.0208
1621,FAITH REGIONAL HEALTH SERVICES (280125),2023,Acute Care,Voluntary non-profit - Private,127.0,42.032526,-97.450942,NE,0.8677,13.1798,159.0,11.0,11.4361,1.0454,11.7155,,,12.2478,0.9662,17.4973,,,16.9062,0.8285,19.5781,221.0,24.0,16.2202,1.0946,4.8414,,,5.2993,0.986,16.3462,174.0,27.0,16.1173
1622,LINCOLN SURGICAL HOSPITAL (280127),2023,Acute Care,Proprietary,21.0,40.794718,-96.624974,NE,,,,,,,,,,,,,,,,,,,,,0.7896,3.3302,,,2.6296,,,,,
1623,CHI HEALTH NEBRASKA HEART (280128),2023,Acute Care,Voluntary non-profit - Private,54.0,40.735476,-96.594607,NE,1.0794,12.692,300.0,45.0,13.7,0.7975,11.5223,,,9.1893,,,,,,0.9634,20.0097,194.0,35.0,19.2776,,,,,,,,,,
1624,NEBRASKA ORTHOPAEDIC HOSPITAL (280129),2023,Acute Care,Physician,24.0,41.232001,-96.135396,NE,,,,,,,,,,,,,,,,,,,,,0.7869,3.3093,883.0,19.0,2.6043,,,,,
1625,CHI HEALTH LAKESIDE (280130),2023,Acute Care,Voluntary non-profit - Church,121.0,41.23904,-96.180532,NE,0.9728,13.1255,105.0,12.0,12.7686,,,,,,1.0291,19.7585,43.0,11.0,20.3338,0.9747,20.7255,231.0,45.0,20.2008,0.9472,5.5077,229.0,11.0,5.2167,0.9929,17.8243,133.0,23.0,17.6973
1626,MIDWEST SURGICAL HOSPITAL LLC (280131),2023,Acute Care,Physician,19.0,41.258155,-96.036891,NE,,,,,,,,,,,,,,,,,,,,,0.8188,2.8244,,,2.3127,,,,,
1627,"BELLEVUE MEDICAL CENTER, LLC (280132)",2023,Acute Care,Proprietary,62.0,41.13639,-95.94586,NE,1.0978,14.1064,78.0,17.0,15.4859,,,,,,1.0034,18.6667,116.0,22.0,18.7307,0.9929,18.9878,257.0,48.0,18.8537,0.9368,3.5515,,,3.3269,1.0499,14.8966,214.0,37.0,15.6397
1628,KEARNEY REGIONAL MEDICAL CENTER (280134),2023,Acute Care,Proprietary,70.0,40.6975,-99.0931,NE,0.9427,13.0311,171.0,18.0,12.285,0.9095,10.9397,,,9.9492,1.0447,18.1208,93.0,21.0,18.9314,0.9657,19.844,210.0,38.0,19.1629,1.1549,4.6754,213.0,14.0,5.3997,1.0235,16.4015,234.0,41.0,16.7877
1629,GRAND ISLAND REGIONAL MEDICAL CENTER (280139),2023,Acute Care,Voluntary non-profit - Private,56.0,,,NE,,,,,,,,,,,,,,,,,,,,,0.9423,3.0151,,,2.8411,,,,,
1630,RENOWN REGIONAL MEDICAL CENTER (290001),2023,Acute Care,Voluntary non-profit - Other,604.0,39.524747,-119.796721,NV,1.0274,13.3153,443.0,62.0,13.6795,0.9895,10.2689,,,10.1614,0.9486,19.0192,322.0,54.0,18.0408,0.8956,21.119,498.0,87.0,18.915,1.066,4.364,,,4.6523,0.9645,16.4632,445.0,68.0,15.8785
1631,SUNRISE HOSPITAL AND MEDICAL CENTER (290003),2023,Acute Care,Proprietary,645.0,36.134586,-115.136883,NV,1.1264,17.9335,180.0,43.0,20.2003,1.1653,15.5907,62.0,15.0,18.168,1.2004,20.7668,156.0,54.0,24.9277,1.1306,22.8082,351.0,99.0,25.7878,0.991,3.7476,,,3.7138,0.9427,18.5931,402.0,66.0,17.5283
1632,NORTH VISTA HOSPITAL (290005),2023,Acute Care,Voluntary non-profit - Private,178.0,36.195739,-115.122986,NV,0.9863,17.8824,,,17.6369,,,,,,1.0173,20.6786,79.0,18.0,21.0361,0.9804,22.6696,141.0,30.0,22.2259,,,,,,1.1265,22.3255,136.0,44.0,25.1495
1633,UNIVERSITY MEDICAL CENTER (290007),2023,Acute Care,Government - Local,502.0,36.158941,-115.165945,NV,1.0473,15.2082,60.0,12.0,15.9273,0.9671,12.4006,,,11.993,1.0512,21.2888,89.0,24.0,22.3797,1.0465,22.2171,176.0,44.0,23.2494,1.14,3.4641,,,3.9491,0.9952,17.5761,145.0,25.0,17.4918
1634,NORTHEASTERN NEVADA REGIONAL HOSPITAL (290008),2023,Acute Care,Voluntary non-profit - Private,65.0,40.822508,-115.729026,NV,1.028,10.9728,,,11.2798,,,,,,1.0074,17.2704,106.0,19.0,17.3975,1.0451,19.4235,55.0,14.0,20.2988,1.0562,3.577,,,3.778,0.949,15.3229,,,14.5418
1635,SAINT MARY'S REGIONAL MEDICAL CENTER (290009),2023,Acute Care,Voluntary non-profit - Private,282.0,39.531619,-119.818243,NV,0.8587,15.8011,221.0,22.0,13.5678,0.9159,13.2431,,,12.1295,1.0087,18.486,109.0,21.0,18.6474,1.0584,21.2498,330.0,78.0,22.4917,0.8251,4.2356,,,3.4948,1.0432,17.5831,457.0,87.0,18.3424
1636,SAINT ROSE DOMINICAN HOSPITALS - ROSE DE LIMA (290012),2023,Acute Care,Voluntary non-profit - Church,86.0,36.038829,-114.983192,NV,,,,,,,,,,,1.0241,19.3952,,,19.8627,,,,,,,,,,,0.9504,15.8745,,,15.0869
