,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
1224,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER (190064),2017,Acute Care,Voluntary non-profit - Church,831.0,30.401318,-91.111528,LA,0.9821,15.6305,339.0,51.0,15.3511,1.0202,13.7489,216.0,31.0,14.0266,0.8931,19.686,355.0,55.0,17.5817,0.9489,20.296,873.0,165.0,19.2596,0.8459,4.5769,962.0,34.0,3.8716,0.9083,15.7423,789.0,108.0,14.2993
1225,BATON ROUGE GENERAL MEDICAL CENTER (190065),2017,Acute Care,Voluntary non-profit - Private,397.0,30.450336,-91.154638,LA,1.0243,16.5165,234.0,41.0,16.9182,0.8393,13.3696,,,11.2206,1.0335,19.99,241.0,52.0,20.6587,1.0837,21.319,619.0,148.0,23.1033,0.9831,4.4905,302.0,13.0,4.4146,1.0136,16.5364,682.0,115.0,16.7606
1226,ST CHARLES PARISH HOSPITAL (190079),2017,Acute Care,Government - Hospital District or Authority,58.0,29.924513,-90.371751,LA,,,,,,,,,,,,,,,,1.0829,19.4353,77.0,21.0,21.0461,,,,,,1.021,16.2195,,,16.5596
1227,WEST CARROLL MEMORIAL HOSPITAL (190081),2017,Acute Care,Proprietary,32.0,32.867813,-91.383196,LA,,,,,,,,,,,0.9764,17.5708,143.0,23.0,17.1567,0.9903,22.0966,85.0,18.0,21.8822,,,,,,0.9878,16.5573,334.0,54.0,16.3548
1228,NORTHERN LOUISIANA MEDICAL CENTER (190086),2017,Acute Care,Proprietary,142.0,32.515281,-92.633902,LA,0.9656,15.9939,,,15.4441,,,,,,0.9697,18.0535,257.0,43.0,17.5058,1.1217,21.133,341.0,88.0,23.7045,1.0235,5.5524,,,5.6829,1.2355,16.2036,369.0,85.0,20.0193
1229,SPRINGHILL MEDICAL CENTER (190088),2017,Acute Care,Voluntary non-profit - Private,59.0,33.010622,-93.442839,LA,,,,,,,,,,,0.9957,18.9464,134.0,25.0,18.8657,1.0169,20.8376,99.0,22.0,21.1895,,,,,,0.9231,16.3969,205.0,27.0,15.1358
1230,WINN PARISH MEDICAL CENTER (190090),2017,Acute Care,Proprietary,55.0,31.924979,-92.645139,LA,,,,,,,,,,,1.0792,18.1752,46.0,14.0,19.6147,0.9436,21.7604,,,20.5327,,,,,,1.0129,17.0369,141.0,25.0,17.257
1231,UNIVERSITY HEALTH SHREVEPORT (190098),2017,Acute Care,Voluntary non-profit - Private,435.0,32.481791,-93.76159,LA,1.1206,15.4108,106.0,25.0,17.2686,,,,,,1.062,19.2799,78.0,20.0,20.4757,1.1735,20.9102,208.0,61.0,24.5386,1.0421,4.2767,,,4.457,1.0041,15.884,99.0,16.0,15.9497
1232,AVOYELLES HOSPITAL (190099),2017,Acute Care,Proprietary,52.0,31.143127,-92.064433,LA,,,,,,,,,,,1.0526,16.9378,88.0,19.0,17.8286,1.0786,20.402,138.0,35.0,22.0058,,,,,,1.06,15.3676,295.0,51.0,16.2897
1233,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC (190102)",2017,Acute Care,Voluntary non-profit - Private,239.0,30.150001,-92.040447,LA,0.9868,15.6897,160.0,24.0,15.4827,1.0091,14.8086,,,14.9433,1.0183,18.5979,395.0,76.0,18.9387,0.9707,22.3831,570.0,122.0,21.727,0.8614,4.5687,404.0,13.0,3.9353,0.9549,17.3303,661.0,107.0,16.5487
1234,OAKDALE COMMUNITY HOSPITAL (190106),2017,Acute Care,Proprietary,55.0,30.816264,-92.644545,LA,,,0.0,,,,,,,,0.9307,17.1612,116.0,14.0,15.9728,1.0481,20.369,85.0,21.0,21.3494,,,,,,1.031,16.0277,154.0,27.0,16.5247
1235,WILLIS KNIGHTON MEDICAL CENTER (190111),2017,Acute Care,Voluntary non-profit - Private,781.0,32.483923,-93.778748,LA,0.9925,17.4752,608.0,105.0,17.3437,0.9789,14.0178,348.0,47.0,13.7214,0.8817,20.8861,1224.0,217.0,18.4155,0.9266,22.98,1666.0,350.0,21.2923,0.9051,5.0416,766.0,33.0,4.563,0.8372,18.7393,1480.0,223.0,15.689
1236,CLAIBORNE MEMORIAL MEDICAL CENTER (190114),2017,Acute Care,Government - Local,51.0,32.794327,-93.062469,LA,,,,,,,,,,,0.9996,17.8544,73.0,13.0,17.8467,1.0087,19.7381,138.0,28.0,19.9106,,,,,,0.8618,15.868,259.0,28.0,13.6757
1237,MOREHOUSE GENERAL HOSPITAL (190116),2017,Acute Care,Government - Hospital District or Authority,49.0,,,LA,,,,,,,,,,,1.0028,19.1831,77.0,15.0,19.2373,1.0698,20.2733,110.0,28.0,21.6874,,,,,,0.9472,14.5363,172.0,21.0,13.7694
1238,DESOTO REGIONAL HEALTH SYSTEM (190118),2017,Acute Care,Voluntary non-profit - Private,36.0,32.035258,-93.709136,LA,,,,,,,,,,,1.0449,16.7393,121.0,24.0,17.4911,1.0626,19.8696,120.0,29.0,21.1138,,,,,,1.0083,14.3169,108.0,16.0,14.4359
1239,ST FRANCIS MEDICAL CENTER (190125),2017,Acute Care,Voluntary non-profit - Private,475.0,32.499732,-92.11479,LA,0.9182,16.7341,267.0,36.0,15.3655,0.8414,13.8485,,,11.6516,0.914,20.6445,387.0,67.0,18.8697,0.9507,22.7001,603.0,127.0,21.581,0.8231,5.0012,457.0,15.0,4.1166,1.0026,18.6627,849.0,159.0,18.7116
1240,ALLEN PARISH HOSPITAL (190133),2017,Acute Care,Government - Hospital District or Authority,49.0,30.491453,-92.855648,LA,,,,,,,,,,,,,,,,,,,,,,,,,,0.971,14.8087,,,14.3797
1241,FRANKLIN MEDICAL CENTER (190140),2017,Acute Care,Government - Hospital District or Authority,38.0,32.15888,-91.705234,LA,,,,,,,,,,,1.0258,20.5227,101.0,23.0,21.0529,1.1172,22.5863,83.0,28.0,25.2324,,,,,,1.1803,16.572,237.0,55.0,19.5601
1242,MINDEN MEDICAL CENTER (190144),2017,Acute Care,Proprietary,154.0,,,LA,0.9904,15.9133,,,15.7598,,,,,,1.0587,16.9831,191.0,38.0,17.9801,0.8912,20.4678,235.0,36.0,18.2401,1.0078,4.7738,,,4.8109,0.9466,17.2161,318.0,49.0,16.2975
1243,LASALLE GENERAL HOSPITAL (190145),2017,Acute Care,Government - Hospital District or Authority,47.0,,,LA,,,,,,,,,,,1.0157,21.6787,45.0,11.0,22.0184,0.9989,24.0864,46.0,11.0,24.0607,,,,,,1.0926,18.0698,184.0,41.0,19.7426
1244,EAST JEFFERSON GENERAL HOSPITAL (190146),2017,Acute Care,Government - Hospital District or Authority,404.0,30.014162,-90.181468,LA,0.8676,17.8168,190.0,21.0,15.4572,0.9582,15.3473,,,14.7056,0.9724,19.3916,328.0,60.0,18.8561,0.8381,21.0614,632.0,101.0,17.6507,0.9988,4.4382,384.0,17.0,4.433,0.9642,17.4183,815.0,135.0,16.7954
1245,RICHARDSON MEDICAL CENTER (190151),2017,Acute Care,Government - Hospital District or Authority,38.0,32.463973,-91.747879,LA,,,,,,,,,,,1.0385,14.9759,,,15.5528,1.0271,20.576,68.0,16.0,21.1343,,,,,,1.0758,14.2701,100.0,19.0,15.3524
1246,GLENWOOD REGIONAL MEDICAL CENTER (190160),2017,Acute Care,Proprietary,258.0,32.513462,-92.156761,LA,1.1749,16.5691,459.0,99.0,19.4663,1.1778,14.5345,106.0,24.0,17.1188,1.0193,19.3216,481.0,96.0,19.6944,1.0897,22.1648,785.0,195.0,24.153,0.8679,5.4434,,,4.7241,1.0995,17.7523,835.0,168.0,19.5181
1247,BYRD REGIONAL HOSPITAL (190164),2017,Acute Care,Proprietary,51.0,31.137324,-93.268791,LA,,,,,,,,,,,1.1358,18.5524,382.0,89.0,21.0716,1.1133,21.6507,304.0,80.0,24.1038,1.0835,6.2254,,,6.7452,1.3084,17.4508,243.0,70.0,22.8324
1248,MERCY REGIONAL MEDICAL CENTER (190167),2017,Acute Care,Proprietary,95.0,30.684931,-92.265973,LA,0.9894,17.6495,,,17.4618,,,,,,1.0198,19.4907,240.0,49.0,19.8769,1.1234,22.2983,278.0,77.0,25.051,1.0243,4.7537,,,4.8692,1.0873,16.7283,746.0,140.0,18.1884
1249,TULANE MEDICAL CENTER (190176),2017,Acute Care,Proprietary,419.0,29.955263,-90.076121,LA,1.0883,18.9711,110.0,28.0,20.6468,,,,,,0.9674,19.4412,102.0,17.0,18.808,1.0222,23.6085,160.0,40.0,24.132,0.9788,4.6591,,,4.5604,1.1314,15.8645,115.0,27.0,17.9487
1250,LAKEVIEW REGIONAL MEDICAL CENTER (190177),2017,Acute Care,Proprietary,176.0,,,LA,0.9974,17.3079,82.0,14.0,17.2624,1.007,12.8716,,,12.9614,1.0603,21.4457,145.0,37.0,22.7379,0.9842,23.4926,186.0,42.0,23.1217,1.0162,4.5347,,,4.6083,1.0861,18.4128,268.0,58.0,19.9981
1251,LEONARD J CHABERT MEDICAL CENTER (190183),2017,Acute Care,Voluntary non-profit - Other,107.0,29.571318,-90.687625,LA,,,,,,,,,,,0.9996,19.3571,57.0,11.0,19.3486,1.0371,23.2176,61.0,17.0,24.0791,0.9372,5.5353,,,5.1877,0.9313,16.0351,,,14.9338
1252,CITIZENS MEDICAL CENTER (190184),2017,Acute Care,Government - Hospital District or Authority,40.0,32.077871,-92.095218,LA,,,,,,,,,,,0.9505,18.8854,80.0,11.0,17.9511,0.9455,21.6711,,,20.4906,,,,,,0.9009,16.6739,155.0,18.0,15.021
1253,"CALDWELL MEMORIAL HOSPITAL, INC (190190)",2017,Acute Care,Proprietary,45.0,32.104142,-92.076155,LA,,,0.0,,,,,,,,1.0151,22.0394,134.0,31.0,22.3719,0.8976,23.469,136.0,22.0,21.0669,,,,,,0.9841,19.1218,,,18.818
1254,LAKE AREA MEDICAL CENTER (190201),2017,Acute Care,Proprietary,108.0,30.182071,-93.249348,LA,,,,,,,,,,,1.0373,17.4064,,,18.0562,1.0602,18.0465,,,19.1331,1.4713,4.4315,83.0,13.0,6.52,0.9672,13.4419,,,13.0011
1255,OCHSNER MEDICAL CENTER - BATON ROUGE (190202),2017,Acute Care,Voluntary non-profit - Private,163.0,30.440994,-91.001513,LA,0.9562,16.8417,97.0,13.0,16.1047,0.9353,12.4454,,,11.6406,1.0111,21.1635,132.0,29.0,21.3992,0.999,22.7571,185.0,42.0,22.7351,0.9086,5.4473,,,4.9494,0.8752,17.6338,245.0,31.0,15.4323
1256,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C (190204)",2017,Acute Care,Voluntary non-profit - Private,164.0,30.286243,-89.743132,LA,1.0011,16.1549,80.0,13.0,16.172,,,,,,1.019,20.8983,116.0,26.0,21.2963,1.1629,25.3215,183.0,64.0,29.4475,,,,,,1.0761,19.7505,207.0,48.0,21.2539
1257,WOMEN'S AND CHILDREN'S HOSPITAL (190205),2017,Acute Care,Proprietary,236.0,,,LA,1.0263,16.655,67.0,13.0,17.0937,1.0368,16.9232,112.0,21.0,17.5462,1.0724,19.5966,111.0,28.0,21.0147,1.0629,23.2637,146.0,40.0,24.7273,,,,,,1.0276,17.9595,106.0,21.0,18.4558
1258,EAST CARROLL PARISH HOSPITAL (190208),2017,Acute Care,Government - Hospital District or Authority,23.0,32.811076,-91.171656,LA,,,,,,,,,,,1.0485,19.9827,90.0,22.0,20.9526,0.9995,21.1462,,,21.1353,,,,,,0.9713,15.8522,,,15.3971
1259,SABINE MEDICAL CENTER (190218),2017,Acute Care,Proprietary,49.0,31.560448,-93.470983,LA,,,,,,,,,,,1.0175,17.0165,,,17.3151,1.0666,20.1181,75.0,20.0,21.4573,,,,,,1.0212,15.7897,198.0,33.0,16.1249
1260,WILLIS KNIGHTON BOSSIER HEALTH CENTER (190236),2017,Acute Care,Voluntary non-profit - Private,155.0,,,LA,0.9966,15.835,147.0,23.0,15.7816,0.958,14.2446,,,13.6458,0.8922,19.8201,444.0,71.0,17.683,1.0191,22.8911,415.0,98.0,23.3283,0.9356,6.1415,,,5.7457,0.8777,16.892,490.0,66.0,14.8254
1261,PHYSICIANS MEDICAL CENTER (190241),2017,Acute Care,Proprietary,30.0,29.600053,-90.750288,LA,,,,,,,,,,,,,,,,,,,,,1.0025,3.5163,,,3.5251,,,,,
1262,ST ELIZABETH HOSPITAL (190242),2017,Acute Care,Voluntary non-profit - Private,74.0,,,LA,,,,,,,,,,,0.9464,19.1372,,,18.1121,0.9914,21.529,129.0,27.0,21.3434,1.2093,4.5223,,,5.4689,0.9509,15.7883,190.0,26.0,15.0126
1263,P & S SURGICAL HOSPITAL (190246),2017,Acute Care,Physician,22.0,,,LA,,,,,,,,,,,,,,,,,,,,,0.8795,4.4475,,,3.9115,,,,,
1264,LOUISIANA HEART HOSPITAL (190250),2017,Acute Care,Proprietary,137.0,,,LA,0.9946,17.0546,108.0,18.0,16.9632,1.0133,13.66,105.0,15.0,13.8423,0.9135,20.9045,,,19.0962,0.8973,22.7427,253.0,45.0,20.4081,1.0083,5.9735,,,6.0231,0.9539,18.4462,139.0,22.0,17.5962
1265,PARK PLACE SURGICAL HOSPITAL (190255),2017,Acute Care,Proprietary,10.0,30.149798,-92.040114,LA,,,,,,,,,,,,,,,,,,,,,0.9206,3.2835,,,3.0228,,,,,
1266,LAFAYETTE SURGICAL SPECIALTY HOSPITAL (190259),2017,Acute Care,Physician,20.0,30.175866,-92.02802,LA,,,,,,,,,,,,,,,,,,,,,1.0069,4.3441,,,4.3741,,,,,
1267,HEART HOSPITAL OF LAFAYETTE (190263),2017,Acute Care,Proprietary,32.0,30.174933,-92.028311,LA,0.9226,15.2523,317.0,40.0,14.0724,0.8946,14.2373,274.0,31.0,12.7361,,,,,,0.9545,21.9504,257.0,51.0,20.9516,,,,,,0.9988,16.473,,,16.453
1268,FAIRWAY MEDICAL CENTER (190267),2017,Acute Care,Physician,21.0,30.408713,-90.082943,LA,,,,,,,,,,,,,,,,,,,,,0.9567,4.7525,,,4.5469,,,,,
1269,LAFAYETTE GENERAL SURGICAL HOSPITAL (190268),2017,Acute Care,Proprietary,10.0,,,LA,,,,,,,,,,,,,,,,,,,,,1.0857,3.7442,,,4.0651,,,,,
1270,SOUTHERN SURGICAL HOSPITAL (190270),2017,Acute Care,Physician,37.0,30.273779,-89.754498,LA,,,,,,,,,,,,,,,,,,,,,0.9994,4.3568,,,4.3542,,,0.0,,
1271,OCHSNER MEDICAL CENTER KENNER (190274),2017,Acute Care,Voluntary non-profit - Private,116.0,30.02322,-90.27294,LA,1.0337,15.6169,81.0,15.0,16.1428,,,,,,0.951,19.9968,,,19.0178,1.0848,23.5765,132.0,39.0,25.5746,0.9845,5.0943,,,5.0154,1.0968,18.3145,135.0,32.0,20.0879
1272,SPECIALISTS HOSPITAL SHREVEPORT (190278),2017,Acute Care,Physician,18.0,32.496926,-93.746046,LA,,,,,,,,,,,,,,,,,,,,,0.94,4.4153,559.0,22.0,4.1503,,,,,
1273,DOCTORS HOSPITAL AT DEER CREEK LLC (190297),2017,Acute Care,Proprietary,10.0,,,LA,,,0.0,,,,,,,,0.9686,18.7099,,,18.1225,,,,,,1.2548,4.617,,,5.7934,0.9932,17.1996,84.0,14.0,17.0835
1274,CENTRAL LOUISIANA SURGICAL HOSPITAL (190298),2017,Acute Care,Physician,24.0,31.315236,-92.467478,LA,,,,,,,,,,,,,,,,,,,,,0.8806,4.6104,775.0,29.0,4.0597,,,,,
1275,CYPRESS POINTE SURGICAL HOSPITAL (190303),2017,Acute Care,Physician,30.0,30.477042,-90.414264,LA,,,,,,,,,,,,,,,,,,,,,0.972,5.2867,,,5.1386,,,,,
1276,SOUTH CAMERON MEMORIAL HOSPITAL (190307),2017,Acute Care,Proprietary,49.0,29.807173,-93.165245,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1277,ST BERNARD PARISH HOSPITAL (190308),2017,Acute Care,Government - Hospital District or Authority,40.0,29.957043,-89.98842,LA,,,,,,,,,,,0.972,18.5939,,,18.0736,1.0365,22.6106,80.0,21.0,23.4366,,,,,,1.0216,17.5567,83.0,16.0,17.9361
1278,OUR LADY OF THE ANGELS HOSPITAL (190312),2017,Acute Care,Government - State,48.0,30.778263,-89.868455,LA,,,,,,,,,,,0.9962,18.8159,,,18.7448,1.0727,24.4368,36.0,14.0,26.2124,,,,,,0.9283,17.0241,,,15.804
1279,ST JOSEPH HOSPITAL (200001),2017,Acute Care,Voluntary non-profit - Church,107.0,44.81453,-68.77126,ME,0.9988,20.1001,95.0,19.0,20.0762,,,,,,0.9431,20.411,332.0,60.0,19.2502,0.9482,22.4393,288.0,58.0,21.2779,0.9743,4.7255,402.0,18.0,4.6039,0.9388,16.9703,466.0,71.0,15.9315
1280,MERCY HOSPITAL (200008),2017,Acute Care,Voluntary non-profit - Church,115.0,43.652088,-70.265209,ME,0.9641,16.3387,,,15.7517,,,,,,0.9903,19.0396,189.0,35.0,18.8558,0.8686,21.0091,227.0,33.0,18.2478,0.8987,4.6783,882.0,35.0,4.2042,0.8796,16.5083,382.0,49.0,14.5214
1281,MAINE MEDICAL CENTER (200009),2017,Acute Care,Voluntary non-profit - Private,630.0,43.652193,-70.275104,ME,0.849,15.1462,1161.0,140.0,12.8584,0.8841,13.9457,416.0,47.0,12.3289,0.8571,19.2932,466.0,67.0,16.5354,0.86,21.4578,1095.0,193.0,18.4528,0.7728,4.3738,1390.0,42.0,3.3799,0.8966,16.3934,922.0,130.0,14.699
1282,AROOSTOOK MEDICAL CENTER (200018),2017,Acute Care,Voluntary non-profit - Private,126.0,,,ME,1.0008,18.5681,102.0,19.0,18.5824,,,,,,0.9586,20.4924,218.0,40.0,19.6445,0.9618,23.4847,179.0,38.0,22.5871,0.8709,5.48,,,4.7728,1.0286,16.419,252.0,44.0,16.8888
1283,SOUTHERN MAINE HEALTH CARE (200019),2017,Acute Care,Voluntary non-profit - Private,214.0,43.478436,-70.492174,ME,0.9617,19.5275,135.0,23.0,18.7796,,,,,,0.9057,20.6562,463.0,80.0,18.7076,0.9532,21.6637,513.0,103.0,20.649,0.8941,4.6285,,,4.1385,0.908,17.4193,613.0,92.0,15.816
1284,YORK HOSPITAL (200020),2017,Acute Care,Voluntary non-profit - Private,63.0,43.142799,-70.651094,ME,0.9752,15.3676,103.0,14.0,14.9866,,,,,,1.016,17.6715,167.0,31.0,17.9533,1.0871,20.2376,286.0,68.0,22.0,0.9279,4.5543,,,4.2261,0.9111,14.4024,393.0,47.0,13.1216
1285,MID COAST HOSPITAL (200021),2017,Acute Care,Voluntary non-profit - Private,92.0,43.905661,-69.892006,ME,1.0313,16.7414,88.0,17.0,17.2659,,,,,,1.0786,18.9401,230.0,52.0,20.4282,0.9115,20.2909,257.0,42.0,18.4957,1.0189,4.3716,,,4.4541,0.9734,15.6829,343.0,51.0,15.2651
1286,CENTRAL MAINE MEDICAL CENTER (200024),2017,Acute Care,Voluntary non-profit - Private,233.0,44.100976,-70.214557,ME,0.9293,15.5298,431.0,58.0,14.4325,1.0555,13.3713,93.0,15.0,14.1132,0.9825,19.9754,383.0,74.0,19.6266,0.8946,21.4966,425.0,75.0,19.2299,1.0019,4.8096,269.0,13.0,4.8188,0.9754,16.9098,608.0,99.0,16.4932
1287,CARY MEDICAL CENTER (200031),2017,Acute Care,Government - Local,56.0,46.878237,-68.009639,ME,1.011,21.272,48.0,11.0,21.5069,,,,,,1.0225,19.6769,266.0,55.0,20.1196,1.0633,22.2213,170.0,44.0,23.628,0.9505,4.7706,,,4.5346,0.9803,17.8035,195.0,33.0,17.4522
1288,EASTERN MAINE MEDICAL CENTER (200033),2017,Acute Care,Voluntary non-profit - Private,356.0,,,ME,0.9008,16.6758,1212.0,176.0,15.0223,1.0548,12.8731,200.0,29.0,13.579,0.989,20.8575,469.0,96.0,20.629,0.8965,23.0429,783.0,155.0,20.6568,1.246,4.724,453.0,31.0,5.8861,0.962,18.5589,734.0,129.0,17.8532
1289,ST MARYS REGIONAL MEDICAL CENTER (200034),2017,Acute Care,Voluntary non-profit - Private,311.0,44.101414,-70.198216,ME,0.9147,20.1283,,,18.4121,,,,,,1.0203,19.0454,127.0,26.0,19.4324,0.8478,22.0469,187.0,25.0,18.6911,0.8072,4.9466,,,3.9927,0.8633,17.5738,293.0,37.0,15.1717
1290,FRANKLIN MEMORIAL HOSPITAL (200037),2017,Acute Care,Voluntary non-profit - Private,48.0,44.625115,-70.161244,ME,0.9741,20.5953,,,20.0613,,,,,,0.9461,18.2675,200.0,31.0,17.2837,0.9342,22.2655,150.0,27.0,20.8006,1.0152,4.5404,,,4.6096,1.1036,16.4374,264.0,53.0,18.1403
1291,MAINEGENERAL MEDICAL CENTER (200039),2017,Acute Care,Voluntary non-profit - Other,206.0,44.360853,-69.785718,ME,1.0029,19.8379,165.0,33.0,19.8945,,,,,,0.8658,18.9973,306.0,41.0,16.4477,0.9176,21.808,361.0,67.0,20.0102,0.8436,4.9761,,,4.1977,0.8487,16.5852,769.0,100.0,14.0766
1292,INLAND HOSPITAL (200041),2017,Acute Care,Voluntary non-profit - Private,41.0,44.54269,-69.661405,ME,1.0003,20.6145,,,20.6212,,,,,,0.9764,18.6324,,,18.1927,0.9956,21.6835,80.0,17.0,21.5884,0.8643,5.4506,,,4.711,0.8617,15.3611,,,13.2364
1293,MAINE COAST MEMORIAL HOSPITAL (200050),2017,Acute Care,Voluntary non-profit - Other,47.0,44.546574,-68.415526,ME,0.927,21.6408,148.0,25.0,20.0603,,,,,,0.9351,21.7196,121.0,20.0,20.3108,0.9028,24.1085,126.0,21.0,21.7645,1.3417,5.1738,103.0,13.0,6.9418,0.8908,19.0201,313.0,47.0,16.9436
1294,NORTHERN MAINE MEDICAL CENTER (200052),2017,Acute Care,Voluntary non-profit - Private,94.0,47.265068,-68.591177,ME,,,,,,,,,,,0.9155,17.5024,,,16.0229,0.8538,22.3887,,,19.1146,0.9453,4.4211,,,4.1793,0.8462,17.1508,189.0,19.0,14.5127
1295,PENOBSCOT BAY MEDICAL CENTER (200063),2017,Acute Care,Voluntary non-profit - Private,165.0,44.144434,-69.086537,ME,0.9823,19.2909,69.0,12.0,18.9491,,,,,,0.9952,19.4419,167.0,32.0,19.3495,0.9435,21.2557,222.0,41.0,20.0545,1.0212,4.4876,,,4.5827,0.9135,15.5341,356.0,46.0,14.1903
1296,"HEALTHALLIANCE HOSPITALS, INC (220001)",2017,Acute Care,Voluntary non-profit - Other,125.0,42.541193,-71.763033,MA,1.0834,20.3141,68.0,20.0,22.0087,,,,,,1.0235,20.3733,261.0,56.0,20.852,0.9769,21.7911,251.0,52.0,21.2878,1.138,4.3764,,,4.9804,0.9694,17.4939,381.0,63.0,16.959
1297,MOUNT AUBURN HOSPITAL (220002),2017,Acute Care,Voluntary non-profit - Private,202.0,42.374917,-71.134107,MA,0.9875,15.1308,219.0,32.0,14.9411,0.9703,14.0222,96.0,12.0,13.6063,0.9459,20.3912,211.0,37.0,19.2871,1.0038,21.2206,520.0,111.0,21.3014,0.8937,4.9426,345.0,13.0,4.4174,0.9073,15.3891,794.0,106.0,13.9627
1298,STURDY MEMORIAL HOSPITAL (220008),2017,Acute Care,Voluntary non-profit - Other,129.0,41.942695,-71.275279,MA,0.9934,19.3143,,,19.1872,,,,,,1.0892,17.6761,563.0,114.0,19.2534,0.9588,21.2134,460.0,91.0,20.34,0.919,4.6974,316.0,12.0,4.3171,1.0508,15.4022,627.0,104.0,16.1853
1299,LAWRENCE GENERAL HOSPITAL (220010),2017,Acute Care,Voluntary non-profit - Private,188.0,,,MA,1.1676,16.4364,207.0,49.0,19.191,,,,,,1.0133,19.6704,427.0,86.0,19.9323,1.0691,21.7637,631.0,151.0,23.2686,1.053,4.4113,,,4.645,1.0519,17.0504,554.0,102.0,17.9355
1300,CAMBRIDGE HEALTH ALLIANCE (220011),2017,Acute Care,Government - Local,257.0,42.374186,-71.104455,MA,0.9817,19.0826,70.0,12.0,18.7333,,,,,,1.0698,19.6193,331.0,74.0,20.9892,1.0773,21.1178,305.0,74.0,22.7511,1.0492,4.1083,,,4.3104,0.9237,16.077,431.0,60.0,14.8508
1301,CAPE COD HOSPITAL (220012),2017,Acute Care,Voluntary non-profit - Private,259.0,41.652823,-70.274847,MA,1.0292,15.2532,722.0,115.0,15.698,1.0033,11.9067,133.0,16.0,11.946,0.9661,18.2154,598.0,103.0,17.5978,0.9999,20.0206,1084.0,217.0,20.0189,0.841,4.5972,811.0,28.0,3.8662,0.9756,15.2768,1471.0,218.0,14.9041
1302,"COOLEY DICKINSON HOSPITAL INC,THE (220015)",2017,Acute Care,Voluntary non-profit - Private,140.0,42.331626,-72.653372,MA,0.9861,17.1333,,,16.8948,,,,,,1.0136,18.2628,341.0,64.0,18.5107,0.8604,19.7219,388.0,57.0,16.9694,1.0705,4.2452,301.0,15.0,4.5446,0.9748,15.1679,543.0,79.0,14.7852
1303,BAYSTATE FRANKLIN MEDICAL CENTER (220016),2017,Acute Care,Voluntary non-profit - Private,89.0,42.595606,-72.591287,MA,1.0244,17.0925,,,17.5088,,,,,,0.9978,19.545,211.0,41.0,19.5015,0.9937,20.6508,304.0,62.0,20.5208,1.089,4.7168,,,5.1364,1.0136,16.2815,323.0,54.0,16.5036
1304,CARNEY HOSPITAL (220017),2017,Acute Care,Proprietary,134.0,42.278108,-71.066442,MA,,,,,,,,,,,1.0243,19.4118,178.0,37.0,19.8842,1.0145,21.1569,131.0,29.0,21.4641,0.9816,4.7742,,,4.6864,0.9619,17.4496,155.0,24.0,16.7845
1305,HARRINGTON MEMORIAL HOSPITAL-1 (220019),2017,Acute Care,Voluntary non-profit - Private,125.0,42.077182,-72.042065,MA,1.0102,19.233,,,19.4285,,,,,,1.024,17.2326,218.0,40.0,17.6468,1.0814,20.5874,203.0,50.0,22.2625,1.0465,4.3801,,,4.5836,0.9927,14.7635,214.0,31.0,14.6561
1306,SAINT ANNE'S HOSPITAL (220020),2017,Acute Care,Proprietary,182.0,41.693321,-71.163642,MA,1.0205,22.1491,65.0,16.0,22.6041,,,,,,1.0338,20.8482,305.0,68.0,21.5521,1.1882,22.8757,338.0,103.0,27.1814,0.9237,4.8094,395.0,16.0,4.4422,1.1028,17.8231,518.0,107.0,19.6557
1307,HOLYOKE MEDICAL CENTER (220024),2017,Acute Care,Voluntary non-profit - Private,191.0,42.199616,-72.627087,MA,0.9529,18.386,,,17.5203,,,,,,1.0734,19.2469,282.0,63.0,20.6603,1.0404,21.2983,341.0,78.0,22.159,1.046,5.205,,,5.4444,0.9827,16.2843,393.0,62.0,16.0027
