,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
1747,UNIVERSITY OF NEW MEXICO HOSPITAL (320001),2021,Acute Care,Voluntary non-profit - Other,557.0,35.087483,-106.618148,NM,0.9588,14.2065,120.0,14.0,13.6216,1.04,11.9231,,,12.4,0.9401,21.1473,108.0,16.0,19.8807,0.8304,23.0052,194.0,25.0,19.1039,,,,,,0.9132,18.0193,209.0,28.0,16.4555
1748,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER (320002),2021,Acute Care,Voluntary non-profit - Private,201.0,35.657789,-105.946946,NM,0.8568,13.433,308.0,27.0,11.5096,,,,,,0.8824,18.0884,216.0,24.0,15.9609,0.8087,21.0333,267.0,32.0,17.0088,0.8633,3.6244,533.0,14.0,3.129,0.8408,14.7471,408.0,39.0,12.3997
1749,ALTA VISTA REGIONAL HOSPITAL (320003),2021,Acute Care,Government - Hospital District or Authority,46.0,35.62215,-105.209851,NM,,,,,,,,,,,0.9613,18.282,,,17.575,0.9595,19.7761,77.0,12.0,18.9752,,,,,,0.9686,14.6361,121.0,15.0,14.1759
1750,GERALD CHAMPION REGIONAL MEDICAL CENTER (320004),2021,Acute Care,Voluntary non-profit - Private,106.0,32.926862,-105.933917,NM,0.9412,15.7327,,,14.807,,,,,,0.9345,18.6185,143.0,19.0,17.3986,1.003,21.1641,131.0,28.0,21.2267,1.0452,4.5287,215.0,11.0,4.7333,0.8943,16.9556,216.0,25.0,15.1631
1751,SAN JUAN REGIONAL MEDICAL CENTER (320005),2021,Acute Care,Voluntary non-profit - Private,188.0,36.724323,-108.215501,NM,0.9199,13.32,258.0,27.0,12.2528,,,,,,1.019,18.3573,419.0,80.0,18.7057,0.9175,19.32,414.0,68.0,17.727,1.0763,4.0111,478.0,22.0,4.3172,0.9751,16.7269,581.0,93.0,16.3097
1752,EASTERN NEW MEXICO MEDICAL CENTER (320006),2021,Acute Care,Proprietary,162.0,33.4233,-104.527405,NM,0.9689,16.5824,167.0,25.0,16.067,,,,,,1.0081,18.4404,163.0,31.0,18.5903,0.9825,22.3669,251.0,54.0,21.9754,0.9257,3.5612,,,3.2966,0.9809,15.9603,264.0,40.0,15.655
1753,LOVELACE MEDICAL CENTER (320009),2021,Acute Care,Voluntary non-profit - Private,287.0,35.085622,-106.639765,NM,0.9518,14.3611,547.0,72.0,13.6694,0.9651,12.2584,176.0,20.0,11.8301,0.9928,18.6827,122.0,22.0,18.5487,0.9409,20.7612,537.0,101.0,19.535,0.8926,3.6583,,,3.2653,1.066,16.428,260.0,50.0,17.5119
1754,PRESBYTERIAN ESPANOLA HOSPITAL (320011),2021,Acute Care,Voluntary non-profit - Private,60.0,35.997101,-106.086683,NM,,,,,,,,,,,1.003,17.8911,71.0,13.0,17.9455,0.9925,20.845,70.0,14.0,20.6892,1.0772,3.649,,,3.9307,0.9284,14.618,125.0,12.0,13.5721
1755,GILA REGIONAL MEDICAL CENTER (320016),2021,Acute Care,Government - Hospital District or Authority,58.0,32.795524,-108.260908,NM,,,,,,,,,,,0.9545,17.1039,,,16.3251,1.0047,16.8308,87.0,15.0,16.9102,0.9411,3.1026,,,2.9198,0.9337,13.5652,178.0,18.0,12.6654
1756,LOVELACE WOMEN'S HOSPITAL (320017),2021,Acute Care,Government - State,164.0,35.131005,-106.591037,NM,,,,,,,,,,,0.9604,16.9574,,,16.2859,0.9917,18.1169,,,17.9664,1.1575,3.6107,,,4.1792,0.9498,13.3712,129.0,13.0,12.7
1757,MEMORIAL MEDICAL CENTER (320018),2021,Acute Care,Proprietary,235.0,32.291993,-106.735018,NM,1.0637,14.4265,179.0,31.0,15.3459,1.0413,12.4316,,,12.9445,1.021,18.9522,187.0,38.0,19.3507,0.9518,20.9216,257.0,48.0,19.913,1.0219,3.9345,,,4.0207,1.137,16.2227,390.0,81.0,18.4453
1758,PRESBYTERIAN HOSPITAL (320021),2021,Acute Care,Government - Hospital District or Authority,777.0,35.082295,-106.63453,NM,1.0299,13.4128,589.0,83.0,13.8133,1.0157,12.0123,120.0,15.0,12.2004,0.9441,18.5806,410.0,67.0,17.5414,0.9393,20.9018,810.0,155.0,19.6331,1.0742,3.6591,1315.0,53.0,3.9305,0.846,15.2591,1009.0,119.0,12.9092
1759,PLAINS REGIONAL MEDICAL CENTER (320022),2021,Acute Care,Government - Federal,106.0,34.42049,-103.231763,NM,,,,,,,,,,,0.9129,18.1932,155.0,18.0,16.6078,0.9239,20.2714,91.0,12.0,18.7293,1.0299,4.6589,,,4.7982,0.897,16.3753,228.0,26.0,14.6891
1760,ARTESIA GENERAL HOSPITAL (320030),2021,Acute Care,Government - Hospital District or Authority,45.0,32.848603,-104.412752,NM,,,,,,,,,,,1.0047,15.789,,,15.8626,1.0289,18.7561,,,19.2988,1.0105,3.7645,,,3.8039,1.023,12.9955,79.0,12.0,13.2949
1761,LOS ALAMOS MEDICAL CENTER (320033),2021,Acute Care,Proprietary,44.0,35.882165,-106.319765,NM,,,,,,,,,,,1.0002,16.0713,,,16.0745,0.9865,16.8664,,,16.6395,,,0.0,,,0.95,13.1732,,,12.514
1762,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES (320038),2021,Acute Care,Voluntary non-profit - Private,56.0,35.5075,-108.727248,NM,,,,,,,,,,,0.9959,15.495,,,15.4321,0.9849,20.0796,101.0,19.0,19.7773,,,,,,0.9939,15.935,230.0,36.0,15.8373
1763,SANTA FE PHS INDIAN HOSPITAL (320057),2021,Acute Care,Government - Federal,4.0,35.66695,-105.969665,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1764,MESCALERO PHS INDIAN HOSPITAL (320058),2021,Acute Care,Government - Federal,8.0,,,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
1765,NORTHERN NAVAJO MEDICAL CENTER (320059),2021,Acute Care,Government - Federal,60.0,,,NM,,,,,,,,,,,,,,,,1.0211,18.7806,61.0,13.0,19.176,,,,,,0.9997,13.0991,130.0,17.0,13.0945
1766,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER (320060),2021,Acute Care,Government - Federal,27.0,,,NM,,,,,,,,,,,,,,,,,,,,,,,,,,1.0365,14.0945,,,14.6089
1767,GALLUP INDIAN MEDICAL CENTER (320061),2021,Acute Care,Government - Federal,76.0,35.508444,-108.730226,NM,,,,,,,,,,,,,,,,1.0014,19.0923,78.0,15.0,19.1189,,,,,,1.0895,12.8295,174.0,30.0,13.9778
1768,CROWNPOINT PHS INDIAN HOSPITAL (320062),2021,Acute Care,Government - Federal,20.0,,,NM,,,,,,,,,,,,,,,,,,,,,,,,,,1.0135,12.6508,,,12.8214
1769,CARLSBAD MEDICAL CENTER (320063),2021,Acute Care,Proprietary,102.0,32.44184,-104.258642,NM,1.0198,12.173,,,12.4139,,,,,,0.9995,16.0137,94.0,15.0,16.005,0.975,18.2537,110.0,18.0,17.7973,,,,,,0.9955,14.6649,235.0,34.0,14.5984
1770,LEA REGIONAL MEDICAL CENTER (320065),2021,Acute Care,Proprietary,133.0,32.765988,-103.186034,NM,0.9406,14.4642,,,13.605,,,,,,0.9873,17.7665,86.0,14.0,17.5405,1.0563,20.3752,109.0,27.0,21.5222,,,,,,0.9758,17.1397,94.0,14.0,16.7243
1771,GUADALUPE COUNTY HOSPITAL (320067),2021,Acute Care,Government - Local,10.0,34.929504,-104.694224,NM,,,0.0,,,,,,,,0.9852,12.867,,,12.6766,,,,,,,,,,,,,,,
1772,ACOMA-CANONCITO-LAGUNA IHS HOSPITAL (320070),2021,Acute Care,Government - Federal,6.0,,,NM,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1773,LOVELACE WESTSIDE HOSPITAL (320074),2021,Acute Care,Government - Federal,74.0,35.207508,-106.675974,NM,,,,,,,,,,,1.0129,18.1152,,,18.3494,1.0187,20.6785,56.0,13.0,21.0655,1.0188,3.6514,,,3.7202,1.0129,14.7066,115.0,18.0,14.8966
1774,ROOSEVELT GENERAL HOSPITAL (320084),2021,Acute Care,Government - State,22.0,34.165665,-103.368199,NM,,,,,,,,,,,1.0428,17.4903,79.0,18.0,18.2393,1.0418,19.4809,61.0,15.0,20.2951,,,,,,0.9922,13.7036,,,13.5971
1775,MOUNTAIN VIEW REGIONAL MEDICAL CENTER (320085),2021,Acute Care,Proprietary,162.0,32.322639,-106.728297,NM,1.0755,14.2187,228.0,39.0,15.2926,1.0161,13.3406,130.0,18.0,13.5548,0.9377,18.0983,262.0,39.0,16.9711,0.9432,20.8921,420.0,79.0,19.7061,1.0693,3.8854,283.0,13.0,4.1547,1.0266,15.7273,540.0,89.0,16.1451
1776,LOVELACE REGIONAL HOSPITAL - ROSWELL (320086),2021,Acute Care,Proprietary,26.0,33.415976,-104.521754,NM,,,,,,,,,,,0.9654,17.7081,,,17.0956,0.9926,18.9244,77.0,14.0,18.7847,1.0871,3.7318,258.0,12.0,4.0567,1.0653,14.5217,82.0,17.0,15.4706
1777,UNM SANDOVAL REGIONAL MEDICAL CENTER (320089),2021,Acute Care,Voluntary non-profit - Private,66.0,35.307351,-106.677003,NM,,,,,,,,,,,1.0163,20.3353,,,20.6664,0.9573,19.7922,,,18.9478,1.1961,3.9004,272.0,16.0,4.6653,0.9814,13.9248,,,13.6653
1778,PRESBYTERIAN SANTA FE MEDICAL CENTER (320090),2021,Acute Care,Voluntary non-profit - Private,36.0,,,NM,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS (330004),2021,Acute Care,Voluntary non-profit - Private,146.0,41.92635,-73.995402,NY,1.016,18.6435,53.0,11.0,18.9421,,,,,,1.1232,17.969,381.0,87.0,20.1834,0.9626,20.1523,425.0,80.0,19.3978,,,0.0,,,1.126,15.7567,528.0,102.0,17.7426
1780,KALEIDA HEALTH (330005),2021,Acute Care,Voluntary non-profit - Private,1089.0,42.900329,-78.864937,NY,0.9916,16.6311,573.0,94.0,16.4907,1.0339,12.8137,213.0,29.0,13.2479,1.0352,20.2626,605.0,130.0,20.9765,1.0056,22.1615,1174.0,262.0,22.2855,0.781,4.3634,838.0,24.0,3.4079,1.0531,16.7442,847.0,153.0,17.6338
1781,ST JOSEPH'S MEDICAL CENTER (330006),2021,Acute Care,Voluntary non-profit - Private,411.0,40.929614,-73.897003,NY,,,,,,,,,,,1.0823,20.1401,110.0,31.0,21.7981,1.0353,21.5896,133.0,32.0,22.3507,0.9756,5.5778,,,5.4417,1.0192,16.895,120.0,22.0,17.22
1782,WYOMING COUNTY COMMUNITY HOSPITAL (330008),2021,Acute Care,Government - Local,214.0,42.753447,-78.132533,NY,,,,,,,,,,,1.0941,17.2103,76.0,22.0,18.8298,1.0305,18.7387,,,19.311,,,,,,1.0511,15.0957,111.0,21.0,15.8669
1783,BRONX HEALTH SYSTEM (330009),2021,Acute Care,Proprietary,570.0,40.83175,-73.903756,NY,,,,,,,,,,,1.0098,23.5878,76.0,19.0,23.818,1.0486,23.5488,149.0,40.0,24.6942,,,,,,1.0165,19.017,118.0,24.0,19.3306
1784,LOURDES HOSPITAL (330011),2021,Acute Care,Voluntary non-profit - Private,158.0,42.09264,-75.935558,NY,0.9783,16.5945,94.0,14.0,16.2351,,,,,,0.9537,18.535,317.0,52.0,17.6766,1.058,20.6765,413.0,94.0,21.8747,0.8406,4.1428,,,3.4825,0.9187,15.8694,705.0,97.0,14.5799
1785,ALBANY MEDICAL CENTER HOSPITAL (330013),2021,Acute Care,Voluntary non-profit - Private,736.0,42.653254,-73.77386,NY,1.0039,16.2054,392.0,64.0,16.2689,1.0642,12.4962,147.0,21.0,13.2991,1.0975,21.7034,304.0,81.0,23.82,0.9744,22.9309,594.0,131.0,22.3439,0.9144,4.0359,722.0,25.0,3.6906,1.1869,17.3036,378.0,90.0,20.5385
1786,JAMAICA HOSPITAL MEDICAL CENTER (330014),2021,Acute Care,Voluntary non-profit - Private,608.0,40.701412,-73.816302,NY,1.0319,14.9,125.0,21.0,15.3751,,,,,,0.9663,21.0182,148.0,27.0,20.3101,1.0007,20.9379,310.0,65.0,20.9528,,,,,,1.0717,15.1415,205.0,38.0,16.2264
1787,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC. (330019)",2021,Acute Care,Voluntary non-profit - Private,134.0,40.613783,-73.948321,NY,1.0154,21.5153,46.0,11.0,21.8463,,,,,,0.9355,18.9639,252.0,39.0,17.7402,1.0008,21.2198,772.0,164.0,21.2368,,,,,,1.1787,17.5725,522.0,120.0,20.7136
1788,VASSAR BROTHERS MEDICAL CENTER (330023),2021,Acute Care,Voluntary non-profit - Private,361.0,41.694567,-73.935723,NY,1.0696,15.3873,742.0,126.0,16.4581,0.9615,12.6982,155.0,18.0,12.2091,1.1356,19.929,904.0,216.0,22.6305,1.1238,21.9215,1324.0,334.0,24.6364,1.0912,4.3944,258.0,14.0,4.7953,1.0947,16.956,1544.0,293.0,18.5613
1789,MOUNT SINAI HOSPITAL (330024),2021,Acute Care,Voluntary non-profit - Private,1166.0,,,NY,0.9969,17.8527,518.0,92.0,17.7967,0.8897,14.1662,157.0,17.0,12.6031,1.0626,19.6512,367.0,82.0,20.8821,0.9995,22.0005,1228.0,270.0,21.9896,0.9808,4.5658,611.0,27.0,4.4781,1.0188,17.0076,962.0,168.0,17.3273
1790,NASSAU UNIVERSITY MEDICAL CENTER (330027),2021,Acute Care,Government - Local,710.0,40.725298,-73.554413,NY,1.0551,18.8241,,,19.861,,,,,,1.0814,19.2973,96.0,27.0,20.8684,1.1151,21.8173,155.0,45.0,24.3293,,,,,,1.0151,17.7807,116.0,22.0,18.0489
1791,RICHMOND UNIVERSITY MEDICAL CENTER (330028),2021,Acute Care,Voluntary non-profit - Private,315.0,40.63551,-74.106693,NY,1.0214,17.3277,89.0,17.0,17.6987,,,,,,1.0383,22.2049,154.0,39.0,23.0547,1.0148,23.2156,225.0,54.0,23.5595,1.0168,3.478,,,3.5364,1.0449,19.1957,273.0,58.0,20.0582
1792,NEWARK-WAYNE COMMUNITY HOSPITAL (330030),2021,Acute Care,Voluntary non-profit - Private,300.0,43.059959,-77.100736,NY,,,,,,,,,,,1.1085,20.3182,168.0,47.0,22.5228,1.1931,20.9802,201.0,62.0,25.0305,1.1143,4.6282,,,5.1572,1.1052,16.8628,209.0,46.0,18.6369
1793,CHENANGO MEMORIAL HOSPITAL (330033),2021,Acute Care,Voluntary non-profit - Private,138.0,42.542038,-75.524724,NY,,,,,,,,,,,1.001,16.7842,65.0,11.0,16.8003,0.9837,18.6543,71.0,12.0,18.351,0.9838,4.3023,,,4.2324,0.9465,14.4948,158.0,18.0,13.7187
1794,NS/LIJ HS SOUTHSIDE HOSPITAL (330043),2021,Acute Care,Voluntary non-profit - Private,294.0,40.724858,-73.240889,NY,1.0613,15.6473,226.0,41.0,16.6071,1.0562,12.2806,152.0,21.0,12.9707,0.9914,19.7963,386.0,75.0,19.626,1.0234,21.8711,909.0,205.0,22.3839,1.0281,4.0808,679.0,29.0,4.1957,1.0318,16.6602,726.0,127.0,17.1901
1795,FAXTON-ST LUKE'S HEALTHCARE (330044),2021,Acute Care,Voluntary non-profit - Private,271.0,,,NY,,,,,,,,,,,1.0091,19.929,369.0,75.0,20.1098,1.0976,21.9403,348.0,90.0,24.0807,0.9921,4.1285,,,4.0957,0.9719,17.0623,603.0,98.0,16.5825
1796,NS/LIJ HS HUNTINGTON HOSPITAL (330045),2021,Acute Care,Voluntary non-profit - Private,287.0,40.879201,-73.417488,NY,1.0446,16.3755,330.0,59.0,17.1053,,,,,,1.0614,20.1989,451.0,102.0,21.4395,1.0718,21.6846,1198.0,283.0,23.2407,0.9315,4.9402,659.0,29.0,4.602,1.0955,17.2888,1402.0,272.0,18.9391
1797,MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL (330046),2021,Acute Care,Voluntary non-profit - Private,814.0,40.770129,-73.987846,NY,1.1436,15.9497,269.0,57.0,18.2409,0.8402,14.3863,,,12.0871,1.0197,19.557,222.0,46.0,19.9429,1.0946,21.0442,634.0,152.0,23.034,1.0722,4.4374,540.0,27.0,4.7579,1.1067,14.9179,527.0,94.0,16.5103
1798,ST MARY'S HEALTHCARE (330047),2021,Acute Care,Voluntary non-profit - Private,290.0,42.953648,-74.216041,NY,0.9805,18.7122,,,18.3474,,,,,,1.0515,19.9384,184.0,43.0,20.9656,0.9794,22.3,281.0,60.0,21.84,1.0445,7.3734,,,7.7019,0.9583,17.1765,334.0,52.0,16.4596
1799,NORTHERN DUTCHESS HOSPITAL (330049),2021,Acute Care,Voluntary non-profit - Private,76.0,,,NY,1.0099,13.674,,,13.81,,,,,,0.9874,17.8507,182.0,31.0,17.6257,1.0274,20.2378,285.0,61.0,20.7922,0.9926,4.0787,695.0,28.0,4.0485,1.0663,14.7836,448.0,75.0,15.7634
1800,NEW YORK-PRESBYTERIAN/QUEENS (330055),2021,Acute Care,Voluntary non-profit - Private,484.0,,,NY,1.1515,15.6166,205.0,45.0,17.9825,0.9692,12.5324,,,12.146,1.0344,19.4241,463.0,96.0,20.0919,1.0421,20.7884,957.0,210.0,21.6634,0.8951,4.3649,462.0,16.0,3.9069,1.1112,16.8987,1105.0,215.0,18.7785
1801,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS (330056),2021,Acute Care,Voluntary non-profit - Private,292.0,40.689785,-73.9774,NY,0.9686,18.7454,,,18.1574,,,,,,0.9826,19.6001,91.0,16.0,19.259,1.128,21.8904,202.0,58.0,24.6916,1.0413,4.276,,,4.4527,1.049,16.4111,178.0,34.0,17.216
1802,ST PETER'S HOSPITAL (330057),2021,Acute Care,Voluntary non-profit - Private,474.0,42.660176,-73.802382,NY,1.0056,16.0676,456.0,74.0,16.1572,0.9327,12.5046,211.0,23.0,11.6631,0.9793,20.0306,463.0,89.0,19.6162,1.0214,21.5005,909.0,201.0,21.9602,1.2572,4.2878,1015.0,59.0,5.3905,1.0247,17.4499,1025.0,185.0,17.8809
1803,FINGER LAKE HEALTH-GENEVA GENERAL HOSPITAL (330058),2021,Acute Care,Voluntary non-profit - Private,473.0,,,NY,,,,,,,,,,,1.0812,18.1207,226.0,51.0,19.5925,1.1133,20.0111,108.0,31.0,22.2777,1.0978,3.523,,,3.8676,1.1229,15.184,217.0,45.0,17.0501
1804,MONTEFIORE MEDICAL CENTER (330059),2021,Acute Care,Voluntary non-profit - Private,1501.0,40.879777,-73.879975,NY,1.1472,17.4892,477.0,104.0,20.0643,1.1187,13.9575,149.0,26.0,15.6137,1.1898,20.5386,696.0,186.0,24.4366,1.1227,22.4237,1534.0,394.0,25.1756,1.0876,4.5502,413.0,22.0,4.949,1.0623,16.7791,1216.0,221.0,17.8245
1805,NIAGARA FALLS MEMORIAL MEDICAL CENTER (330065),2021,Acute Care,Voluntary non-profit - Other,134.0,43.093433,-79.050429,NY,0.9935,16.5459,,,16.4381,,,,,,1.0514,18.4014,81.0,20.0,19.3478,1.0327,20.8453,125.0,29.0,21.5274,,,,,,1.0966,14.1522,82.0,19.0,15.5196
1806,UNITED MEMORIAL MEDICAL CENTER (330073),2021,Acute Care,Voluntary non-profit - Private,131.0,43.003997,-78.177592,NY,,,,,,,,,,,0.9677,18.7012,115.0,18.0,18.0971,1.0084,20.7876,131.0,28.0,20.9618,1.1845,4.7534,,,5.6307,1.0812,15.6576,169.0,34.0,16.9289
1807,F F THOMPSON HOSPITAL (330074),2021,Acute Care,Voluntary non-profit - Private,277.0,42.875591,-77.288198,NY,1.0372,15.8123,,,16.4003,,,,,,1.0119,18.0911,131.0,25.0,18.3063,0.9637,20.8503,186.0,35.0,20.0935,0.9195,3.9059,,,3.5915,1.0579,15.6125,243.0,44.0,16.5159
1808,SISTERS OF CHARITY HOSPITAL (330078),2021,Acute Care,Voluntary non-profit - Private,462.0,42.92917,-78.849916,NY,1.0236,17.2755,,,17.6837,,,,,,1.0948,19.1861,219.0,54.0,21.0054,1.0434,22.0093,249.0,60.0,22.9644,0.8463,4.0508,,,3.4281,1.0236,16.2996,260.0,45.0,16.6839
1809,ADIRONDACK MEDICAL CENTER (330079),2021,Acute Care,Voluntary non-profit - Other,152.0,44.344548,-74.144597,NY,,,,,,,,,,,1.0198,16.6869,55.0,11.0,17.0179,1.0091,19.605,83.0,17.0,19.784,1.0892,3.7281,306.0,14.0,4.0607,1.0613,15.6282,114.0,23.0,16.5857
1810,LINCOLN MEDICAL & MENTAL HEALTH CENTER (330080),2021,Acute Care,Government - Local,344.0,40.817681,-73.924072,NY,,,,,,,,,,,1.0559,21.0204,77.0,22.0,22.1963,0.9993,23.296,99.0,23.0,23.2797,,,,,,0.9926,17.5244,72.0,12.0,17.3946
1811,ALICE HYDE MEDICAL CENTER (330084),2021,Acute Care,Voluntary non-profit - Other,198.0,44.856658,-74.29193,NY,,,,,,,,,,,0.9811,18.8881,106.0,18.0,18.5307,1.1031,21.7933,102.0,31.0,24.0408,1.036,4.4632,,,4.6238,0.9749,16.7792,133.0,20.0,16.3581
1812,AURELIA OSBORN FOX MEMORIAL HOSPITAL (330085),2021,Acute Care,Voluntary non-profit - Other,198.0,,,NY,,,,,,,,,,,0.9813,17.2164,181.0,29.0,16.8952,1.0902,19.5806,213.0,51.0,21.3463,0.9087,4.4814,,,4.072,0.9901,14.9005,296.0,43.0,14.7537
1813,MONTEFIORE MOUNT VERNON HOSPITAL (330086),2021,Acute Care,Voluntary non-profit - Private,94.0,40.912754,-73.840011,NY,,,,,,,,,,,1.0576,17.1842,51.0,14.0,18.1742,1.0386,22.8668,65.0,18.0,23.7483,,,,,,1.1038,17.08,58.0,18.0,18.8528
1814,ARNOT OGDEN MEDICAL CENTER (330090),2021,Acute Care,Voluntary non-profit - Private,256.0,42.099256,-76.826668,NY,0.992,16.0886,335.0,53.0,15.9598,0.976,10.3658,,,10.1171,0.9592,19.4983,383.0,68.0,18.7019,0.9952,20.8087,383.0,79.0,20.7083,1.0935,4.0659,390.0,19.0,4.4461,0.9977,16.3875,527.0,86.0,16.3494
1815,COLUMBIA MEMORIAL HOSPITAL (330094),2021,Acute Care,Voluntary non-profit - Private,194.0,42.246254,-73.776128,NY,,,,,,,,,,,1.0719,19.2193,320.0,72.0,20.6005,1.0857,22.011,270.0,70.0,23.8972,1.0821,4.3509,,,4.708,1.1379,15.9943,313.0,66.0,18.2005
1816,JONES MEMORIAL HOSPITAL (330096),2021,Acute Care,Voluntary non-profit - Private,60.0,42.122878,-77.949784,NY,,,,,,,,,,,1.0393,18.8223,121.0,27.0,19.5626,0.9671,19.2949,97.0,16.0,18.6598,0.9705,5.1852,,,5.0323,1.0032,15.4179,199.0,31.0,15.4677
1817,NEW YORK-PRESBYTERIAN HOSPITAL (330101),2021,Acute Care,Voluntary non-profit - Private,2546.0,40.76415,-73.954335,NY,0.9931,17.2472,1100.0,188.0,17.128,1.1192,13.2982,553.0,85.0,14.8832,1.041,20.6178,887.0,194.0,21.464,1.0404,21.7801,2570.0,585.0,22.6609,1.0278,4.3293,820.0,37.0,4.4498,0.9968,16.5905,2656.0,439.0,16.5371
1818,KENMORE MERCY HOSPITAL (330102),2021,Acute Care,Voluntary non-profit - Church,344.0,42.9779,-78.878678,NY,1.021,19.9419,,,20.3615,,,,,,1.0533,19.0278,147.0,34.0,20.0424,1.0001,19.8828,181.0,36.0,19.8852,0.9262,3.9269,451.0,15.0,3.6372,0.9923,15.0743,184.0,27.0,14.9581
1819,OLEAN GENERAL HOSPITAL (330103),2021,Acute Care,Proprietary,260.0,42.089448,-78.426977,NY,0.9453,15.5905,137.0,17.0,14.7383,,,,,,1.0729,18.793,431.0,93.0,20.1627,1.0247,21.8686,332.0,76.0,22.4097,0.858,4.6333,,,3.9753,1.0937,16.3972,495.0,95.0,17.9331
1820,NYACK HOSPITAL (330104),2021,Acute Care,Voluntary non-profit - Other,249.0,41.095251,-73.925253,NY,1.0066,17.4249,,,17.5396,,,,,,1.0845,20.2261,359.0,86.0,21.9348,1.0187,21.422,219.0,49.0,21.8227,0.8471,4.3296,,,3.6678,1.2469,17.6599,1003.0,237.0,22.0195
1821,NORTH SHORE UNIVERSITY HOSPITAL (330106),2021,Acute Care,Voluntary non-profit - Private,984.0,40.779269,-73.703029,NY,1.083,15.846,678.0,121.0,17.1612,1.0391,12.485,363.0,48.0,12.9735,1.0418,20.1165,622.0,134.0,20.9566,1.1295,21.221,1898.0,463.0,23.969,0.8767,4.1759,1623.0,57.0,3.6609,1.0887,16.536,1872.0,343.0,18.0026
1822,PECONIC BAY MEDICAL CENTER (330107),2021,Acute Care,Voluntary non-profit - Private,181.0,40.933577,-72.674317,NY,1.1023,14.8874,63.0,16.0,16.4101,,,,,,1.1073,19.9533,375.0,92.0,22.0938,1.0513,21.4441,531.0,123.0,22.5437,0.8238,4.3197,1140.0,37.0,3.5588,1.0536,16.7171,581.0,106.0,17.6133
1823,BERTRAND CHAFFEE HOSPITAL (330111),2021,Acute Care,Voluntary non-profit - Private,103.0,42.508484,-78.659235,NY,,,,,,,,,,,1.003,19.4615,55.0,11.0,19.5206,1.1058,19.441,35.0,14.0,21.4984,,,,,,1.0855,14.1267,101.0,21.0,15.3346
1824,ONEIDA HEALTHCARE CENTER (330115),2021,Acute Care,Voluntary non-profit - Other,261.0,43.078755,-75.654264,NY,,,,,,,,,,,0.9329,17.0216,118.0,13.0,15.8798,1.0653,18.7656,135.0,31.0,19.992,,,,,,0.9847,14.9002,232.0,33.0,14.6721
1825,LENOX HILL HOSPITAL (330119),2021,Acute Care,Voluntary non-profit - Private,457.0,40.773964,-73.960611,NY,1.0429,15.8871,281.0,49.0,16.5681,0.9549,13.5314,171.0,21.0,12.9207,0.9799,20.0754,187.0,35.0,19.6718,1.0307,21.7237,603.0,137.0,22.3897,0.8816,4.0563,792.0,26.0,3.576,1.0098,16.5509,678.0,114.0,16.713
1826,ROCHESTER GENERAL HOSPITAL (330125),2021,Acute Care,Voluntary non-profit - Private,517.0,43.192542,-77.584424,NY,1.0881,17.0421,399.0,79.0,18.544,1.1311,13.6723,149.0,26.0,15.4643,1.1363,20.2699,289.0,78.0,23.033,1.0898,22.4164,750.0,189.0,24.4302,1.0275,4.0884,250.0,11.0,4.2007,1.0358,17.1772,447.0,82.0,17.7914
